datetime,water_level(ft below land surface)
2013-10-08,68.96
2013-10-07,69.22
2013-10-06,69.52
2013-10-05,69.73
2013-10-04,69.96
2013-10-03,70.22
2013-10-02,70.45
2013-10-01,70.66
2013-09-30,70.8
2013-09-29,71.05
2013-09-28,71.89
2013-09-27,72.21
2013-09-26,72.12
2013-09-25,72.13
2013-09-24,72.05
2013-09-23,71.82
2013-09-22,71.57
2013-09-21,71.53
2013-09-20,72.99
2013-09-19,75.72
2013-09-18,75.77
2013-09-17,75.78
2013-09-16,75.74
2013-09-15,75.71
2013-09-14,75.69
2013-09-13,75.69
2013-09-12,75.7
2013-09-11,75.69
2013-09-10,75.65
2013-09-09,75.63
2013-09-08,75.65
2013-09-07,75.73
2013-09-06,75.62
2013-09-05,75.57
2013-09-04,75.54
2013-09-03,75.52
2013-09-02,75.49
2013-09-01,75.47
2013-08-31,75.48
2013-08-30,75.53
2013-08-29,75.59
2013-08-28,75.46
2013-08-27,75.45
2013-08-26,75.45
2013-08-25,75.44
2013-08-24,75.42
2013-08-23,75.42
2013-08-22,75.44
2013-08-21,75.49
2013-08-20,75.39
2013-08-19,75.35
2013-08-18,75.35
2013-08-17,75.38
2013-08-16,75.39
2013-08-15,75.4
2013-08-14,75.42
2013-08-13,75.44
2013-08-12,75.49
2013-08-11,75.58
2013-08-10,75.47
2013-08-09,75.4
2013-08-08,75.39
2013-08-07,75.34
2013-08-06,75.31
2013-08-05,75.34
2013-08-04,75.36
2013-08-03,75.36
2013-08-02,75.39
2013-08-01,75.44
2013-07-31,75.48
2013-07-30,75.49
2013-07-29,75.5
2013-07-28,75.59
2013-07-27,75.62
2013-07-26,75.51
2013-07-25,75.51
2013-07-24,75.51
2013-07-23,75.52
2013-07-22,75.5
2013-07-21,75.46
2013-07-20,75.43
2013-07-19,75.5
2013-07-18,75.67
2013-07-17,75.76
2013-07-16,75.72
2013-07-15,75.69
2013-07-14,75.7
2013-07-13,75.69
2013-07-12,75.68
2013-07-11,75.68
2013-07-10,75.68
2013-07-09,75.67
2013-07-08,75.63
2013-07-07,75.6
2013-07-06,75.58
2013-07-05,75.57
2013-07-04,75.58
2013-07-03,75.62
2013-07-02,75.52
2013-07-01,75.48
2013-06-30,75.45
2013-06-29,75.44
