datetime,water_level(ft below land surface)
2018-01-31,284.0
2018-01-30,283.9
2018-01-29,283.9
2018-01-28,283.99
2018-01-27,284.0
2018-01-26,283.98
2018-01-25,283.84
2018-01-24,283.77
2018-01-23,283.8
2018-01-22,283.81
2018-01-21,283.81
2018-01-20,283.68
2018-01-19,283.55
2018-01-18,283.29
2018-01-17,283.19
2018-01-16,283.11
2018-01-15,283.2
2018-01-14,283.07
2018-01-13,282.94
2018-01-12,282.98
2018-01-11,283.08
2018-01-10,283.01
2018-01-09,282.78
2018-01-08,282.64
2018-01-07,282.54
2018-01-06,282.32
2018-01-05,282.12
2018-01-04,282.01
2018-01-03,281.87
2018-01-02,281.78
2018-01-01,281.63
2017-12-31,281.72
2017-12-30,281.67
2017-12-29,281.61
2017-12-28,281.52
2017-12-27,281.45
2017-12-26,281.54
2017-12-25,281.5
2017-12-24,281.52
2017-12-23,281.52
2017-12-22,281.6
2017-12-21,281.58
2017-12-20,281.49
2017-12-19,281.48
2017-12-18,281.45
2017-12-17,281.48
2017-12-16,281.43
2017-12-15,281.36
2017-12-14,281.48
2017-12-13,281.35
2017-12-12,281.27
2017-12-11,281.28
2017-12-10,281.22
2017-12-09,281.24
2017-12-08,281.28
2017-12-07,281.2
2017-12-06,281.27
2017-12-05,281.38
2017-12-04,281.4
2017-12-03,281.32
2017-12-02,281.3
2017-12-01,281.26
2017-11-30,281.21
2017-11-29,281.17
2017-11-28,281.12
2017-11-27,280.99
2017-11-26,280.87
2017-11-25,280.97
2017-11-24,280.97
2017-11-23,280.86
2017-11-22,280.81
2017-11-21,280.93
2017-11-20,280.85
2017-11-19,280.66
2017-11-18,280.72
2017-11-17,280.72
2017-11-16,280.61
2017-11-15,280.64
2017-11-14,280.61
2017-11-13,280.53
2017-11-12,280.59
2017-11-11,280.65
2017-11-10,280.59
2017-11-09,280.57
2017-11-08,280.64
2017-11-07,280.66
2017-11-06,280.61
2017-11-05,280.57
2017-11-04,280.5
2017-11-03,280.44
2017-11-02,280.47
2017-11-01,280.43
2017-10-31,280.39
2017-10-30,280.38
2017-10-29,280.3
2017-10-28,280.22
2017-10-27,280.28
2017-10-26,280.25
2017-10-25,280.03
2017-10-24,279.98
2017-10-23,280.03
2017-10-22,280.03
2017-10-21,280.08
2017-10-20,280.07
2017-10-19,279.99
2017-10-18,279.96
2017-10-17,279.85
2017-10-16,279.85
2017-10-15,279.88
2017-10-14,279.93
2017-10-13,279.94
2017-10-12,279.97
2017-10-11,279.9
2017-10-10,279.92
2017-10-09,279.94
2017-10-08,279.93
2017-10-07,279.88
2017-10-06,279.78
2017-10-05,279.72
2017-10-04,279.67
2017-10-03,279.66
2017-10-02,279.7
2017-10-01,279.66
2017-09-30,279.59
2017-09-29,279.65
2017-09-28,279.74
2017-09-27,279.76
2017-09-26,279.74
2017-09-25,279.66
2017-09-24,279.58
2017-09-23,279.5
2017-09-22,279.48
2017-09-21,279.45
2017-09-20,279.42
2017-09-19,279.29
2017-09-18,279.13
2017-09-17,279.06
2017-09-16,278.95
2017-09-15,278.96
2017-09-14,278.95
2017-09-13,278.93
2017-09-12,278.89
2017-09-11,278.84
2017-09-10,278.75
2017-09-09,278.69
2017-09-08,278.74
2017-09-07,278.69
2017-09-06,278.58
2017-09-05,278.49
2017-09-04,278.4
2017-09-03,278.32
2017-09-02,278.26
2017-09-01,278.23
2017-08-31,278.21
2017-08-30,278.28
2017-08-29,278.29
2017-08-28,278.3
2017-08-27,278.37
2017-08-26,278.41
2017-08-25,278.43
2017-08-24,278.37
2017-08-23,278.24
2017-08-22,278.09
2017-08-21,278.0
2017-08-20,277.97
2017-08-19,277.88
2017-08-18,277.88
2017-08-17,277.86
2017-08-16,277.85
2017-08-15,277.81
2017-08-14,277.76
2017-08-13,277.76
2017-08-12,277.72
2017-08-11,277.66
2017-08-10,277.58
2017-08-09,277.5
2017-08-08,277.49
2017-08-07,277.54
2017-08-06,277.58
2017-08-05,277.48
2017-08-04,277.44
2017-08-03,277.46
2017-08-02,277.54
2017-08-01,277.44
2017-07-31,277.38
2017-07-30,277.33
2017-07-29,277.28
2017-07-28,277.21
2017-07-27,277.15
2017-07-26,277.03
2017-07-25,276.99
2017-07-24,277.04
2017-07-23,277.11
2017-07-22,277.01
2017-07-21,276.88
2017-07-20,276.82
2017-07-19,276.83
2017-07-18,276.88
2017-07-17,276.94
2017-07-16,276.79
2017-07-15,276.73
2017-07-14,276.68
2017-07-13,276.59
2017-07-12,276.57
2017-07-11,276.48
2017-07-10,276.43
2017-07-09,276.35
2017-07-08,276.37
2017-07-07,276.28
2017-07-06,276.22
2017-07-05,276.2
2017-07-04,276.17
2017-07-03,276.11
2017-07-02,276.07
2017-07-01,276.1
2017-06-30,276.16
2017-06-29,276.19
2017-06-28,276.21
2017-06-27,276.24
2017-06-26,276.34
2017-06-25,276.34
2017-06-24,276.28
2017-06-23,276.19
2017-06-22,276.17
2017-06-21,276.16
2017-06-20,276.11
2017-06-19,276.14
2017-06-18,276.16
2017-06-17,276.17
2017-06-16,276.15
2017-06-15,276.09
2017-06-14,276.07
2017-06-13,276.07
2017-06-12,276.11
2017-06-11,276.21
2017-06-10,276.09
2017-06-09,276.07
2017-06-08,275.88
