datetime,water_level(ft below land surface)
2018-02-01,291.82
2018-01-31,291.68
2018-01-30,291.36
2018-01-29,291.16
2018-01-28,291.08
2018-01-27,291.01
2018-01-26,290.94
2018-01-25,290.73
2018-01-24,290.57
2018-01-23,290.65
2018-01-22,290.84
2018-01-21,291.01
2018-01-20,291.01
2018-01-19,290.98
2018-01-18,290.79
2018-01-17,290.72
2018-01-16,290.8
2018-01-15,291.12
2018-01-14,291.22
2018-01-13,291.25
2018-01-12,291.51
2018-01-11,291.89
2018-01-10,292.06
2018-01-09,291.97
2018-01-08,291.97
2018-01-07,292.05
2018-01-06,291.91
2018-01-05,291.95
2018-01-04,292.11
2018-01-03,292.19
2018-01-02,292.1
2018-01-01,291.98
2017-12-31,292.22
2017-12-30,292.51
2017-12-29,292.62
2017-12-28,292.7
2017-12-27,292.85
2017-12-26,293.12
2017-12-25,293.29
2017-12-24,293.54
2017-12-23,293.76
2017-12-22,293.99
2017-12-21,294.24
2017-12-20,294.38
2017-12-19,294.58
2017-12-18,294.83
2017-12-17,295.24
2017-12-16,295.49
2017-12-15,295.53
2017-12-14,295.75
2017-12-13,295.88
2017-12-12,295.85
2017-12-11,296.03
2017-12-10,296.37
2017-12-09,296.6
2017-12-08,296.17
2017-12-07,296.08
2017-12-06,296.22
2017-12-05,296.31
2017-12-04,296.48
2017-12-03,296.34
2017-12-02,296.25
2017-12-01,296.25
2017-11-30,296.29
2017-11-29,296.34
2017-11-28,296.27
2017-11-27,296.2
2017-11-26,296.04
2017-11-25,296.12
2017-11-24,296.23
2017-11-23,296.38
2017-11-22,296.62
2017-11-21,297.31
2017-11-20,297.37
2017-11-19,296.82
2017-11-18,297.13
2017-11-17,297.44
2017-11-16,297.94
2017-11-15,298.14
2017-11-14,298.47
2017-11-13,298.69
2017-11-12,299.0
2017-11-11,299.3
2017-11-10,299.52
2017-11-09,299.83
2017-11-08,300.45
2017-11-07,301.7
2017-11-06,302.11
2017-11-05,302.0
2017-11-04,302.04
2017-11-03,300.47
2017-11-02,300.41
2017-11-01,300.61
2017-10-31,300.78
2017-10-30,300.83
2017-10-29,300.72
2017-10-28,300.84
2017-10-27,301.18
2017-10-26,301.54
2017-10-25,301.55
2017-10-24,301.73
2017-10-23,302.05
2017-10-22,302.45
2017-10-21,302.89
2017-10-20,303.1
2017-10-19,303.34
2017-10-18,303.71
2017-10-17,304.09
2017-10-16,304.63
2017-10-15,305.45
2017-10-14,306.71
2017-10-13,308.96
2017-10-12,313.89
2017-10-11,316.02
2017-10-10,318.79
2017-10-09,320.1
2017-10-08,318.11
2017-10-07,316.15
2017-10-06,316.95
2017-10-05,316.62
2017-10-04,315.15
2017-10-03,312.18
2017-10-02,304.55
2017-10-01,300.65
2017-09-30,300.83
2017-09-29,301.01
2017-09-28,301.23
2017-09-27,301.52
2017-09-26,301.77
2017-09-25,301.94
2017-09-24,301.92
2017-09-23,301.94
2017-09-22,301.92
2017-09-21,301.75
2017-09-20,301.65
2017-09-19,301.41
2017-09-18,301.48
2017-09-17,301.53
2017-09-16,301.35
2017-09-15,301.2
2017-09-14,300.99
2017-09-13,300.91
2017-09-12,300.91
2017-09-11,300.86
2017-09-10,300.8
2017-09-09,300.62
2017-09-08,300.58
2017-09-07,300.53
2017-09-06,300.65
2017-09-05,300.93
2017-09-04,300.98
2017-09-03,300.97
2017-09-02,301.12
2017-09-01,301.49
2017-08-31,301.97
2017-08-30,302.55
2017-08-29,303.23
2017-08-28,304.05
2017-08-27,305.15
2017-08-26,306.79
2017-08-25,309.96
2017-08-24,317.52
2017-08-23,320.83
2017-08-22,320.11
2017-08-21,319.18
2017-08-20,317.92
2017-08-19,316.34
2017-08-18,313.97
2017-08-17,309.08
2017-08-16,300.68
2017-08-15,298.82
2017-08-14,298.95
2017-08-13,299.21
2017-08-12,299.37
2017-08-11,299.39
2017-08-10,299.52
2017-08-09,299.77
2017-08-08,300.2
2017-08-07,300.76
2017-08-06,301.06
2017-08-05,301.11
2017-08-04,301.1
2017-08-03,301.06
2017-08-02,301.37
2017-08-01,301.58
2017-07-31,301.74
2017-07-30,301.89
2017-07-29,301.9
2017-07-28,301.71
2017-07-27,301.47
2017-07-26,301.41
2017-07-25,301.45
2017-07-24,301.76
2017-07-23,301.89
2017-07-22,301.82
2017-07-21,301.5
2017-07-20,301.47
2017-07-19,301.38
2017-07-18,301.27
2017-07-17,301.61
2017-07-16,301.98
2017-07-15,302.52
2017-07-14,303.07
2017-07-13,304.63
2017-07-12,309.32
2017-07-11,312.35
2017-07-10,312.22
2017-07-09,313.06
2017-07-08,311.48
2017-07-07,306.54
2017-07-06,300.49
2017-07-05,298.38
2017-07-04,298.53
2017-07-03,298.67
2017-07-02,298.76
2017-07-01,299.15
2017-06-30,299.5
2017-06-29,299.56
2017-06-28,299.59
2017-06-27,299.94
2017-06-26,300.36
2017-06-25,300.22
2017-06-24,300.76
2017-06-23,301.06
2017-06-22,300.96
2017-06-21,300.8
2017-06-20,300.74
2017-06-19,300.96
2017-06-18,300.93
2017-06-17,300.84
2017-06-16,300.57
2017-06-15,300.06
2017-06-14,299.76
2017-06-13,299.59
2017-06-12,299.47
2017-06-11,299.69
2017-06-10,299.48
2017-06-09,299.51
2017-06-08,299.61
2017-06-07,299.74
2017-06-06,300.0
2017-06-05,300.36
2017-06-04,300.64
2017-06-03,301.13
2017-06-02,301.48
2017-06-01,301.45
2017-05-31,301.69
2017-05-30,301.98
2017-05-29,302.32
2017-05-28,302.9
2017-05-27,303.68
2017-05-26,304.88
2017-05-25,307.5
2017-05-24,313.89
2017-05-23,317.24
2017-05-22,316.32
2017-05-21,314.97
2017-05-20,312.98
2017-05-19,309.76
2017-05-18,303.12
2017-05-17,300.36
2017-05-16,300.45
2017-05-15,300.24
2017-05-14,300.09
2017-05-13,299.94
2017-05-12,299.78
2017-05-11,299.77
2017-05-10,299.77
2017-05-09,299.82
2017-05-08,299.82
2017-05-07,299.68
2017-05-06,299.68
2017-05-05,299.7
2017-05-04,299.79
2017-05-03,300.09
2017-05-02,300.23
2017-05-01,300.34
2017-04-30,300.59
2017-04-29,301.11
2017-04-28,301.46
2017-04-27,301.66
2017-04-26,302.14
2017-04-25,302.65
2017-04-24,303.15
2017-04-23,304.02
2017-04-22,305.93
2017-04-21,308.15
2017-04-20,314.46
2017-04-19,318.6
2017-04-18,317.54
2017-04-17,317.4
2017-04-16,317.53
2017-04-15,317.65
2017-04-14,317.75
2017-04-13,317.87
2017-04-12,317.57
2017-04-02,316.21
2017-04-01,315.86
2017-03-31,314.78
2017-03-30,313.11
