datetime,water_level(ft below land surface)
2018-01-31,42.37
2018-01-30,43.73
2018-01-29,43.94
2018-01-28,43.5
2018-01-27,43.06
2018-01-26,43.2
2018-01-25,43.79
2018-01-24,44.08
2018-01-23,43.35
2018-01-22,42.51
2018-01-21,41.58
2018-01-20,41.44
2018-01-19,41.96
2018-01-18,43.19
2018-01-17,43.99
2018-01-16,43.83
2018-01-15,43.24
2018-01-14,43.92
2018-01-13,44.14
2018-01-12,43.39
2018-01-11,41.91
2018-01-10,41.77
2018-01-09,42.64
2018-01-08,42.47
2018-01-07,41.67
2018-01-06,43.44
2018-01-05,42.61
2018-01-04,42.73
2018-01-03,43.08
2018-01-02,43.58
2018-01-01,43.7
2017-12-31,42.78
2017-12-30,42.26
2017-12-29,42.98
2017-12-28,43.39
2017-12-27,43.41
2017-12-26,42.89
2017-12-25,43.21
2017-12-24,42.81
2017-12-23,42.97
2017-12-22,42.25
2017-12-21,41.47
2017-12-20,41.86
2017-12-19,41.91
2017-12-18,42.7
2017-12-17,42.2
2017-12-16,42.59
2017-12-15,42.86
2017-12-14,41.81
2017-12-13,41.93
2017-12-12,42.72
2017-12-11,42.67
2017-12-10,42.86
2017-12-09,42.45
2017-12-08,42.85
2017-12-07,43.24
2017-12-06,43.25
2017-12-05,42.68
2017-12-04,41.39
2017-12-03,41.94
2017-12-02,41.92
2017-12-01,42.33
2017-11-30,42.57
2017-11-29,42.52
2017-11-28,41.44
2017-11-27,41.78
2017-11-26,42.54
2017-11-25,41.46
2017-11-24,41.23
2017-11-23,41.7
2017-11-22,42.39
2017-11-21,41.23
2017-11-20,41.32
2017-11-19,42.09
2017-11-18,41.27
2017-11-17,41.12
2017-11-16,41.24
2017-11-15,41.15
2017-11-14,41.18
2017-11-13,41.41
2017-11-12,41.27
2017-11-11,41.18
2017-11-10,41.28
2017-11-09,41.32
2017-11-08,41.49
2017-11-07,41.3
2017-11-06,41.16
2017-11-05,41.06
2017-11-04,41.09
2017-11-03,41.16
2017-11-02,40.99
2017-11-01,40.91
2017-10-31,41.14
2017-10-30,40.98
2017-10-29,40.97
2017-10-28,41.12
2017-10-27,41.07
2017-10-26,40.78
2017-10-25,41.04
2017-10-24,41.18
2017-10-23,41.02
2017-10-22,41.01
2017-10-21,40.8
2017-10-20,40.88
2017-10-19,40.94
2017-10-18,40.93
2017-10-17,41.01
2017-10-16,41.11
2017-10-15,41.02
2017-10-14,40.85
2017-10-13,40.85
2017-10-12,40.85
2017-10-11,40.95
2017-10-10,40.99
2017-10-09,40.65
2017-10-08,40.59
2017-10-07,40.61
2017-10-06,40.68
2017-10-05,40.79
2017-10-04,40.87
2017-10-03,40.79
2017-10-02,40.64
2017-10-01,40.65
2017-09-30,40.77
2017-09-29,40.79
2017-09-28,40.74
2017-09-27,40.69
2017-09-26,40.62
2017-09-25,40.57
2017-09-24,40.56
2017-09-23,40.57
2017-09-22,40.56
2017-09-21,40.52
2017-09-20,40.45
2017-09-19,40.44
2017-09-18,40.49
2017-09-17,40.49
2017-09-16,40.45
2017-09-15,40.36
2017-09-14,40.27
2017-09-13,40.26
2017-09-12,40.28
2017-09-11,40.39
2017-09-10,40.44
2017-09-09,40.43
2017-09-08,40.4
2017-09-07,40.4
2017-09-06,40.39
2017-09-05,40.28
2017-09-04,40.25
2017-09-03,40.27
2017-09-02,40.21
2017-09-01,40.22
2017-08-31,40.17
2017-08-30,40.15
2017-08-29,40.13
2017-08-28,40.11
2017-08-27,40.13
2017-08-26,40.15
2017-08-25,40.11
2017-08-24,40.08
2017-08-23,40.12
2017-08-22,40.14
2017-08-21,40.14
2017-08-20,40.07
2017-08-19,40.04
2017-08-18,40.05
2017-08-17,40.04
2017-08-16,39.96
2017-08-15,39.88
2017-08-14,39.85
2017-08-13,39.87
2017-08-12,39.87
2017-08-11,39.92
2017-08-10,39.88
2017-08-09,39.75
2017-08-08,39.62
2017-08-07,39.32
2017-08-06,39.74
2017-08-05,39.91
2017-08-04,39.96
2017-08-03,39.96
2017-08-02,39.95
2017-08-01,39.93
2017-07-31,39.9
2017-07-30,39.82
2017-07-29,39.72
2017-07-28,39.68
2017-07-27,39.7
2017-07-26,39.7
2017-07-25,39.65
2017-07-24,39.44
2017-07-23,39.22
2017-07-22,39.09
2017-07-21,38.87
2017-07-20,38.69
2017-07-19,38.46
2017-07-18,38.2
2017-07-17,37.97
2017-07-16,37.83
2017-07-15,37.72
2017-07-14,37.61
2017-07-13,37.47
2017-07-12,37.31
2017-07-11,37.23
2017-07-10,37.22
2017-07-09,37.25
2017-07-08,37.27
2017-07-07,37.3
2017-07-06,37.6
2017-07-05,38.18
2017-07-04,38.59
2017-07-03,38.86
2017-07-02,38.8
2017-07-01,38.86
2017-06-30,39.57
2017-06-29,39.51
2017-06-28,39.53
2017-06-27,39.57
2017-06-26,39.64
2017-06-25,39.71
2017-06-24,39.67
2017-06-23,39.45
2017-06-22,39.35
2017-06-21,39.43
2017-06-20,39.47
2017-06-19,39.3
2017-06-18,39.03
2017-06-17,38.88
2017-06-16,38.82
2017-06-15,38.74
2017-06-14,38.63
2017-06-13,38.54
2017-06-12,38.5
2017-06-11,38.43
2017-06-10,38.33
2017-06-09,38.25
2017-06-08,38.26
2017-06-07,38.23
2017-06-06,38.11
2017-06-05,37.96
2017-06-04,37.83
2017-06-03,37.45
2017-06-02,39.15
2017-06-01,39.17
2017-05-31,39.2
2017-05-30,39.2
2017-05-29,39.17
2017-05-28,39.05
2017-05-27,38.94
2017-05-26,38.87
2017-05-25,38.73
2017-05-24,38.8
2017-05-23,38.85
2017-05-22,38.91
2017-05-21,38.99
2017-05-20,38.8
2017-05-19,38.7
2017-05-18,38.52
2017-05-17,38.38
2017-05-16,38.31
2017-05-15,38.29
2017-05-14,38.17
2017-05-13,38.06
2017-05-12,37.94
2017-05-11,37.84
2017-05-10,37.77
2017-05-09,37.76
2017-05-08,37.71
2017-05-07,37.62
2017-05-06,37.59
2017-05-05,37.61
2017-05-04,37.6
2017-05-03,37.39
2017-05-02,37.37
2017-05-01,37.34
2017-04-30,37.23
2017-04-29,36.95
2017-04-28,36.81
2017-04-27,36.81
2017-04-26,36.65
2017-04-25,36.44
2017-04-24,36.57
2017-04-23,36.72
2017-04-22,36.64
2017-04-21,36.37
2017-04-20,36.42
2017-04-19,36.4
2017-04-18,36.38
2017-04-17,36.34
2017-04-16,36.32
2017-04-15,36.28
2017-04-14,36.29
2017-04-13,36.31
2017-04-12,35.82
2017-04-11,35.33
2017-04-10,35.19
2017-04-09,35.02
2017-04-08,35.06
2017-04-07,35.22
2017-04-06,35.29
2017-04-05,35.29
2017-04-04,35.37
2017-04-03,36.01
2017-04-02,36.2
2017-04-01,37.61
2017-03-31,37.46
2017-03-30,37.48
2017-03-29,37.36
2017-03-28,37.34
2017-03-27,37.36
2017-03-26,37.24
2017-03-25,37.32
2017-03-24,37.16
2017-03-23,37.2
2017-03-22,37.23
2017-03-21,37.15
2017-03-20,37.1
2017-03-19,37.12
2017-03-18,37.16
2017-03-17,37.03
2017-03-16,37.03
2017-03-15,37.16
2017-03-14,37.14
2017-03-13,37.11
2017-03-12,37.16
2017-03-11,37.09
2017-03-10,37.14
2017-03-09,37.14
2017-03-08,37.28
2017-03-07,37.3
2017-03-06,37.12
2017-03-05,37.23
2017-03-04,37.46
2017-03-03,37.68
2017-03-01,37.54
2017-02-28,37.6
2017-02-27,37.72
2017-02-26,37.82
2017-02-25,38.12
2017-02-24,37.99
2017-02-23,37.84
2017-02-22,38.13
2017-02-21,38.31
2017-02-20,38.37
2017-02-19,38.28
2017-02-18,38.14
2017-02-17,38.1
2017-02-16,38.06
2017-02-15,37.93
2017-02-14,37.53
2017-02-13,38.78
2017-02-12,38.8
2017-02-11,38.63
2017-02-10,38.72
2017-02-09,38.91
2017-02-08,38.58
2017-02-07,38.44
2017-02-06,38.47
2017-02-05,38.56
2017-02-04,38.7
2017-02-03,38.84
2017-02-02,38.78
2017-02-01,38.49
2017-01-31,38.49
2017-01-30,38.61
2017-01-29,38.7
2017-01-28,38.73
2017-01-27,38.79
2017-01-26,38.75
2017-01-25,38.53
2017-01-24,38.25
2017-01-23,38.44
2017-01-22,38.24
2017-01-21,38.05
2017-01-20,37.93
2017-01-19,37.84
2017-01-18,37.85
2017-01-17,37.74
2017-01-16,37.22
2017-01-15,38.21
2017-01-14,38.57
2017-01-13,38.55
2017-01-12,38.3
2017-01-11,38.13
2017-01-10,38.11
2017-01-09,38.27
2017-01-08,38.53
2017-01-07,38.66
2017-01-06,38.42
2017-01-05,38.14
