datetime,water_level(ft below land surface)
2010-04-09,106.3
2010-04-08,106.04
2010-04-07,105.08
2010-04-06,103.48
2010-04-05,100.87
2010-04-04,100.79
2010-04-03,101.63
2010-04-02,104.13
2010-04-01,103.96
2010-03-31,103.3
2010-03-30,100.99
2010-03-29,103.29
2010-03-28,102.89
2010-03-27,100.36
2010-03-26,100.05
2010-03-25,103.51
2010-03-24,102.92
2010-03-23,101.66
2010-03-22,98.95
2010-03-21,97.69
2010-03-20,96.89
2010-03-19,97.03
2010-03-18,96.16
2010-03-17,96.14
2010-03-16,96.1
2010-03-15,95.83
2010-03-14,95.59
2010-03-13,95.56
2010-03-12,95.54
2010-03-11,95.2
2010-03-10,94.91
2010-03-09,94.84
2010-03-08,94.74
2010-03-07,94.7
2010-03-06,94.6
2010-03-05,94.43
2010-03-04,94.2
2010-03-03,93.77
2010-03-02,93.82
2010-03-01,93.46
2010-02-28,93.1
2010-02-27,93.47
2010-02-24,93.6
2010-02-23,93.21
2010-02-22,92.66
2010-02-21,92.58
2010-02-20,92.37
2010-02-19,92.33
2010-02-18,92.26
2010-02-17,92.36
2010-02-16,92.39
2010-02-15,92.4
2010-02-14,92.12
2010-02-13,91.98
2010-02-12,92.03
2010-02-11,91.99
2010-02-10,92.37
2010-02-09,92.57
2010-02-08,92.4
2010-02-07,92.33
2010-02-06,91.15
2010-02-05,91.07
2010-02-04,90.92
2010-02-03,90.86
2010-02-02,90.61
2010-02-01,90.1
2010-01-31,90.11
2010-01-30,90.13
2010-01-29,90.16
2010-01-28,90.25
2010-01-27,89.89
2010-01-26,90.05
2010-01-25,90.06
2010-01-24,90.1
2010-01-23,90.1
2010-01-22,89.92
2010-01-21,89.94
2010-01-20,89.8
2010-01-19,89.84
2010-01-18,90.08
2010-01-17,90.06
2010-01-15,90.78
2010-01-14,90.74
2010-01-13,91.17
2010-01-12,91.45
2010-01-11,91.36
2010-01-10,90.18
2010-01-09,90.0
2010-01-08,89.89
2010-01-07,89.62
2010-01-06,89.32
2010-01-05,89.2
2010-01-04,88.73
2010-01-03,87.81
2010-01-02,86.97
2010-01-01,87.22
2009-12-31,86.97
2009-12-30,86.78
2009-12-29,86.8
2009-12-28,87.03
2009-12-27,86.93
2009-12-26,86.63
2009-12-25,86.51
2009-12-24,86.59
2009-12-23,86.03
2009-12-22,86.16
2009-12-21,86.33
2009-12-20,86.38
2009-12-19,86.3
2009-12-18,86.2
2009-12-17,86.19
2009-12-16,86.35
2009-12-15,86.3
2009-12-14,85.96
2009-12-13,85.87
2009-12-12,85.97
2009-12-11,85.88
2009-12-10,85.56
2009-12-09,85.38
2009-12-08,85.89
2009-12-06,86.32
2009-12-05,86.79
2009-12-04,89.98
2009-12-03,82.25
2009-12-02,79.01
2009-12-01,78.4
2009-11-30,79.43
2009-11-29,78.1
2009-11-28,78.04
2009-11-27,78.18
2009-11-26,78.27
2009-11-25,78.1
2009-11-24,78.05
2009-11-23,77.64
2009-11-22,77.26
