datetime,water_level(ft below land surface)
2012-09-21,194.25
2012-09-20,194.17
2012-03-19,192.26
2012-03-18,192.4
2012-03-17,192.4
2012-03-16,192.48
2012-03-15,192.5
2012-03-14,192.44
2012-03-13,192.41
2012-03-12,192.42
2012-03-11,192.4
2012-03-10,192.48
2012-03-09,192.6
2012-03-06,192.5
2012-03-05,192.5
2012-03-04,192.5
2012-03-02,192.3
2012-03-01,192.37
2012-02-29,192.39
2012-02-28,192.32
2012-02-27,192.37
2012-02-26,192.37
2012-02-25,192.49
2012-02-24,192.39
2012-02-23,192.27
2012-02-22,192.39
2012-02-21,192.4
2012-02-20,192.34
2012-02-19,192.37
2012-02-18,192.34
2012-02-17,192.33
2012-02-16,192.4
2012-02-15,192.34
2012-02-14,192.3
2012-02-13,192.3
2012-02-12,192.43
2012-02-11,192.5
2012-02-10,192.44
2012-02-09,192.45
2012-02-08,192.51
2012-02-07,192.43
2012-02-06,192.48
2012-02-05,192.59
2012-02-04,192.47
2012-02-03,192.36
2012-02-02,192.39
2012-02-01,192.48
2012-01-31,192.4
2012-01-30,192.47
2012-01-29,192.6
2012-01-28,192.55
2012-01-27,192.43
2012-01-26,192.46
2012-01-25,192.4
2012-01-24,192.47
2012-01-23,192.6
2012-01-22,192.53
2012-01-21,192.64
2012-01-20,192.67
2012-01-19,192.85
2012-01-18,192.85
2012-01-17,192.74
2012-01-16,192.65
2012-01-15,192.87
2012-01-14,192.91
2012-01-13,192.82
2012-01-12,193.15
2012-01-11,193.51
2012-01-10,193.49
2012-01-09,193.27
2012-01-08,192.83
2012-01-07,192.79
2012-01-06,192.81
2012-01-05,192.95
2012-01-04,192.67
2012-01-03,192.76
2012-01-02,192.85
2012-01-01,192.74
2011-12-31,192.6
2011-12-30,192.58
2011-12-29,192.58
2011-12-28,192.61
2011-12-27,192.7
2011-12-26,192.72
2011-12-25,192.8
2011-12-24,192.75
2011-12-23,192.7
2011-12-22,192.6
2011-12-21,192.55
2011-12-20,192.57
2011-12-19,192.51
2011-12-18,192.74
2011-12-17,192.81
2011-12-16,192.77
2011-12-15,192.7
2011-12-14,192.62
2011-12-13,192.67
