datetime,water_level(ft below land surface)
2018-02-01,146.0
2018-01-31,145.96
2018-01-30,146.21
2018-01-29,146.27
2018-01-28,146.12
2018-01-27,146.03
2018-01-26,146.04
2018-01-25,146.19
2018-01-24,146.22
2018-01-23,146.08
2018-01-22,145.94
2018-01-21,145.81
2018-01-20,145.92
2018-01-19,146.07
2018-01-18,146.27
2018-01-17,146.4
2018-01-16,146.37
2018-01-15,146.12
2018-01-14,146.22
2018-01-13,146.23
2018-01-12,146.04
2018-01-11,145.77
2018-01-10,145.74
2018-01-09,146.01
2018-01-08,146.06
2018-01-07,145.98
2018-01-06,146.18
2018-01-05,146.21
2018-01-04,146.23
2018-01-03,146.29
2018-01-02,146.34
2018-01-01,146.41
2017-12-31,146.15
2017-12-30,146.04
2017-12-29,146.16
2017-12-28,146.21
2017-12-27,146.23
2017-12-26,146.06
2017-12-25,146.14
2017-12-24,146.08
2017-12-23,146.05
2017-12-22,145.85
2017-12-21,145.81
2017-12-20,145.93
2017-12-19,145.96
2017-12-18,146.01
2017-12-17,145.95
2017-12-16,146.0
2017-12-15,146.12
2017-12-14,145.93
2017-12-13,146.03
2017-12-12,146.21
2017-12-11,146.2
2017-12-10,146.27
2017-12-09,146.16
2017-12-08,146.12
2017-12-07,146.19
2017-12-06,146.17
2017-12-05,146.05
2017-12-04,145.89
2017-12-03,145.99
2017-12-02,146.05
2017-12-01,146.09
2017-11-30,146.11
2017-11-29,146.13
2017-11-28,145.99
2017-11-27,146.06
2017-11-26,146.14
2017-11-25,145.92
2017-11-24,145.94
2017-11-23,146.09
2017-11-22,146.17
2017-11-21,145.91
2017-11-20,146.05
2017-11-19,146.18
2017-11-18,145.95
2017-11-17,145.92
2017-11-16,146.01
2017-11-15,145.98
2017-11-14,146.07
2017-11-13,146.18
2017-11-12,146.12
2017-11-11,146.08
2017-11-10,146.14
2017-11-09,146.16
2017-11-08,146.12
2017-11-07,146.01
2017-11-06,145.95
2017-11-05,145.91
2017-11-04,145.95
2017-11-03,145.99
2017-11-02,145.9
2017-11-01,145.83
2017-10-31,145.96
2017-10-30,145.9
2017-10-29,145.97
2017-10-28,146.04
2017-10-27,146.08
2017-10-26,146.06
2017-10-25,146.32
2017-10-24,146.39
2017-10-23,146.22
2017-10-22,146.2
2017-10-21,146.05
2017-10-20,146.13
2017-10-19,146.21
2017-10-18,146.24
2017-10-17,146.33
2017-10-16,146.39
2017-10-15,146.27
2017-10-14,146.16
2017-10-13,146.17
2017-10-12,146.18
2017-10-11,146.22
2017-10-10,146.18
2017-10-09,145.89
2017-10-08,145.87
2017-10-07,145.94
2017-10-06,146.07
2017-10-05,146.19
2017-10-04,146.23
2017-10-03,146.13
2017-10-02,146.03
2017-10-01,146.07
2017-09-30,146.17
2017-09-29,146.15
2017-09-28,146.09
2017-09-27,146.05
2017-09-26,146.01
2017-09-25,145.99
2017-09-24,146.01
2017-09-23,146.03
2017-09-22,146.04
2017-09-21,146.03
2017-09-20,146.0
2017-09-19,146.02
2017-09-18,146.07
2017-09-17,146.07
2017-09-16,146.03
2017-09-15,145.97
2017-09-14,145.92
2017-09-13,145.92
2017-09-12,146.0
2017-09-11,146.1
2017-09-10,146.14
2017-09-09,146.11
2017-09-08,146.08
2017-09-07,146.4
2017-09-06,146.39
2017-09-05,146.32
2017-09-04,146.34
2017-09-03,146.35
2017-09-02,146.31
2017-09-01,146.26
2017-08-31,146.22
2017-08-30,146.17
2017-08-29,146.15
2017-08-28,146.14
2017-08-27,146.15
2017-08-26,146.16
2017-08-25,146.21
2017-08-24,146.24
2017-08-23,146.34
2017-08-22,146.39
2017-08-21,146.41
2017-08-20,146.34
2017-08-19,146.33
2017-08-18,146.34
2017-08-17,146.31
2017-08-16,146.23
2017-08-15,146.17
2017-08-14,146.17
2017-08-13,146.19
2017-08-12,146.26
2017-08-11,146.32
2017-08-10,146.33
2017-08-09,146.29
2017-08-08,146.26
2017-08-07,146.2
2017-08-06,146.2
2017-08-05,146.25
2017-08-04,146.31
2017-08-03,146.31
2017-08-02,146.32
2017-08-01,146.32
2017-07-31,146.31
2017-07-30,146.26
2017-07-29,146.23
2017-07-28,146.24
2017-07-27,146.28
2017-07-26,146.29
2017-07-25,146.27
2017-07-24,146.2
2017-07-23,146.21
2017-07-22,146.22
2017-07-21,146.26
2017-07-20,146.3
2017-07-19,146.3
2017-07-18,146.23
2017-07-17,146.19
2017-07-16,146.2
2017-07-15,146.27
2017-07-14,146.3
2017-07-13,146.26
2017-07-12,146.21
2017-07-11,146.17
2017-07-10,146.17
2017-07-09,146.21
2017-07-08,146.23
2017-07-07,146.23
2017-07-06,146.21
2017-07-05,146.16
2017-07-04,146.11
2017-07-03,146.12
2017-07-02,146.14
2017-07-01,146.08
2017-06-30,145.98
2017-06-29,145.96
2017-06-28,146.03
2017-06-27,146.11
2017-06-26,146.18
2017-06-25,146.2
2017-06-24,146.11
2017-06-23,145.89
2017-06-22,145.85
2017-06-21,145.94
2017-06-20,146.02
2017-06-19,145.96
2017-06-18,145.82
2017-06-17,145.81
2017-06-16,145.89
2017-06-15,145.95
2017-06-14,145.94
2017-06-13,145.95
2017-06-12,145.95
2017-06-11,145.93
2017-06-10,145.9
2017-06-09,145.91
2017-06-08,145.97
2017-06-07,145.97
2017-06-06,145.89
2017-06-05,145.82
2017-06-04,145.88
2017-06-03,145.94
2017-06-02,145.97
2017-06-01,146.01
2017-05-31,146.06
2017-05-30,146.09
2017-05-29,146.05
2017-05-28,145.95
2017-05-27,145.92
2017-05-26,145.89
2017-05-25,145.83
2017-05-24,145.92
2017-05-23,145.97
2017-05-22,146.03
2017-05-21,146.07
2017-05-20,145.94
2017-05-19,145.83
2017-05-18,145.84
2017-05-17,145.84
2017-05-16,145.89
2017-05-15,145.98
2017-05-14,145.99
2017-05-13,145.99
2017-05-12,145.99
2017-05-11,145.94
2017-05-10,145.94
2017-05-09,145.98
2017-05-08,146.0
2017-05-07,145.99
2017-05-06,146.0
2017-05-05,146.05
2017-05-04,146.03
2017-05-03,145.84
2017-05-02,145.91
2017-05-01,145.91
2017-04-30,145.86
2017-04-29,145.62
2017-04-28,145.61
2017-04-27,145.73
2017-04-26,145.64
2017-04-25,145.65
2017-04-24,145.89
2017-04-23,146.08
2017-04-22,145.98
2017-04-21,145.88
2017-04-20,145.99
2017-04-19,146.01
2017-04-18,146.0
2017-04-17,146.0
2017-04-16,146.01
2017-04-15,146.01
2017-04-14,146.05
2017-04-13,146.11
2017-04-12,146.11
2017-04-11,146.06
2017-04-10,145.96
2017-04-09,145.9
2017-04-08,145.97
2017-04-07,146.11
2017-04-06,146.12
2017-04-05,145.98
2017-04-04,145.69
2017-04-03,145.73
2017-04-02,145.74
2017-04-01,145.78
2017-03-31,145.76
2017-03-30,145.85
2017-03-29,145.78
2017-03-28,145.76
2017-03-27,145.86
2017-03-26,145.85
2017-03-25,145.99
2017-03-24,145.93
2017-03-23,146.0
2017-03-22,146.06
2017-03-21,146.07
2017-03-20,146.13
2017-03-19,146.19
2017-03-18,146.2
2017-03-17,146.1
2017-03-16,146.15
2017-03-15,146.19
2017-03-14,146.17
2017-03-13,146.09
2017-03-12,146.13
2017-03-11,146.06
2017-03-10,146.1
2017-03-09,146.11
2017-03-08,146.18
2017-03-07,146.08
2017-03-06,146.0
2017-03-05,146.14
2017-03-04,146.32
2017-03-03,146.42
2017-03-02,146.32
2017-03-01,146.1
2017-02-28,145.94
2017-02-27,145.94
2017-02-26,145.96
2017-02-25,146.06
2017-02-24,145.84
2017-02-23,145.74
2017-02-22,145.94
2017-02-21,146.01
2017-02-20,145.94
2017-02-19,145.86
2017-02-18,145.85
2017-02-17,145.92
2017-02-16,146.1
2017-02-15,146.13
2017-02-14,145.97
2017-02-13,146.09
2017-02-12,146.14
2017-02-11,146.08
2017-02-10,146.18
2017-02-09,146.22
2017-02-08,145.95
2017-02-07,145.91
2017-02-06,145.98
2017-02-05,146.1
2017-02-04,146.23
2017-02-03,146.28
2017-02-02,146.19
2017-02-01,146.01
2017-01-31,146.11
2017-01-30,146.27
2017-01-29,146.38
2017-01-28,146.36
