datetime,water_level(ft below land surface)
2018-02-01,40.26
2018-01-31,40.29
2018-01-30,40.34
2018-01-29,40.36
2018-01-28,40.34
2018-01-27,40.39
2018-01-26,40.47
2018-01-25,40.49
2018-01-24,40.52
2018-01-23,40.52
2018-01-22,40.55
2018-01-21,40.66
2018-01-20,40.88
2018-01-19,41.0
2018-01-18,40.84
2018-01-17,40.55
2018-01-16,40.47
2018-01-15,40.5
2018-01-14,40.51
2018-01-13,40.5
2018-01-12,40.44
2018-01-11,40.48
2018-01-10,40.62
2018-01-09,40.7
2018-01-08,40.79
2018-01-07,40.99
2018-01-06,41.19
2018-01-05,41.33
2018-01-04,41.25
2018-01-03,40.88
2018-01-02,40.6
2018-01-01,40.54
2017-12-31,40.49
2017-12-30,40.5
2017-12-29,40.54
2017-12-28,40.55
2017-12-27,40.55
2017-12-26,40.57
2017-12-25,40.61
2017-12-24,40.58
2017-12-23,40.58
2017-12-22,40.6
2017-12-21,40.64
2017-12-20,40.68
2017-12-19,40.79
2017-12-18,40.87
2017-12-17,40.9
2017-12-16,41.01
2017-12-15,41.05
2017-12-14,41.05
2017-12-13,41.09
2017-12-12,41.2
2017-12-11,41.29
2017-12-10,41.32
2017-12-09,41.37
2017-12-08,41.44
2017-12-07,41.52
2017-12-06,41.61
2017-12-05,41.73
2017-12-04,41.9
2017-12-03,42.06
2017-12-02,42.18
2017-12-01,42.29
2017-11-30,42.46
2017-11-29,42.51
2017-11-28,42.31
2017-11-27,42.06
2017-11-26,41.72
2017-11-25,41.69
2017-11-24,41.74
2017-11-23,41.78
2017-11-22,41.81
2017-11-21,41.84
2017-11-20,41.94
2017-11-19,42.01
2017-11-18,42.19
2017-11-17,42.44
2017-11-16,42.39
2017-11-15,42.31
2017-11-14,42.21
2017-11-13,42.06
2017-11-12,41.77
2017-11-11,41.53
2017-11-10,41.52
2017-11-09,41.56
2017-11-08,41.59
2017-11-07,41.61
2017-11-06,41.65
2017-11-05,41.65
2017-11-04,41.72
2017-11-03,41.81
2017-11-02,41.92
2017-11-01,42.09
2017-10-31,42.46
2017-10-30,42.23
2017-10-29,42.08
2017-10-28,42.16
2017-10-27,42.16
2017-10-26,42.17
2017-10-25,42.2
2017-10-24,42.19
2017-10-23,42.25
2017-10-22,42.37
2017-10-21,42.55
2017-10-20,42.74
2017-10-19,42.95
2017-10-18,43.29
2017-10-17,43.38
2017-10-16,43.08
2017-10-15,42.82
2017-10-14,42.77
2017-10-13,42.46
2017-10-12,42.12
2017-10-11,41.95
2017-10-10,41.89
2017-10-09,41.83
2017-10-08,41.81
2017-10-07,41.84
2017-10-06,41.92
2017-10-05,42.03
2017-10-04,42.18
2017-10-03,42.39
2017-10-02,42.56
2017-10-01,42.51
2017-09-30,42.32
2017-09-29,41.95
2017-09-28,41.77
2017-09-27,41.72
2017-09-26,41.74
2017-09-25,41.73
