datetime,water_level(ft below land surface)
2018-02-01,333.36
2018-01-31,333.36
2018-01-30,333.31
2018-01-29,333.32
2018-01-28,333.46
2018-01-27,333.54
2018-01-26,333.57
2018-01-25,333.54
2018-01-24,333.53
2018-01-23,333.57
2018-01-22,333.56
2018-01-21,333.53
2018-01-20,333.36
2018-01-19,333.26
2018-01-18,333.18
2018-01-17,333.15
2018-01-16,333.28
2018-01-15,333.56
2018-01-14,333.56
2018-01-13,333.6
2018-01-12,333.8
2018-01-11,334.04
2018-01-10,334.05
2018-01-09,333.95
2018-01-08,333.96
2018-01-07,334.04
2018-01-06,333.95
2018-01-05,333.96
2018-01-04,333.97
2018-01-03,333.98
2018-01-02,333.96
2018-01-01,333.97
2017-12-31,334.16
2017-12-30,334.37
2017-12-29,334.39
2017-12-28,334.4
2017-12-27,334.43
2017-12-26,334.54
2017-12-25,334.58
2017-12-24,334.65
2017-12-23,334.67
2017-12-22,334.77
2017-12-21,334.91
2017-12-20,334.91
2017-12-19,334.94
2017-12-18,334.98
2017-12-17,335.08
2017-12-16,335.06
2017-12-15,335.06
2017-12-14,335.22
2017-12-13,335.26
2017-12-12,335.18
2017-12-11,335.23
2017-12-10,335.24
2017-12-09,335.34
2017-12-08,335.42
2017-12-07,335.4
2017-12-06,335.47
2017-12-05,335.56
2017-12-04,335.63
2017-12-03,335.45
2017-12-02,335.27
2017-12-01,335.14
2017-11-30,335.02
2017-11-29,334.99
2017-11-28,335.08
2017-11-27,335.08
2017-11-26,335.04
2017-11-25,335.11
2017-11-24,335.15
2017-11-23,335.06
2017-11-22,335.05
2017-11-21,335.27
2017-11-20,335.25
2017-11-19,335.26
2017-11-18,335.41
2017-11-17,335.43
2017-11-16,335.35
2017-11-15,335.39
2017-11-14,335.36
2017-11-13,335.32
2017-11-12,335.4
2017-11-11,335.45
2017-11-10,335.43
2017-11-09,335.44
2017-11-08,335.49
2017-11-07,335.66
2017-11-06,335.79
2017-11-05,335.86
2017-11-04,335.86
2017-11-03,335.8
2017-11-02,335.84
2017-11-01,335.9
2017-10-31,335.85
2017-10-30,335.9
2017-10-29,335.89
2017-10-28,335.88
2017-10-27,335.98
2017-10-26,336.12
2017-10-25,336.0
2017-10-24,335.94
2017-10-23,335.95
2017-10-22,335.88
2017-10-21,335.84
2017-10-20,335.71
2017-10-19,335.66
2017-10-18,335.68
2017-10-17,335.71
2017-10-16,335.77
2017-10-15,335.98
2017-10-14,336.21
2017-10-13,336.34
2017-10-12,336.5
2017-10-11,336.63
2017-10-10,336.81
2017-10-09,337.11
2017-10-08,337.22
2017-10-07,337.33
2017-10-06,337.47
2017-10-05,337.52
2017-10-04,337.64
2017-10-03,337.87
2017-10-02,338.13
2017-10-01,338.31
2017-09-30,338.47
2017-09-29,338.7
2017-09-28,338.94
2017-09-27,339.19
2017-09-26,339.29
2017-09-25,339.86
2017-09-24,339.87
2017-09-23,339.64
