datetime,water_level(ft below land surface)
2018-02-01,311.05
2018-01-31,310.5
2018-01-30,309.74
2018-01-29,309.74
2018-01-28,309.74
2018-01-27,309.73
2018-01-26,309.68
2018-01-25,309.67
2018-01-24,309.67
2018-01-23,309.67
2018-01-22,309.66
2018-01-21,309.64
2018-01-20,309.63
2018-01-19,309.63
2018-01-18,309.63
2018-01-17,309.63
2018-01-16,309.63
2018-01-15,309.63
2018-01-14,309.62
2018-01-13,309.53
2018-01-12,309.26
2018-01-11,308.85
2018-01-10,308.55
2018-01-09,308.66
2018-01-08,308.71
2018-01-07,308.62
2018-01-06,308.91
2018-01-05,308.97
2018-01-04,309.04
2018-01-03,309.18
2018-01-02,309.07
2018-01-01,308.99
2017-12-31,308.94
2017-12-30,308.9
2017-12-29,309.02
2017-12-28,309.12
2017-12-27,309.1
2017-12-26,308.97
2017-12-25,309.06
2017-12-24,309.09
2017-12-23,309.1
2017-12-22,308.95
2017-12-21,308.92
2017-12-20,309.08
2017-12-19,309.2
2017-12-18,309.24
2017-12-17,309.16
2017-12-16,309.28
2017-12-15,309.5
2017-12-14,309.21
2017-12-13,309.33
2017-12-12,309.61
2017-12-11,309.61
2017-12-10,309.69
2017-12-09,309.64
2017-12-08,309.64
2017-12-07,309.87
2017-12-06,309.96
2017-12-05,309.88
2017-12-04,309.68
2017-12-03,309.84
2017-12-02,309.95
2017-12-01,310.06
2017-11-30,310.15
2017-11-29,310.19
2017-11-28,309.95
2017-11-27,310.06
2017-11-26,310.25
2017-11-25,309.99
2017-11-24,310.04
2017-11-23,310.35
2017-11-22,310.48
2017-11-21,310.17
2017-11-20,310.38
2017-11-19,310.64
2017-11-18,310.43
2017-11-17,310.41
2017-11-16,310.57
2017-11-15,310.55
2017-11-14,310.74
2017-11-13,310.93
2017-11-12,310.91
2017-11-11,310.94
2017-11-10,311.06
2017-11-09,311.05
2017-11-08,311.01
2017-11-07,310.88
2017-11-06,310.71
2017-11-05,310.64
2017-11-04,310.68
2017-11-03,310.67
2017-11-02,310.6
2017-11-01,310.6
2017-10-31,310.75
2017-10-30,310.6
2017-10-29,310.71
2017-10-28,310.77
2017-10-27,310.65
2017-10-26,310.46
2017-10-25,310.92
2017-10-24,311.04
2017-10-23,310.87
2017-10-22,310.8
2017-10-21,310.54
2017-10-20,310.68
2017-10-19,310.84
2017-10-18,310.96
2017-10-17,311.17
2017-10-16,311.4
2017-10-15,311.38
2017-10-14,311.28
2017-10-13,311.37
2017-10-12,311.51
2017-10-11,311.81
2017-10-10,311.82
2017-10-09,311.39
2017-10-08,311.38
2017-10-07,311.44
2017-10-06,311.62
2017-10-05,311.81
2017-10-04,311.89
2017-10-03,311.79
2017-10-02,311.75
2017-10-01,311.88
2017-09-30,312.16
2017-09-29,312.32
2017-09-28,312.38
2017-09-27,312.6
2017-09-26,312.75
2017-09-25,312.88
2017-09-24,313.01
2017-09-23,313.14
2017-09-22,313.2
2017-09-21,313.19
2017-09-20,313.14
2017-09-19,313.09
2017-09-18,313.1
2017-09-17,312.93
2017-09-16,312.86
2017-09-15,312.79
2017-09-14,312.72
2017-09-13,312.66
2017-09-12,312.67
2017-09-11,312.64
2017-09-10,312.54
2017-09-09,312.36
2017-09-08,312.17
2017-09-07,312.02
2017-09-06,311.96
2017-09-05,311.76
2017-09-04,311.62
2017-09-03,311.6
2017-09-02,311.38
2017-09-01,311.16
2017-08-31,311.0
2017-08-30,310.97
2017-08-29,311.02
2017-08-28,311.0
2017-08-27,310.85
2017-08-26,310.76
2017-08-25,310.67
2017-08-24,310.66
2017-08-23,310.68
2017-08-22,310.46
2017-08-21,310.33
2017-08-20,310.27
2017-08-19,310.2
2017-08-18,310.33
2017-08-17,310.14
2017-08-16,309.82
2017-08-15,309.64
2017-08-14,309.54
2017-08-13,309.66
2017-08-12,309.79
2017-08-11,309.87
2017-08-10,309.71
2017-08-09,309.67
2017-08-08,309.77
2017-08-07,309.87
2017-08-06,309.65
2017-08-05,309.69
2017-08-04,309.86
2017-08-03,310.01
2017-08-02,310.2
2017-08-01,310.27
2017-07-31,310.29
2017-07-30,310.27
2017-07-29,310.17
2017-07-28,310.24
2017-07-27,310.27
2017-07-26,310.38
2017-07-25,310.48
2017-07-24,310.52
2017-07-23,310.46
2017-07-22,310.31
2017-07-21,310.28
2017-07-20,310.33
2017-07-19,310.34
2017-07-18,310.22
2017-07-17,310.19
2017-07-16,310.27
2017-07-15,310.43
2017-07-14,310.53
2017-07-13,310.45
2017-07-12,310.43
2017-07-11,310.45
2017-07-10,310.55
2017-07-09,310.69
2017-07-08,310.75
2017-07-07,310.76
2017-07-06,311.27
2017-07-05,311.95
2017-07-04,311.98
2017-07-03,311.82
2017-07-02,311.74
2017-07-01,311.56
2017-06-30,311.26
2017-06-29,310.94
2017-06-28,310.67
2017-06-27,310.73
2017-06-26,310.88
2017-06-25,311.04
2017-06-24,311.06
2017-06-23,310.87
2017-06-22,310.82
2017-06-21,310.88
2017-06-20,310.7
2017-06-19,310.28
2017-06-18,309.87
2017-06-17,309.61
2017-06-16,309.43
2017-06-15,309.19
2017-06-14,309.14
2017-06-13,308.98
2017-06-12,308.75
2017-06-11,308.6
2017-06-10,308.51
2017-06-09,308.55
2017-06-08,308.74
2017-06-07,308.8
2017-06-06,308.69
2017-06-05,308.62
2017-06-04,308.67
2017-06-03,308.73
2017-06-02,308.59
2017-06-01,308.61
2017-05-31,308.82
2017-05-30,308.98
2017-05-29,308.97
2017-05-28,308.92
2017-05-27,308.92
2017-05-26,308.9
2017-05-25,308.84
2017-05-24,309.2
2017-05-23,309.45
2017-05-22,309.74
2017-05-21,310.02
2017-05-20,310.04
2017-05-19,309.99
2017-05-18,309.89
2017-05-17,309.68
2017-05-16,309.48
2017-05-15,309.25
2017-05-14,309.08
2017-05-13,309.08
2017-05-12,309.08
2017-05-11,309.07
2017-05-10,309.07
2017-05-09,309.07
2017-05-08,309.07
2017-05-07,308.8
2017-05-06,308.54
2017-05-05,308.34
2017-05-04,307.91
2017-05-03,307.23
2017-05-02,306.92
2017-05-01,306.77
2017-04-30,306.71
2017-04-29,306.39
2017-04-28,306.28
2017-04-27,306.31
2017-04-26,306.23
2017-04-25,305.97
2017-04-24,306.26
2017-04-23,306.47
2017-04-22,306.44
2017-04-21,306.28
2017-04-20,306.39
2017-04-19,306.43
2017-04-18,306.34
2017-04-17,306.4
2017-04-16,306.53
2017-04-15,306.57
2017-04-14,306.73
2017-04-13,306.96
2017-04-12,307.04
2017-04-11,306.97
2017-04-10,306.87
2017-04-09,306.82
2017-04-08,306.91
2017-04-07,307.09
2017-04-06,307.08
2017-04-05,307.04
2017-04-04,306.68
2017-04-03,306.81
2017-04-02,307.1
2017-04-01,307.09
2017-03-31,306.96
2017-03-30,307.19
2017-03-29,307.19
2017-03-28,307.12
2017-03-27,307.24
2017-03-26,306.94
2017-03-25,307.04
2017-03-24,306.75
2017-03-23,306.72
2017-03-22,306.74
2017-03-21,306.7
2017-03-20,306.76
2017-03-19,306.83
2017-03-18,306.85
2017-03-17,306.66
2017-03-16,306.62
2017-03-15,306.54
2017-03-14,306.32
2017-03-13,306.13
2017-03-12,306.08
2017-03-11,305.72
2017-03-10,305.59
2017-03-09,305.39
2017-03-08,305.39
2017-03-07,305.07
2017-03-06,304.5
2017-03-05,304.43
2017-03-04,304.66
2017-03-03,304.72
2017-03-02,304.54
2017-03-01,304.24
2017-02-28,303.96
2017-02-27,304.03
2017-02-26,303.94
2017-02-25,304.15
2017-02-24,303.86
2017-02-23,303.62
2017-02-22,303.92
2017-02-21,304.07
2017-02-20,303.91
2017-02-19,303.75
2017-02-18,303.77
2017-02-17,303.94
2017-02-16,304.28
2017-02-15,304.34
2017-02-14,304.24
2017-02-13,304.64
2017-02-12,304.45
2017-02-11,304.16
2017-02-10,304.1
2017-02-09,304.22
2017-02-08,303.9
2017-02-07,303.84
2017-02-06,303.89
2017-02-05,303.96
2017-02-04,304.06
2017-02-03,304.21
2017-02-02,304.09
2017-02-01,303.78
2017-01-31,303.89
2017-01-30,304.13
2017-01-29,304.28
2017-01-28,304.38
2017-01-27,304.41
2017-01-26,304.3
2017-01-25,304.04
2017-01-24,303.88
2017-01-23,304.17
2017-01-22,304.02
2017-01-21,303.89
2017-01-20,304.13
2017-01-19,304.29
2017-01-18,304.65
2017-01-17,304.82
2017-01-16,304.65
2017-01-15,304.57
2017-01-14,304.75
2017-01-13,304.63
2017-01-12,304.31
2017-01-11,304.05
2017-01-10,304.15
2017-01-09,304.43
2017-01-08,304.63
2017-01-07,304.61
2017-01-06,303.79
2017-01-05,303.36
2017-01-04,303.48
2017-01-03,303.44
2017-01-02,303.33
2017-01-01,303.32
2016-12-31,303.4
2016-12-30,303.89
2016-12-29,303.9
2016-12-28,303.49
2016-12-27,303.56
2016-12-26,303.51
2016-12-25,303.27
2016-12-24,303.43
2016-12-23,303.56
2016-12-22,303.79
2016-12-21,303.73
2016-12-20,304.13
2016-12-19,304.14
2016-12-18,303.81
2016-12-17,302.98
2016-12-16,303.09
2016-12-15,303.5
2016-12-14,303.32
2016-12-13,303.2
2016-12-12,303.35
2016-12-11,303.42
2016-12-10,303.77
2016-12-09,304.09
2016-12-08,304.17
2016-12-07,303.76
2016-12-06,303.71
2016-12-05,303.75
2016-12-04,303.97
2016-12-03,304.07
2016-12-02,304.11
2016-12-01,304.19
2016-11-30,304.25
2016-11-29,303.9
2016-11-28,303.88
2016-11-27,304.19
2016-11-26,304.67
2016-11-25,304.72
2016-11-24,304.65
2016-11-23,304.73
2016-11-22,304.48
2016-11-21,304.65
2016-11-20,304.98
2016-11-19,305.34
2016-11-18,305.01
2016-11-17,304.72
2016-11-16,305.01
2016-11-15,305.11
2016-11-14,305.22
2016-11-13,305.37
2016-11-12,305.5
2016-11-11,305.62
2016-11-10,305.78
2016-11-09,305.92
2016-11-08,305.92
2016-11-07,305.89
2016-11-06,306.06
2016-11-05,306.32
2016-11-04,306.42
2016-11-03,306.39
2016-11-02,306.28
2016-11-01,306.22
2016-10-31,306.45
2016-10-30,306.67
2016-10-29,306.75
2016-10-28,306.9
2016-10-27,306.96
2016-10-26,306.88
2016-10-25,306.97
2016-10-24,307.1
2016-10-23,307.08
2016-10-22,307.2
2016-10-21,307.44
2016-10-20,307.24
2016-10-19,306.8
2016-10-18,306.66
2016-10-17,306.58
2016-10-16,306.58
2016-10-15,306.55
2016-10-14,306.6
2016-10-13,306.66
2016-10-12,306.64
2016-10-11,306.84
2016-10-10,307.01
2016-10-09,307.09
2016-10-08,307.15
2016-10-07,306.99
2016-10-06,306.65
2016-10-05,306.62
2016-10-04,306.74
2016-10-03,306.95
2016-10-02,307.13
2016-10-01,307.26
2016-09-30,307.54
2016-09-29,307.78
2016-09-28,307.72
2016-09-27,307.85
2016-09-26,308.0
2016-09-25,308.22
2016-09-24,308.23
2016-09-23,308.25
2016-09-22,308.21
2016-09-21,308.18
2016-09-20,308.11
2016-09-19,307.99
2016-09-18,307.9
2016-09-17,307.87
2016-09-16,307.8
2016-09-15,307.85
2016-09-14,307.87
2016-09-13,307.68
2016-09-12,307.59
2016-09-11,307.7
2016-09-10,307.6
2016-09-09,307.41
2016-09-08,307.42
2016-09-07,307.33
2016-09-06,307.16
2016-09-05,306.75
2016-09-04,306.63
2016-09-03,306.81
2016-09-02,306.98
2016-09-01,307.05
2016-08-31,307.09
2016-08-30,307.14
2016-08-29,307.25
2016-08-28,307.26
2016-08-27,307.28
2016-08-26,307.44
2016-08-25,307.49
2016-08-24,307.66
2016-08-23,307.84
2016-08-22,308.01
2016-08-21,308.24
2016-08-20,308.49
2016-08-19,308.91
2016-08-18,309.2
2016-07-17,306.94
2016-07-16,306.94
2016-07-15,306.94
2016-07-14,306.93
2016-07-13,306.9
2016-07-12,306.65
2016-07-11,306.61
2016-07-10,306.72
2016-07-09,306.8
2016-07-08,306.82
2016-07-07,306.94
2016-07-06,306.97
2016-07-05,307.09
2016-07-04,307.14
2016-07-03,307.24
2016-07-02,307.4
2016-07-01,307.6
2016-06-30,307.72
2016-06-29,307.8
2016-06-28,308.27
2016-06-27,308.77
2016-06-26,308.77
2016-06-25,308.77
2016-06-24,308.77
2016-06-23,308.77
2016-06-22,308.77
2016-06-21,308.77
2016-06-20,308.77
2016-06-19,308.77
2016-06-18,308.63
2016-06-17,308.62
2016-06-16,308.59
2016-06-15,308.5
2016-06-14,308.53
2016-06-13,308.63
2016-06-12,308.84
2016-06-11,309.03
2016-06-10,309.07
2016-06-09,309.09
2016-06-08,309.15
2016-06-07,309.12
2016-06-06,309.11
2016-06-05,309.13
2016-06-04,309.06
2016-06-03,309.14
2016-06-02,309.53
2016-06-01,309.91
2016-05-31,309.91
