datetime,water_level(ft below land surface)
2018-02-01,288.15
2018-01-31,288.26
2018-01-30,288.43
2018-01-29,288.44
2018-01-28,288.33
2018-01-27,288.16
2018-01-26,288.23
2018-01-25,288.31
2018-01-24,288.37
2018-01-23,288.17
2018-01-22,288.03
2018-01-21,287.99
2018-01-20,288.05
2018-01-19,288.28
2018-01-18,288.47
2018-01-17,288.73
2018-01-16,288.68
2018-01-15,288.57
2018-01-14,288.89
2018-01-13,288.94
2018-01-12,288.88
2018-01-11,288.64
2018-01-10,288.84
2018-01-09,289.11
2018-01-08,289.27
2018-01-07,289.43
2018-01-06,289.72
2018-01-05,289.96
2018-01-04,290.08
2018-01-03,290.37
2018-01-02,290.57
2018-01-01,290.86
2017-12-31,290.82
2017-12-30,290.83
2017-12-29,291.19
2017-12-28,291.36
2017-12-27,291.58
2017-12-26,291.51
2017-12-25,291.82
2017-12-24,291.95
2017-12-23,292.04
2017-12-22,291.96
2017-12-21,292.02
2017-12-20,292.28
2017-12-19,292.36
2017-12-18,292.57
2017-12-17,292.69
2017-12-16,292.84
2017-12-15,293.11
2017-12-14,292.95
2017-12-13,293.21
2017-12-12,293.38
2017-12-11,293.48
2017-12-10,293.71
2017-12-09,293.61
2017-12-08,293.73
2017-12-07,293.94
2017-12-06,294.12
2017-12-05,293.9
2017-12-04,293.33
2017-12-03,293.63
2017-12-02,293.86
2017-12-01,294.09
2017-11-30,294.03
2017-11-29,294.38
2017-11-28,293.99
2017-11-27,294.0
2017-11-26,294.5
2017-11-25,294.13
2017-11-24,293.92
2017-11-23,294.01
2017-11-22,294.46
2017-11-21,293.97
2017-11-20,294.09
2017-11-19,294.63
2017-11-18,294.16
2017-11-17,293.86
2017-11-16,293.79
2017-11-15,294.04
2017-11-14,293.78
2017-11-13,293.43
2017-11-12,293.44
2017-11-11,293.62
2017-11-10,293.47
2017-11-09,293.28
2017-11-08,293.27
2017-11-07,293.25
2017-11-06,293.29
2017-11-05,293.38
2017-11-04,293.57
2017-11-03,293.76
2017-11-02,293.87
2017-11-01,294.03
2017-10-31,294.44
2017-10-30,294.74
2017-10-29,295.37
2017-10-28,296.23
2017-10-27,297.12
2017-10-26,297.71
2017-10-25,297.96
2017-10-24,297.73
2017-10-23,297.15
2017-10-22,296.69
2017-10-21,296.2
2017-10-20,295.95
2017-10-19,295.75
