datetime,water_level(ft below land surface)
2018-01-31,402.36
2018-01-30,402.27
2018-01-29,402.25
2018-01-28,402.31
2018-01-27,402.33
2018-01-26,402.37
2018-01-25,402.33
2018-01-24,402.35
2018-01-23,402.41
2018-01-22,402.46
2018-01-21,402.44
2018-01-20,402.34
2018-01-19,402.23
2018-01-18,402.14
2018-01-17,402.1
2018-01-16,402.12
2018-01-15,402.21
2018-01-14,402.25
2018-01-13,402.29
2018-01-12,402.37
2018-01-11,402.43
2018-01-10,402.4
2018-01-09,402.3
2018-01-08,402.23
2018-01-07,402.24
2018-01-06,402.16
2018-01-05,402.12
2018-01-04,402.09
2018-01-03,402.06
2018-01-02,402.06
2018-01-01,402.07
2017-12-31,402.13
2017-12-30,402.17
2017-12-29,402.17
2017-12-28,402.13
2017-12-27,402.13
2017-12-26,402.2
2017-12-25,402.22
2017-12-24,402.23
2017-12-23,402.28
2017-12-22,402.29
2017-12-21,402.31
2017-12-20,402.25
2017-12-19,402.23
2017-12-18,402.2
2017-12-17,402.2
2017-12-16,402.15
2017-12-15,402.07
2017-12-14,401.74
2017-12-13,401.55
2017-12-12,401.47
2017-12-11,401.49
2017-12-10,401.49
2017-12-09,401.52
2017-12-08,401.53
2017-12-07,401.51
2017-12-06,401.57
2017-12-05,401.62
2017-12-04,401.68
2017-12-03,401.62
2017-12-02,401.57
2017-12-01,401.56
2017-11-30,401.55
2017-11-29,401.58
2017-11-28,401.61
2017-11-27,401.59
2017-11-26,401.54
2017-11-25,401.58
2017-11-24,401.58
2017-11-23,401.51
2017-11-22,401.51
2017-11-21,401.58
2017-11-20,401.56
2017-11-19,401.52
2017-11-18,401.58
2017-11-17,401.58
2017-11-16,401.49
2017-11-15,401.46
2017-11-14,401.46
2017-11-13,401.4
2017-11-12,401.42
2017-11-11,401.47
2017-11-10,401.42
2017-11-09,401.42
2017-11-08,401.43
2017-11-07,401.49
2017-11-06,401.53
2017-11-05,401.57
2017-11-04,401.55
2017-11-03,401.52
2017-11-02,401.55
2017-11-01,401.51
2017-10-31,401.41
2017-10-30,401.41
2017-10-29,401.4
2017-10-28,401.34
2017-10-27,401.34
2017-10-26,401.36
2017-10-25,401.27
2017-10-24,401.26
2017-10-23,401.34
2017-10-22,401.36
2017-10-21,401.4
2017-10-20,401.35
2017-10-19,401.28
2017-10-18,401.26
2017-10-17,401.21
2017-10-16,401.2
2017-10-15,401.25
2017-10-14,401.35
2017-10-13,401.32
2017-10-12,401.3
2017-10-11,401.29
2017-10-10,401.32
2017-10-09,401.4
2017-10-08,401.38
2017-10-07,401.29
2017-10-06,401.25
2017-10-05,401.19
2017-10-04,401.2
2017-10-03,401.25
2017-10-02,401.25
2017-10-01,401.18
