datetime,water_level(ft below land surface)
2017-02-22,55.98
2017-02-21,55.98
2017-02-20,55.98
2017-02-19,55.98
2017-02-18,55.98
2017-02-17,55.98
2017-02-16,55.98
2017-02-15,55.98
2017-02-14,55.98
2017-02-13,55.98
2017-02-12,55.98
2017-02-11,55.98
2017-02-10,55.98
2017-02-09,55.98
2017-02-08,55.98
2017-02-07,55.98
2017-02-06,55.98
2017-02-05,55.98
2017-02-04,55.98
2017-02-03,55.98
2017-02-02,55.98
2017-02-01,55.98
2017-01-31,55.98
2017-01-30,55.98
2017-01-29,55.98
2017-01-28,55.98
2017-01-27,55.98
2017-01-26,55.98
2017-01-25,55.98
2017-01-24,55.97
2017-01-23,55.97
2017-01-22,55.97
2017-01-21,55.97
2017-01-20,55.97
2017-01-19,55.97
2017-01-18,55.97
2017-01-17,55.97
2017-01-16,55.97
2017-01-15,55.97
2017-01-14,55.97
2017-01-13,55.97
2017-01-12,55.97
2017-01-11,55.97
2017-01-10,55.97
2017-01-09,55.97
2017-01-08,55.97
2017-01-07,55.97
2017-01-06,55.97
2017-01-05,55.97
2017-01-04,55.97
2017-01-03,55.97
2017-01-02,55.97
2017-01-01,55.97
2016-12-31,55.97
2016-12-30,55.97
2016-12-29,55.97
2016-12-28,55.97
2016-12-27,55.97
2016-12-26,55.97
2016-12-25,55.96
2016-12-24,55.96
2016-12-23,55.96
2016-12-22,55.96
2016-12-21,55.96
2016-12-20,55.96
2016-12-19,55.96
2016-12-18,55.96
2016-12-17,55.96
2016-12-16,55.96
2016-12-15,55.96
2016-12-14,55.96
2016-12-13,55.96
2016-12-12,55.96
2016-12-11,55.96
2016-12-10,55.96
2016-12-09,55.96
2016-12-08,55.96
2016-12-07,55.96
2016-12-06,55.96
2016-12-05,55.96
2016-12-04,55.96
2016-12-03,55.96
2016-12-02,55.96
2016-12-01,55.96
2016-11-30,55.96
2016-11-29,55.96
2016-11-28,55.96
2016-11-27,55.96
2016-11-26,55.96
2016-11-25,55.96
2016-11-24,55.96
2016-11-23,55.96
2016-11-22,55.96
2016-11-21,55.95
2016-11-20,55.95
2016-11-19,55.95
2016-11-18,55.95
2016-11-17,55.95
2016-11-16,55.95
2016-11-15,55.95
2016-11-14,55.95
2016-11-13,55.95
2016-11-12,55.95
2016-11-11,55.94
2016-11-10,55.94
2016-11-09,55.94
2016-11-08,55.94
2016-11-07,55.94
2016-11-06,55.94
2016-11-05,55.94
2016-11-04,55.94
2016-11-03,55.93
2016-11-02,55.93
2016-11-01,55.93
2016-10-31,55.93
2016-10-30,55.93
2016-10-29,55.93
2016-10-28,55.93
2016-10-27,55.93
2016-10-26,55.92
2016-10-25,55.92
2016-10-24,55.92
2016-10-23,55.92
2016-10-22,55.91
2016-10-21,55.91
2016-10-20,55.91
2016-10-19,55.91
2016-10-18,55.91
2016-10-17,55.9
2016-10-16,55.9
2016-10-15,55.9
2016-10-14,55.9
2016-10-13,55.9
2016-10-12,55.89
2016-10-11,55.89
2016-10-10,55.89
2016-10-09,55.89
2016-10-08,55.88
2016-10-07,55.88
2016-10-06,55.87
2016-10-05,55.87
2016-10-04,55.86
2016-10-03,55.86
2016-10-02,55.85
2016-10-01,55.84
2016-09-30,55.83
2016-09-29,55.82
2016-09-28,55.81
2016-09-27,55.79
