datetime,water_level(ft below land surface)
2018-02-01,273.06
2018-01-31,272.98
2018-01-30,272.83
2018-01-29,272.79
2018-01-28,272.9
2018-01-27,272.93
2018-01-26,272.9
2018-01-25,272.81
2018-01-24,272.83
2018-01-23,272.9
2018-01-22,273.01
2018-01-21,273.04
2018-01-20,272.95
2018-01-19,272.8
2018-01-18,272.65
2018-01-17,272.57
2018-01-15,272.73
2018-01-14,272.68
2018-01-13,272.69
2018-01-12,272.83
2018-01-11,273.05
2018-01-10,272.99
2018-01-09,272.87
2018-01-08,272.82
2018-01-07,272.81
2018-01-06,272.72
2018-01-05,272.69
2018-01-04,272.65
2018-01-03,272.56
2018-01-02,272.54
2018-01-01,272.53
2017-12-31,272.75
2017-12-30,272.72
2017-12-29,272.66
2017-12-28,272.62
2017-12-27,272.72
2017-12-26,272.71
2017-12-25,272.67
2017-12-24,272.74
2017-12-23,272.75
2017-12-22,272.9
2017-12-21,272.86
2017-12-20,272.78
2017-12-19,272.75
2017-12-18,272.74
2017-12-17,272.75
2017-12-16,272.69
2017-12-15,272.65
2017-12-14,272.7
2017-12-13,272.63
2017-12-12,272.5
2017-12-11,272.49
2017-12-10,272.47
2017-12-09,272.55
2017-12-08,272.54
2017-12-07,272.49
2017-12-06,272.55
2017-12-05,272.67
2017-12-04,272.73
2017-12-03,272.66
2017-12-02,272.62
2017-12-01,272.58
2017-11-30,272.55
2017-11-29,272.57
2017-11-28,272.63
2017-11-27,272.58
2017-11-26,272.56
2017-11-25,272.66
2017-11-24,272.6
2017-11-23,272.49
2017-11-22,272.5
2017-11-21,272.59
2017-11-20,272.51
2017-11-19,272.45
2017-11-18,272.62
2017-11-17,272.57
2017-11-16,272.51
2017-11-15,272.5
2017-11-14,272.43
2017-11-13,272.37
2017-11-12,272.37
2017-11-11,272.42
2017-11-10,272.37
2017-11-09,272.35
2017-11-08,272.38
2017-11-07,272.46
2017-11-06,272.49
2017-11-05,272.49
2017-11-04,272.45
2017-11-03,272.45
2017-11-02,272.49
2017-11-01,272.46
2017-10-31,272.4
2017-10-30,272.4
2017-10-29,272.34
2017-10-28,272.29
2017-10-27,272.36
2017-10-26,272.31
2017-10-25,272.17
2017-10-24,272.19
2017-10-23,272.25
2017-10-22,272.3
2017-10-21,272.35
2017-10-20,272.28
2017-10-19,272.22
2017-10-18,272.16
2017-10-17,272.09
2017-10-16,272.07
2017-10-15,272.17
2017-10-14,272.22
2017-10-13,272.2
2017-10-12,272.17
2017-10-11,272.13
2017-10-10,272.23
2017-10-09,272.35
2017-10-08,272.32
2017-10-07,272.24
2017-10-06,272.14
2017-10-05,272.06
2017-10-04,272.07
2017-10-03,272.14
2017-10-02,272.15
2017-10-01,272.07
2017-09-30,272.01
2017-09-29,272.03
2017-09-28,272.07
2017-09-27,272.11
2017-09-26,272.15
2017-09-25,272.15
2017-09-24,272.13
2017-09-23,272.1
2017-09-22,272.06
2017-09-21,272.03
2017-09-20,272.01
2017-09-19,271.97
2017-09-18,271.91
2017-09-17,271.89
2017-09-16,271.91
2017-09-15,271.93
2017-09-14,271.91
2017-09-13,271.83
2017-09-12,271.72
2017-09-11,271.63
2017-09-10,271.59
2017-09-09,271.59
2017-09-08,271.58
2017-09-07,271.55
2017-09-06,271.55
2017-09-05,271.56
2017-09-04,271.53
2017-09-03,271.51
2017-09-02,271.52
2017-09-01,271.51
2017-08-31,271.49
2017-08-30,271.49
2017-08-29,271.47
2017-08-28,271.47
2017-08-27,271.46
2017-08-26,271.45
2017-08-25,271.44
2017-08-24,271.4
2017-08-23,271.34
2017-08-22,271.31
2017-08-21,271.31
2017-08-20,271.32
2017-08-19,271.3
2017-08-18,271.28
2017-08-17,271.29
2017-08-16,271.31
2017-08-15,271.32
2017-08-14,271.28
2017-08-13,271.26
2017-08-12,271.14
2017-08-11,271.1
2017-08-10,271.09
2017-08-09,271.09
2017-08-08,271.11
2017-08-07,271.15
2017-08-06,271.13
2017-08-05,271.05
2017-08-04,270.99
2017-08-03,270.98
2017-08-02,270.96
2017-08-01,270.96
2017-07-31,270.95
2017-07-30,270.96
2017-07-29,270.95
2017-07-28,270.9
2017-07-27,270.86
2017-07-26,270.84
2017-07-25,270.82
2017-07-24,270.83
2017-07-23,270.82
2017-07-22,270.76
2017-07-21,270.71
2017-07-20,270.65
2017-07-19,270.64
2017-07-18,270.65
2017-07-17,270.64
2017-07-16,270.56
2017-07-15,270.49
2017-07-14,270.45
2017-07-13,270.45
2017-07-12,270.44
2017-07-11,270.36
2017-07-10,270.22
2017-07-09,270.0
2017-07-08,269.6
2017-07-07,268.51
2017-07-06,269.32
2017-07-05,271.4
2017-07-04,271.4
2017-07-03,271.36
2017-07-02,271.34
2017-07-01,271.39
2017-06-30,271.41
2017-06-29,271.38
2017-06-28,271.3
2017-06-27,271.23
2017-06-26,271.2
2017-06-25,271.19
2017-06-24,271.26
2017-06-23,271.34
2017-06-22,271.3
2017-06-21,271.22
2017-06-20,271.18
2017-06-19,271.21
2017-06-18,271.25
2017-06-17,271.21
2017-06-16,271.14
2017-06-15,271.09
2017-06-14,271.09
2017-06-13,271.09
2017-06-12,271.08
2017-06-11,271.06
2017-06-10,271.03
2017-06-09,270.99
2017-06-08,270.94
2017-06-07,270.94
2017-06-06,270.95
2017-06-05,270.95
2017-06-04,270.91
2017-06-03,270.89
2017-06-02,270.87
2017-06-01,270.81
2017-05-31,270.77
2017-05-30,270.79
2017-05-29,270.81
2017-05-28,270.86
2017-05-27,270.88
2017-05-26,270.89
2017-05-25,270.86
2017-05-24,270.77
2017-05-23,270.73
2017-05-22,270.7
2017-05-21,270.72
2017-05-20,270.81
2017-05-19,270.86
2017-05-18,270.84
2017-05-17,270.78
2017-05-16,270.74
2017-05-15,270.68
2017-05-14,270.63
2017-05-13,270.57
2017-05-12,270.56
2017-05-11,270.59
2017-05-10,270.58
2017-05-09,270.53
2017-05-08,270.51
2017-05-07,270.47
2017-05-06,270.42
2017-05-05,270.38
2017-05-04,270.46
2017-05-03,270.46
2017-05-02,270.44
2017-05-01,270.41
2017-04-30,270.45
2017-04-29,270.54
2017-04-28,270.54
2017-04-27,270.49
2017-04-26,270.38
2017-04-25,270.22
2017-04-24,270.04
2017-04-23,269.96
2017-04-22,270.05
2017-04-21,270.06
2017-04-20,269.99
2017-04-19,269.97
2017-04-18,269.95
2017-04-17,269.95
2017-04-16,269.95
2017-04-15,269.94
2017-04-14,269.88
2017-04-13,269.82
2017-04-12,269.81
2017-04-11,269.86
2017-04-10,269.92
2017-04-09,269.91
2017-04-08,269.82
2017-04-07,269.74
2017-04-06,269.75
2017-04-05,269.87
2017-04-04,269.97
2017-04-03,269.94
2017-04-02,269.91
2017-04-01,269.93
2017-03-31,269.9
2017-03-30,269.84
2017-03-29,269.9
2017-03-28,269.87
2017-03-27,269.79
2017-03-26,269.75
2017-03-25,269.65
2017-03-24,269.67
2017-03-23,269.6
2017-03-22,269.55
2017-03-21,269.51
2017-03-20,269.45
2017-03-19,269.41
2017-03-18,269.42
2017-03-17,269.42
2017-03-16,269.38
2017-03-15,269.35
2017-01-27,269.08
2017-01-26,269.11
2017-01-25,269.22
2017-01-24,269.23
2017-01-23,269.18
2017-01-22,269.27
2017-01-21,269.27
2017-01-20,269.18
2017-01-19,269.07
2017-01-18,269.0
2017-01-17,269.01
2017-01-16,269.02
2017-01-15,268.93
2017-01-14,268.88
2017-01-13,268.95
2017-01-12,269.0
2017-01-11,268.99
2017-01-10,268.9
2017-01-09,268.79
2017-01-08,268.72
2017-01-07,268.8
2017-01-06,268.95
2017-01-05,268.97
2017-01-04,268.92
2017-01-03,268.97
2017-01-02,269.01
2017-01-01,268.97
2016-12-31,268.84
2016-12-30,268.71
2016-12-29,268.78
2016-12-28,268.82
2016-12-27,268.81
2016-12-26,268.91
2016-12-25,268.94
2016-12-24,268.88
2016-12-23,268.88
2016-12-22,268.78
2016-12-21,268.72
2016-12-20,268.66
2016-12-19,268.68
2016-12-18,268.82
2016-12-17,268.9
2016-12-16,268.81
2016-12-15,268.75
2016-12-14,268.8
2016-12-13,268.86
2016-12-12,268.82
2016-12-11,268.83
2016-12-10,268.67
2016-12-09,268.62
2016-12-08,268.75
2016-12-07,268.88
2016-12-06,268.92
2016-12-05,268.88
2016-12-04,268.87
2016-12-03,268.87
2016-12-02,268.86
2016-12-01,268.86
2016-11-30,268.92
2016-11-29,268.99
2016-11-28,268.91
2016-11-27,268.88
2016-11-26,268.69
2016-11-25,268.67
2016-11-24,268.72
2016-11-23,268.78
2016-11-22,268.77
2016-11-21,268.67
2016-11-20,268.65
2016-11-19,268.67
2016-11-17,268.79
2016-11-16,268.74
2016-11-15,268.69
2016-11-14,268.65
2016-11-13,268.62
2016-11-12,268.59
2016-11-11,268.59
2016-11-10,268.58
2016-11-09,268.62
2016-11-08,268.68
2016-11-07,268.69
2016-11-06,268.68
2016-11-05,268.62
2016-11-04,268.62
2016-11-03,268.68
2016-11-02,268.73
2016-11-01,268.71
2016-10-31,268.67
2016-10-30,268.63
2016-10-29,268.62
2016-10-28,268.6
2016-10-27,268.61
2016-10-26,268.64
2016-10-25,268.62
2016-10-24,268.6
2016-10-23,268.6
2016-10-22,268.56
2016-10-21,268.55
2016-10-20,268.66
2016-10-19,268.72
2016-10-18,268.72
2016-10-17,268.69
2016-10-16,268.69
2016-10-15,268.61
2016-10-14,268.56
2016-10-13,268.56
2016-10-12,268.58
2016-10-11,268.53
2016-10-10,268.5
2016-10-09,268.48
2016-10-08,268.52
2016-10-07,268.54
2016-10-06,268.61
2016-10-05,268.68
2016-10-04,268.67
2016-10-03,268.59
2016-10-02,268.53
2016-10-01,268.5
2016-09-30,268.47
2016-09-29,268.49
2016-09-28,268.52
2016-09-27,268.52
2016-09-26,268.56
2016-09-25,268.64
2016-09-24,268.63
2016-09-23,268.6
2016-09-22,268.56
2016-09-21,268.53
2016-09-20,268.51
2016-09-19,268.52
2016-09-18,268.53
2016-09-17,268.52
2016-09-16,268.52
2016-09-15,268.5
2016-09-14,268.5
2016-09-13,268.52
2016-09-12,268.49
2016-09-11,268.44
2016-09-10,268.51
2016-09-09,268.53
2016-09-08,268.49
2016-09-07,268.47
2016-09-06,268.49
2016-09-05,268.5
2016-09-04,268.5
2016-09-03,268.49
2016-09-02,268.49
2016-09-01,268.52
2016-08-31,268.52
2016-08-30,268.52
2016-08-29,268.52
2016-08-28,268.52
2016-08-27,268.52
