datetime,water_level(ft below land surface)
2017-04-06,29.84
2017-04-05,29.89
2017-04-04,28.24
2017-04-03,30.92
2017-04-02,32.87
2017-04-01,32.81
2017-03-31,32.72
2017-03-30,32.84
2017-03-29,33.23
2017-03-28,33.14
2017-03-27,33.07
2017-03-26,32.99
2017-03-25,32.82
2017-03-24,32.62
2017-03-23,32.43
2017-03-22,32.13
2017-03-21,31.93
2017-03-20,32.08
2017-03-19,32.06
2017-03-18,31.85
2017-03-17,31.7
2017-03-16,31.32
2017-03-15,28.75
2017-03-14,27.69
2017-03-13,27.51
2017-03-12,27.34
2017-03-11,27.01
2017-03-10,27.06
2017-03-09,26.84
2017-03-08,26.73
2017-03-07,26.64
2017-03-06,26.48
2017-03-05,26.4
2017-03-04,26.36
2017-03-03,26.24
2017-03-02,26.17
2017-03-01,25.87
2017-02-28,25.7
2017-02-27,25.79
2017-02-26,25.75
2017-02-25,25.75
2017-02-24,25.68
2017-02-23,25.13
2017-02-22,24.82
2017-02-21,24.33
2017-02-20,23.92
2017-02-19,23.97
2017-02-18,24.02
2017-02-17,24.29
2017-02-16,24.35
2017-02-15,24.39
2017-02-14,24.36
2017-02-13,24.23
2017-02-12,24.15
2017-02-11,24.16
2017-02-10,24.33
2017-02-09,24.22
2017-02-08,24.35
2017-02-07,24.27
2017-02-06,24.46
2017-02-05,26.52
2017-02-04,27.63
2017-02-03,27.37
2017-02-02,26.08
2017-02-01,23.61
2017-01-31,23.79
2017-01-30,23.71
2017-01-29,23.48
2017-01-28,23.6
2017-01-27,23.73
2017-01-26,23.6
2017-01-25,24.04
2017-01-24,24.71
2017-01-23,24.18
2017-01-22,24.4
2017-01-21,24.91
2017-01-20,27.63
2017-01-19,27.63
2017-01-18,27.51
2017-01-17,27.73
2017-01-16,27.69
2017-01-15,26.33
2017-01-14,27.59
2017-01-13,27.58
2017-01-12,27.51
2017-01-11,27.26
2017-01-10,26.2
2017-01-09,22.98
2017-01-08,22.87
2017-01-07,22.58
2017-01-06,22.2
2017-01-05,22.24
2017-01-04,22.3
2017-01-03,22.12
2017-01-02,22.21
2017-01-01,22.51
2016-12-31,22.78
2016-12-30,23.16
2016-12-29,25.7
2016-12-28,26.35
2016-12-27,26.36
2016-12-26,26.8
2016-12-25,26.71
2016-12-24,26.64
2016-12-23,26.64
2016-12-22,26.53
2016-12-21,26.47
2016-12-20,26.46
2016-12-19,26.33
2016-12-18,26.19
2016-12-17,25.57
2016-12-16,22.77
2016-12-15,24.41
2016-12-14,26.0
2016-12-13,26.11
2016-12-12,25.82
2016-12-11,25.68
2016-12-10,25.85
2016-12-09,25.96
2016-12-08,25.94
2016-12-07,25.72
2016-12-06,25.65
2016-12-05,25.43
2016-12-04,25.41
2016-12-03,25.55
2016-12-02,25.63
2016-12-01,25.5
2016-11-30,25.33
2016-11-29,25.13
2016-11-28,23.26
2016-11-27,22.12
2016-11-26,22.03
2016-11-25,21.94
2016-11-24,21.81
2016-11-23,21.76
2016-11-22,21.53
2016-11-21,21.69
2016-11-20,21.75
2016-11-19,21.91
2016-11-18,22.11
2016-11-17,22.1
2016-11-16,22.04
2016-11-15,22.2
2016-11-14,22.32
2016-11-13,22.16
2016-11-12,22.01
2016-11-11,21.78
2016-11-10,21.8
2016-11-09,21.59
2016-11-08,21.38
2016-11-07,21.58
2016-11-06,21.95
2016-11-05,22.23
2016-11-04,22.39
2016-11-03,22.33
2016-11-02,22.33
2016-11-01,22.65
2016-10-31,24.7
2016-10-30,25.48
2016-10-29,25.44
2016-10-28,25.45
2016-10-27,25.49
2016-10-26,25.24
2016-10-25,25.15
2016-10-24,25.17
2016-10-23,25.1
2016-10-22,25.02
2016-10-21,25.07
2016-10-20,24.73
2016-10-19,24.24
2016-10-18,24.15
2016-10-17,24.19
2016-10-16,24.03
2016-10-15,23.85
2016-10-14,23.93
2016-10-13,23.84
2016-10-12,23.13
2016-10-11,23.04
2016-10-10,22.86
2016-10-09,22.73
2016-10-08,22.63
2016-10-07,22.37
2016-10-06,22.0
2016-10-05,21.72
2016-10-04,21.56
2016-10-03,21.05
2016-10-02,18.85
2016-10-01,18.13
2016-09-30,21.11
2016-09-29,21.12
2016-09-28,20.9
2016-09-27,21.35
2016-09-26,21.38
2016-09-25,21.63
2016-09-24,21.89
2016-09-23,22.0
2016-09-22,21.76
2016-09-21,21.64
2016-09-20,21.89
2016-09-19,21.93
2016-09-18,21.64
2016-09-17,20.91
2016-09-16,18.68
2016-09-15,21.28
2016-09-14,21.23
2016-09-13,21.32
2016-09-12,21.03
2016-09-11,18.71
2016-09-10,17.97
2016-09-09,21.03
2016-09-08,22.01
2016-09-07,22.11
2016-09-06,22.13
2016-09-05,22.01
2016-09-04,21.76
2016-09-03,21.43
2016-09-02,20.79
2016-09-01,21.44
2016-08-31,19.14
2016-08-30,18.14
2016-08-29,18.41
2016-08-28,20.49
2016-08-27,22.03
2016-08-26,21.77
2016-08-25,20.99
2016-08-24,18.96
2016-08-23,16.75
2016-08-22,17.21
2016-08-21,17.43
2016-08-20,17.64
2016-08-19,17.95
2016-08-18,17.93
2016-08-17,17.48
2016-08-16,18.21
2016-08-15,21.11
2016-08-14,21.38
2016-08-13,21.47
2016-08-12,21.51
2016-08-11,22.2
2016-08-10,22.35
2016-08-09,22.72
2016-08-08,22.98
2016-08-07,22.98
2016-08-06,22.92
2016-08-05,22.71
2016-08-04,22.32
2016-08-03,20.4
2016-08-02,19.93
2016-08-01,22.66
2016-07-31,23.29
2016-07-30,23.21
2016-07-29,23.13
2016-07-28,23.2
2016-07-27,23.34
2016-07-26,23.5
2016-07-25,23.47
2016-07-24,23.77
2016-07-23,23.64
2016-07-22,23.21
2016-07-21,22.8
2016-07-20,21.17
2016-07-19,19.05
2016-07-18,19.1
2016-07-17,19.26
2016-07-16,19.79
2016-07-15,20.12
2016-07-14,20.21
2016-07-13,20.19
2016-07-12,19.94
2016-07-11,19.65
2016-07-10,19.2
2016-07-09,18.45
2016-07-08,17.13
2016-07-07,16.81
2016-07-06,16.99
2016-07-05,17.15
2016-07-04,17.63
2016-07-03,18.13
2016-07-02,18.17
2016-07-01,17.75
2016-06-30,17.0
2016-06-29,17.07
2016-06-28,17.36
2016-06-27,17.58
2016-06-26,17.7
2016-06-25,18.01
2016-06-24,18.42
2016-06-23,18.4
2016-06-22,18.6
2016-06-21,18.76
2016-06-20,18.76
2016-06-19,19.09
2016-06-18,19.25
2016-06-17,19.39
2016-06-16,19.36
2016-06-15,19.04
2016-06-14,19.18
2016-06-13,19.36
2016-06-12,19.62
2016-06-11,19.55
2016-06-10,19.6
2016-06-09,19.54
2016-06-08,19.33
2016-06-07,19.32
2016-06-06,19.07
2016-06-05,18.84
2016-06-04,18.89
2016-06-03,18.58
2016-06-02,18.57
2016-06-01,18.8
2016-05-31,18.99
2016-05-30,19.24
2016-05-29,19.41
2016-05-28,19.36
2016-05-27,19.26
2016-05-26,19.17
2016-05-25,19.23
2016-05-24,19.46
2016-05-23,19.65
2016-05-22,19.59
2016-05-21,19.38
2016-05-20,19.2
2016-05-19,19.09
2016-05-18,18.83
2016-05-17,18.76
2016-05-16,18.69
2016-05-15,18.85
2016-05-14,18.95
2016-05-13,18.88
2016-05-12,18.87
2016-05-11,18.97
2016-05-10,19.2
2016-05-09,19.37
2016-05-08,19.48
2016-05-07,19.91
2016-05-06,22.37
2016-05-05,22.94
2016-05-04,20.48
2016-05-03,20.32
2016-05-02,20.71
2016-05-01,20.78
2016-04-30,20.65
2016-04-29,20.62
2016-04-28,20.26
2016-04-27,20.1
2016-04-26,20.22
2016-04-25,20.42
2016-04-24,20.4
2016-04-23,20.39
2016-04-22,20.59
2016-04-21,20.79
2016-04-20,20.48
2016-04-19,20.36
2016-04-18,20.74
2016-04-17,21.14
2016-04-16,21.3
2016-04-15,21.38
2016-04-14,21.66
2016-04-13,22.05
2016-04-12,22.37
2016-04-11,22.73
2016-04-10,23.36
2016-04-09,24.98
2016-04-08,27.95
2016-04-07,28.22
2016-04-06,28.71
2016-04-05,29.32
2016-04-04,30.02
2016-04-03,30.62
2016-04-02,31.45
2016-04-01,32.14
2016-03-31,32.92
2016-03-30,34.19
2016-03-29,35.43
2016-03-28,35.64
2016-03-27,35.7
2016-03-26,35.59
2016-03-25,35.24
2016-03-24,34.92
2016-03-23,34.34
2016-03-22,34.26
2016-03-21,34.89
2016-03-20,35.25
2016-03-19,34.29
2016-03-18,31.8
2016-03-17,30.45
2016-03-16,30.26
2016-03-15,30.16
2016-03-14,30.1
2016-03-13,30.08
2016-03-12,29.99
2016-03-11,29.85
2016-03-10,29.6
2016-03-09,29.48
2016-03-08,29.54
2016-03-07,29.46
2016-03-06,29.41
2016-03-05,29.31
2016-03-04,29.23
2016-03-03,29.19
2016-03-02,29.11
2016-03-01,29.07
2016-02-29,29.0
2016-02-28,29.04
2016-02-27,29.06
2016-02-26,28.86
2016-02-25,28.46
2016-02-24,28.5
2016-02-23,28.58
2016-02-22,28.31
2016-02-21,28.23
2016-02-20,28.49
2016-02-19,28.71
2016-02-18,28.62
2016-02-17,28.49
2016-02-16,28.59
2016-02-15,28.49
2016-02-14,28.24
2016-02-13,28.17
2016-02-12,28.27
2016-02-11,28.08
2016-02-10,27.77
2016-02-09,27.57
2016-02-08,27.48
2016-02-07,27.37
2016-02-06,27.17
2016-02-05,27.07
2016-02-04,27.07
2016-02-03,26.63
2016-02-02,26.43
2016-02-01,26.4
2016-01-31,26.41
2016-01-30,26.26
2016-01-29,26.12
2016-01-28,26.08
2016-01-27,26.04
2016-01-26,25.98
2016-01-25,25.89
2016-01-24,25.84
2016-01-23,25.82
2016-01-22,25.79
2016-01-21,25.77
2016-01-20,25.71
2016-01-19,25.45
2016-01-18,25.38
2016-01-17,25.64
2016-01-16,25.83
2016-01-15,25.98
2016-01-14,25.99
2016-01-13,25.98
2016-01-12,25.95
2016-01-11,25.91
2016-01-10,25.86
2016-01-09,26.14
2016-01-08,26.37
2016-01-07,26.36
2016-01-06,26.25
2016-01-05,26.28
2016-01-04,26.33
2016-01-03,26.3
2016-01-02,26.3
2016-01-01,26.3
2015-12-31,26.24
2015-12-30,26.17
2015-12-29,26.01
2015-12-28,25.84
2015-12-27,26.3
2015-12-26,26.67
2015-12-25,26.79
2015-12-24,26.7
2015-12-23,26.5
2015-12-22,26.45
2015-12-21,26.03
2015-12-20,25.76
2015-12-19,25.94
2015-12-18,26.33
2015-12-17,26.42
2015-12-16,26.05
2015-12-15,25.9
2015-12-14,26.0
2015-12-13,25.89
2015-12-12,25.57
2015-12-11,25.48
2015-12-10,25.61
2015-12-09,25.93
2015-12-08,26.04
2015-12-07,26.51
2015-12-06,28.82
2015-12-05,29.68
2015-12-04,29.4
2015-12-03,28.68
2015-12-02,25.81
2015-12-01,25.68
2015-11-30,25.6
2015-11-29,25.4
2015-11-28,26.62
2015-11-27,28.85
2015-11-26,28.74
2015-11-25,28.62
2015-11-24,28.49
2015-11-23,28.44
2015-11-22,28.47
2015-11-21,28.48
2015-11-20,28.41
2015-11-19,28.37
2015-11-18,28.29
2015-11-17,28.21
2015-11-16,28.02
2015-11-15,27.75
2015-11-14,25.9
2015-11-13,24.89
2015-11-12,25.02
2015-11-11,24.82
2015-11-10,24.42
2015-11-09,24.12
2015-11-08,23.92
2015-11-07,24.0
2015-11-06,24.05
2015-11-05,23.97
2015-11-04,23.89
2015-11-03,24.39
2015-11-02,26.96
2015-11-01,27.31
2015-10-31,27.39
2015-10-30,27.47
2015-10-29,27.35
2015-10-28,27.24
2015-10-27,26.86
2015-10-26,26.52
2015-10-25,26.45
2015-10-24,26.26
2015-10-23,24.12
2015-10-22,23.55
2015-10-21,23.85
2015-10-20,23.71
2015-10-19,23.73
2015-10-18,23.52
2015-10-17,23.43
2015-10-16,23.49
2015-10-15,23.06
2015-10-14,22.71
2015-10-13,22.4
2015-10-12,22.09
2015-10-11,22.15
2015-10-10,22.24
2015-10-09,22.16
2015-10-08,22.46
2015-10-07,25.4
2015-10-06,25.66
2015-10-05,25.65
2015-10-04,25.8
2015-10-03,25.74
2015-10-02,25.8
2015-10-01,25.55
2015-09-30,24.97
2015-09-29,22.44
2015-09-28,21.23
2015-09-27,21.15
2015-09-26,21.98
2015-09-25,24.35
2015-09-24,21.81
2015-09-23,21.27
2015-09-22,21.22
2015-09-21,21.52
2015-09-20,24.42
2015-09-19,23.6
2015-09-18,23.42
2015-09-17,23.24
2015-09-16,24.33
2015-09-15,22.71
2015-09-14,24.17
2015-09-13,23.93
2015-09-12,23.42
2015-09-11,20.41
2015-09-10,19.83
2015-09-09,19.61
2015-09-08,19.64
2015-09-07,19.62
2015-09-06,19.65
2015-09-05,19.68
2015-09-04,19.75
2015-09-03,19.8
2015-09-02,19.9
2015-09-01,20.1
2015-08-31,20.51
2015-08-30,20.74
2015-08-29,22.59
2015-08-28,23.85
2015-08-27,23.53
2015-08-26,23.9
2015-08-25,24.68
2015-08-24,25.01
2015-08-23,25.04
2015-08-22,24.85
2015-08-21,24.65
2015-08-20,24.42
2015-08-19,24.39
2015-08-18,24.41
2015-08-17,24.36
2015-08-16,24.35
2015-08-15,24.32
2015-08-14,24.12
2015-08-13,24.13
2015-08-12,24.23
2015-08-11,24.12
2015-08-10,24.23
2015-08-09,24.27
2015-08-08,24.15
2015-08-07,23.99
2015-08-06,23.75
2015-08-05,21.75
2015-08-04,20.21
2015-08-03,20.28
2015-08-02,20.39
2015-08-01,20.42
2015-07-31,20.45
2015-07-30,20.62
2015-07-29,21.07
2015-07-28,21.49
2015-07-27,21.71
2015-07-26,21.93
2015-07-25,22.25
2015-07-24,24.3
2015-07-23,24.02
2015-07-22,21.19
2015-07-21,21.24
2015-07-20,21.67
2015-07-19,21.9
2015-07-18,21.84
2015-07-17,21.67
2015-07-16,21.46
2015-07-15,21.63
2015-07-14,21.99
2015-07-13,22.25
2015-07-12,22.44
2015-07-11,22.58
2015-07-10,22.19
2015-07-09,22.0
2015-07-08,22.06
2015-07-07,22.04
2015-07-06,21.87
2015-07-05,22.1
2015-07-04,22.75
2015-07-03,25.33
2015-07-02,22.62
2015-07-01,22.61
2015-06-30,22.73
2015-06-29,23.01
2015-06-28,23.53
2015-06-27,23.89
2015-06-26,24.64
2015-06-25,25.34
2015-06-24,25.28
2015-06-23,25.25
2015-06-22,25.29
2015-06-21,26.54
2015-06-20,29.57
2015-06-19,29.55
2015-06-18,28.73
2015-06-17,26.51
2015-06-16,28.24
2015-06-15,28.41
2015-06-14,28.73
2015-06-13,29.16
2015-06-12,29.43
2015-06-11,29.53
2015-06-10,29.89
2015-06-09,30.71
2015-06-08,31.18
2015-06-07,31.3
2015-06-06,31.75
2015-06-05,32.27
2015-06-04,32.76
2015-06-03,33.13
2015-06-02,33.72
2015-06-01,35.29
2015-05-31,36.48
2015-05-30,37.14
2015-05-29,37.26
2015-05-28,36.98
2015-05-27,35.53
2015-05-26,34.0
2015-05-25,33.96
2015-05-24,34.18
2015-05-23,34.18
2015-05-22,33.91
2015-05-21,33.76
2015-05-20,33.56
2015-05-19,33.52
2015-05-18,33.64
2015-05-17,33.52
2015-05-16,33.54
2015-05-15,33.74
2015-05-14,33.89
2015-05-13,34.37
2015-05-12,36.65
2015-05-11,37.23
2015-05-10,36.99
2015-05-09,36.7
2015-05-08,36.52
2015-05-07,36.38
2015-05-06,36.4
2015-05-05,36.31
2015-05-04,36.28
2015-05-03,36.16
2015-05-02,34.53
2015-05-01,35.58
2015-04-20,36.4
2015-04-19,36.41
2015-04-18,35.84
2015-04-17,35.65
2015-04-16,35.42
2015-04-15,35.48
2015-04-14,35.79
2015-04-13,36.07
2015-04-12,36.28
2015-04-11,36.16
2015-04-10,35.96
2015-04-09,35.66
2015-04-08,35.39
2015-04-07,35.47
2015-04-06,35.53
2015-04-05,35.72
2015-04-04,36.03
2015-04-03,36.09
2015-04-02,35.91
2015-04-01,35.72
2015-03-31,35.81
2015-03-30,35.79
2015-03-29,35.71
2015-03-28,35.44
2015-03-27,34.99
2015-03-26,34.13
2015-03-25,31.23
2015-03-24,31.07
2015-03-23,30.93
2015-03-22,30.99
2015-03-21,30.92
2015-03-20,30.55
2015-03-19,30.49
2015-03-18,30.67
2015-03-17,30.93
2015-03-16,31.06
2015-03-15,31.06
2015-03-14,30.67
2015-03-13,30.32
2015-03-12,30.07
2015-03-11,29.99
2015-03-10,29.95
2015-03-09,30.01
2015-03-08,30.11
2015-03-07,30.11
2015-03-06,30.06
2015-03-05,30.01
2015-03-04,29.91
2015-03-03,29.87
2015-03-02,30.14
2015-03-01,30.16
2015-02-28,32.13
2015-02-27,33.65
2015-02-26,33.5
2015-02-25,33.35
2015-02-24,33.29
2015-02-23,33.24
2015-02-22,31.81
2015-02-21,29.34
2015-02-20,28.92
2015-02-19,28.43
2015-02-18,28.29
2015-02-17,28.17
2015-02-16,27.99
2015-02-15,28.13
2015-02-14,28.51
2015-02-13,28.53
2015-02-12,28.49
2015-02-11,28.33
2015-02-10,28.17
2015-02-09,28.36
2015-02-08,28.33
2015-02-07,28.24
2015-02-06,28.22
2015-02-05,28.18
2015-02-04,28.11
2015-02-03,28.06
2015-02-02,27.98
2015-02-01,27.42
2015-01-31,27.4
2015-01-30,27.21
2015-01-29,26.83
2015-01-28,27.08
2015-01-27,27.21
2015-01-26,26.84
2015-01-25,26.82
2015-01-24,27.23
2015-01-23,27.59
2015-01-22,27.55
2015-01-21,27.51
2015-01-20,27.49
2015-01-19,27.44
2015-01-18,27.2
2015-01-17,27.25
2015-01-16,27.24
2015-01-15,27.35
2015-01-14,27.39
2015-01-13,27.3
2015-01-12,27.21
2015-01-11,27.11
2015-01-10,27.09
2015-01-09,27.04
2015-01-08,26.98
2015-01-07,27.03
2015-01-06,27.02
2015-01-05,27.09
2015-01-04,27.2
2015-01-03,26.92
2015-01-02,26.81
2015-01-01,26.92
2014-12-31,27.16
2014-12-30,29.03
2014-12-29,29.43
2014-12-28,26.72
2014-12-27,26.74
2014-12-26,26.72
2014-12-25,26.72
2014-12-24,26.79
2014-12-23,26.84
2014-12-22,26.56
2014-12-21,26.85
2014-12-20,27.29
2014-12-19,27.11
2014-12-18,26.99
2014-12-17,26.94
2014-12-16,26.9
2014-12-15,26.75
2014-12-14,26.63
2014-12-13,26.83
2014-12-12,27.13
2014-12-11,26.92
2014-12-10,26.86
2014-12-09,28.68
2014-12-08,26.84
2014-12-07,26.84
2014-12-06,26.8
2014-12-05,26.82
2014-12-04,26.78
2014-12-03,26.85
2014-12-02,26.85
2014-12-01,27.01
2014-11-30,27.11
2014-11-29,27.05
2014-11-28,26.84
2014-11-27,26.58
2014-11-26,26.75
2014-11-25,26.74
2014-11-24,26.38
2014-11-23,26.1
2014-11-22,26.07
2014-11-21,26.12
2014-11-20,26.23
2014-11-19,26.46
2014-11-18,26.48
2014-11-17,26.57
2014-11-16,26.53
2014-11-15,26.53
2014-11-14,26.45
2014-11-13,26.35
2014-11-12,26.32
2014-11-11,26.72
2014-11-10,26.76
2014-11-09,26.72
2014-11-08,26.8
2014-11-07,26.76
2014-11-06,26.78
2014-11-05,26.8
2014-11-04,26.75
2014-11-03,26.74
2014-11-02,26.87
2014-11-01,27.37
2014-10-31,29.98
2014-10-30,28.84
2014-10-29,26.45
2014-10-28,26.46
2014-10-27,26.43
2014-10-26,26.46
2014-10-25,26.48
