datetime,water_level(ft below land surface)
2017-12-24,217.37
2017-12-23,217.34
2017-12-22,217.51
2017-12-21,217.58
2017-12-20,217.49
2017-12-19,217.56
2017-10-29,219.44
2017-10-28,219.52
2017-10-27,219.86
2017-10-26,220.65
2017-10-25,220.51
2017-10-24,220.22
2017-10-23,219.76
2017-10-22,219.52
2017-10-21,219.93
2017-10-20,220.1
2017-10-19,220.48
2017-10-18,221.1
2017-10-17,221.21
2017-10-16,220.74
2017-10-15,220.98
2017-10-14,221.24
2017-10-13,220.88
2017-10-12,220.28
2017-10-11,219.53
2017-10-10,219.43
2017-10-09,219.56
2017-10-08,219.56
2017-10-07,219.56
2017-10-06,219.6
2017-10-05,219.58
2017-10-04,219.67
2017-10-03,219.94
2017-10-02,220.19
2017-10-01,220.27
2017-09-30,220.37
2017-09-29,220.66
2017-09-28,221.18
2017-09-27,222.36
2017-09-26,222.38
2017-09-25,222.5
2017-09-24,222.06
2017-09-23,220.77
2017-09-22,220.44
2017-09-21,220.59
2017-09-20,220.85
2017-09-19,221.12
2017-09-18,221.45
2017-09-17,222.11
2017-09-16,222.48
2017-09-15,222.91
2017-09-14,222.95
2017-09-13,222.83
2017-09-12,222.56
2017-09-11,222.97
2017-09-10,222.87
2017-09-09,222.37
2017-09-08,221.99
2017-09-07,221.81
2017-09-06,222.06
2017-09-05,222.04
2017-09-04,221.87
2017-09-03,221.66
2017-09-02,221.48
2017-09-01,221.12
2017-08-31,220.42
2017-08-30,219.56
2017-08-29,219.5
2017-08-28,219.63
2017-08-27,219.76
2017-08-26,219.95
2017-08-25,220.22
2017-08-24,220.55
2017-08-23,220.85
2017-08-22,220.62
2017-08-21,220.88
2017-08-20,220.99
2017-08-19,221.04
2017-08-18,221.07
2017-08-17,221.11
2017-08-16,221.17
2017-08-15,221.59
2017-08-14,221.76
2017-08-13,221.89
2017-08-12,222.09
2017-08-11,222.69
2017-08-10,222.85
2017-08-09,222.88
2017-08-08,222.87
2017-08-07,222.95
2017-08-06,223.06
2017-08-05,222.98
2017-08-04,222.84
2017-08-03,223.03
2017-08-02,223.04
2017-08-01,222.9
2017-07-31,222.64
2017-07-30,222.27
2017-07-29,221.2
2017-07-28,221.43
2017-07-27,221.87
2017-07-26,221.82
2017-07-25,221.82
2017-07-24,221.87
2017-07-23,221.86
2017-07-22,221.62
2017-07-21,221.43
2017-07-20,222.55
2017-07-19,222.77
2017-07-18,222.54
2017-07-17,221.78
2017-07-16,222.1
2017-07-15,222.31
2017-07-14,222.07
2017-07-13,221.61
2017-07-12,221.18
2017-07-11,221.68
2017-07-10,222.96
2017-07-09,223.07
2017-07-08,222.65
2017-07-07,222.46
2017-07-06,222.47
2017-07-05,222.77
2017-07-04,222.74
2017-07-03,222.29
2017-07-02,221.73
2017-07-01,221.12
2017-06-30,221.19
2017-06-29,221.52
2017-06-28,221.59
2017-06-27,221.47
2017-06-26,221.38
2017-06-25,221.35
2017-06-24,221.45
2017-06-23,221.65
