datetime,water_level(ft below land surface)
2018-01-31,40.93
2018-01-30,40.67
2018-01-29,40.51
2018-01-28,40.65
2018-01-27,40.73
2018-01-26,40.89
2018-01-25,40.75
2018-01-24,40.64
2018-01-23,40.77
2018-01-17,40.5
2018-01-16,40.45
2018-01-15,40.82
2018-01-14,40.75
2018-01-13,40.69
2018-01-12,40.87
2018-01-11,41.05
2018-01-10,41.28
2018-01-09,41.05
2018-01-08,40.9
2018-01-07,41.09
2018-01-06,40.93
2018-01-05,40.87
2018-01-04,40.89
2018-01-03,40.69
2018-01-02,40.71
2018-01-01,40.59
2017-12-31,40.86
2017-12-30,41.01
2017-12-29,40.93
2017-12-28,40.87
2017-12-27,40.77
2017-12-26,41.03
2017-12-25,40.99
2017-12-24,40.95
2017-12-23,41.0
2017-12-22,41.16
2017-12-21,41.32
2017-12-20,41.15
2017-12-19,41.12
2017-12-18,41.13
2017-12-17,41.22
2017-12-16,41.21
2017-12-15,40.94
2017-12-14,41.18
2017-12-13,41.14
2017-12-12,40.85
2017-12-11,40.92
2017-12-10,40.83
2017-12-09,40.9
2017-12-08,40.98
2017-12-07,40.9
2017-12-06,40.98
2017-12-05,41.08
2017-12-04,41.36
2017-12-03,41.28
2017-12-02,41.2
2017-12-01,41.18
2017-11-30,41.11
2017-11-29,41.05
2017-11-28,41.33
2017-11-27,41.29
2017-11-26,41.09
2017-11-25,41.28
2017-11-24,41.39
2017-11-23,41.18
2017-11-22,41.02
2017-11-21,41.35
2017-11-20,41.31
2017-11-19,41.08
2017-11-18,41.28
2017-11-17,41.43
2017-11-16,41.3
2017-11-15,41.31
2017-11-14,41.33
2017-11-13,41.13
2017-11-12,41.19
2017-11-11,41.35
2017-11-10,41.27
2017-11-09,41.19
2017-11-08,41.17
2017-11-07,41.33
2017-11-06,41.41
2017-11-05,41.45
2017-11-04,41.41
2017-11-03,41.35
2017-11-02,41.44
2017-11-01,41.52
2017-10-31,41.34
2017-10-30,41.46
2017-10-29,41.4
2017-10-28,41.25
2017-10-27,41.3
2017-10-26,41.55
2017-10-25,41.19
2017-10-24,41.05
2017-10-23,41.3
2017-10-22,41.25
2017-10-21,41.54
2017-10-20,41.48
2017-10-19,41.41
2017-10-18,41.37
2017-10-17,41.24
2017-10-16,41.07
2017-10-15,41.15
2017-10-14,41.45
2017-10-13,41.42
2017-10-12,41.41
2017-10-11,41.29
2017-10-10,41.21
2017-10-09,41.63
2017-10-08,41.69
2017-10-07,41.58
2017-10-06,41.55
2017-10-05,41.38
2017-10-04,41.32
2017-10-03,41.48
2017-10-02,41.62
2017-10-01,41.52
2017-09-30,41.36
2017-09-29,41.36
2017-09-28,41.42
2017-09-27,41.5
2017-09-26,41.63
2017-09-25,41.72
2017-09-24,41.72
2017-09-23,41.73
2017-09-22,41.68
2017-09-21,41.66
2017-09-20,41.67
2017-09-19,41.66
2017-09-18,41.58
2017-09-17,41.56
2017-09-16,41.58
2017-09-15,41.67
2017-09-14,41.75
2017-09-13,41.72
2017-09-12,41.56
2017-09-11,41.44
2017-09-10,41.42
2017-09-09,41.45
2017-09-08,41.49
2017-09-07,41.47
2017-09-06,41.42
2017-09-05,41.51
2017-09-04,41.54
2017-09-03,41.51
2017-09-02,41.55
2017-09-01,41.58
2017-08-31,41.59
2017-08-30,41.62
2017-08-29,41.64
2017-08-28,41.7
2017-08-27,41.76
2017-08-26,41.87
2017-08-25,42.11
2017-08-24,42.47
2017-08-23,48.51
2017-08-22,52.98
2017-08-21,53.0
2017-08-20,53.01
2017-08-19,52.96
2017-08-18,52.94
2017-08-17,52.9
2017-08-16,52.94
2017-08-15,52.99
2017-08-14,52.95
2017-08-13,52.8
2017-08-12,52.72
2017-08-11,52.53
2017-08-10,52.32
2017-08-09,51.96
2017-08-08,48.29
2017-08-07,41.64
2017-08-06,43.13
2017-08-05,41.84
2017-08-04,46.59
2017-08-03,45.77
2017-08-02,42.2
2017-08-01,50.44
2017-07-31,52.99
2017-07-30,53.04
2017-07-29,53.45
2017-07-28,53.55
2017-07-27,53.34
2017-07-26,52.66
2017-07-25,52.37
2017-07-24,42.15
2017-07-23,42.25
2017-07-22,42.45
2017-07-21,43.96
2017-07-20,52.97
2017-07-19,52.93
2017-07-18,52.95
2017-07-17,52.94
2017-07-16,52.81
2017-07-15,52.67
2017-07-14,52.59
2017-07-13,52.58
2017-07-12,52.66
2017-07-11,52.57
2017-07-10,52.45
2017-07-09,52.16
2017-07-08,51.78
2017-07-07,44.24
2017-07-06,41.49
2017-07-05,41.57
2017-07-04,41.69
2017-07-03,41.7
2017-07-02,41.69
2017-07-01,41.88
2017-06-30,42.33
2017-06-29,49.57
2017-06-28,52.53
2017-06-27,52.31
2017-06-26,52.11
2017-06-25,51.98
2017-06-24,51.84
2017-06-23,51.67
2017-06-22,43.45
2017-06-21,41.42
2017-06-20,41.31
2017-06-19,41.4
2017-06-18,41.59
2017-06-17,41.71
2017-06-16,43.19
2017-06-15,41.56
2017-06-14,41.71
2017-06-13,41.79
2017-06-12,42.01
2017-06-11,47.56
2017-06-10,52.35
2017-06-09,52.25
2017-06-08,52.05
2017-06-07,51.73
2017-06-06,45.0
2017-06-05,41.88
2017-06-04,41.89
2017-06-03,41.9
2017-06-02,41.94
2017-06-01,41.93
2017-05-31,41.87
2017-05-30,41.83
2017-05-29,41.85
2017-05-28,41.93
2017-05-27,42.04
2017-05-26,42.08
2017-05-25,42.24
2017-05-24,42.09
2017-05-23,41.99
2017-05-22,41.99
2017-05-21,41.94
2017-05-20,42.05
2017-05-19,42.27
2017-05-18,42.33
2017-05-17,42.27
2017-05-16,42.37
2017-05-15,42.27
2017-05-14,42.26
2017-05-13,42.19
2017-05-12,42.07
2017-05-11,42.15
2017-05-10,42.27
2017-05-09,42.31
2017-05-08,42.3
2017-05-07,42.29
2017-05-06,42.23
2017-05-05,42.09
2017-05-04,41.99
2017-05-03,42.25
2017-05-02,42.31
2017-05-01,42.25
2017-04-30,42.21
2017-04-29,42.44
2017-04-28,42.65
2017-04-27,42.68
2017-04-26,42.67
2017-04-25,42.91
2017-04-24,42.82
2017-04-23,42.55
2017-04-22,42.69
2017-04-21,43.11
2017-04-20,43.3
2017-04-19,47.65
2017-04-18,53.71
2017-04-17,53.71
2017-04-16,53.75
2017-04-15,53.74
2017-04-14,53.69
2017-04-13,53.24
2017-04-12,52.48
2017-04-11,52.84
2017-04-10,52.87
2017-04-09,52.87
2017-04-08,52.62
2017-04-07,47.17
2017-04-06,42.31
2017-04-05,42.34
2017-04-04,42.76
2017-04-03,42.75
2017-04-02,42.63
2017-04-01,42.74
