datetime,water_level(ft below land surface)
2012-07-21,165.75
2012-07-20,159.43
2012-07-08,162.5
2012-07-07,162.92
2012-07-06,156.93
2012-07-05,160.99
2012-07-04,160.67
2012-07-03,163.09
2012-07-02,163.01
2012-07-01,163.34
2012-06-30,166.83
2012-06-29,165.0
2012-06-28,165.24
2012-06-27,163.18
2012-06-26,162.43
2012-06-25,163.07
2012-06-24,162.09
2012-06-23,164.09
2012-06-22,161.94
2012-06-21,163.41
2012-06-20,163.23
2012-06-19,162.43
2012-06-18,159.92
2012-06-17,158.02
2012-06-16,159.38
2012-06-15,160.56
2012-06-14,163.15
2012-06-13,162.11
2012-06-12,161.53
2012-06-11,161.84
2012-06-10,161.17
2012-06-09,160.61
2012-06-08,161.18
2012-06-07,161.09
2012-06-06,162.63
2012-06-05,161.28
2012-06-04,156.02
2012-06-03,151.21
2012-06-02,163.75
2012-06-01,167.72
2012-05-31,164.33
2012-05-30,165.18
2012-05-29,164.02
2012-05-28,161.21
2012-05-27,158.81
2012-05-26,163.32
2012-05-25,163.3
2012-05-24,159.67
2012-05-23,158.76
2012-05-22,159.28
2012-05-21,158.94
2012-05-20,160.0
2012-05-19,158.77
2012-05-18,160.02
2012-05-17,155.67
2012-05-16,153.16
2012-05-14,157.73
2012-05-13,154.5
2012-05-12,152.51
2012-05-11,153.44
2012-05-10,151.8
2012-05-09,156.51
2012-05-08,155.63
2012-05-07,157.11
2012-05-06,156.69
2012-05-05,157.16
2012-05-04,156.33
2012-05-03,159.04
2012-05-02,158.4
2012-05-01,158.83
2012-04-30,158.52
2012-04-29,158.76
2012-04-28,158.51
2012-04-27,157.9
2012-04-26,159.16
2012-04-25,158.81
2012-04-24,158.88
2012-04-23,157.69
2012-04-22,159.09
2012-04-21,159.0
2012-04-20,158.64
2012-04-19,158.21
2012-04-18,158.52
2012-04-17,158.52
2012-04-16,157.97
2012-04-15,158.04
2012-04-14,157.36
2012-04-13,158.17
2012-04-12,157.38
2012-04-11,158.83
2012-04-10,158.12
2012-04-09,158.15
2012-04-08,158.89
2012-04-07,157.88
2012-04-06,157.73
2012-04-05,157.91
2012-04-04,158.5
2012-04-03,158.52
2012-04-02,157.79
2012-04-01,158.27
2012-03-31,158.03
2012-03-30,158.54
2012-03-29,158.76
2012-03-28,157.86
2012-03-27,158.1
2012-03-26,158.36
2012-03-25,157.0
2012-03-24,157.66
2012-03-23,158.03
2012-03-22,158.75
2012-03-21,157.27
2012-03-20,157.2
2012-03-19,155.74
2012-03-18,157.39
2012-03-17,156.88
2012-03-16,155.74
2012-03-15,157.42
2012-03-14,156.03
2012-03-13,157.59
2012-03-12,156.0
2012-03-11,152.84
2012-03-10,152.11
2012-03-09,155.45
2012-03-06,152.25
2012-03-05,155.15
2012-03-04,156.28
2012-03-02,158.9
2012-03-01,155.88
2012-02-29,154.47
2012-02-28,155.31
2012-02-27,155.64
2012-02-26,152.89
2012-02-25,153.55
2012-02-24,154.04
2012-02-23,155.55
2012-02-22,151.5
2012-02-21,153.15
2012-02-20,151.32
2012-02-19,146.36
2012-02-18,146.14
2012-02-17,146.37
2012-02-16,146.78
2012-02-15,146.93
2012-02-14,146.7
2012-02-13,146.47
2012-02-12,147.13
2012-02-11,146.52
2012-02-10,155.4
2012-02-09,156.04
2012-02-08,155.03
2012-02-07,155.23
2012-02-06,156.44
2012-02-05,155.98
2012-02-04,155.57
2012-02-03,156.02
2012-02-02,155.8
2012-02-01,157.06
2012-01-31,157.13
2012-01-30,156.18
2012-01-29,155.87
2012-01-28,153.79
2012-01-27,155.86
2012-01-26,155.45
2012-01-25,155.24
2012-01-24,156.55
2012-01-23,157.13
2012-01-22,155.07
2012-01-21,153.82
2012-01-20,156.9
2012-01-19,155.61
2012-01-18,154.72
2012-01-17,154.26
2012-01-16,156.17
2012-01-15,157.06
2012-01-14,155.13
2012-01-13,156.13
2012-01-12,156.51
2012-01-11,156.24
2012-01-10,156.77
2012-01-09,156.88
2012-01-08,157.6
2012-01-07,155.88
2012-01-06,156.65
2012-01-05,156.63
2012-01-04,157.59
2012-01-03,156.04
2012-01-02,156.4
2012-01-01,155.19
2011-12-31,157.11
2011-12-30,156.86
2011-12-29,155.91
2011-12-28,157.98
2011-12-27,157.13
2011-12-26,156.95
2011-12-25,156.18
2011-12-24,156.47
2011-12-23,155.92
2011-12-22,155.77
2011-12-21,157.6
2011-12-20,157.19
2011-12-19,158.28
2011-12-18,156.51
2011-12-17,157.93
2011-12-16,158.69
2011-12-15,158.8
2011-12-14,157.94
2011-12-13,158.82
2011-12-12,158.33
2011-12-11,158.31
2011-12-10,157.73
2011-12-09,158.67
2011-12-08,159.23
2011-12-07,155.95
2011-12-06,150.37
2011-12-05,159.13
2011-12-04,160.61
2011-12-03,159.27
2011-12-02,159.2
2011-12-01,160.67
2011-11-30,160.24
2011-11-29,161.5
2011-11-28,160.75
2011-11-27,160.17
2011-11-26,159.89
2011-11-25,159.88
2011-11-24,159.75
2011-11-23,161.36
2011-11-22,161.95
2011-11-21,162.34
2011-11-20,161.73
2011-11-19,162.37
2011-11-18,162.93
2011-11-17,163.6
2011-11-16,162.67
2011-11-15,163.38
2011-11-14,163.05
2011-11-12,165.9
2011-11-11,164.11
2011-11-10,162.76
2011-11-09,164.4
2011-11-08,160.91
2011-11-07,163.55
2011-11-06,163.18
2011-11-05,164.01
2011-11-04,163.94
2011-11-03,163.84
2011-11-02,164.64
2011-11-01,164.06
2011-10-31,165.65
2011-10-30,163.93
2011-10-29,163.33
2011-10-28,166.0
2011-10-27,164.87
2011-10-26,164.58
2011-10-25,165.71
2011-10-24,165.33
2011-10-23,165.2
2011-10-22,165.1
2011-10-21,165.33
2011-10-20,164.87
2011-10-19,164.36
2011-10-18,165.07
2011-10-17,163.93
2011-10-16,164.94
2011-10-15,164.63
2011-10-14,164.33
2011-10-13,165.67
2011-10-12,164.94
2011-10-11,164.77
2011-10-10,164.75
2011-10-09,163.8
2011-10-08,165.03
2011-10-07,165.0
2011-10-06,165.29
2011-10-05,164.15
2011-10-04,164.62
2011-10-03,165.11
2011-10-02,164.73
2011-10-01,165.13
2011-09-30,165.42
2011-09-29,165.7
2011-09-28,166.57
2011-09-27,166.38
2011-09-26,165.08
2011-09-25,162.57
2011-09-24,167.0
2011-09-23,161.6
2011-09-22,166.53
2011-09-21,165.9
2011-09-20,168.04
2011-09-19,165.15
2011-09-18,162.0
2011-09-17,164.51
2011-09-16,163.53
2011-09-15,162.68
2011-09-14,165.34
2011-09-13,166.45
2011-09-12,166.82
2011-09-11,164.88
2011-09-10,166.27
2011-09-09,165.26
2011-09-08,165.25
2011-09-07,167.41
2011-09-06,161.72
2011-09-05,156.52
2011-09-04,156.72
2011-09-03,161.49
2011-09-02,168.07
2011-09-01,166.79
2011-08-31,166.51
2011-08-30,167.06
2011-08-29,167.3
2011-08-28,163.97
2011-08-27,164.64
2011-08-26,167.89
2011-08-25,168.04
2011-08-24,167.41
2011-08-23,167.71
2011-08-22,167.14
2011-08-21,166.23
2011-08-20,166.47
2011-08-19,166.39
2011-08-18,167.39
2011-08-17,166.04
2011-08-16,165.76
2011-08-15,165.81
2011-08-14,167.47
2011-08-13,167.07
2011-08-12,167.35
2011-08-11,167.23
2011-08-10,168.82
2011-08-09,170.61
2011-08-08,168.7
2011-08-07,167.77
2011-08-06,168.65
2011-08-05,166.44
2011-08-04,158.1
2011-08-03,158.1
2011-08-02,158.1
2011-08-01,158.1
2011-07-31,158.04
2011-07-30,158.01
2011-07-29,157.81
2011-07-28,157.49
2011-07-27,157.55
2011-07-26,157.57
2011-07-25,157.77
2011-07-24,157.6
2011-07-23,157.67
2011-07-22,157.96
2011-07-21,158.08
2011-07-20,158.08
2011-07-19,158.1
2011-07-18,158.1
2011-07-17,158.1
2011-07-16,157.89
2011-07-15,158.1
2011-07-14,158.1
2011-07-13,157.79
2011-07-12,157.83
2011-07-11,158.0
2011-07-10,157.91
2011-07-09,157.93
2011-07-08,158.07
2011-07-07,157.91
2011-07-06,158.1
2011-07-05,158.1
2011-07-04,158.01
2011-07-03,158.0
2011-07-02,157.96
2011-07-01,157.98
2011-06-30,157.83
2011-06-29,157.9
2011-06-28,157.89
2011-06-27,158.02
2011-06-26,157.83
2011-06-25,157.67
2011-06-24,158.1
2011-06-23,157.36
2011-06-22,157.26
2011-06-21,157.13
2011-06-20,157.89
2011-06-19,157.77
2011-06-18,157.84
2011-06-17,157.58
2011-06-16,157.26
2011-06-15,158.1
2011-06-14,158.1
2011-06-13,158.03
2011-06-12,157.65
2011-06-11,157.84
2011-06-10,157.9
2011-06-09,157.91
2011-06-08,157.98
2011-06-07,157.82
2011-06-06,157.66
2011-06-05,157.76
2011-06-04,157.93
2011-06-03,157.95
2011-06-02,158.1
2011-06-01,157.09
2011-05-31,157.14
2011-05-30,157.71
2011-05-29,157.39
2011-05-28,157.45
2011-05-27,157.05
2011-05-26,157.1
2011-05-25,156.56
2011-05-24,157.43
2011-05-23,156.94
2011-05-22,155.7
2011-05-21,156.15
2011-05-20,156.97
2011-05-19,156.4
2011-05-18,157.17
2011-05-17,155.6
2011-05-16,157.03
2011-05-13,158.1
2011-05-12,156.04
2011-05-11,156.0
2011-05-10,156.47
2011-05-09,157.48
2011-05-08,157.7
2011-05-07,157.75
2011-05-06,157.27
2011-05-05,157.14
2011-05-04,156.91
2011-05-03,156.47
2011-05-02,157.68
2011-05-01,156.63
2011-04-30,156.91
2011-04-29,157.7
2011-04-28,158.1
2011-04-27,157.76
2011-04-26,157.72
2011-04-25,156.97
2011-04-24,156.9
2011-04-23,156.6
2011-04-22,156.85
2011-04-21,156.92
2011-04-20,157.37
2011-04-19,157.8
2011-04-18,158.1
