datetime,water_level(ft below land surface)
2012-12-06,173.3
2012-12-05,173.41
2012-12-04,173.5
2012-12-03,173.43
2012-12-02,173.47
2012-12-01,173.53
2012-11-30,173.57
2012-11-29,173.63
2012-11-28,173.74
2012-11-27,173.86
2012-11-26,173.77
2012-11-25,173.76
2012-11-24,173.9
2012-11-23,174.05
2012-11-22,174.0
2012-11-17,174.4
2012-11-16,174.43
2012-11-15,174.46
2012-11-14,174.55
2012-11-13,174.61
2012-11-12,174.8
2012-11-11,174.77
2012-11-10,174.67
2012-11-09,174.76
2012-11-08,174.84
2012-11-07,174.96
2012-11-06,175.05
2012-11-05,175.11
2012-11-04,175.18
2012-11-03,175.23
2012-11-02,175.27
2012-11-01,175.37
2012-10-31,175.42
2012-10-30,175.47
2012-10-29,175.57
2012-10-28,175.65
2012-10-27,175.71
2012-10-26,175.82
2012-10-25,175.74
2012-10-24,175.76
2012-10-23,175.84
2012-10-22,175.9
2012-10-21,175.95
2012-10-20,175.98
2012-10-19,176.13
2012-10-18,176.18
2012-10-17,176.18
2012-10-16,176.21
2012-10-15,176.38
2012-10-14,176.48
2012-10-13,176.48
2012-10-12,176.51
2012-10-11,176.57
2012-10-10,176.63
2012-10-09,176.62
2012-10-08,176.67
2012-10-07,176.75
2012-10-06,176.72
2012-10-05,176.77
2012-10-04,176.82
2012-10-03,176.8
2012-10-02,176.86
2012-10-01,176.96
2012-09-30,177.0
2012-09-29,177.08
2012-09-28,177.08
2012-09-27,177.1
2012-09-26,177.0
2012-09-25,176.93
2012-09-24,176.97
2012-09-23,177.02
2012-09-22,176.95
2012-09-21,176.88
2012-09-20,176.87
2012-09-19,176.88
2012-09-18,176.92
2012-09-17,176.8
2012-09-16,176.87
2012-09-15,176.94
2012-09-14,176.97
2012-09-13,176.93
2012-09-12,176.82
2012-09-11,176.8
2012-09-10,176.77
2012-09-09,176.83
2012-09-08,176.83
2012-09-07,176.7
2012-09-06,176.67
2012-09-05,176.6
2012-09-04,176.58
2012-09-03,176.53
2012-09-02,176.53
2012-09-01,176.52
2012-08-31,176.48
2012-08-30,176.43
