datetime,water_level(ft below land surface)
2018-02-01,416.99
2018-01-31,417.45
2018-01-30,418.06
2018-01-29,418.48
2018-01-28,418.21
2018-01-27,418.44
2018-01-26,419.3
2018-01-25,420.17
2018-01-24,420.31
2018-01-23,420.74
2018-01-22,421.81
2018-01-21,420.88
2018-01-20,420.99
2018-01-19,420.72
2018-01-18,420.33
2018-01-15,421.97
2018-01-14,421.91
2018-01-13,422.02
2018-01-12,421.62
2018-01-11,421.74
2018-01-10,422.33
2018-01-09,422.68
2018-01-08,420.69
2018-01-07,422.02
2018-01-06,422.01
2018-01-05,419.31
2018-01-04,421.21
2018-01-03,419.23
2017-12-31,418.71
2017-12-30,419.04
2017-12-29,418.82
2017-12-28,418.35
2017-12-27,417.25
2017-12-26,417.3
2017-12-25,419.89
2017-12-24,420.59
2017-12-23,420.69
2017-12-22,420.69
2017-12-21,420.79
2017-12-20,420.9
2017-12-19,421.11
2017-12-18,421.81
2017-12-17,422.15
2017-12-16,422.61
2017-12-15,421.77
2017-12-14,421.95
2017-12-13,421.5
2017-12-12,421.29
2017-12-11,421.11
2017-12-10,422.82
2017-12-09,422.76
2017-12-08,422.39
2017-12-06,424.07
2017-12-05,424.97
2017-12-04,424.99
2017-12-03,425.58
2017-12-02,425.83
2017-12-01,425.6
2017-11-30,425.91
2017-11-29,426.21
2017-11-28,426.5
2017-11-27,426.55
2017-11-26,425.78
2017-11-25,425.83
2017-11-24,424.91
2017-11-23,424.93
2017-11-22,424.07
2017-11-21,422.59
2017-11-20,422.62
2017-11-19,422.3
2017-11-18,420.94
2017-11-17,420.29
2017-11-16,419.93
2017-11-15,419.4
2017-11-14,419.88
2017-11-13,420.38
2017-11-12,420.76
2017-11-11,421.05
2017-11-10,421.25
2017-11-09,421.85
2017-11-08,422.61
2017-11-07,423.07
2017-11-06,423.47
2017-11-05,423.95
2017-11-04,424.29
2017-11-03,424.38
2017-11-02,425.53
2017-11-01,426.6
2017-10-31,429.91
2017-10-30,426.53
2017-10-29,429.76
2017-10-28,429.35
2017-10-27,428.31
2017-10-26,428.73
2017-10-25,428.32
