datetime,water_level(ft below land surface)
2018-02-01,771.83
2018-01-31,771.56
2018-01-30,771.53
2018-01-29,771.88
2018-01-28,771.37
2018-01-27,771.65
2018-01-26,771.59
2018-01-25,771.69
2018-01-24,771.84
2018-01-23,772.01
2018-01-22,772.54
2018-01-21,772.27
2018-01-20,772.25
2018-01-19,772.37
2018-01-18,772.25
2018-01-17,772.05
2018-01-16,772.38
2018-01-15,772.8
2018-01-14,772.77
2018-01-13,772.75
2018-01-12,773.22
2018-01-11,773.69
2018-01-10,773.79
2018-01-09,774.78
2018-01-08,774.17
2018-01-07,775.03
2018-01-06,775.26
2018-01-05,775.89
2018-01-04,777.83
2018-01-03,778.34
2018-01-02,774.93
2018-01-01,772.29
2017-12-31,772.41
2017-12-30,772.31
2017-12-29,772.44
2017-12-28,772.42
2017-12-27,772.6
2017-12-26,772.82
2017-12-25,772.82
2017-12-24,773.0
2017-12-23,773.01
2017-12-22,773.11
2017-12-21,773.06
2017-12-20,773.34
2017-12-19,773.55
2017-12-18,773.71
2017-12-17,774.68
2017-12-16,774.19
2017-12-15,774.02
2017-12-14,774.55
2017-12-13,774.47
2017-12-12,774.8
2017-12-11,774.56
2017-12-10,775.47
2017-12-09,774.91
2017-12-08,775.06
2017-12-07,775.49
2017-12-06,776.01
2017-12-05,776.27
2017-12-04,776.38
2017-12-03,776.25
2017-12-02,776.14
2017-12-01,776.12
2017-11-30,776.31
2017-11-29,776.49
2017-11-28,776.37
2017-11-27,776.46
2017-11-26,776.57
2017-11-25,776.92
2017-11-24,777.06
2017-11-23,776.9
2017-11-22,776.21
2017-11-21,775.79
2017-11-20,775.67
2017-11-19,775.7
2017-11-18,775.85
2017-11-17,775.48
2017-11-16,775.37
2017-11-15,775.53
2017-11-14,775.63
2017-11-13,775.45
2017-11-12,776.02
2017-11-11,775.76
2017-11-10,775.79
2017-11-09,775.97
2017-11-08,776.11
2017-11-07,776.21
2017-11-06,775.82
2017-11-05,776.21
2017-11-04,776.25
2017-11-03,776.19
2017-11-02,776.38
2017-11-01,776.54
2017-10-31,776.5
2017-10-30,776.68
2017-10-29,776.35
2017-10-28,776.14
2017-10-27,776.09
2017-10-26,776.05
2017-10-25,775.94
2017-10-24,775.74
2017-10-23,775.89
2017-10-22,775.61
2017-10-21,775.67
2017-10-20,775.71
2017-10-19,775.81
2017-10-18,776.17
2017-10-17,775.72
2017-10-16,775.8
2017-10-15,776.12
2017-10-14,776.37
2017-10-13,776.44
2017-10-12,776.49
2017-10-11,776.45
2017-10-10,776.31
