datetime,water_level(ft below land surface)
2014-01-24,111.91
2014-01-23,111.91
2014-01-22,111.91
2014-01-21,111.91
2014-01-20,111.91
2014-01-19,111.91
2014-01-18,111.91
2014-01-17,111.91
2014-01-16,111.89
2014-01-15,111.9
2014-01-14,111.9
2014-01-13,111.9
2014-01-12,111.9
2014-01-11,111.89
2014-01-10,111.89
2014-01-09,111.89
2014-01-08,111.89
2014-01-07,111.89
2014-01-06,111.89
2014-01-05,111.89
2014-01-04,111.88
2014-01-03,111.88
2014-01-02,111.89
2014-01-01,111.88
2013-12-31,111.88
2013-12-30,111.88
2013-12-29,111.88
2013-12-28,111.87
2013-12-27,111.87
2013-12-26,111.87
2013-12-25,111.86
2013-12-24,111.86
2013-12-23,111.86
2013-12-22,111.86
2013-12-21,111.86
2013-12-20,111.85
2013-12-19,111.86
2013-12-18,111.87
2013-12-17,111.87
2013-12-16,111.87
2013-12-15,111.87
2013-12-14,111.87
2013-12-13,111.86
2013-12-12,111.87
2013-12-11,111.87
2013-12-10,111.87
2013-12-09,111.86
2013-12-08,111.86
2013-12-07,111.86
2013-12-06,111.86
2013-12-05,111.85
2013-12-04,111.85
2013-12-03,111.84
2013-12-02,111.85
2013-12-01,111.84
2013-11-30,111.79
2013-11-29,111.77
2013-11-28,111.77
2013-11-27,111.77
2013-11-26,111.77
2013-11-25,111.77
2013-11-24,111.76
2013-11-23,111.77
2013-11-22,111.76
2013-11-21,111.75
2013-11-20,111.75
2013-11-19,111.75
2013-11-18,111.75
2013-11-17,111.75
2013-11-16,111.74
2013-11-15,111.74
2013-11-14,111.74
2013-11-13,111.75
2013-11-12,111.74
2013-11-11,111.74
2013-11-10,111.73
2013-11-09,111.73
2013-11-08,111.73
2013-11-07,111.73
2013-11-06,111.73
2013-11-05,111.73
2013-11-04,111.73
2013-11-03,111.73
2013-11-02,111.72
2013-11-01,111.72
2013-10-31,111.72
2013-10-30,111.72
2013-10-29,111.72
2013-10-28,111.71
2013-10-27,111.71
2013-10-26,111.71
2013-10-25,111.71
2013-10-24,111.71
2013-10-23,111.71
2013-10-22,111.71
2013-10-21,111.71
2013-10-20,111.71
2013-10-19,111.71
2013-10-18,111.7
2013-10-17,111.7
2013-10-16,111.7
2013-10-15,111.7
2013-10-14,111.7
2013-10-13,111.7
2013-10-12,111.69
2013-10-11,111.69
2013-10-10,111.69
2013-10-09,111.69
2013-10-08,111.69
2013-10-07,111.69
2013-10-06,111.69
2013-10-05,111.68
2013-10-04,111.68
2013-10-03,111.68
2013-10-02,111.68
2013-10-01,111.68
2013-09-30,111.68
2013-09-29,111.68
2013-09-28,111.68
2013-09-27,111.67
2013-09-26,111.67
2013-09-25,111.67
2013-09-24,111.63
2013-09-23,111.61
2013-09-22,111.61
2013-09-21,111.61
2013-09-20,111.61
2013-09-19,111.6
2013-09-18,111.6
2013-09-17,111.6
2013-09-16,111.6
2013-09-15,111.6
2013-09-14,111.6
2013-09-13,111.6
2013-09-12,111.59
2013-09-11,111.59
2013-09-10,111.59
2013-09-09,111.59
2013-09-08,111.58
2013-09-07,111.58
2013-09-06,111.58
2013-09-05,111.58
2013-09-04,111.58
2013-09-03,111.58
2013-09-02,111.57
2013-09-01,111.57
2013-08-31,111.57
2013-08-30,111.57
2013-08-29,111.57
2013-08-28,111.57
2013-08-27,111.57
2013-08-26,111.56
2013-08-25,111.56
2013-08-24,111.56
2013-08-23,111.56
2013-08-22,111.56
2013-08-21,111.56
2013-08-20,111.56
2013-08-19,111.56
2013-08-18,111.55
2013-08-17,111.55
2013-08-16,111.55
2013-08-15,111.55
2013-08-14,111.55
2013-08-13,111.57
2013-08-12,111.58
2013-08-11,111.58
2013-08-10,111.58
2013-08-09,111.58
2013-08-08,111.58
2013-08-07,111.58
2013-08-06,111.56
2013-08-05,111.56
2013-08-04,111.56
2013-08-03,111.56
2013-08-02,111.56
2013-08-01,111.56
2013-07-31,111.56
2013-07-30,111.56
2013-07-29,111.55
2013-07-28,111.55
2013-07-27,111.55
2013-07-26,111.55
2013-07-25,111.55
2013-07-24,111.56
2013-07-23,111.56
2013-07-22,111.56
2013-07-21,111.56
2013-07-20,111.56
2013-07-19,111.56
2013-07-18,111.56
2013-07-17,111.56
