datetime,water_level(ft below land surface)
2013-10-29,479.08
2013-10-28,479.07
2013-10-27,479.06
2013-10-26,479.05
2013-10-25,479.04
2013-10-24,479.03
2013-10-23,479.03
2013-10-22,479.03
2013-10-21,479.02
2013-10-20,479.02
2013-10-19,479.02
2013-10-18,478.83
2013-10-17,478.82
2013-10-16,478.8
2013-10-15,478.8
2013-10-14,478.8
2013-10-13,478.8
2013-10-12,478.78
2013-10-11,478.44
2013-10-10,478.28
2013-10-09,478.28
2013-10-08,478.28
2013-10-07,478.28
2013-10-06,478.28
2013-10-05,478.22
2013-10-04,478.14
2013-10-03,478.14
2013-10-02,478.14
2013-10-01,478.13
2013-09-30,478.13
2013-09-29,478.14
2013-09-28,478.09
2013-09-27,478.0
2013-09-26,478.0
2013-09-25,478.03
2013-09-24,478.07
2013-09-23,478.01
2013-09-22,478.0
2013-09-21,478.0
2013-09-19,477.89
2013-09-18,477.89
2013-09-17,477.85
2013-09-16,477.8
2013-09-15,477.79
2013-09-14,477.75
2013-09-13,477.73
2013-09-12,477.72
2013-09-11,477.7
2013-09-10,477.66
2013-09-09,477.62
2013-09-08,477.59
2013-09-07,477.58
2013-09-06,477.58
2013-09-05,477.57
2013-09-04,477.55
2013-09-03,477.53
2013-09-02,477.49
2013-09-01,477.44
2013-08-31,477.43
2013-08-30,477.43
2013-08-29,477.4
2013-08-28,477.36
2013-08-27,477.35
2013-08-26,477.34
2013-08-25,477.33
2013-08-24,477.3
2013-08-23,477.28
2013-08-22,477.27
2013-08-21,477.25
2013-08-20,477.22
2013-08-19,477.22
2013-08-18,477.19
2013-08-17,477.16
2013-08-16,477.15
2013-08-15,477.14
2013-08-14,477.13
2013-08-13,477.62
2013-08-12,477.87
2013-08-11,477.87
2013-08-10,477.85
2013-08-09,477.82
2013-08-08,477.82
2013-08-07,477.82
2013-08-06,477.81
2013-08-05,477.81
2013-08-04,477.79
2013-08-03,477.77
2013-08-02,477.76
2013-08-01,477.74
2013-07-31,477.71
2013-07-30,477.7
2013-07-29,477.68
2013-07-28,477.67
2013-07-27,477.66
2013-07-26,477.61
2013-07-25,477.59
2013-07-24,477.58
2013-07-08,477.15
2013-07-07,477.13
2013-07-06,477.0
2013-07-05,476.98
2013-07-04,476.96
2013-07-03,476.97
2013-07-02,476.97
2013-07-01,476.94
2013-06-30,476.9
2013-06-29,476.88
2013-06-28,476.87
2013-06-27,476.85
2013-06-26,476.82
2013-06-25,476.79
2013-06-24,476.75
2013-06-23,476.73
2013-06-22,476.73
2013-06-21,476.73
2013-06-20,476.71
2013-06-19,476.49
2013-06-17,476.33
2013-06-16,476.31
2013-06-15,476.27
2013-06-14,476.21
2013-06-13,476.19
2013-06-12,476.16
2013-06-11,476.15
2013-06-10,476.15
2013-06-09,476.09
2013-06-08,476.04
2013-06-07,476.06
2013-06-06,475.95
2013-06-05,475.87
2013-06-04,475.84
2013-06-03,475.82
2013-06-02,475.82
2013-06-01,475.76
2013-05-31,475.74
2013-05-30,475.7
2013-05-29,475.62
2013-05-28,475.6
2013-05-27,475.6
2013-05-26,475.61
2013-05-25,475.56
2013-05-24,475.59
2013-05-23,475.49
2013-05-22,475.46
2013-05-21,475.46
2013-05-20,475.37
2013-05-19,475.37
2013-05-18,475.33
2013-05-17,475.2
2013-05-16,475.06
2013-05-15,475.01
2013-05-14,475.0
2013-05-13,474.99
2013-05-12,474.99
2013-05-11,474.97
2013-05-10,474.9
2013-05-09,474.86
2013-05-08,474.84
2013-05-07,474.81
