datetime,water_level(ft below land surface)
2018-01-31,302.79
2018-01-30,302.51
2018-01-29,302.42
2018-01-28,302.47
2018-01-27,302.45
2018-01-26,302.37
2018-01-25,302.21
2018-01-24,302.22
2018-01-23,302.28
2018-01-22,302.36
2018-01-21,302.35
2018-01-20,302.15
2018-01-19,301.92
2018-01-18,301.61
2018-01-17,301.33
2018-01-16,301.24
2018-01-15,301.32
2018-01-14,301.06
2018-01-13,300.93
2018-01-12,300.96
2018-01-11,301.06
2018-01-10,300.9
2018-01-09,300.56
2018-01-08,300.42
2018-01-07,300.29
2018-01-06,299.95
2018-01-05,299.96
2018-01-04,300.19
2018-01-03,300.15
2018-01-02,299.88
2018-01-01,299.58
2017-12-31,299.6
2017-12-30,299.45
2017-12-29,299.04
2017-12-28,298.6
2017-12-27,298.46
2017-12-26,298.46
2017-12-25,298.25
2017-12-24,298.22
2017-12-23,298.09
2017-12-22,298.15
2017-12-21,298.07
2017-12-20,297.91
2017-12-19,297.78
2017-12-18,297.66
2017-12-17,297.66
2017-12-16,297.55
2017-12-15,297.37
2017-12-14,297.51
2017-12-13,297.31
2017-12-12,297.13
2017-10-16,298.65
2017-10-15,298.48
2017-10-14,298.14
2017-10-13,298.05
2017-10-12,298.05
2017-10-11,298.05
2017-10-10,298.05
2017-10-09,298.05
2017-10-08,298.05
2017-10-07,298.05
2017-10-06,298.05
2017-10-05,299.49
2017-10-04,300.51
2017-10-03,300.51
2017-10-02,300.51
2017-10-01,300.51
2017-09-30,300.51
2017-09-29,300.51
2017-09-28,300.51
2017-09-27,300.51
2017-09-26,300.51
2017-09-25,300.49
2017-09-24,300.37
2017-09-23,300.27
2017-09-22,299.76
2017-09-21,299.5
2017-09-20,299.5
2017-09-19,299.5
2017-09-18,299.5
2017-09-17,299.5
2017-09-16,299.36
2017-09-15,297.42
2017-09-14,296.54
2017-09-13,295.41
2017-09-12,294.36
2017-09-11,294.22
2017-09-10,293.92
2017-09-09,293.78
2017-09-08,293.59
2017-09-07,293.42
2017-09-06,293.17
2017-09-05,292.83
2017-09-04,292.73
2017-09-03,292.59
2017-09-02,292.41
2017-09-01,292.35
2017-08-31,292.33
2017-08-30,292.36
2017-08-29,292.42
2017-08-28,292.46
2017-08-27,292.45
2017-08-26,292.42
