datetime,water_level(ft below land surface)
2018-02-01,494.17
2018-01-31,494.22
2018-01-30,494.24
2018-01-29,494.14
2018-01-28,494.14
2018-01-27,494.1
2018-01-26,494.17
2018-01-25,494.19
2018-01-24,494.14
2018-01-23,494.1
2018-01-22,494.09
2018-01-21,494.16
2018-01-20,494.17
2018-01-19,494.2
2018-01-18,494.17
2018-01-17,494.15
2018-01-16,494.09
2018-01-15,494.08
2018-01-14,494.12
2018-01-13,494.08
2018-01-12,494.09
2018-01-11,494.01
2018-01-10,494.21
2018-01-09,494.17
2018-01-08,494.09
2018-01-07,494.13
2018-01-06,494.13
2018-01-05,494.1
2018-01-04,494.11
2018-01-03,494.1
2018-01-02,494.1
2018-01-01,494.08
2017-12-31,494.02
2017-12-30,494.1
2017-12-29,494.13
2017-12-28,494.11
2017-12-27,494.09
2017-12-26,494.04
2017-12-25,494.14
2017-12-24,494.02
2017-12-23,494.11
2017-12-22,494.04
2017-12-21,494.08
2017-12-20,494.12
2017-12-19,494.08
2017-12-18,494.07
2017-12-17,494.03
2017-12-16,494.13
2017-12-15,494.07
2017-12-14,494.02
2017-12-13,494.11
2017-12-12,494.06
2017-12-11,494.05
2017-12-10,494.04
2017-12-09,494.01
2017-12-08,494.08
2017-12-07,494.04
2017-12-06,494.02
2017-12-05,493.98
2017-12-04,494.04
2017-12-03,494.1
2017-12-02,494.03
2017-12-01,494.08
2017-11-30,494.01
2017-11-29,494.03
2017-11-28,493.99
2017-11-27,494.12
2017-11-26,494.04
2017-11-25,493.97
2017-11-24,494.1
2017-11-23,494.05
2017-11-22,493.99
2017-11-21,493.94
2017-11-20,494.07
2017-11-19,494.0
2017-11-18,493.91
2017-11-17,494.05
2017-11-16,494.04
2017-11-15,493.94
2017-11-14,494.05
2017-11-13,494.0
2017-11-12,493.91
2017-11-11,493.99
2017-11-10,494.0
2017-11-09,493.98
2017-11-08,493.95
2017-11-07,493.91
2017-11-06,493.95
2017-11-05,493.97
2017-11-04,493.99
2017-11-03,493.96
2017-11-02,493.92
2017-11-01,494.03
2017-10-31,494.0
2017-10-30,493.9
2017-10-29,494.0
2017-10-28,493.95
2017-10-27,493.89
2017-10-26,493.97
2017-10-25,494.01
2017-10-24,493.9
2017-10-23,493.9
2017-10-22,493.89
2017-10-21,493.92
2017-10-20,493.98
2017-10-19,493.94
2017-10-18,493.95
2017-10-17,493.96
2017-10-16,493.93
2017-10-15,493.84
2017-10-14,493.91
2017-10-13,493.92
2017-10-12,493.94
2017-10-11,493.94
2017-10-10,493.84
2017-10-09,493.83
2017-10-08,493.96
2017-10-07,493.9
2017-10-06,493.95
2017-10-05,493.9
2017-10-04,493.87
2017-10-03,493.84
2017-10-02,493.92
2017-10-01,493.95
2017-09-30,493.91
2017-09-29,493.87
2017-09-28,493.87
2017-09-27,493.86
2017-09-26,493.84
2017-09-25,493.87
2017-09-24,493.89
2017-09-23,493.91
2017-09-22,493.9
2017-09-21,493.9
2017-09-20,493.87
2017-09-19,493.93
2017-09-18,493.89
2017-09-17,493.86
2017-09-16,493.86
2017-09-15,493.88
2017-09-14,493.9
2017-09-13,493.91
