datetime,water_level(ft below land surface)
2018-02-01,1351.03
2018-01-31,1349.32
2018-01-30,1298.16
2018-01-29,1304.35
2018-01-28,1317.66
2018-01-27,1289.49
2018-01-26,1321.38
2018-01-25,1313.2
2018-01-24,1300.27
2018-01-23,1315.42
2018-01-22,1302.0
2018-01-21,1325.77
2018-01-20,1325.64
2018-01-19,1310.71
2018-01-18,1289.44
2018-01-17,1294.73
2018-01-16,1246.96
2018-01-15,1248.78
2018-01-14,1270.54
2018-01-13,1226.54
2018-01-12,1244.01
2018-01-11,1262.17
2018-01-10,1257.43
2018-01-09,1279.0
2018-01-08,1282.76
2018-01-07,1270.41
2018-01-06,1261.23
2018-01-05,1297.19
2018-01-04,1270.55
2018-01-03,1273.47
2018-01-02,1282.57
2018-01-01,1272.45
2017-12-31,1243.71
2017-12-30,1236.38
2017-12-29,1210.97
2017-12-28,1270.7
2017-12-27,1212.18
2017-12-26,1245.83
2017-12-25,1257.83
2017-12-24,1253.12
2017-12-23,1250.24
2017-12-22,1226.4
2017-12-21,1211.97
2017-12-20,1241.78
2017-12-19,1251.61
2017-12-18,1239.62
2017-12-17,1235.03
2017-12-16,1238.93
2017-12-15,1293.41
2017-12-14,1261.6
2017-12-13,1292.04
2017-12-12,1319.85
2017-12-11,1275.2
2017-12-10,1184.41
2017-12-09,1185.41
2017-12-08,1186.32
2017-12-07,1187.06
2017-12-06,1187.89
2017-12-05,1188.74
2017-12-04,1189.72
2017-12-03,1190.57
2017-12-02,1191.52
2017-12-01,1192.52
2017-11-30,1193.54
2017-11-29,1194.72
2017-11-28,1196.02
2017-11-27,1197.4
2017-11-26,1199.09
2017-11-25,1201.23
2017-11-24,1203.84
2017-11-23,1207.13
2017-11-22,1211.95
2017-11-21,1233.13
2017-11-20,1313.43
2017-11-19,1327.78
2017-11-18,1351.26
2017-11-17,1322.99
2017-11-16,1344.55
2017-11-15,1329.29
2017-11-14,1315.91
2017-11-13,1348.63
2017-11-12,1339.26
2017-11-11,1355.87
2017-11-10,1323.89
2017-11-09,1313.44
2017-11-08,1351.06
2017-11-07,1347.06
2017-11-06,1341.54
2017-11-05,1323.04
2017-11-04,1351.98
2017-11-03,1304.64
2017-11-02,1353.63
2017-11-01,1330.84
2017-10-31,1347.04
2017-10-30,1340.13
2017-10-29,1321.94
2017-10-28,1336.17
2017-10-27,1318.92
2017-10-26,1353.95
2017-10-25,1314.15
2017-10-24,1353.98
2017-10-23,1332.8
2017-10-22,1295.6
2017-10-21,1317.12
2017-10-20,1349.07
2017-10-19,1354.16
2017-10-18,1350.16
2017-10-17,1360.21
2017-10-16,1284.22
2017-10-15,1238.15
2017-10-14,1289.65
2017-10-13,1347.45
2017-10-12,1306.88
2017-10-11,1339.53
2017-10-10,1347.18
2017-10-09,1351.42
2017-10-08,1319.28
2017-10-07,1348.6
2017-10-06,1330.49
2017-10-05,1336.94
2017-10-04,1289.17
2017-10-03,1278.53
2017-10-02,1277.69
2017-10-01,1286.38
2017-09-30,1308.22
2017-09-29,1310.9
2017-09-28,1319.99
2017-09-27,1290.42
2017-09-26,1344.67
2017-09-25,1319.3
2017-09-24,1338.34
2017-09-23,1274.28
2017-09-22,1312.58
2017-09-21,1312.62
2017-09-20,1320.16
2017-09-19,1296.08
2017-09-18,1293.69
2017-09-17,1285.05
2017-09-16,1311.77
2017-09-15,1333.92
2017-09-14,1288.75
2017-09-13,1332.89
2017-09-12,1296.27
