datetime,water_level(ft below land surface)
2012-08-15,72.66
2012-08-14,72.64
2012-08-13,72.65
2012-08-12,72.64
2012-08-11,72.61
2012-08-10,72.62
2012-08-09,72.61
2012-08-08,72.6
2012-08-07,72.57
2012-08-06,72.55
2012-08-05,72.58
2012-08-04,72.55
2012-08-03,72.5
2012-08-02,72.48
2012-08-01,72.47
2012-07-31,72.45
2012-07-30,72.41
2012-07-29,72.41
2012-07-28,72.4
2012-07-27,72.39
2012-07-26,72.37
2012-07-25,72.31
2012-07-24,72.31
2012-07-23,72.29
2012-07-22,72.27
2012-07-21,72.23
2012-07-20,72.21
2012-07-19,72.2
2012-07-18,72.21
2012-07-17,72.19
2012-07-16,72.16
2012-07-15,72.15
2012-07-14,72.12
2012-07-13,72.11
2012-07-12,72.09
2012-07-11,72.07
2012-07-10,72.05
2012-07-09,72.02
2012-07-08,72.0
2012-07-07,71.98
2012-07-06,71.97
2012-07-05,71.95
2012-07-04,71.91
2012-07-03,71.88
2012-07-02,71.85
2012-07-01,71.82
2012-06-30,71.77
2012-06-29,71.74
2012-06-28,71.71
2012-06-27,71.66
2012-06-26,71.59
2012-06-25,71.56
2012-06-24,71.55
2012-06-23,71.5
2012-06-22,71.46
2012-06-21,71.47
2012-06-20,71.4
2012-06-19,71.31
2012-06-18,71.22
2012-06-17,71.22
2012-06-16,71.28
2012-06-15,71.34
2012-06-14,71.35
2012-06-13,71.36
2012-06-12,71.4
2012-06-11,71.38
2012-06-10,71.31
2012-06-09,71.34
2012-06-08,71.42
2012-06-07,71.51
2012-06-06,71.52
2012-06-05,71.53
2012-06-04,71.52
2012-06-03,71.47
2012-06-02,71.45
2012-06-01,71.46
2012-05-31,71.5
2012-05-30,71.44
2012-05-29,71.42
2012-05-28,71.39
2012-05-27,71.32
2012-05-26,71.27
2012-05-25,71.18
2012-05-24,71.11
2012-05-23,71.04
2012-05-22,71.13
2012-05-21,71.21
2012-05-20,71.3
2012-05-19,71.23
2012-05-18,71.17
2012-05-17,71.14
2012-05-16,71.17
2012-05-14,71.3
2012-05-13,71.34
2012-05-12,71.42
2012-05-11,71.41
2012-05-10,71.34
2012-05-09,71.33
2012-05-08,71.35
2012-05-07,71.35
2012-05-06,71.26
2012-05-05,71.17
2012-05-04,71.14
2012-05-03,71.11
2012-05-02,71.07
2012-05-01,71.06
2012-04-30,71.12
2012-04-29,71.12
2012-04-28,71.11
2012-04-27,70.98
2012-04-26,70.97
2012-04-25,70.87
2012-04-24,70.8
2012-04-23,70.78
2012-04-22,70.76
2012-04-21,70.67
2012-04-20,70.68
2012-04-19,70.53
2012-04-18,70.45
2012-04-17,70.39
2012-04-16,70.33
2012-04-15,70.19
2012-04-14,70.0
2012-04-13,69.99
2012-04-12,70.01
2012-04-11,70.04
2012-04-10,70.06
2012-04-09,70.07
2012-04-08,70.13
2012-04-07,70.2
2012-04-06,70.16
2012-04-05,70.16
2012-04-04,70.19
2012-04-03,70.19
2012-04-02,70.06
2012-04-01,69.96
2012-03-31,69.93
2012-03-30,69.86
2012-03-29,69.77
2012-03-28,69.7
2012-03-27,69.68
2012-03-26,69.71
2012-03-25,69.74
2012-03-24,69.75
2012-03-23,69.77
2012-03-22,69.8
2012-03-21,69.78
2012-03-20,69.78
2012-03-19,69.77
2012-03-18,69.81
2012-03-17,69.82
2012-03-16,69.81
2012-03-15,69.77
2012-03-14,69.71
2012-03-13,69.65
2012-03-12,69.61
2012-03-11,69.57
2012-03-10,69.62
2012-03-09,69.73
2012-03-06,69.56
2012-03-05,69.57
2012-03-04,69.57
2012-03-02,69.53
2012-03-01,69.51
2012-02-29,69.58
2012-02-28,69.54
2012-02-27,69.66
2012-02-26,69.57
2012-02-25,69.57
2012-02-24,69.65
2012-02-23,69.58
2012-02-22,69.5
