datetime,water_level(ft below land surface)
2018-02-01,228.6
2018-01-31,228.65
2018-01-30,228.76
2018-01-29,228.73
2018-01-28,228.64
2018-01-27,228.62
2018-01-26,228.68
2018-01-25,228.76
2018-01-24,228.78
2018-01-23,228.67
2018-01-22,228.55
2018-01-21,228.56
2018-01-20,228.65
2018-01-19,228.81
2018-01-18,229.23
2018-01-17,229.35
2018-01-16,229.28
2018-01-15,229.2
2018-01-14,229.26
2018-01-13,229.25
2018-01-12,229.12
2018-01-11,228.97
2018-01-10,229.03
2018-01-09,229.1
2018-01-08,229.04
2018-01-07,229.1
2018-01-06,229.2
2018-01-05,229.2
2018-01-04,229.18
2018-01-03,229.22
2018-01-02,229.26
2018-01-01,229.29
2017-12-31,229.15
2017-12-30,229.11
2017-12-29,229.2
2017-12-28,229.23
2017-12-27,229.24
2017-12-26,229.18
2017-12-25,229.24
2017-12-24,229.17
2017-12-23,229.14
2017-12-22,229.02
2017-12-21,228.97
2017-12-20,228.92
2017-12-19,228.68
2017-12-18,228.61
2017-12-17,228.57
2017-12-16,228.63
2017-12-15,228.67
2017-12-14,228.6
2017-12-13,228.67
2017-12-12,228.72
2017-12-11,228.75
2017-12-10,228.82
2017-12-09,228.77
2017-12-08,228.83
2017-12-07,229.06
2017-12-06,228.89
2017-12-05,229.06
2017-12-04,229.04
2017-12-03,229.14
2017-12-02,229.17
2017-12-01,229.18
2017-11-30,229.22
2017-11-29,229.22
2017-11-28,229.17
2017-11-27,229.19
2017-11-26,229.2
2017-11-25,229.11
2017-11-24,229.12
2017-11-23,229.18
2017-11-22,229.2
2017-11-21,229.11
2017-11-20,229.2
2017-11-19,229.24
2017-11-18,229.09
2017-11-17,229.13
2017-11-16,229.15
2017-11-15,229.12
2017-11-14,229.16
2017-11-13,229.18
2017-11-12,229.12
2017-11-11,229.04
2017-11-10,228.82
2017-11-09,228.72
2017-11-08,228.74
2017-11-07,228.78
2017-11-06,229.02
2017-11-05,229.12
2017-11-04,229.14
2017-11-03,229.14
2017-11-02,229.09
2017-11-01,229.04
2017-10-31,229.08
2017-10-30,229.11
2017-10-29,229.19
2017-10-28,229.2
2017-10-27,229.12
2017-10-26,229.12
2017-10-25,229.23
2017-10-24,229.25
2017-10-23,229.22
2017-10-22,229.21
2017-10-21,229.21
2017-10-20,229.33
2017-10-19,229.32
2017-10-18,229.33
2017-10-17,229.37
2017-10-16,229.38
2017-10-15,229.32
2017-10-14,229.29
2017-10-13,229.28
2017-10-12,229.28
2017-10-11,229.31
2017-10-10,229.26
2017-10-09,229.16
2017-10-08,229.13
