datetime,water_level(ft below land surface)
2018-01-31,456.44
2018-01-30,456.36
2018-01-29,456.33
2018-01-28,456.37
2018-01-27,456.36
2018-01-26,456.38
2018-01-25,456.38
2018-01-24,456.37
2018-01-23,456.4
2018-01-22,456.43
2018-01-21,456.42
2018-01-20,456.41
2018-01-19,456.39
2018-01-18,456.34
2018-01-17,456.29
2018-01-16,456.29
2018-01-15,456.36
2018-01-14,456.31
2018-01-13,456.31
2018-01-12,456.37
2018-01-11,456.44
2018-01-10,456.45
2018-01-09,456.39
2018-01-08,456.36
2018-01-07,456.38
2018-01-06,456.31
2018-01-05,456.32
2018-01-04,456.33
2018-01-03,456.3
2018-01-02,456.3
2018-01-01,456.27
2017-12-31,456.36
2017-12-30,456.34
2017-12-29,456.31
2017-12-28,456.32
2017-12-27,456.32
2017-12-26,456.33
2017-12-25,456.33
2017-12-24,456.29
2017-12-23,456.35
2017-12-22,456.37
2017-12-21,456.31
2017-12-20,456.41
2017-12-19,456.3
2017-12-18,456.32
2017-12-17,456.35
2017-12-16,456.36
2017-12-15,456.28
2017-12-14,456.35
2017-12-13,456.35
2017-12-12,456.25
2017-12-11,456.25
2017-12-10,456.21
2017-12-09,456.25
2017-12-08,456.32
2017-12-07,456.29
2017-12-06,456.31
2017-12-05,456.31
2017-12-04,456.3
2017-12-03,456.3
2017-12-02,456.28
2017-12-01,456.26
2017-11-30,456.26
2017-11-29,456.24
2017-11-28,456.32
2017-11-27,456.28
2017-11-26,456.24
2017-11-25,456.25
2017-11-24,456.32
2017-11-23,456.27
2017-11-22,456.23
2017-11-21,456.3
2017-11-20,456.28
2017-11-19,456.22
2017-11-18,456.23
2017-11-17,456.21
2017-11-16,456.19
2017-11-15,456.2
2017-11-14,456.2
2017-11-13,456.12
2017-11-12,456.16
2017-11-11,456.21
2017-11-10,456.19
2017-11-09,456.22
2017-11-08,456.23
2017-11-07,456.18
2017-11-06,456.17
2017-11-05,456.16
2017-11-04,456.16
2017-11-03,456.13
2017-11-02,456.17
2017-11-01,456.21
2017-10-31,456.2
2017-10-30,456.27
2017-10-29,456.21
2017-10-28,456.18
2017-10-27,456.19
2017-10-26,456.16
2017-10-25,456.09
2017-10-24,456.04
2017-10-23,456.1
2017-10-22,456.07
2017-10-21,456.12
2017-10-20,456.1
2017-10-19,456.08
2017-10-18,456.08
2017-10-17,456.09
2017-10-16,456.01
2017-10-15,456.03
2017-10-14,456.03
2017-10-13,456.02
2017-10-12,456.02
2017-10-11,456.01
2017-10-10,456.03
2017-10-09,456.06
