datetime,water_level(ft below land surface)
2018-02-01,121.19
2018-01-31,121.39
2018-01-30,121.74
2018-01-29,121.85
2018-01-28,121.67
2018-01-27,121.62
2018-01-26,121.7
2018-01-25,121.94
2018-01-24,122.04
2018-01-23,121.88
2018-01-22,121.73
2018-01-21,121.59
2018-01-20,121.79
2018-01-19,122.02
2018-01-18,122.33
2018-01-17,122.53
2018-01-16,122.54
2018-01-15,122.24
2018-01-14,122.48
2018-01-13,122.62
2018-01-12,122.44
2018-01-11,122.11
2018-01-10,122.13
2018-01-09,122.39
2018-01-08,122.43
2018-01-07,122.35
2018-01-06,122.68
2018-01-05,122.77
2018-01-04,122.79
2018-01-03,122.82
2018-01-02,122.92
2018-01-01,123.04
2017-12-31,122.71
2017-12-30,122.53
2017-12-29,122.72
2017-12-28,122.84
2017-12-27,122.93
2017-12-26,122.74
2017-12-25,122.97
2017-12-24,122.96
2017-12-23,122.99
2017-12-22,122.74
2017-12-21,122.7
2017-12-20,122.9
2017-12-19,123.0
2017-12-18,123.14
2017-12-17,123.09
2017-12-16,123.19
2017-12-15,123.38
2017-12-14,123.13
2017-12-13,123.27
2017-12-12,123.52
2017-12-11,123.53
2017-12-10,123.72
2017-12-09,123.65
2017-12-08,123.66
2017-12-07,123.85
2017-12-06,123.93
2017-12-05,123.81
2017-12-04,123.61
2017-12-03,123.77
2017-12-02,123.86
2017-12-01,123.98
2017-11-30,124.07
2017-11-29,124.08
2017-11-28,123.92
2017-11-27,124.0
2017-11-26,124.13
2017-11-25,123.88
2017-11-24,123.94
2017-11-23,124.24
2017-11-22,124.38
2017-11-21,124.03
2017-11-20,124.25
2017-11-19,124.46
2017-11-18,124.12
2017-11-17,124.11
2017-11-16,124.27
2017-11-15,124.26
2017-11-14,124.38
2017-11-13,124.55
2017-11-12,124.5
2017-11-11,124.47
2017-11-10,124.64
2017-11-09,124.71
2017-11-08,124.71
2017-11-07,124.62
2017-11-06,124.52
2017-11-05,124.48
2017-11-04,124.6
2017-11-03,124.71
2017-11-02,124.66
2017-11-01,124.55
2017-10-31,124.81
2017-10-30,124.72
2017-10-29,124.82
2017-10-28,124.99
2017-10-27,124.9
2017-10-26,124.81
2017-10-25,125.17
2017-10-24,125.3
2017-10-23,125.13
2017-10-22,125.11
2017-10-21,124.9
2017-10-20,125.05
2017-10-19,125.21
2017-10-18,125.28
2017-10-17,125.45
2017-10-16,125.57
2017-10-15,125.48
2017-10-14,125.42
2017-10-13,125.5
2017-10-12,123.55
2017-10-11,121.3
2017-10-10,121.33
2017-10-09,121.04
2017-10-08,121.03
2017-10-07,121.19
2017-10-06,121.47
2017-10-05,121.71
2017-10-04,122.05
2017-10-03,122.26
2017-10-02,122.44
2017-10-01,122.8
2017-09-30,123.26
2017-09-29,123.59
2017-09-28,123.86
2017-09-27,124.15
2017-09-26,124.48
2017-09-25,124.62
2017-09-24,124.36
2017-09-23,124.19
2017-09-22,124.01
2017-09-21,123.78
2017-09-20,123.45
2017-09-19,123.12
2017-09-18,122.89
2017-09-17,122.6
2017-09-16,122.32
2017-09-15,121.79
2017-09-14,121.35
2017-09-13,120.95
2017-09-12,120.78
2017-09-11,120.91
2017-09-10,121.05
2017-09-09,121.19
2017-09-08,121.3
2017-09-07,121.42
2017-09-06,121.46
2017-09-05,121.45
2017-09-04,121.54
2017-09-03,121.63
2017-09-02,121.64
2017-09-01,121.71
2017-08-31,121.77
2017-08-30,121.79
2017-08-29,121.87
2017-08-28,121.96
2017-08-27,122.0
2017-08-26,122.08
2017-08-25,122.3
2017-08-24,122.36
2017-08-23,122.4
2017-08-22,122.42
2017-08-21,122.37
2017-08-20,122.22
2017-08-19,122.12
2017-08-18,122.14
2017-08-17,122.03
2017-08-16,121.81
2017-08-15,121.7
2017-08-14,121.62
2017-08-13,121.61
2017-08-12,121.66
2017-08-11,121.75
2017-08-10,121.74
2017-08-09,121.71
2017-08-08,121.66
2017-08-07,121.57
2017-08-06,121.62
2017-08-05,121.94
2017-08-04,122.25
2017-08-03,122.45
2017-08-02,122.83
2017-08-01,124.34
2017-07-31,124.89
2017-07-30,125.05
2017-07-29,125.26
2017-07-28,125.57
2017-07-27,125.31
2017-07-26,124.79
2017-07-25,124.27
2017-07-24,123.62
2017-07-23,123.03
2017-07-22,122.53
2017-07-21,121.96
2017-07-20,121.29
2017-07-19,120.63
2017-07-18,119.8
2017-07-17,119.14
2017-07-16,118.53
2017-07-15,118.08
2017-07-14,117.4
2017-07-13,116.75
2017-07-12,116.59
2017-07-11,116.18
2017-07-10,115.51
2017-07-09,114.55
2017-07-08,113.69
2017-07-07,112.76
2017-07-06,111.71
2017-07-05,110.65
2017-07-04,109.5
2017-07-03,108.5
2017-07-02,107.34
2017-07-01,106.18
2017-06-30,104.73
2017-06-29,104.22
2017-06-28,104.3
2017-06-27,104.43
2017-06-26,104.47
2017-06-25,104.55
2017-06-24,104.47
2017-06-23,104.19
2017-06-22,104.05
2017-06-21,104.18
2017-06-20,104.32
2017-06-19,104.35
2017-06-18,104.23
2017-06-17,104.26
2017-06-16,104.4
2017-06-15,104.51
2017-06-14,104.58
2017-06-13,104.63
2017-06-12,104.7
2017-06-11,104.76
2017-06-10,104.85
2017-06-09,104.97
2017-06-08,105.17
2017-06-07,105.31
2017-06-06,105.37
2017-06-05,105.44
2017-06-04,105.69
2017-06-03,105.94
2017-06-02,106.06
2017-06-01,106.26
2017-05-31,106.47
2017-05-30,106.65
2017-05-29,106.73
2017-05-28,106.75
2017-05-27,106.86
2017-05-26,106.98
2017-05-25,107.04
2017-05-24,107.28
2017-05-23,107.52
2017-05-22,107.81
2017-05-21,108.08
2017-05-20,108.14
2017-05-19,108.2
2017-05-18,108.31
2017-05-17,108.55
2017-05-16,108.78
2017-05-15,109.09
2017-05-14,109.29
2017-05-13,109.48
2017-05-12,109.64
2017-05-11,109.78
2017-05-10,109.98
2017-05-09,110.22
2017-05-08,110.39
2017-05-07,110.56
2017-05-06,110.78
2017-05-05,111.07
2017-05-04,111.29
2017-05-03,111.3
2017-05-02,111.64
2017-05-01,111.9
2017-04-30,112.13
2017-04-29,112.11
2017-04-28,112.36
2017-04-27,112.79
2017-04-26,112.88
2017-04-25,113.16
2017-04-24,113.74
2017-04-23,114.27
2017-04-22,114.49
2017-04-21,114.64
2017-04-20,115.12
2017-04-19,115.44
2017-04-18,115.77
2017-04-17,116.14
2017-04-16,116.5
2017-04-15,116.88
2017-04-14,117.3
2017-04-13,117.75
2017-04-12,118.17
2017-04-11,118.53
2017-04-10,118.78
2017-04-09,119.12
2017-04-08,119.64
2017-04-07,120.26
2017-04-06,120.73
2017-04-05,121.01
2017-04-04,121.07
2017-04-03,121.6
2017-04-02,121.7
2017-04-01,121.77
2017-03-31,121.67
2017-03-30,121.66
2017-03-29,121.49
2017-03-28,121.38
2017-03-27,121.33
2017-03-26,121.18
2017-03-25,121.19
2017-03-24,120.99
2017-03-23,120.99
2017-03-22,120.95
2017-03-21,120.82
2017-03-20,120.8
2017-03-19,120.73
2017-03-18,120.65
2017-03-17,120.52
2017-03-16,120.52
2017-03-15,120.57
2017-03-14,120.44
2017-03-13,120.25
2017-03-12,120.28
2017-03-11,120.13
2017-03-10,120.05
2017-03-09,119.85
2017-03-08,119.86
2017-03-07,119.59
2017-03-06,119.18
2017-03-05,119.2
