date,average_water_level
2018-02-01,827.0949999999999
2018-01-31,828.805
2018-01-30,828.6345833333334
2018-01-29,833.058333333333
2018-01-28,830.4699999999999
2018-01-27,828.6704166666667
2018-01-26,829.3324999999999
2018-01-25,833.0416666666665
2018-01-24,827.5216666666666
2018-01-23,831.0212499999999
2018-01-22,831.0529166666666
2018-01-21,833.8191666666665
2018-01-20,832.5358333333334
2018-01-19,830.0362499999998
2018-01-18,830.1033333333335
2018-01-17,831.4187499999999
2018-01-16,830.3691666666667
2018-01-15,832.7754166666667
2018-01-14,832.8254166666667
2018-01-13,830.2766666666668
2018-01-12,836.3170833333332
2018-01-11,836.7520833333333
2018-01-10,833.6616666666667
2018-01-09,839.5316666666666
2018-01-08,834.23375
2018-01-07,841.2504166666666
2018-01-06,838.5679166666667
2018-01-05,844.4195833333332
2018-01-04,844.6562500000001
2018-01-03,847.1287500000002
2018-01-02,842.2099999999997
2018-01-01,838.1770833333335
2017-12-31,837.6645833333332
2017-12-30,837.9020833333334
2017-12-29,834.4804166666667
2017-12-28,834.3166666666666
2017-12-27,838.8783333333332
2017-12-26,834.0479166666668
2017-12-25,836.6474999999999
2017-12-24,832.1508333333333
2017-12-23,834.7354166666668
2017-12-22,834.48875
2017-12-21,833.6750000000002
2017-12-20,834.7029166666667
2017-12-19,837.7445833333335
2017-12-18,842.3737499999997
2017-12-17,837.51125
2017-12-16,839.3604166666664
2017-12-15,844.2816666666668
2017-12-14,842.6991666666669
2017-12-13,849.245
2017-12-12,848.5870833333333
2017-12-11,848.6746153846153
2017-10-03,907.8422222222222
2017-10-02,908.4583333333334
2017-10-01,901.0087500000001
2017-09-30,904.4466666666667
2017-09-29,909.0304166666666
2017-09-28,909.6395833333332
2017-09-27,920.6975000000001
2017-09-26,920.4829166666668
2017-09-25,920.6208333333334
2017-09-24,914.6237500000001
2017-09-23,918.4662500000001
2017-09-22,917.3483333333335
2017-09-21,919.9366666666666
2017-09-20,917.5454166666667
2017-09-19,920.6583333333336
2017-09-18,919.8466666666665
2017-09-17,918.1995833333336
2017-09-16,917.6070833333333
2017-09-15,916.7079166666666
2017-09-14,917.1416666666668
2017-09-13,915.645
2017-09-12,916.2445833333331
2017-09-11,915.6637499999998
2017-09-10,914.3883333333333
2017-09-09,912.4475000000001
2017-09-08,907.1258333333335
2017-09-07,909.4737499999998
2017-09-06,909.3562499999999
2017-09-05,906.2758333333333
2017-09-04,903.6083333333335
2017-09-03,899.0604166666666
2017-09-02,894.1558333333332
2017-09-01,888.9841666666666
2017-08-31,890.5491666666666
2017-08-30,887.0254166666665
2017-08-29,887.3908333333334
2017-08-28,893.9716666666668
2017-08-27,894.6558333333334
2017-08-26,897.0066666666667
2017-08-25,902.1566666666666
2017-08-24,906.3670833333332
2017-08-23,911.0608333333331
2017-08-22,909.444166666667
2017-08-21,909.3908333333333
2017-08-20,909.6949999999997
2017-08-19,909.8779166666668
2017-08-18,908.1541666666664
2017-08-17,911.2058333333331
2017-08-16,909.1891666666666
2017-08-15,906.4108333333332
2017-08-14,905.5245833333332
2017-08-13,900.5920833333333
2017-08-12,897.7675
2017-08-11,899.9408333333332
2017-08-10,896.0295833333336
2017-08-09,898.5966666666667
2017-08-08,899.935
2017-08-07,901.6750000000002
2017-08-06,907.0924999999999
2017-08-05,912.1600000000002
2017-08-04,913.6279166666667
2017-08-03,910.6583333333332
2017-08-02,917.2841666666669
2017-08-01,917.629583333333
2017-07-31,916.0720833333334
2017-07-30,914.8691666666667
2017-07-29,912.6570833333335
2017-07-28,909.8733333333336
2017-07-27,909.5204166666664
2017-07-26,907.2366666666668
2017-07-25,904.7954166666667
2017-07-24,909.4583333333331
2017-07-23,908.8512499999997
2017-07-22,907.8445833333334
2017-07-21,906.1254166666666
2017-07-20,901.4079166666667
2017-07-19,906.6766666666664
2017-07-18,904.1795833333335
2017-07-17,901.5000000000001
2017-07-16,901.6625
2017-07-15,898.5354166666666
2017-07-14,897.21875
2017-07-13,896.69375
2017-07-12,896.7925000000004
2017-07-11,895.6162500000002
2017-07-10,892.7620833333334
2017-07-09,895.6591666666667
2017-07-08,893.3724999999998
2017-07-07,890.2233333333332
2017-07-06,890.8187499999999
2017-07-05,889.0120833333332
2017-07-04,891.0120833333332
2017-07-03,890.2604166666665
2017-07-02,886.7487499999999
2017-07-01,893.7133333333331
2017-06-30,893.5024999999999
2017-06-29,888.0691666666668
2017-06-28,887.9158333333336
2017-06-27,888.1249999999999
2017-06-26,891.8658333333333
2017-06-25,887.7316666666669
2017-06-24,894.8674999999998
2017-06-23,898.4620833333333
2017-06-22,898.7958333333335
2017-06-21,902.9066666666668
2017-06-20,903.4766666666666
2017-06-19,902.0704166666668
2017-06-18,901.6133333333333
2017-06-17,901.3008333333333
2017-06-16,898.1345833333331
2017-06-15,895.6587499999999
2017-06-14,895.2133333333336
2017-06-13,892.9458333333333
2017-06-12,891.0741666666667
2017-06-11,886.2679166666667
2017-06-10,886.3483333333334
2017-06-09,884.6350000000001
2017-06-08,883.2258333333333
2017-06-07,882.3545833333333
2017-06-06,879.7791666666666
2017-06-05,881.7375000000001
2017-06-04,881.1854166666667
2017-06-03,886.2512499999998
2017-06-02,887.8416666666666
2017-06-01,883.9654166666666
2017-05-31,884.6479166666664
2017-05-30,891.7953333333334
2017-05-07,880.165
2017-05-06,877.6533333333333
2017-05-05,874.4775000000001
2017-05-04,872.0720833333336
2017-05-03,871.3450000000001
2017-05-02,869.4354166666668
2017-05-01,869.021666666667
2017-04-30,868.3266666666668
2017-04-29,868.3083333333334
2017-04-28,867.7025
2017-04-27,864.0266666666666
2017-04-26,864.0541666666668
2017-04-25,863.1745833333334
2017-04-24,858.82375
2017-04-23,856.1600000000002
2017-04-22,858.8904166666666
2017-04-21,857.30375
2017-04-20,855.2458333333333
2017-04-19,855.7491666666666
2017-04-18,859.3779166666668
2017-04-17,858.8320833333336
2017-04-16,856.8783333333332
2017-04-15,854.6199999999999
2017-04-14,856.4233333333336
2017-04-13,856.6270833333333
2017-04-12,860.1483333333331
2017-04-11,862.2045833333332
2017-04-10,861.8416666666664
2017-04-09,861.4141666666668
2017-04-08,860.7316666666667
2017-04-07,860.2808333333336
2017-04-06,859.722083333333
2017-04-05,857.2370833333335
2017-04-04,859.8504166666668
2017-04-03,861.9504166666669
2017-04-02,861.4370833333334
2017-04-01,859.8566666666667
2017-03-31,855.7425000000003
2017-03-30,851.3725
2017-03-29,862.3479166666667
2017-03-28,863.1820833333335
2017-03-27,862.8591666666663
2017-03-26,862.8612499999998
2017-03-25,862.8420833333333
2017-03-24,863.1920833333332
2017-03-23,862.431666666667
2017-03-22,859.5070833333335
2017-03-21,859.1358333333333
2017-03-20,858.1087499999999
2017-03-19,857.0091666666666
2017-03-18,854.9295833333332
2017-03-17,853.2608333333334
2017-03-16,851.9954166666666
2017-03-15,849.19625
2017-03-14,847.1345833333335
2017-03-13,849.3208333333332
2017-03-12,849.7687499999998
2017-03-11,851.1483333333334
2017-03-10,850.7374999999997
2017-03-09,852.9375000000001
2017-03-08,856.81
2017-03-07,858.9258333333332
2017-03-06,857.589583333333
2017-03-05,858.4916666666668
2017-03-04,862.2295833333332
2017-03-03,861.1891666666666
2017-03-02,862.8762499999999
2017-03-01,863.8874999999999
2017-02-28,864.2783333333332
2017-02-27,865.7237500000002
2017-02-26,866.9425
2017-02-25,865.3558333333332
2017-02-24,865.2504166666668
2017-02-23,861.7183333333334
2017-02-22,860.3683333333332
2017-02-21,857.0775
2017-02-20,858.8133333333334
2017-02-19,858.3808333333333
2017-02-18,853.4450000000002
2017-02-17,855.5883333333333
2017-02-16,855.2733333333332
2017-02-15,855.6329166666665
2017-02-14,857.1325
2017-02-13,860.3233333333332
2017-02-12,860.6179166666667
2017-02-11,856.3783333333334
2017-02-10,857.7687499999997
2017-02-09,861.7812499999999
2017-02-08,861.2620833333331
2017-02-07,862.8266666666667
2017-02-06,863.4200000000001
2017-02-05,859.4520833333335
2017-02-04,856.7975
2017-02-03,859.2920833333334
2017-02-02,859.0608333333333
2017-02-01,861.1820833333336
2017-01-31,860.7220833333336
2017-01-30,861.3229166666665
2017-01-29,859.1391666666667
2017-01-28,856.2583333333333
2017-01-27,857.8383333333333
2017-01-26,855.9162499999999
2017-01-25,858.43375
2017-01-24,856.9299999999998
2017-01-23,860.0841666666666
2017-01-22,858.0379166666668
2017-01-21,858.31625
2017-01-20,856.9433333333333
2017-01-19,857.4845833333334
2017-01-18,858.6662499999998
2017-01-17,860.7770833333333
2017-01-16,862.3004166666666
2017-01-15,862.234166666667
2017-01-14,860.6387500000001
2017-01-13,863.5749999999999
2017-01-12,866.0645833333333
2017-01-11,864.05125
2017-01-10,862.4137500000003
2017-01-09,862.02625
2017-01-08,864.8533333333335
2017-01-07,858.3845833333335
2017-01-06,864.5820833333331
2017-01-05,865.0979166666665
2017-01-04,863.8804166666667
2017-01-03,866.2262500000002
2017-01-02,866.10125
2017-01-01,866.5491666666667
2016-12-31,868.7270833333336
2016-12-30,869.1970833333335
2016-12-29,872.2341666666666
2016-12-28,870.66
2016-12-27,867.5891666666668
2016-12-26,868.2220833333332
2016-12-25,870.0575000000002
2016-12-24,867.2094444444443
2016-12-22,877.4433333333333
2016-12-21,875.9404166666665
2016-12-20,873.1150000000002
2016-12-19,875.5808333333334
2016-12-18,875.4008333333335
2016-12-17,871.2800000000001
2016-12-16,876.7670833333333
2016-12-15,871.8233333333333
2016-12-14,877.9599999999999
2016-12-13,874.4129166666668
2016-12-12,878.9408333333332
2016-12-11,878.4745833333335
2016-12-10,871.3316666666666
2016-12-09,872.5595833333333
2016-12-08,869.0683333333335
2016-12-07,863.6954166666668
2016-12-06,870.3208333333333
2016-12-05,880.93125
2016-12-04,880.3375
2016-12-03,877.2449999999999
2016-12-02,884.2008333333334
2016-12-01,887.6025
2016-11-30,891.25375
2016-11-29,891.84
2016-11-28,890.8991666666667
2016-11-27,889.32625
2016-11-26,888.8720833333333
2016-11-25,890.4433333333333
2016-11-24,892.6516666666668
2016-11-23,887.7374999999997
2016-11-22,894.7458333333334
2016-11-21,896.8812499999999
2016-11-20,895.5800000000003
2016-11-19,896.2366666666667
2016-11-18,898.1208333333334
2016-11-17,897.3470833333332
2016-11-16,897.9829166666665
2016-11-15,897.2887499999998
2016-11-14,898.82625
2016-11-13,898.5958333333332
2016-11-12,899.4704166666669
2016-11-11,899.8233333333336
2016-11-10,899.9670833333338
2016-11-09,903.5762500000001
2016-11-08,903.9925
2016-11-07,904.8491666666665
2016-11-06,905.2916666666666
2016-11-05,907.6774999999998
2016-11-04,911.5320833333332
2016-11-03,913.8458333333333
2016-11-02,915.0291666666667
2016-11-01,922.9333333333335
2016-10-31,926.6083333333335
2016-10-30,924.5933333333332
2016-10-29,927.4279166666666
2016-10-28,925.5708333333333
2016-10-27,924.7129166666667
2016-10-26,923.427916666667
2016-10-25,922.2558333333335
2016-10-24,918.0275
2016-10-23,913.79875
2016-10-22,911.6237500000001
2016-10-21,914.6279166666669
2016-10-20,913.9466666666666
2016-10-19,914.0008333333332
2016-10-18,913.8020833333335
2016-10-17,915.1370833333334
2016-10-16,911.2279166666668
2016-10-15,911.37875
2016-10-14,915.7816666666666
2016-10-13,915.5783333333334
2016-10-12,914.6570833333335
2016-10-11,914.7308333333334
2016-10-10,915.0195833333333
2016-10-09,912.2062500000001
2016-10-08,915.3333333333331
2016-10-07,919.50875
2016-10-06,920.3004166666666
2016-10-05,916.5045833333334
2016-10-04,916.6133333333333
2016-10-03,915.2350000000001
2016-10-02,912.4008333333335
2016-10-01,911.77375
2016-09-30,911.2124999999997
2016-09-29,909.9970833333333
2016-09-28,909.7883333333334
2016-09-27,909.1787499999999
2016-09-26,911.8750000000003
2016-09-25,917.42
2016-09-24,922.975
2016-09-23,923.9545833333335
2016-09-22,922.9362500000002
2016-09-21,921.4883333333332
2016-09-20,919.6433333333334
2016-09-19,917.5054166666665
2016-09-18,915.0141666666667
2016-09-17,913.3845833333336
2016-09-16,909.1808333333333
2016-09-15,909.9683333333332
2016-09-14,909.4891666666666
2016-09-13,909.5487499999999
2016-09-12,907.9470833333334
2016-09-11,903.06625
2016-09-10,899.2524999999999
2016-09-09,899.5129166666667
2016-09-08,902.8300000000003
2016-09-07,901.3249999999999
2016-09-06,899.0229166666668
2016-09-05,902.1095833333334
2016-09-04,898.4733333333332
2016-09-03,899.3016666666666
2016-09-02,897.9466666666667
2016-09-01,896.3533333333331
2016-08-31,896.4087499999999
2016-08-30,897.47375
2016-08-29,901.8208333333332
2016-08-28,899.9983333333333
2016-08-27,898.2579166666668
2016-08-26,898.9308333333333
2016-08-25,898.965
2016-08-24,899.40125
2016-08-23,900.9029166666669
2016-08-22,902.4591666666669
2016-08-21,903.2441666666665
2016-08-20,906.015
2016-08-19,904.9529166666666
2016-08-18,907.2729166666667
2016-08-17,910.3725000000001
2016-08-16,913.3595833333335
2016-08-15,921.6841666666666
2016-08-14,924.3225000000001
2016-08-13,924.8254166666667
2016-08-12,923.5529166666666
2016-08-11,923.7608333333333
2016-08-10,922.1345833333336
2016-08-09,920.5120833333334
2016-08-08,918.9191666666669
2016-08-07,916.6766666666667
2016-08-06,915.6704166666667
2016-08-05,915.1920833333335
2016-08-04,914.8608333333335
2016-08-03,914.0904166666669
2016-08-02,911.7645833333332
2016-08-01,908.2420833333334
2016-07-31,908.6879166666666
2016-07-30,908.1412500000001
2016-07-29,905.935
2016-07-28,906.11875
2016-07-27,909.3070833333331
2016-07-26,908.6199999999995
2016-07-25,907.4050000000001
2016-07-24,906.165416666667
2016-07-23,904.7733333333334
2016-07-22,901.4054166666668
2016-07-21,901.2904166666667
2016-07-20,899.1750000000002
2016-07-19,899.5808333333338
2016-07-18,899.8300000000003
2016-07-17,899.9324999999998
2016-07-16,899.7608333333337
2016-07-15,898.9391666666664
2016-07-14,895.7658333333335
2016-07-13,891.4004166666665
2016-07-12,887.8479166666666
2016-07-11,891.93125
2016-07-10,890.7008333333333
2016-07-09,886.7245833333335
2016-07-08,881.2633333333333
2016-07-07,874.75
2016-07-06,880.0154166666667
2016-07-05,881.5950000000001
2016-07-04,878.4291666666667
2016-07-03,876.5541666666664
2016-07-02,874.4562499999997
2016-07-01,872.7158333333332
2016-06-30,871.4208333333332
2016-06-29,869.9475000000001
2016-06-28,867.8745833333334
2016-06-27,863.6916666666666
2016-06-26,860.3358333333332
2016-06-25,858.5166666666668
2016-06-24,854.5812500000001
2016-06-23,850.5604166666667
2016-06-22,846.3649999999999
2016-06-21,843.4170833333334
2016-06-20,840.9966666666668
2016-06-19,838.29875
2016-06-18,833.5495833333333
2016-06-17,833.04625
2016-06-16,833.1595833333336
2016-06-15,831.5233333333337
2016-06-14,833.5337499999999
2016-06-13,832.57625
2016-06-12,833.3991666666669
2016-06-11,829.4012500000002
2016-06-10,831.5004166666669
2016-06-09,827.5095833333334
2016-06-08,828.6749999999998
2016-06-07,825.3249999999999
2016-06-06,824.78375
2016-06-05,822.495
2016-06-04,820.23375
2016-06-03,823.4470833333334
2016-06-02,821.5408333333334
2016-06-01,824.0958333333334
2016-05-31,825.935
2016-05-30,824.0408333333334
2016-05-29,822.4025000000001
2016-05-28,821.4604166666667
2016-05-27,823.5908333333333
2016-05-26,826.7633333333334
2016-05-25,826.9833333333332
2016-05-24,827.1433333333335
2016-05-23,826.7966666666667
2016-05-22,825.7804166666666
2016-05-21,826.6600000000003
2016-05-20,827.2600000000001
2016-05-19,833.1062499999999
2016-05-18,835.0083333333336
2016-05-17,838.5541666666664
2016-05-16,843.2629166666667
2016-05-15,843.3212500000001
2016-05-14,843.8683333333332
2016-05-13,844.6691666666665
2016-05-12,844.0708333333333
2016-05-11,846.8766666666669
2016-05-10,850.6658333333334
2016-05-09,852.5433333333334
2016-05-08,852.1795833333335
2016-05-07,853.9262500000001
2016-05-06,850.6183333333332
2016-05-05,848.0258333333335
2016-05-04,844.3066666666668
2016-05-03,842.9108333333334
2016-05-02,836.9066666666668
2016-05-01,844.2087499999998
2016-04-30,846.1608333333332
2016-04-29,846.7591666666667
2016-04-28,846.6841666666668
2016-04-27,838.9808333333334
2016-04-26,831.5037499999999
2016-04-25,830.9083333333334
2016-04-24,830.5308333333336
2016-04-23,830.6720833333335
2016-04-22,831.4408333333332
2016-04-21,832.6566666666666
2016-04-20,834.2620833333334
2016-04-19,835.4979166666667
2016-04-18,836.6925000000001
2016-04-17,837.6266666666666
2016-04-16,838.46625
2016-04-15,841.1091666666666
2016-04-14,839.5820833333332
2016-04-13,839.8216666666664
2016-04-12,840.9041666666668
2016-04-11,840.7083333333331
2016-04-10,841.0658333333336
2016-04-09,841.1524999999997
2016-04-08,840.3066666666667
2016-04-07,839.4058333333331
2016-04-06,838.1887500000001
2016-04-05,836.3449999999999
2016-04-04,835.8941666666668
2016-04-03,835.4333333333334
2016-04-02,835.8754166666668
2016-04-01,836.3916666666665
2016-03-31,836.3350000000002
2016-03-30,836.5854166666669
2016-03-29,836.2175000000001
2016-03-28,835.6958333333336
2016-03-27,835.7491666666668
2016-03-26,835.89
2016-03-25,835.5570833333333
2016-03-24,835.4525
2016-03-23,835.1175
2016-03-22,834.88875
2016-03-21,834.4758333333335
2016-03-20,834.0383333333333
2016-03-19,833.9583333333335
2016-03-18,833.9562500000002
2016-03-17,833.9708333333336
2016-03-16,834.0804166666668
2016-03-15,834.2558333333332
2016-03-14,834.8083333333333
2016-03-13,835.1762500000001
2016-03-12,834.6025000000001
2016-03-11,835.5475
2016-03-10,837.1824999999999
2016-03-09,837.9391666666669
2016-03-08,836.7233333333334
2016-03-07,836.2620833333332
2016-03-06,836.7929166666664
2016-03-05,836.5966666666668
2016-03-04,836.2087500000001
2016-03-03,836.8083333333334
2016-03-02,837.5970833333332
2016-03-01,838.1512499999998
2016-02-29,838.1370833333334
2016-02-28,837.6233333333333
2016-02-27,837.4516666666668
2016-02-26,838.4224999999998
2016-02-25,839.5133333333334
2016-02-24,840.7570833333334
2016-02-23,842.2108333333337
2016-02-22,842.6070833333332
2016-02-21,843.2995833333334
2016-02-20,843.5233333333335
2016-02-19,844.0250000000001
2016-02-18,843.72375
2016-02-17,843.0487499999999
2016-02-16,844.2095833333336
2016-02-15,844.342916666667
2016-02-14,844.0383333333334
2016-02-13,844.5808333333334
2016-02-12,844.4120833333335
2016-02-11,844.0245833333335
2016-02-10,844.4720833333334
2016-02-09,848.9270833333334
2016-02-08,849.1487499999997
2016-02-07,845.5087500000001
2016-02-06,845.4929166666667
2016-02-05,847.7216666666667
2016-02-04,845.6779166666666
2016-02-03,849.4612500000002
2016-02-02,849.4333333333334
2016-02-01,856.3220833333331
2016-01-31,854.2545833333335
2016-01-30,851.98625
2016-01-29,850.7970833333334
2016-01-28,848.4516666666664
2016-01-27,849.08625
2016-01-26,850.3995833333333
2016-01-25,851.5608333333331
2016-01-24,852.0200000000001
2016-01-23,849.995
2016-01-22,848.1354166666666
2016-01-21,846.2120833333335
2016-01-20,847.7700000000003
2016-01-19,852.1091666666667
2016-01-18,853.6125000000001
2016-01-17,851.7783333333333
2016-01-16,850.6158333333334
2016-01-15,851.6299999999998
2016-01-14,851.2875
2016-01-13,851.7266666666668
2016-01-12,852.1616666666667
2016-01-11,854.6520833333333
2016-01-10,853.7629166666667
2016-01-09,852.5912500000001
2016-01-08,853.71125
2016-01-07,852.296666666667
2016-01-06,854.4083333333332
2016-01-05,856.7158333333332
2016-01-04,857.8349999999999
2016-01-03,855.6883333333332
2016-01-02,856.23625
2016-01-01,857.4641666666665
2015-12-31,858.2695833333332
2015-12-30,856.1116666666667
2015-12-29,855.0124999999998
2015-12-28,858.2808333333332
2015-12-27,860.7925000000001
2015-12-26,860.3670833333334
2015-12-25,863.8674999999998
2015-12-24,862.4166666666666
2015-12-23,864.1741666666667
2015-12-22,864.5266666666666
2015-12-21,866.4683333333331
2015-12-20,865.7637500000001
