id,text,created_at,place,coordinates
793180998464774144,Robert's Water Weekly: Drought conditions have expanded. Almost 11% of TX is now in moderate or worse drought. https://t.co/ieVMy4NWNS,Mon Oct 31 20:01:01 +0000 2016,None,None
793082598960435200,Happy Halloween! https://t.co/KDSV4gKkji,Mon Oct 31 13:30:01 +0000 2016,None,None
792788167199956993,Join us at the #WaterForTX2017 conference. Early registration is available until November 18. Register at https://t.co/JRIK3JPSSq,Sun Oct 30 18:00:03 +0000 2016,None,None
792425782345736192,"Board meeting on November 2 in Austin at the Stephen F. Austin Bldg., 1700 N. Congress Ave., Rm 170, at 9:30 a.m. https://t.co/Qb4iG4kCGX",Sat Oct 29 18:00:03 +0000 2016,None,None
792076638234091520,"RT @twdb_kathleen: Panel @PBPA Annual Mtg w/ #Midland Comm. Donnelly, James Meier w/ Pioneer &amp; Andy Deck w/ EnLink Midstream. Thx Kirk Edwa",Fri Oct 28 18:52:41 +0000 2016,None,None
792014311765913600,"Today, reservoirs are 83.6% full. Check your local reservoir level at Water Data for Texas. https://t.co/jJcceT6tuF https://t.co/qqoi4U4B8d",Fri Oct 28 14:45:01 +0000 2016,None,None
791741912671588352,RT @twdb_peter: .@TNRIS is one of @twdb's stars - great #txgisforum! https://t.co/RsHMCUVQY2,Thu Oct 27 20:42:36 +0000 2016,None,None
791708549286137861,"Know of an innovative #txwater supply project that deserves recognition in tech., cons., or ed.? https://t.co/Pb9nuwV4a9",Thu Oct 27 18:30:02 +0000 2016,None,None
791677613341192192,RT @twdb_DrMace: The latest (September) @twdb monthly water conditions report is out: https://t.co/aWjgJHbJhm #TXwater https://t.co/5jliPGm,Thu Oct 27 16:27:06 +0000 2016,None,None
791654329681715200,"RT @twdb_kathleen: .@TNRIS 2016 #txgisforum, where we are exploring beyond the limits of our current capabilities 2 map, manage &amp; analyze o",Thu Oct 27 14:54:35 +0000 2016,None,None
791653414551756800,Dr. Bagheri: In conclusion #GIS as a tool empowers us to better understand each other. #txgisforum https://t.co/CMppkAaqGd,Thu Oct 27 14:50:56 +0000 2016,None,None
791648147705466880,Our major aquifer 3D interactive viewer lets you explore the major aquifers of Texas. Check it out at https://t.co/tTpq3Q6gJc,Thu Oct 27 14:30:01 +0000 2016,None,None
791647587979759617,Dr. Bagheri talks about coupling qualitative methods and #GIS. #txgisforum https://t.co/8kaNxh5Rdh,Thu Oct 27 14:27:47 +0000 2016,None,None
791644354532081664,Dr. Nazgol Bagheri w/ @UTSA provides keynote at @TNRIS #txgisforum. https://t.co/pe7A3soLeU,Thu Oct 27 14:14:56 +0000 2016,None,None
