id,text,created_at,place,coordinates
804044839264387084,"Through outreach across TX, we provide materials abt agriculture efficiency &amp; the programs we offer. Learn more at https://t.co/8hzlStarfd",Wed Nov 30 19:30:02 +0000 2016,None,None
804037803805966343,Last week brought improvement to #txdrought conditions along the southern Gulf Coast but intensified in the NE. https://t.co/93pzgJiOnt,Wed Nov 30 19:02:05 +0000 2016,None,None
803998467718836224,RT @twdb_kathleen: Thx @TexasFarmBureau @TSCRA for inviting me to discuss @twdb &amp; #txwater for #txag w/ new #txlege members this afternoon.,Wed Nov 30 16:25:46 +0000 2016,None,None
803992293015425025,We approved $1M to the Jefferson Co. Water Control &amp; Improvement District No. 10 for wastewater treatment plant improvements. #txwater,Wed Nov 30 16:01:14 +0000 2016,None,None
803992006380896256,Interested in financial assistance for #txwater programs? Contact Juan Santana or our regional outreach team at https://t.co/HaIphBg0TS,Wed Nov 30 16:00:06 +0000 2016,None,None
803986536949813248,Board members discuss #SWIFT 2017 funding cycle for #txwater.,Wed Nov 30 15:38:22 +0000 2016,None,None
803985583353827328,Board meeting has started. @twdb_kathleen @twdb_peter @twdb_bech provide updates on outreach efforts. #txwater https://t.co/kdqeDqBqQa,Wed Nov 30 15:34:35 +0000 2016,None,None
803980516961746948,"Board meeting starts at 9:30 a.m. in Austin at the SFA Bldg., 1700 N. Congress Ave., Rm 170. Join us or watch at https://t.co/LZ2W4MbebC.",Wed Nov 30 15:14:27 +0000 2016,None,None
803962125546848256,"Reminder: Board meeting today at 9:30am in the Stephen F. Austin Bldg.,1700 N. Congress, Room 170, Austin. https://t.co/9jgvzgWVYT",Wed Nov 30 14:01:22 +0000 2016,None,None
803773040815460352,Another ag demo project we've helped fund is the TX Project for Ag Water Efficiency in the Lower Rio Grande Valley. https://t.co/Dekz9cg5vH,Wed Nov 30 01:30:00 +0000 2016,None,None
803660535845765120,"RT @twdb_kathleen: #TxWater Roadmap Forum @TAMUSanAntonio, facilitated interdisciplinary &amp; multi-stakeholder ""charrette"". #satx @twdb https",Tue Nov 29 18:02:57 +0000 2016,None,None
803624277299761152,We were able to provide funds to the City of Cisco for a new urgent need #txwater treatment plant due to damage fro https://t.co/VE15c6pT1z,Tue Nov 29 15:38:52 +0000 2016,None,None
