id,text,created_at,place,coordinates
726147656733458432,MT @NWSWGRFC: Forecasters focusing on very heavy rain starting Sunday to impact the @NWSWGRFC area. #txwx #txflood https://t.co/onadVyK0jY,Fri Apr 29 20:34:27 +0000 2016,None,None
726143035201884160,RT @twdb_kathleen: Stopped by to meet Robert Meager w/ City of Gregory to discuss @twdb #txwater projects. https://t.co/Zpo8iuLdJ1,Fri Apr 29 20:16:05 +0000 2016,None,None
726142948165844992,RT @twdb_bech: Water Plan Makes Waves at Fort Worth Conference #txwater @twdb https://t.co/vEbnwPPaOd,Fri Apr 29 20:15:44 +0000 2016,None,None
726102810308145152,RT @twdb_DrMace: How Texans Can Volunteer and Help Texas Survivors of #TXflood https://t.co/vuia56Aw0M,Fri Apr 29 17:36:14 +0000 2016,None,None
726098331131224065,RT @twdb_kathleen: Proud to attend #NuecesRiverAuthority Board Mtg &amp; recognize Con Mims 4 his #txwater service as Chm of Region L RWPG. htt,Fri Apr 29 17:18:27 +0000 2016,None,None
726055974264434690,Did you know rainwater harvesting is considered a best management practice for stormwater abatement? https://t.co/2RbVLVnrg8,Fri Apr 29 14:30:08 +0000 2016,None,None
726037769986838528,RT @twdb_DrMace: FEMA Rental Assistance May Be an Option for Texas Survivors https://t.co/FUmjuvPxQ5,Fri Apr 29 13:17:48 +0000 2016,None,None
725743158600978432,RT @twdb_kathleen: Discussing @twdb financial assistance opportunities w/ @cityportlandtx City Mgr Randy Wright. #txwater https://t.co/I1wt,Thu Apr 28 17:47:07 +0000 2016,None,None
725693595378831360,Central TX teachers - Registration is open for Groundwater to the Gulf June 21-23. https://t.co/NV0JQu5BxM. https://t.co/uVAuhtcObK,Thu Apr 28 14:30:10 +0000 2016,None,None
725433405970608128,RT @twdb_DrMace: federal aid for April floods in #Texas from #FEMA https://t.co/kuqTE86QIA,Wed Apr 27 21:16:16 +0000 2016,None,None
725409944422371328,RT @twdb_peter: Thx North Alamo Water Supply Corporation for showing me @twdb EDAP $ in action in RGV colonias! https://t.co/fwp30LdhJ5,Wed Apr 27 19:43:02 +0000 2016,None,None
725401423920291840,RT @twdb_kathleen: Thx @WfordDemo for covering @TEXASCEtweets @twdb workshop in #Weatherford last week! #PlanningForTheFuture #txwaterhttp,Wed Apr 27 19:09:11 +0000 2016,None,None
725391652416704512,Were requesting applications for flood grants. Apps are due noon on June 17. Info at https://t.co/s28fx7GjPC. https://t.co/ArtQwg9LxE,Wed Apr 27 18:30:21 +0000 2016,None,None
725384306378440704,"RT @twdb_kathleen: Mtg w/ Robert Camareno, City Mgr of #NewBraunfels &amp; @NBEMC Steve Harris. @twdb #txwater #txfloods https://t.co/xWxwD4tHoU",Wed Apr 27 18:01:10 +0000 2016,None,None
725357684623470592,RT @twdb_peter: Learning about @MyMcAllenPU new WWTP using @twdb Clean Water SRF...thanks for having us! https://t.co/Z7KNYiYQUY,Wed Apr 27 16:15:23 +0000 2016,None,None
725331233928929280,It's water-saving Wednesday! Check out our Instagram account @txwaterdevboard. #txwater https://t.co/7BohhGbeKf,Wed Apr 27 14:30:16 +0000 2016,None,None
725329062575529984,MT @CityofSanMarcos: #SMTX City manager met w/ @twdb_kathleen to discuss @TWDB Flood Protection Grants. #SMTXFlood https://t.co/JdjJn4dZ0W,Wed Apr 27 14:21:39 +0000 2016,None,None
725302169780424704,RT @twdb_peter: .@cityofedinburg expanding their water treatment plant w/ @twdb Drinking Water SRF. Keep up the good work! https://t.co/DNH,Wed Apr 27 12:34:47 +0000 2016,None,None
725134911313612802,We've got a number of job openings. Check them out at https://t.co/2ORtHlMrOT. #txwater https://t.co/lnhMkH6pvr,Wed Apr 27 01:30:09 +0000 2016,None,None
725067092756557824,RT @twdb_DrMace: great space in #Brownsville for a #HNRC hearing! #txwater https://t.co/NpdVDvRoK8,Tue Apr 26 21:00:40 +0000 2016,None,None
725037057735684096,RT @twdb_bech: Thx @RepJimKeffer for invite to talk #desalination at HNR hearing in Brownsville. Thx @TXRepE3 for being such a gracious hos,Tue Apr 26 19:01:19 +0000 2016,None,None
725029243856375808,Gilbert Ward rcv'd 2016 @acectx Engineering Excellence Award for his work w/ @GBRATX flood study. Congrats! https://t.co/BZoPWQqHBD,Tue Apr 26 18:30:16 +0000 2016,None,None
724975569889288192,RT @twdb_DrMace: .@twdb has an #RFQ posted on #WaterConservation in #Texas #TXwater https://t.co/PCcPB0KFGz,Tue Apr 26 14:56:59 +0000 2016,None,None
724973248249626624,The Luci &amp; Ian Family Garden @WildflowerCtr rcvd TX Rain Catcher Award. https://t.co/QF2su8rGWW https://t.co/WfB12x74TC,Tue Apr 26 14:47:46 +0000 2016,None,None
724679428702248961,RT @twdb_DrMace: Flying in to #Brownsville to yap and visit about #desal and #TXwater https://t.co/UYSgkIc3Jd,Mon Apr 25 19:20:14 +0000 2016,None,None
