id,text,created_at,place,coordinates
704411963770601472,"RT @TNRIS: Today we celebrated Miguel Pavon, our Data &amp; Mapping Solutions Team Lead, for his newly-gained US citizenship! https://t.co/SDdE",Mon Feb 29 21:04:34 +0000 2016,None,None
704385820795404288,"Statewide drought decreases, but drought in the Rio Grande Valley and Corpus Christi areas increases https://t.co/Ms4ZEwWDO7",Mon Feb 29 19:20:41 +0000 2016,None,None
704338598850490368,Watch our latest We Are video and learn about Erika Mancha and our innovative water technology programs at https://t.co/5THjkJdK9b.,Mon Feb 29 16:13:02 +0000 2016,None,None
704327774878568448,Different vegetation can be seen giving diverse colors in satellite imagery near Big Bend National Park. #MapMonday https://t.co/EuqdtOAZLb,Mon Feb 29 15:30:01 +0000 2016,None,None
703618102886473728,Well be at the Texas Water Utilities Association February 28 - March 3. Stop by our booth #203! https://t.co/mVnTzWQLkp,Sat Feb 27 16:30:02 +0000 2016,None,None
703286570317586432,RT @twdb_peter: Thanks .@MySAWS and .@RRPuente for the great tour of San Antonio Water System's outstanding operations yesterday! https://,Fri Feb 26 18:32:39 +0000 2016,None,None
703240609583116288,Got groundwater data? We do! We collect records of water wells &amp; measure groundwater. https://t.co/mqt2EQBRFd https://t.co/YA1DkRxvyW,Fri Feb 26 15:30:01 +0000 2016,None,None
702973496964489216,"RT @twdb_kathleen: Touring @MySAWS brackish #desal plant, opening this fall. Funding provided by @twdb, capacity=12 MGD. #txwater #satx htt",Thu Feb 25 21:48:36 +0000 2016,None,None
702947491356893184,RT @TNRIS: We're hyped that @waldojaquith from @opendata will keynote the 2016 #GeoRodeoFull Bio: https://t.co/uKp5vGoWLH https://t.co/nM,Thu Feb 25 20:05:16 +0000 2016,None,None
702926595510530048,RT @twdb_kathleen: Thx Chm Greg Sengleman for having me @ Groundwater Management Area (GMA) 13 mtg in #Pleasanton. #txwater @twdb https://t,Thu Feb 25 18:42:14 +0000 2016,None,None
702878228969459713,Did you know there are 21 minor aquifers in TX? https://t.co/wXh33bsDNn https://t.co/OBq7uYSqNQ,Thu Feb 25 15:30:03 +0000 2016,None,None
702578585685463040,RT @twdb_bech: .@twdb_DrMace always impresses w/ his #txwater knowledge not to mention his interpretive dance skills #pro @twdb https://t.c,Wed Feb 24 19:39:22 +0000 2016,None,None
702563449386115072,RT @twdb_DrMace: Henry Reid @RRAofTexas - @CityofWFTX reduced water use from 35 mgd to 11 mgd during the #TXdrought. Amazing! #slowtheflow,Wed Feb 24 18:39:13 +0000 2016,None,None
702558566025031680,RT @twdb_DrMace: .@twdb_bech - New #TxStateWaterPlan coming this year; expect higher costs and more strategies. Plan getting better each ti,Wed Feb 24 18:19:49 +0000 2016,None,None
702552679537471490,RT @twdb_DrMace: .@twdb_bech - With #SWIFT and #SWIRFT @twdb can give low-interest and deferred loans #slowtheflow https://t.co/dps7OGb85E,Wed Feb 24 17:56:26 +0000 2016,None,None
702546665547255808,RT @twdb_DrMace: It's time for... Ogallala Aquifer Jeopardy!! #slowtheflow https://t.co/gFyWRX3ITb,Wed Feb 24 17:32:32 +0000 2016,None,None
702546607028379648,"RT @twdb_DrMace: #OgallalaJeopardy A: 380,544,600 acre-feet Q: Volume of water left in Ogallala in Texas. #slowtheflow",Wed Feb 24 17:32:18 +0000 2016,None,None
702515859143544832,TX has approx. 2.7 billion acre-feet of brackish groundwater. We'll be studying 7 brackish aquifers. More at https://t.co/yAkaR2wb0U,Wed Feb 24 15:30:07 +0000 2016,None,None
702514250229526528,RT @twdb_DrMace: Live tweeting the morning session at Texas Panhandle-South Plains Water Conservation Symposium #slowtheflow https://t.co/X,Wed Feb 24 15:23:43 +0000 2016,None,None
702497260672671745,RT @twdb_bech: Contemplating BIG #txwater solutions at the @TheBigTexan w/ @twdb_ag &amp; @twdb_DrMace @twdb. https://t.co/dIHXSCzXfx,Wed Feb 24 14:16:13 +0000 2016,None,None
