id,text,created_at,place,coordinates
968951984119255042,RT @JeffLindner1: @twdb_peter with @twdb speaking to the Panhandle Groundwater District on statewide water efforts including both conservat,Wed Feb 28 20:52:09 +0000 2018,None,None
968951852581736448,RT @twdb_peter: Conservation ALWAYS delivers the greatest Return on Investment for #txwater...spreading the message at @PanhandleGCD &amp; @Cit,Wed Feb 28 20:51:38 +0000 2018,None,None
968951801516036098,"RT @TxWaterJournal: Peter Lake, @twdb Chairman, addresses about 300 at the 4th Biennial Texas Panhandle Water Conservation Symposium in Ama",Wed Feb 28 20:51:26 +0000 2018,None,None
968910624594984960,"RT @twdb_kathleen: Join @twdb for our Board meeting tomorrow, Thursday, March 1, in Austin at the SFA Building, 1700 N. Congress Avenue, Ro",Wed Feb 28 18:07:49 +0000 2018,None,None
968870912702414848,"ICYMI: When it comes to our water supply, weatherin particular, precipitationplays a large role. In the February https://t.co/7BjerMGyjP",Wed Feb 28 15:30:00 +0000 2018,None,None
968839751129292801,RT @twdb_kathleen: Enjoyed participating on panel w/ @poncho_nevarez &amp; Patrick Lindner @ the 3rd Annual Regional Conference for South Texas,Wed Feb 28 13:26:11 +0000 2018,None,None
968621667940552705,"RT @AgWaterCC: NEXT WEEK! FREE!#VegetableIrrigation Advances Program for #RioGrandeValley growersMarch 6, 2018, 8am-12pmMission, TXhttp",Tue Feb 27 22:59:36 +0000 2018,None,None
968508525000278016,"Our next Board meeting will be held on Thursday, March 1, 2018, in Austin at the Stephen F. Austin Building, 1700 N https://t.co/CgJfyyv2vK",Tue Feb 27 15:30:01 +0000 2018,None,None
968198699984867330,RT @TNRIS: Two years of the StratMap Contract have been a success! Read more on how they've helped streamline the acquisition of data and G,Mon Feb 26 18:58:52 +0000 2018,None,None
968173762381254656,"Thanks to recent rains, total area of TX impacted by drought remained unchanged last week.https://t.co/PF9UnWYkSX https://t.co/ZHA3x4lHML",Mon Feb 26 17:19:47 +0000 2018,None,None
968146142734073861,Were testing new ways to help Texas understand how much water could be lost due to evaporation in reservoirs in Te https://t.co/Oa3HdAAAxm,Mon Feb 26 15:30:02 +0000 2018,None,None
968129891412606978,"Reminder: Major Rivers and his horse Aquifer ride again! Each year, the duo educates 4th and 5th graders about Texa https://t.co/rY4LXrpqnn",Mon Feb 26 14:25:27 +0000 2018,None,None
967162619130994688,"RT @twdb_Jeff: Not only do I get a new Chairman, I get another Aggie to joining the best agency in the state #gigemBrooke #aggietakeover #h",Fri Feb 23 22:21:52 +0000 2018,None,None
967084527158988800,RT @twdb_kathleen: Enjoyed meeting with City of #FortStockton City Manager Frank Rodriguez regarding @twdb #txwater financial assistance op,Fri Feb 23 17:11:33 +0000 2018,None,None
967058975693950977,Keep an eye on droughts whereabouts by reading #WaterWeekly. Its published at the beginning of each week. https://t.co/aLUe4cwIZ5,Fri Feb 23 15:30:01 +0000 2018,None,None
967031431179403264,RT @twdb_kathleen: Thanks Chairman Chuy Reyes for having me at the Region E Regional Water Planning Group Meeting in #Marfa! #txwater https,Fri Feb 23 13:40:34 +0000 2018,None,None
966747416564248576,".@GovAbbott announces new Board member, Brooke Paup, and @twdb_peter as Chairman! https://t.co/MBtmaaMkpw",Thu Feb 22 18:52:00 +0000 2018,None,None
966714964089163777,RT @twdb_kathleen: Enjoyed meeting with City of #Alpine City Manager Jessica Garza regarding @twdb #txwater financial assistance opportunit,Thu Feb 22 16:43:02 +0000 2018,None,None
966711686051827712,Attend a water loss audit workshop to earn 4 hours of CEUs &amp; receive water loss auditor training. Join us February https://t.co/sq8z5QpLmI,Thu Feb 22 16:30:01 +0000 2018,None,None
966704787470405632,RT @TNRIS: Insert your photo here! TNRIS is Hiring for a Geo-Spatial Developer! Download the job description: https://t.co/ImLAaE2Owr V,Thu Feb 22 16:02:36 +0000 2018,None,None
966696592869793793,Attend a water loss audit workshop to earn 4 hours of CEUs &amp; receive water loss auditor training. Join us February https://t.co/HrGfkHE18t,Thu Feb 22 15:30:02 +0000 2018,None,None
966666918290706432,RT @twdb_kathleen: Great to be in @CityofSanAngelo meeting with City Manager Daniel Valenzuela &amp; Assistant Public Utilities Director Lance,Thu Feb 22 13:32:07 +0000 2018,None,None
966415738109079552,We are hiring two Systems Analysts. Learn more about the positions and other job openings at https://t.co/K9tvSZPSze,Wed Feb 21 20:54:01 +0000 2018,None,None
966412529550405632,RT @twdb_kathleen: Mtg w/ City of Mason Mayor Brent Hinckley &amp; City Administrator John Palacio regarding the importance of #txwater infrast,Wed Feb 21 20:41:16 +0000 2018,None,None
966387136554553346,RT @twdb_kathleen: Enjoyed mtg w/ @CityofLlano Mayor Gail Lang &amp; City Manager Scott Edmonson about community support for @twdb funded #txwa,Wed Feb 21 19:00:22 +0000 2018,None,None
966334199077761025,The water cycle is why weather matters in relation to water. We use several weather resources and forecasting tools https://t.co/j2a5DtOeub,Wed Feb 21 15:30:01 +0000 2018,None,None
966032210183651328,Attend the Advances in Vegetable Irrigation workshop March 6 @TexProduce in @CityofMissionTX. The free producer pro https://t.co/wvmRJTt9Ho,Tue Feb 20 19:30:01 +0000 2018,None,None
966006839329677312,"A year ago 4% of TX was in drought. Today, 71% is experiencing #TxDrought. https://t.co/PF9UnWYkSX",Tue Feb 20 17:49:12 +0000 2018,None,None
965982734819749888,RT @4H2O_Ambassador: Know a high school student interested in environmental science or natural resources? This experience fosters a deep ap,Tue Feb 20 16:13:25 +0000 2018,None,None
965982642184380416,"RT @TexasWCA: #TWCAAnnual2018 Program Preview: Don't miss Director Peter Lake's keynote address on Wednesday, March 7. https://t.co/TBBpDqB",Tue Feb 20 16:13:03 +0000 2018,None,None
965944365842649090,RT @twdb_Jeff: Ready to help EPA as a member of the Financial Advisory Board and taking in some sights while here https://t.co/QUwTkpFXwP,Tue Feb 20 13:40:57 +0000 2018,None,None
965571670500134913,"In observance of Presidents' Day, our offices will be closed on Monday, February 19. #presidentsday https://t.co/Xt82wSP5aq",Mon Feb 19 13:00:00 +0000 2018,None,None
964530812631658496,"Major Rivers and his horse Aquifer ride again! Each year, the duo educates 4th and 5th graders about Texas major w https://t.co/RaxznfSTtO",Fri Feb 16 16:04:00 +0000 2018,None,None
