id,text,created_at,place,coordinates
781863689502674946,"Did you know that Texas has 191,000 miles of streams &amp; rivers? That's like walking 8 times around the Earth! https://t.co/OswJczZraR",Fri Sep 30 14:30:04 +0000 2016,None,None
781632562611429377,RT @twdb_kathleen: .@TWDB staff mtg w/ Chris Boyd w/ Mustang Special Utility District in #Aubrey re: #txwater financial assistance opportun,Thu Sep 29 23:11:39 +0000 2016,None,None
781533358610264064,RT @TEXASCEtweets: Oct. 11 Webinar: Water for Texas with @twdb_kathleen. Register here: https://t.co/gf1BhPfYY3 https://t.co/3nibYeuSnz,Thu Sep 29 16:37:27 +0000 2016,None,None
781509771010510849,RT @Lone_Star_Water: Join us today at 1:30 pm for our Sept #GCWEN meeting with @twdb's Scott Galaway. #savewater #txwater #ValueWater #Cons,Thu Sep 29 15:03:43 +0000 2016,None,None
781501303994261504,"X is for Xeriscape: Xeriscape is a fantastic, drought-tolerant option that requires less water than a traditional l https://t.co/l14cacs7tN",Thu Sep 29 14:30:05 +0000 2016,None,None
781486883888992256,RT @txdesal: Listening in on @twdb Director Lake's comments as we kickoff the 2016 #TexasDesal Conference! #innovate https://t.co/ciEsodC0r8,Thu Sep 29 13:32:47 +0000 2016,None,None
781138917923835905,W is for Water IQ: Know your water. The Water IQ program educates Texans about their water resources. https://t.co/neupXiV0Ok,Wed Sep 28 14:30:05 +0000 2016,None,None
780927532979728384,"According to the 2017 State Water Plan, by 2070 over 811,000 acre-feet of water will come from municipal conservati https://t.co/RbbMludJqA",Wed Sep 28 00:30:07 +0000 2016,None,None
780844890452209664,.@twdb_DrMace is passionate about all things water. Take a blast through Robert's past in our We...Are series at https://t.co/mPIQI3x6YD .,Tue Sep 27 19:01:43 +0000 2016,None,None
780784349478203392,"For a 2nd week in a row, #TXDrought weakened in the west, held steady in the NE, but strengthened in the south. https://t.co/PF9UnWGJun",Tue Sep 27 15:01:09 +0000 2016,None,None
