id,text,created_at,place,coordinates
892126449855062016,"RT @twdb_DrMace: Before there were #TXwatertowers, there were #TXbarrelsofwaterhauledaroundtownbydonkeys https://t.co/EVwEpNJ4tQ",Mon Jul 31 20:54:55 +0000 2017,None,None
892126359421583360,RT @twdb_Jeff: My hometown #brownwood #TXWaterTowers #feelslikehome https://t.co/8ULTgK9TND,Mon Jul 31 20:54:33 +0000 2017,None,None
892119785248608256,"RT @twdb_kathleen: Mtg w/ James Busby w/ Burgess &amp; Niple, Inc. in #Midland re collaborative effort of engineering community &amp; @twdb 4 #txwa",Mon Jul 31 20:28:26 +0000 2017,None,None
892084487055491072,Severe #Txdrought introduced itself to parts of central TX and the Panhandle. Read more at https://t.co/PF9UnWGJun https://t.co/PEm3kYtl2f,Mon Jul 31 18:08:10 +0000 2017,None,None
892029584912338944,"Post WWII TX faced greater water consumption, urbanization, &amp; industrial expansion. Planning was critical! More https://t.co/KHjpSq8F5c",Mon Jul 31 14:30:00 +0000 2017,None,None
892012056903286784,RT @twdb_DrMace: Another @AlpineTX photo I took last November. Looks like an Aermotor in a field of stars! #TXwindmills https://t.co/0yKdzB,Mon Jul 31 13:20:21 +0000 2017,None,None
891720044375232512,Windmill at Monahans Sandhills SP. Only 2 days left to submit your own #txwindmills &amp; #txwatertowers photos! https://t.co/69QbZwgvia,Sun Jul 30 18:00:00 +0000 2017,None,None
891387867703934976,We funded the pump station &amp; the water storage tanks for @ArgyleTown WSC. Share your photos of #TXwindmills https://t.co/56mcbajDdF,Sat Jul 29 20:00:03 +0000 2017,None,None
891327466924539904,"Water towers served (still do) as emergency water for fires, common @ turn of 19th century. #TXwaterproud https://t.co/OjPUl4e0tK",Sat Jul 29 16:00:02 +0000 2017,None,None
890961970916151296,"Lake Worth, 1914, was the 2nd muni water supply reservoir built in TX (after White Rock Lake in Dallas). https://t.co/6gyg8h81zr",Fri Jul 28 15:47:41 +0000 2017,None,None
890929399561957381,"Wylie, TX has been home to @ntmwd for more than 69 years! Thanks for sharing the photo. #txwatertowers #txwindmills https://t.co/gPhxI6tXeb",Fri Jul 28 13:38:16 +0000 2017,None,None
890650301551714306,"Today we approved financial assistance totaling $15,845,000 for wastewater system projects. https://t.co/Z25L0xez3N #txwater",Thu Jul 27 19:09:14 +0000 2017,None,None
890648470419382272,Instagram follower @questermark shared photo of #txwindmills near Eustace last year. Share yours!Details at https://t.co/QAe3OncrTC,Thu Jul 27 19:01:57 +0000 2017,None,None
890643679005650949,"We approved $5,845,000 to the City of Farmersville for wastewater system improvements. #txwater",Thu Jul 27 18:42:55 +0000 2017,None,None
890642670418362369,We approved $10 million to the City of Ennis for wastewater system improvements. #txwater,Thu Jul 27 18:38:54 +0000 2017,None,None
890640709706932225,Board meeting has started. @twdb_bech @twdb_kathleen @twdb_peter discuss outreach efforts &amp; activities by the Board. https://t.co/zw6eWFUmI7,Thu Jul 27 18:31:07 +0000 2017,None,None
890638023397851136,"If you cant join our Board meeting in person, watch a live video stream at https://t.co/sGs4rqq0io. #txwater",Thu Jul 27 18:20:26 +0000 2017,None,None
890636074422157312,"Board meeting starts at 1:30 p.m. at the SFA Bldg., 1700 N. Congress, Rm 170, in Austin. Join us! #txwater",Thu Jul 27 18:12:42 +0000 2017,None,None
890629111382765568,RT @twdb_Jeff: Only a few more days to add to the campaign but can always search Instagram #TXWaterTowers #TXWindmills #txwaterproud,Thu Jul 27 17:45:01 +0000 2017,None,None
890588003499986944,"As urban populations increased @ turn of 19th century, so did the need for larger public water systems. https://t.co/IS1B12gnaN",Thu Jul 27 15:01:41 +0000 2017,None,None
890573182679347200,RT @twdb_DrMace: @AlpineTX Another angle. Beautiful! https://t.co/PVW2lQMfGo,Thu Jul 27 14:02:47 +0000 2017,None,None
890573129264893952,RT @twdb_DrMace: 100-year-old US Model B I saw in @AlpineTX. made by the US Wind Engine and Pump Company. Note the open gears! #TXwindmills,Thu Jul 27 14:02:34 +0000 2017,None,None
890573032057692161,RT @twdb_kathleen: Thx @TxkGazette for highlighting efforts of #txwater leadership in #NETX. https://t.co/cIqO1dbMOV,Thu Jul 27 14:02:11 +0000 2017,None,None
890564933829525508,"Reminder: Next Board meeting is today in Austin at the SFA Bldg., 1700 N. Congress Ave., Rm 170, at 1:30pm. #txwater",Thu Jul 27 13:30:00 +0000 2017,None,None
890553444112584704,Great pic of the McKinney water tower! Thanks for sharing. #txwatertowers #txwindmills #txwaterproud https://t.co/YaGiDONRGb,Thu Jul 27 12:44:21 +0000 2017,None,None
890368641233027072,Only a few days left to join our virtual road trip! Show off your photo skills for a chance to win a prize! https://t.co/YdkcDDqfYg,Thu Jul 27 00:30:00 +0000 2017,None,None
890299936469811201,"RT @twdb_bech: Testified before HNR on the TX Strategic Water Investment Fund, or the ""T-SWIF"". Bc investing in future #txwater never goes",Wed Jul 26 19:57:00 +0000 2017,None,None
890280105666281477,RT @twdb_kathleen: Thx Chairman Richard LeTourneau for having me @ Region D Regional Water Planning Group mtg in #MountPleasant. #NETX #txw,Wed Jul 26 18:38:12 +0000 2017,None,None
890247861505589250,#TxWater tanks along railroad tracks enabled steam trains to go farther if they could stop for refills often. https://t.co/OPJch1AOWx,Wed Jul 26 16:30:04 +0000 2017,None,None
890243746062848001,RT @NorthPlainsGCD: Think #waterconservation with your lawn during summer time! #conservation https://t.co/mdPhW30je1 https://t.co/m8CRVj9q,Wed Jul 26 16:13:43 +0000 2017,None,None
890243567402221568,RT @twdb_kathleen: Mtg w/ #MountPleasant City Mgr Mike Ahrens to discuss ongoing investment in #txwater infrastructure to maintain system r,Wed Jul 26 16:13:01 +0000 2017,None,None
890243281052979200,"RT @twdb_bech: Look forward to testifying today before House Natural Resources w/ my #txwater teammate @twdb_DrMace. 10:30 am or upon adj.,",Wed Jul 26 16:11:52 +0000 2017,None,None
890239279271751681,"RT @twdb_DrMace: #waterwellwednesday The Moran Irrigation Well near Midland, Texas https://t.co/yddRLxEtjh",Wed Jul 26 15:55:58 +0000 2017,None,None
890211233957392385,RT @twdb_kathleen: Enjoyed mtg w/ @gladewatercity Interim City Mgr Jeff Howell discussing #txwater projects funded by @twdb. https://t.co/w,Wed Jul 26 14:04:32 +0000 2017,None,None
890210952259522560,"RT @twdb_DrMace: #TXwatertowers in Eldorado, Texas, home of the Eagles! https://t.co/H7dovvhemP",Wed Jul 26 14:03:24 +0000 2017,None,None
890210111565643778,"Next Board meeting is July 27 in Austin at the SFA Bldg., 1700 N. Congress Ave., Rm 170, at 1:30pm. Agenda at https://t.co/eNz7S2Mgmv.",Wed Jul 26 14:00:04 +0000 2017,None,None
