id,text,created_at,place,coordinates
913772858463051778,"The #watercycle is a natural process that moves water throughout the earth, from the oceans &amp; plants up to the sky https://t.co/MQm3K8G3SB",Fri Sep 29 14:30:01 +0000 2017,None,None
913515164355371008,RT @twdb_kathleen: Enjoyed speaking @TSCRA Conference in #SanAntonio about @twdb #txwater resources for #txag. https://t.co/MbN3b7Xubx,Thu Sep 28 21:26:02 +0000 2017,None,None
913484152640487424,We'll have an exhibit @TML_Texas conference next week. Stop by our booth to learn about #txwater resources! https://t.co/v5GOPFdbot,Thu Sep 28 19:22:48 +0000 2017,None,None
913461444938797057,2017 #SWIFT program savings of $198 million announced for #txwater projects. https://t.co/mC7ePhDjb8,Thu Sep 28 17:52:34 +0000 2017,None,None
913421641694302208,"We have a number of job openings, including a Financial Analyst and an Administrative Assistant. Learn more at https://t.co/kQzSG7HItA",Thu Sep 28 15:14:24 +0000 2017,None,None
913417235531812864,RT @twdb_peter: Learned tons about US steel industry @NucorCorp in Jewett. Still a @dallascowboys fan but more appreciation for @steelers!,Thu Sep 28 14:56:54 +0000 2017,None,None
913412843101413376,"We approved $2,755,000 to the City of Savoy (Fannin County) for a wastewater improvement project. #txwater",Thu Sep 28 14:39:26 +0000 2017,None,None
913396017789308928,Board meeting has started. @twdb_bech @twdb_kathleen @twdb_peter discuss outreach efforts &amp; activities by the Board. https://t.co/o0ZgRJCr8c,Thu Sep 28 13:32:35 +0000 2017,None,None
913392470628749312,"Board meeting starts at 8:30 at the SFA Bldg., 1700 N. Congress, Rm 170, in Austin. Live video stream at https://t.co/sGs4rq8pqQ.",Thu Sep 28 13:18:29 +0000 2017,None,None
913199075247366144,"Reminder: Board meeting is Sept. 28 in Austin at the SFA Bldg., 1700 N. Congress Ave., Rm 170, at 8:30 a.m. https://t.co/OR6CqgBmqi.",Thu Sep 28 00:30:00 +0000 2017,None,None
913070747693719552,The #watercycle is a natural process that continuously moves water throughout the earth. Learn more from @NSF. https://t.co/XD1wtmDXPW,Wed Sep 27 16:00:04 +0000 2017,None,None
913048083881132032,"Join our regional financial assistance workshop Oct. 3 at 9am at the C.L. Simon Library, 1112 N. St., @CityofNac. https://t.co/G8xJSHBUQG",Wed Sep 27 14:30:01 +0000 2017,None,None
