id,text,created_at,place,coordinates
771084645660135428,RT @twdb_DrMace: #Texas in line to receive ~$49.3 million in grants from @FEMA for #TXflood: https://t.co/tXO40RRMnj,Wed Aug 31 20:38:00 +0000 2016,None,None
771084545009422336,RT @twdb_kathleen: Enjoyed speaking @ASCETweets Central TX Branch in Belton abt investing in #txwater infrastructure. https://t.co/P19gUnlu,Wed Aug 31 20:37:36 +0000 2016,None,None
771052512409419776,"RT @NorthPlainsGCD: Texas Water Development Board Chairman, Bech Bruun, at the on-farm demo field day today in Perryton #twdb #npgcd https:",Wed Aug 31 18:30:19 +0000 2016,None,None
771035714121113600,"RT @NorthPlainsGCD: ""3-4-5"" demonstrator Danny Krienke explains ""more crop per drop"" at the on-farm demonstration field day in Perryton. ht",Wed Aug 31 17:23:34 +0000 2016,None,None
771035421631393792,RT @twdb_kathleen: Thanks Delores Goode Gen Mgr Kempner WSC &amp; @TexasRuralWater board member 4 your insight #txwater https://t.co/AYB2oYqSnH,Wed Aug 31 17:22:24 +0000 2016,None,None
771019418633510912,.@twdb_peter speaks w/ @TAWC_TTU Field Day attendees abt importance of #txwater conservation &amp; #txdrought prep. https://t.co/3lvtLKmkjA,Wed Aug 31 16:18:48 +0000 2016,None,None
770992068839690240,We study freshwater inflows to our bays and estuaries to help protect our coast. More at https://t.co/p3wnwKaCSn. https://t.co/Yb46Hukkn5,Wed Aug 31 14:30:08 +0000 2016,None,None
770970067378909184,RT @NorthPlainsGCD: Join us TOMORROW in Perryton (Aug. 31) for our field day at 9:30am. For more info go to https://t.co/lmzchXqHyX https:/,Wed Aug 31 13:02:42 +0000 2016,None,None
770719116789374976,RT @twdb_peter: Learning about well sampling with @twdb team testing water from @BSEACD at @WildflowerCtr. Thanks guys! https://t.co/ToDrzB,Tue Aug 30 20:25:31 +0000 2016,None,None
770719022224543744,"RT @twdb_bech: Cool, rainy day on Lake Meredith https://t.co/UrZFcJmGdI",Tue Aug 30 20:25:08 +0000 2016,None,None
770683946447142913,RT @TNRIS: The full 2016 #texasgisforum agenda is now up! Take a look and register today! https://t.co/KxyPnUtqDC https://t.co/c3BwG9E4HR,Tue Aug 30 18:05:46 +0000 2016,None,None
