id,text,created_at,place,coordinates
946765259485917184,"When your monthly water bill arrives, dont forget to look at the water meter reading, which tells you how much wat https://t.co/qlCJG7etm5",Fri Dec 29 15:30:02 +0000 2017,None,None
946402864879898624,Find yourself in need of reading material during the holidays? Our past featured stories are just waiting to be rea https://t.co/ktqA1KwdWR,Thu Dec 28 15:30:00 +0000 2017,None,None
946040479266639872,Its almost time to start thinking about new years resolutions. Get involved in the planning of our #txwater suppl https://t.co/LTrRnVl8hC,Wed Dec 27 15:30:01 +0000 2017,None,None
944228541813555200,"Happy Holidays from the Texas Water Development Board! Our offices will be closed December 22-26, 2017. Well resum https://t.co/fh2GbkMU89",Fri Dec 22 15:30:01 +0000 2017,None,None
943866151443972097,Texas is no stranger to flood and being ready for the next event is essential. The TWDBs https://t.co/f0LM9078jC i https://t.co/hT7ZVARR1m,Thu Dec 21 15:30:01 +0000 2017,None,None
943564157818847232,The application period for the 2018 funding cycle of the #SWIFT program is open until Feb. 2. The fund provides ong https://t.co/n743hHvouG,Wed Dec 20 19:30:00 +0000 2017,None,None
943535486517366784,RT @twdb_kathleen: Thx @TexasTribune @TribTalkTX for publishing @twdb @TexasSierraClub op-ed re the value of #conservation &amp; ability to fin,Wed Dec 20 17:36:04 +0000 2017,None,None
943503768460541953,"Its very likely that we have a numbered report, technical note, legislative report, or user manual on our website https://t.co/JkvD99eBNq",Wed Dec 20 15:30:02 +0000 2017,None,None
943141376027439105,"With 9 major aquifers, 22 minor aquifers, 15 major river basins, 8 coastal basins, 196 major reservoirs, &amp; 16 regio https://t.co/SXS7ThfJfC",Tue Dec 19 15:30:01 +0000 2017,None,None
942869802762297349,Extreme #TxDrought has emerged in 5 counties. https://t.co/PF9UnWYkSX https://t.co/e7FFV7iuuK,Mon Dec 18 21:30:53 +0000 2017,None,None
942778987696177154,"Did you know we recently established a new minor aquifer? The Cross Timbers Aquifer, located in northeast Texas, is https://t.co/YaoOukhfi7",Mon Dec 18 15:30:01 +0000 2017,None,None
941776374049705985,RT @TAWC_TTU: Look forward to having @twdb_kathleen speak at our upcoming #WaterCollege2018,Fri Dec 15 21:05:59 +0000 2017,None,None
941691824657362945,Many water utilities offer rebate programs for homes and businesses that help reduce #txwater use. Your utilitys w https://t.co/74DS5gq0h9,Fri Dec 15 15:30:01 +0000 2017,None,None
941687382562177024,@MySAWS @SChapaSABJ @TexasWCA @TxWRI @EPWater @PuroSanAntonio @bgibbs @Ron_Nirenberg @TXWaterDaily @MaceatMeadows C https://t.co/OmPDYCZBXS,Fri Dec 15 15:12:22 +0000 2017,None,None
941472880931622913,We are hiring a Report Writer. Learn more about the position and other job openings at https://t.co/9fgyHBY3y4. Joi https://t.co/Dya6A3yHAk,Fri Dec 15 01:00:01 +0000 2017,None,None
941388798390362112,RT @twdb_Jeff: Missing our former Chairman. https://t.co/U8NxIl09SC,Thu Dec 14 19:25:54 +0000 2017,None,None
941383526305484802,"RT @UTRWD: Water Conservation Tip #3If you're updating your bathroom, you can save water by using WaterSense labeled fixtures - reducing",Thu Dec 14 19:04:57 +0000 2017,None,None
941376236940595200,"RT @NCTCOGenv: Mindy Conyers, Ph.D., discussing plans for the Statewide Flood Plan under development by the @twdb. The Statewide Flood Plan",Thu Dec 14 18:35:59 +0000 2017,None,None
941329436049371137,"Reservoirs, better known as lakes, are important for providing water supplies for Texas. They contain much of the s https://t.co/gHupjPoSri",Thu Dec 14 15:30:01 +0000 2017,None,None
940973826866806784,RT @twdb_kathleen: Thx @DadePhelan for speaking @twdb Disaster Recovery Workshop @Cityofbmt this morning &amp; thx #SETX Regional Planning Comm,Wed Dec 13 15:56:57 +0000 2017,None,None
940967044488380416,Day 5: Check out the latest Water Weekly drought conditions report or follow us on social media for updates. https://t.co/ZZmYVhYUNJ,Wed Dec 13 15:30:00 +0000 2017,None,None
940748104441065474,"Dont forget to apply for the Texas Rain Catcher Award by Sunday, December 31, 2017. The annual awards recognize ex https://t.co/rL14ttfBim",Wed Dec 13 01:00:01 +0000 2017,None,None
940607313114787840,RT @twdb_kathleen: Thx @James_E_White &amp; Tyler County Judge Blanchette for attending &amp; speaking @twdb Disaster Recovery Workshop in #Woodvil,Tue Dec 12 15:40:33 +0000 2017,None,None
940606319903559682,RT @twdb_peter: Spreading the word about @twdb financing options in the RGV - lets start turning dirt on #txwater infrastructure! https://,Tue Dec 12 15:36:36 +0000 2017,None,None
940604660976668672,"Day 4: Prepare for winter weather and turn off your irrigation system, check for and repair any leaking outside fau https://t.co/6RsHzuYhRf",Tue Dec 12 15:30:01 +0000 2017,None,None
940298327899496448,"The snow was fun, but it didnt do much to improve #TxDrought conditions. https://t.co/PF9UnWYkSX https://t.co/4Fgsgp6RD8",Mon Dec 11 19:12:45 +0000 2017,None,None
940258883246759936,"Aquifers store groundwater. An aquifer is a layer of saturated rock through which water can easily move. In Texas, https://t.co/1xX2evgH4j",Mon Dec 11 16:36:01 +0000 2017,None,None
939660941897097219,We know that drought in Texas is unavoidable. Learn how we plan ahead to ensure we have enough #txwater for our fut https://t.co/nXYeKVj3Vq,Sun Dec 10 01:00:01 +0000 2017,None,None
