id,text,created_at,place,coordinates
858742759091523584,Attend ASR for Texas on May 4 at the @LCRA Redbud Cntr in Austin. Staff including @twdb_DrMace will be presenting. https://t.co/wEC1gShMfR,Sun Apr 30 18:00:03 +0000 2017,None,None
858380369263042561,.@twdb_DrMace will be presenting a groundwater talk @Water_Education's annual conference May 3 in Austin. https://t.co/mFl47KET9e,Sat Apr 29 18:00:02 +0000 2017,None,None
858029398338961409,RT @twdb_kathleen: Thx @TEXASCEtweets #HighPlains Branch for inviting me to speak about asset mgmt planning &amp; investing in #txwater infrast,Fri Apr 28 18:45:24 +0000 2017,None,None
858027520305889280,"RT @NWS: Numerous severe storms expected today, starting across parts of the OH &amp; TN Valleys this afternoon &amp; across the S Plains &amp; Ozarks",Fri Apr 28 18:37:56 +0000 2017,None,None
857989312331354112,RT @twdb_kathleen: Great to be joined by Daniel Albus &amp; David Mendoza of @PSC_News in #Lefors mtg w/ Mayor Houston &amp; City Secretary Lindy F,Fri Apr 28 16:06:07 +0000 2017,None,None
857976463097823233,"RT @twdb_DrMace: Fun article in @arstechnica about #groundwater ages. 42-85% of groundwater within 1km is &gt;12,000 years old: https://t.co/s",Fri Apr 28 15:15:03 +0000 2017,None,None
857965136145002496,The H2Oaks Center operated by @MySAWS shows that #txwater success can be achieved by working together. https://t.co/ceTKmRC6Od,Fri Apr 28 14:30:03 +0000 2017,None,None
857960821326057477,"RT @TexasWCA: #FunFactFriday: Texas has 191,000 miles of streams &amp; rivers = walking 8 times around the Earth! Via @twdb https://t.co/51AQOy",Fri Apr 28 14:12:54 +0000 2017,None,None
857660941407748096,RT @twdb_kathleen: Speaking @TexasCFM Spring Conf about resources of @twdb @TNRIS to assist w/ #txfloods. More info @ https://t.co/67cI2w3c,Thu Apr 27 18:21:17 +0000 2017,None,None
857659287497310208,RT @Jameson_ATX: Kathleen Jackson speaks about the great efforts of @twdb over the past two years to address flooding in Texas. #2017tfma h,Thu Apr 27 18:14:43 +0000 2017,None,None
857638273904246784,RT @twdb_kathleen: Great to be @TexasCFM 29th Annual Spring Conference in #Richardson. Look forward to speaking this afternoon! #2017TFMA h,Thu Apr 27 16:51:13 +0000 2017,None,None
857614061323800576,Attend our regional financial assistance workshop on May 9 at 9:00am @cityoffortworth Botanic Garden. More info at https://t.co/ENtfC2CdOy,Thu Apr 27 15:15:00 +0000 2017,None,None
857350399652745221,RT @twdb_peter: Always good to visit @twdb partners at @EPWater! Leading the industry in #txwater management strategies &amp; synergistic P3's,Wed Apr 26 21:47:18 +0000 2017,None,None
