datetime,water_level(ft below land surface)
2018-02-08,269.76
2018-02-07,269.76
2018-02-06,269.76
2018-02-05,269.76
2018-02-04,269.76
2018-02-03,269.76
2018-02-02,269.75
2018-02-01,274.24
2018-01-31,274.33
2018-01-30,274.60
2018-01-29,274.70
2018-01-28,274.53
2018-01-27,274.42
2018-01-26,274.37
2018-01-25,274.54
2018-01-24,274.61
2018-01-23,274.47
2018-01-22,274.34
2018-01-21,274.10
2018-01-20,274.16
2018-01-19,274.29
2018-01-18,274.54
2018-01-17,274.75
2018-01-16,274.81
2018-01-15,274.50
2018-01-14,274.62
2018-01-13,274.69
2018-01-12,274.47
2018-01-11,274.15
2018-01-10,273.99
2018-01-09,274.21
2018-01-08,274.29
2018-01-07,274.11
2018-01-06,274.31
2018-01-05,274.35
2018-01-04,274.35
2018-01-03,274.48
2018-01-02,274.54
2018-01-01,274.68
2017-12-31,274.42
2017-12-30,274.26
2017-12-29,274.38
2017-12-28,274.45
2017-12-27,274.53
2017-12-26,274.31
2017-12-25,274.41
2017-12-24,274.40
2017-12-23,274.39
2017-12-22,274.16
2017-12-21,274.06
2017-12-20,274.20
2017-12-19,274.20
2017-12-18,274.21
2017-12-17,274.10
2017-12-16,274.10
2017-12-15,274.27
2017-12-14,274.01
2017-12-13,274.08
2017-12-12,274.32
2017-12-11,274.30
2017-12-10,274.40
2017-12-09,274.31
2017-12-08,274.23
2017-12-07,274.35
2017-12-06,274.33
2017-12-05,274.18
2017-12-04,273.96
2017-12-03,274.06
2017-12-02,274.12
2017-12-01,274.16
2017-11-30,274.21
2017-11-29,274.28
2017-11-28,274.03
2017-11-27,274.09
2017-11-26,274.22
2017-11-25,273.96
2017-11-24,273.95
2017-11-23,274.15
2017-11-22,274.29
2017-11-21,273.95
2017-11-20,274.09
2017-11-19,274.30
2017-11-18,274.05
2017-11-17,273.98
2017-11-16,274.04
2017-11-15,273.95
2017-11-14,274.00
2017-11-13,274.12
2017-11-12,274.03
2017-11-11,273.99
2017-11-10,274.06
2017-11-09,274.09
2017-11-08,274.07
2017-11-07,273.93
2017-11-06,273.87
2017-11-05,273.84
2017-11-04,273.89
2017-11-03,273.93
2017-11-02,273.82
2017-11-01,273.77
2017-10-31,273.93
2017-10-30,273.76
2017-10-29,273.88
2017-10-28,273.99
