datetime,water_level(ft below land surface)
2018-03-08,172.68
2018-03-03,172.68
2018-02-26,172.68
2018-02-21,172.68
2018-02-16,172.68
2018-02-11,172.68
2018-02-06,172.68
2018-02-01,170.69
2018-01-31,173.12
2018-01-30,173.24
2018-01-29,173.25
2018-01-28,173.20
2018-01-27,173.21
2018-01-26,173.27
2018-01-25,173.31
2018-01-24,173.32
2018-01-23,173.24
2018-01-22,173.15
2018-01-21,173.15
2018-01-20,173.18
2018-01-19,173.20
2018-01-18,173.29
2018-01-17,173.37
2018-01-16,173.32
2018-01-15,173.27
2018-01-14,173.35
2018-01-13,173.36
2018-01-12,173.28
2018-01-11,173.17
2018-01-10,173.26
2018-01-09,173.35
2018-01-08,173.34
2018-01-07,173.42
2018-01-06,173.52
2018-01-05,173.56
2018-01-04,173.58
2018-01-03,173.63
2018-01-02,173.68
2018-01-01,173.72
2017-12-31,173.62
2017-12-30,173.60
2017-12-29,173.70
2017-12-28,173.76
2017-12-27,173.74
2017-12-26,173.70
2017-12-25,173.76
2017-12-24,173.73
2017-12-23,173.73
2017-12-22,173.68
2017-12-21,173.71
2017-12-20,173.79
2017-12-19,173.90
2017-12-18,173.96
2017-12-17,173.95
2017-12-16,174.02
2017-12-15,174.07
2017-12-14,173.98
2017-12-13,174.04
2017-12-12,174.08
2017-12-11,174.09
2017-12-10,174.13
2017-12-09,174.06
2017-12-08,174.07
2017-12-07,174.09
2017-12-06,174.09
2017-12-05,173.99
2017-12-04,173.96
2017-12-03,174.03
2017-12-02,174.05
2017-12-01,174.07
2017-11-30,174.06
2017-11-29,174.06
2017-11-28,174.03
2017-11-27,174.06
2017-11-26,174.07
2017-11-25,173.98
2017-11-24,173.99
2017-11-23,174.04
2017-11-22,174.06
2017-11-21,173.97
2017-11-20,174.03
2017-11-19,174.07
2017-11-18,173.92
2017-11-17,173.95
2017-11-16,173.99
2017-11-15,173.98
2017-11-14,174.03
2017-11-13,174.07
2017-11-12,174.05
2017-11-11,174.06
2017-11-10,174.12
2017-11-09,174.12
2017-11-08,174.05
2017-11-07,173.96
2017-11-06,173.88
2017-11-05,173.84
2017-11-04,173.84
2017-11-03,173.85
2017-11-02,173.81
2017-11-01,173.80
2017-10-31,173.87
2017-10-30,173.84
2017-10-29,173.89
2017-10-28,173.87
2017-10-27,173.76
2017-10-26,173.74
2017-10-25,173.83
2017-10-24,173.82
2017-10-23,173.76
2017-10-22,173.75
2017-10-21,173.75
2017-10-20,173.78
2017-10-19,173.82
2017-10-18,173.81
2017-10-17,173.80
2017-10-16,173.76
2017-10-15,173.69
2017-10-14,173.65
2017-10-13,173.63
2017-10-12,173.59
2017-10-11,173.59
2017-10-10,173.50
2017-10-09,173.37
2017-10-08,173.29
2017-10-07,173.28
2017-10-06,173.31
2017-10-05,173.33
2017-10-04,173.39
2017-10-03,173.18
2017-10-02,173.18
2017-10-01,178.24
2017-09-30,173.15
2017-09-29,173.10
2017-09-28,173.04
2017-09-27,173.00
2017-09-26,172.96
2017-09-25,172.93
2017-09-24,172.92
2017-09-23,172.90
2017-09-22,172.86
2017-09-21,172.88
2017-09-20,172.85
2017-09-19,172.86
2017-09-18,172.87
2017-09-17,172.93
2017-09-16,172.86
2017-09-15,172.82
2017-09-14,172.76
2017-09-13,172.70
2017-09-12,172.70
2017-09-11,172.72
2017-09-10,172.73
2017-09-09,172.70
2017-09-08,172.69
2017-09-07,172.68
2017-09-06,172.64
2017-09-05,172.64
2017-09-04,172.66
2017-09-03,172.67
2017-09-02,172.66
2017-09-01,172.62
2017-08-31,172.55
2017-08-30,172.34
2017-08-29,172.15
2017-08-28,172.36
2017-08-27,173.08
2017-08-26,173.91
2017-08-25,174.07
2017-08-24,174.07
2017-08-23,174.08
2017-08-22,174.07
2017-08-21,174.02
2017-08-20,173.96
2017-08-19,173.90
2017-08-18,173.88
2017-08-17,173.84
2017-08-16,173.71
2017-08-15,173.61
2017-08-14,173.57
2017-08-13,173.56
2017-08-12,173.59
2017-08-11,173.64
2017-08-10,173.68
2017-08-09,173.69
2017-08-08,173.79
2017-08-07,173.96
2017-08-06,173.95
2017-08-05,173.97
2017-08-04,173.97
2017-08-03,173.94
2017-08-02,173.96
2017-08-01,173.95
2017-07-31,173.93
2017-07-30,173.89
2017-07-29,173.85
2017-07-28,173.86
2017-07-27,173.88
2017-07-26,173.87
2017-07-25,173.85
2017-07-24,173.81
2017-07-23,173.78
2017-07-22,173.77
2017-07-21,173.78
2017-07-20,173.74
2017-07-19,173.73
2017-07-18,173.70
2017-07-17,173.68
2017-07-16,173.68
2017-07-15,173.71
2017-07-14,173.75
2017-07-13,173.73
2017-07-12,173.67
2017-07-11,173.65
2017-07-10,173.65
2017-07-09,173.66
2017-07-08,173.63
2017-07-07,173.62
2017-07-06,173.59
2017-07-05,173.53
2017-07-04,173.48
2017-07-03,173.45
2017-07-02,173.43
2017-07-01,173.35
2017-06-30,178.36
2017-06-29,173.21
2017-06-28,173.23
2017-06-27,173.24
2017-06-26,173.27
2017-06-25,173.25
2017-06-24,173.23
2017-06-23,173.13
2017-06-22,173.08
2017-06-21,173.14
2017-06-20,173.18
2017-06-19,173.11
2017-06-18,172.99
2017-06-17,172.91
2017-06-16,172.87
2017-06-15,172.84
2017-06-14,172.82
2017-06-13,172.79
2017-06-12,172.82
2017-06-11,172.80
2017-06-10,172.80
2017-06-09,172.81
2017-06-08,172.80
2017-06-07,172.78
2017-06-06,172.73
2017-06-05,172.72
2017-06-04,172.81
2017-06-03,172.90
2017-06-02,172.91
2017-06-01,172.92
2017-05-31,172.81
2017-05-30,172.62
2017-05-29,172.61
2017-05-28,172.62
2017-05-27,172.60
2017-05-26,172.60
2017-05-25,172.54
2017-05-24,172.55
2017-05-23,172.66
2017-05-22,172.71
2017-05-21,172.73
2017-05-20,172.67
2017-05-19,172.64
2017-05-18,172.64
2017-05-17,172.60
2017-05-16,172.60
2017-05-15,172.60
2017-05-14,172.56
2017-05-13,172.55
2017-05-12,172.50
2017-05-11,172.50
2017-05-10,172.48
2017-05-09,172.48
2017-05-08,172.45
2017-05-07,172.42
2017-05-06,172.37
2017-05-05,172.36
2017-05-04,172.31
2017-05-03,172.26
2017-05-02,172.26
2017-05-01,172.22
2017-04-30,172.17
2017-04-29,172.08
2017-04-28,172.04
2017-04-27,172.03
2017-04-26,171.95
2017-04-25,171.94
2017-04-24,171.93
2017-04-23,171.94
2017-04-22,171.86
2017-04-21,171.81
2017-04-20,174.24
2017-04-19,174.72
2017-04-18,174.92
2017-04-17,175.17
2017-04-16,175.13
2017-04-15,175.15
2017-04-14,175.14
2017-04-13,175.06
2017-04-12,175.10
2017-04-11,175.07
2017-04-10,175.01
2017-04-09,174.97
2017-04-08,174.97
2017-04-07,174.92
2017-04-06,174.98
2017-04-05,174.85
2017-04-04,174.73
2017-04-03,174.70
2017-04-02,174.67
2017-04-01,174.45
2017-03-31,172.16
2017-03-30,171.44
2017-03-29,171.90
2017-03-28,172.42
2017-03-27,172.40
2017-03-26,172.43
2017-03-25,172.44
2017-03-24,172.55
2017-03-23,172.69
2017-03-22,172.64
2017-03-21,172.61
2017-03-20,172.56
2017-03-19,172.51
2017-03-18,172.44
2017-03-17,172.33
2017-03-16,172.25
2017-03-15,172.08
2017-03-14,171.98
2017-03-13,171.89
2017-03-12,171.86
2017-03-11,171.80
2017-03-10,171.75
2017-03-09,171.68
2017-03-08,171.62
2017-03-07,171.49
2017-03-06,171.40
2017-03-05,173.40
2017-03-04,173.49
2017-03-03,173.48
2017-03-02,173.41
2017-03-01,173.36
2017-02-28,173.39
2017-02-27,173.36
2017-02-26,173.33
2017-02-25,173.30
2017-02-24,173.20
2017-02-23,173.21
2017-02-22,173.18
2017-02-21,173.12
2017-02-20,173.76
2017-02-19,174.61
2017-02-18,174.55
2017-02-17,174.57
2017-02-16,174.57
2017-02-15,174.54
2017-02-14,174.47
2017-02-13,174.53
2017-02-12,174.46
2017-02-11,174.38
2017-02-10,174.36
2017-02-09,174.24
2017-02-08,174.03
2017-02-07,173.91
2017-02-06,173.80
2017-02-05,173.67
2017-02-04,173.53
2017-02-03,173.30
2017-02-02,173.01
2017-02-01,172.69
2017-01-31,172.40
2017-01-30,172.03
2017-01-29,171.54
2017-01-28,170.94
2017-01-27,170.32
2017-01-26,178.72
2017-01-25,178.64
2017-01-24,178.69
2017-01-23,178.81
2017-01-22,178.81
2017-01-21,178.89
2017-01-20,179.11
2017-01-19,179.25
2017-01-18,176.61
2017-01-17,176.75
2017-01-16,176.76
2017-01-15,176.83
2017-01-14,176.86
2017-01-13,176.82
2017-01-12,176.72
2017-01-11,176.67
2017-01-10,176.63
2017-01-09,176.67
2017-01-08,176.69
2017-01-07,176.60
2017-01-06,176.40
2017-01-05,176.28
2017-01-04,176.28
2017-01-03,176.17
2017-01-02,176.36
2017-01-01,176.80
2016-12-31,176.82
2016-12-30,176.88
2016-12-29,176.81
2016-12-28,176.69
2016-12-27,176.67
2016-12-26,176.58
2016-12-25,176.49
2016-12-24,176.43
2016-12-23,176.38
2016-12-22,176.36
2016-12-21,176.33
2016-12-20,176.29
2016-12-19,176.20
2016-12-18,176.02
2016-12-17,175.79
2016-12-16,175.74
2016-12-15,175.69
2016-12-14,175.50
2016-12-13,175.35
2016-12-12,175.18
2016-12-11,175.01
2016-12-10,174.90
2016-12-09,174.73
2016-12-08,174.43
2016-12-07,174.12
2016-12-06,173.78
2016-12-05,174.92
2016-12-04,176.51
2016-12-03,176.53
2016-12-02,176.55
2016-12-01,176.51
2016-11-30,176.43
2016-11-29,176.27
2016-11-28,176.25
2016-11-27,176.39
2016-11-26,176.42
2016-11-25,176.31
2016-11-24,176.22
2016-11-23,176.14
2016-11-22,173.99
2016-11-21,174.03
2016-11-20,174.06
2016-11-19,174.07
2016-11-18,173.88
2016-11-17,173.81
2016-11-16,173.78
2016-11-15,173.72
2016-11-14,173.74
2016-11-13,175.84
2016-11-12,173.66
2016-11-11,173.62
2016-11-10,173.58
2016-11-09,173.46
2016-11-08,173.40
2016-11-07,173.36
2016-11-06,173.31
2016-11-05,173.29
2016-11-04,173.19
2016-11-03,173.08
2016-11-02,172.95
2016-11-01,172.81
2016-10-31,172.69
2016-10-30,174.77
2016-10-29,174.69
2016-10-28,174.68
2016-10-27,174.66
2016-10-26,174.68
2016-10-25,174.71
2016-10-24,174.69
2016-10-23,174.67
2016-10-22,174.64
2016-10-21,174.59
2016-10-20,174.50
2016-10-19,174.46
2016-10-18,174.41
2016-10-17,174.41
2016-10-16,174.42
2016-10-15,174.44
2016-10-14,174.46
2016-10-13,174.44
2016-10-12,174.41
2016-10-11,174.41
2016-10-10,174.41
2016-10-09,174.41
2016-10-08,174.35
2016-10-07,174.28
2016-10-06,174.25
2016-10-05,174.21
2016-10-04,174.18
2016-10-03,174.20
2016-10-02,174.20
2016-10-01,174.22
2016-09-30,174.24
2016-09-29,174.22
2016-09-28,174.18
2016-09-27,174.22
2016-09-26,174.29
2016-09-25,174.29
2016-09-24,174.27
2016-09-23,174.17
2016-09-22,174.09
2016-09-21,174.02
2016-09-20,173.97
2016-09-19,173.94
2016-09-18,173.89
2016-09-17,173.89
2016-09-16,173.85
2016-09-15,173.84
2016-09-14,173.83
2016-09-13,173.82
2016-09-12,173.80
2016-09-11,173.81
2016-09-10,173.82
2016-09-09,173.85
2016-09-08,173.84
2016-09-07,173.85
2016-09-06,173.81
2016-09-05,173.79
2016-09-04,173.77
2016-09-03,173.70
2016-09-02,173.68
2016-09-01,175.60
2016-08-31,176.06
2016-08-30,176.03
2016-08-29,175.99
2016-08-28,176.08
2016-08-27,176.09
2016-08-26,176.07
2016-08-25,173.16
2016-08-24,173.23
2016-08-23,173.24
2016-08-22,173.30
2016-08-21,173.33
2016-08-20,173.36
2016-08-19,173.40
2016-08-18,173.41
2016-08-17,173.44
2016-08-16,173.28
2016-08-15,176.31
2016-08-14,176.35
2016-08-13,176.36
2016-08-12,176.30
2016-08-11,176.24
