datetime,water_level(ft below land surface)
2018-02-08,57.53
2018-02-07,57.53
2018-02-06,57.53
2018-02-05,57.53
2018-02-04,57.54
2018-02-03,57.54
2018-02-02,57.54
2018-02-01,44.69
2018-01-31,50.80
2018-01-30,50.92
2018-01-29,50.98
2018-01-28,51.00
2018-01-27,51.07
2018-01-26,51.14
2018-01-25,51.22
2018-01-24,51.29
2018-01-23,51.32
2018-01-22,51.34
2018-01-21,51.37
2018-01-20,51.44
2018-01-19,51.53
2018-01-18,51.63
2018-01-17,51.75
2018-01-16,51.92
2018-01-15,51.94
2018-01-14,52.05
2018-01-13,52.13
2018-01-12,52.17
2018-01-11,52.21
2018-01-10,52.34
2018-01-09,53.14
2018-01-08,53.53
2018-01-07,53.59
2018-01-06,53.76
2018-01-05,53.88
2018-01-04,54.01
2018-01-03,54.14
2018-01-02,54.23
2018-01-01,54.36
2017-12-31,54.35
2017-12-30,54.37
2017-12-29,54.48
2017-12-28,54.53
2017-12-27,54.65
2017-12-26,54.68
2017-12-25,54.83
2017-12-24,54.89
2017-12-23,55.03
2017-12-22,54.99
2017-12-21,55.09
2017-12-20,55.17
2017-12-19,55.28
2017-12-18,55.39
2017-12-17,55.50
2017-12-16,55.59
2017-12-15,55.77
2017-12-14,55.77
2017-12-13,55.98
2017-12-12,56.18
2017-12-11,56.25
2017-12-10,56.26
2017-12-09,56.32
2017-12-08,56.50
2017-12-07,56.60
2017-12-06,56.65
2017-12-05,56.64
2017-12-04,56.68
2017-12-03,56.80
2017-12-02,56.96
2017-12-01,57.09
2017-11-30,57.27
2017-11-29,57.45
2017-11-28,57.43
2017-11-27,57.57
2017-11-26,57.75
2017-11-25,57.80
2017-11-24,57.95
2017-11-23,58.04
2017-11-22,58.13
2017-11-21,58.17
2017-11-20,58.41
2017-11-19,58.68
2017-11-18,58.99
2017-11-17,59.12
2017-11-16,59.09
2017-11-15,58.54
2017-11-14,58.53
2017-11-13,58.71
2017-11-12,58.76
2017-11-11,58.82
2017-11-10,59.04
2017-11-09,59.12
2017-11-08,59.24
2017-11-07,59.29
2017-11-06,59.43
2017-11-05,59.52
2017-11-04,59.61
2017-11-03,59.76
2017-11-02,59.81
2017-11-01,59.94
2017-10-31,60.19
2017-10-30,60.35
2017-10-29,60.53
2017-10-28,60.60
2017-10-27,60.58
2017-10-26,60.56
2017-10-25,60.63
2017-10-24,60.61
2017-10-23,60.63
2017-10-22,60.86
2017-10-21,60.89
2017-10-20,61.03
2017-10-19,61.26
2017-10-18,61.38
2017-10-17,61.53
2017-10-16,61.62
2017-10-15,61.55
2017-10-14,61.43
2017-10-13,61.44
2017-10-12,61.54
2017-10-11,61.67
2017-10-10,61.87
2017-10-09,62.01
2017-10-08,62.08
2017-10-07,62.15
2017-10-06,62.33
2017-10-05,62.61
2017-10-04,62.84
2017-10-03,62.93
2017-10-02,62.87
2017-10-01,62.83
2017-09-30,62.85
2017-09-29,62.97
2017-09-28,62.99
2017-09-27,63.07
2017-09-26,63.14
2017-09-25,63.22
2017-09-24,63.31
2017-09-23,63.36
2017-09-22,63.61
2017-09-21,63.93
2017-09-20,64.25
2017-09-19,64.28
2017-09-18,64.36
2017-09-17,64.36
2017-09-16,64.25
2017-09-15,64.26
2017-09-14,63.82
2017-09-13,63.56
2017-09-12,63.44
2017-09-11,63.34
2017-09-10,63.51
2017-09-09,61.30
2017-09-08,61.36
2017-09-07,61.45
2017-09-06,61.50
2017-09-05,61.59
2017-09-04,61.79
2017-09-03,62.02
2017-09-02,62.23
2017-09-01,62.44
2017-08-31,62.64
2017-08-30,62.82
2017-08-29,62.97
2017-08-28,63.28
2017-08-27,63.74
