datetime,water_level(ft below land surface)
2018-02-08,251.19
2018-02-07,251.18
2018-02-06,251.16
2018-02-05,251.15
2018-02-04,251.13
2018-02-03,251.11
2018-02-02,251.10
2018-02-01,340.09
2018-01-31,262.43
2018-01-30,262.46
2018-01-29,262.54
2018-01-28,262.48
2018-01-27,262.57
2018-01-26,248.78
2018-01-25,248.83
2018-01-24,248.84
2018-01-23,248.85
2018-01-22,248.87
2018-01-21,248.88
2018-01-20,248.84
2018-01-19,248.77
2018-01-18,248.69
2018-01-17,248.66
2018-01-16,248.74
2018-01-15,248.77
2018-01-14,248.75
2018-01-13,248.83
2018-01-12,248.84
2018-01-11,248.90
2018-01-10,248.93
2018-01-09,248.89
2018-01-08,248.94
2018-01-07,248.97
2018-01-06,248.98
2018-01-05,248.97
2018-01-04,248.96
2018-01-03,248.94
2018-01-02,248.97
2018-01-01,249.01
2017-12-31,249.09
2017-12-30,249.16
2017-12-29,249.18
2017-12-28,249.23
2017-12-27,249.29
2017-12-26,249.37
2017-12-25,249.40
2017-12-24,249.49
2017-12-23,249.61
2017-12-22,249.55
2017-12-21,249.57
2017-12-20,249.67
2017-12-19,249.56
2017-12-18,249.58
2017-12-17,249.53
2017-12-16,249.14
2017-12-15,249.12
2017-12-14,249.21
2017-12-13,249.25
2017-12-12,249.28
2017-12-11,249.31
2017-12-10,248.96
2017-12-09,249.10
2017-12-08,249.17
2017-12-07,249.29
2017-12-06,249.04
2017-12-05,249.02
2017-12-04,249.05
2017-12-03,249.05
2017-12-02,249.04
2017-12-01,249.00
2017-11-30,248.96
2017-11-29,248.92
2017-11-28,248.93
2017-11-27,248.97
2017-11-26,249.01
2017-11-25,248.95
2017-11-24,248.91
2017-11-23,248.93
2017-11-22,248.87
2017-11-21,249.05
2017-11-20,249.00
2017-11-19,249.09
2017-11-18,249.17
2017-11-17,249.15
2017-11-16,249.14
2017-11-15,249.13
2017-11-14,249.11
2017-11-13,249.08
2017-11-12,249.18
2017-11-11,249.22
2017-11-10,249.31
2017-11-09,249.38
2017-11-08,249.29
2017-11-07,249.35
2017-11-06,249.38
2017-11-05,249.42
2017-11-04,249.45
2017-11-03,249.40
2017-11-02,249.37
2017-11-01,249.37
2017-10-31,249.44
2017-10-30,249.53
2017-10-29,249.60
2017-10-28,249.63
2017-10-27,249.93
2017-10-26,249.95
2017-10-25,249.92
2017-10-24,249.95
2017-10-23,250.05
2017-10-22,249.98
2017-10-21,249.83
2017-10-20,249.81
2017-10-19,249.76
2017-10-18,249.75
2017-10-17,249.76
2017-10-16,249.82
2017-10-15,249.86
2017-10-14,249.91
2017-10-13,249.96
2017-10-12,238.16
2017-10-11,238.22
2017-10-10,238.17
2017-10-09,238.23
2017-10-08,238.21
2017-10-07,238.30
2017-10-06,238.43
2017-10-05,250.39
2017-10-04,250.41
2017-10-03,250.02
2017-10-02,250.09
2017-10-01,250.28
2017-09-30,250.26
2017-09-29,238.31
2017-09-28,250.38
2017-09-27,250.33
2017-09-26,250.41
2017-09-25,250.54
2017-09-24,250.50
2017-09-23,250.37
2017-09-22,250.28
2017-09-21,250.20
2017-09-20,250.27
2017-09-19,250.18
2017-09-18,250.21
2017-09-17,250.17
2017-09-16,250.15
2017-09-15,250.12
2017-09-14,250.09
2017-09-13,249.96
2017-09-12,250.01
2017-09-11,239.45
2017-09-10,239.56
2017-09-09,239.47
2017-09-08,239.66
2017-09-07,239.54
2017-09-06,239.59
2017-09-05,239.45
2017-09-04,239.59
2017-09-03,239.67
2017-09-02,239.77
2017-09-01,239.80
2017-08-31,239.97
2017-08-30,250.51
2017-08-29,250.54
2017-08-28,250.44
2017-08-27,251.01
2017-08-26,251.89
2017-08-25,252.18
2017-08-24,252.30
2017-08-23,252.41
2017-08-22,252.28
2017-08-21,252.34
2017-08-20,252.11
2017-08-19,252.20
2017-08-18,251.99
2017-08-16,251.78
2017-08-15,251.68
2017-08-14,251.53
2017-08-13,251.48
2017-08-12,251.27
2017-08-11,251.29
2017-08-10,251.17
2017-08-09,251.26
2017-08-08,251.38
2017-08-07,251.99
2017-08-06,252.11
2017-08-05,252.04
2017-08-04,252.01
2017-08-03,251.98
2017-08-02,252.14
2017-08-01,252.14
2017-07-31,252.14
2017-07-30,251.93
2017-07-29,251.93
2017-07-28,251.82
2017-07-27,251.83
2017-07-26,251.70
2017-07-25,251.89
2017-07-24,251.92
2017-07-23,251.84
2017-07-22,251.61
2017-07-21,251.53
2017-07-20,251.37
2017-07-19,251.50
2017-07-18,251.39
2017-07-17,251.46
2017-07-16,251.18
2017-07-15,251.20
2017-07-14,251.03
