datetime,average_water_level
2018-01-31,397.2454999999999
2018-01-30,397.197
2018-01-29,397.2604999999999
2018-01-28,397.25200000000007
2018-01-27,397.3535
2018-01-26,397.3715000000001
2018-01-25,397.35450000000003
2018-01-24,397.36149999999986
2018-01-23,397.347
2018-01-22,386.1504545454545
2018-01-21,386.1686363636363
2018-01-20,386.1686363636365
2018-01-19,386.2263636363636
2018-01-18,386.3318181818182
2018-01-17,386.28227272727275
2018-01-16,386.40000000000003
2018-01-15,386.45681818181816
2018-01-14,386.3709090909091
2018-01-13,386.4254545454545
2018-01-12,386.5781818181818
2018-01-11,386.6240909090909
2018-01-10,386.68909090909096
2018-01-09,386.6436363636363
2018-01-08,386.6868181818182
2018-01-07,386.7281818181818
2018-01-06,386.6713636363636
2018-01-05,386.74
2018-01-04,386.78363636363645
2018-01-03,386.73181818181814
2018-01-02,386.69090909090903
2018-01-01,386.6818181818182
2017-12-31,386.80181818181813
2017-12-30,386.90227272727276
2017-12-29,386.97954545454553
2017-12-28,386.89318181818174
2017-12-27,378.44095238095235
2017-12-26,378.4128571428571
2017-12-25,378.37761904761896
2017-12-24,378.3509523809524
2017-12-23,378.3999999999999
2017-12-22,378.5514285714286
2017-12-21,386.9745454545454
2017-12-20,386.9681818181818
2017-12-19,387.07863636363624
2017-12-18,387.12272727272733
2017-12-17,387.16909090909087
2017-12-16,387.3109090909091
2017-12-15,387.27227272727265
2017-12-14,387.43863636363653
2017-12-13,387.45363636363635
2017-12-12,400.788
2017-12-11,409.5868421052631
2017-12-10,409.6073684210525
2017-12-09,409.7
2017-12-08,409.7784210526315
2017-12-07,409.79736842105257
2017-12-06,407.8827777777778
2017-12-05,410.06789473684216
2017-12-04,410.15473684210525
2017-12-03,410.1226315789474
2017-12-02,410.14736842105265
2017-12-01,408.07388888888886
2017-11-30,408.0688888888889
2017-11-29,410.17105263157896
2017-11-28,408.14388888888897
2017-11-27,408.16999999999996
2017-11-26,410.2005263157895
2017-11-25,410.2605263157895
2017-11-24,410.26473684210526
2017-11-23,410.19578947368416
2017-11-22,410.1794736842105
2017-11-21,410.26684210526315
2017-11-20,411.4335
2017-11-19,485.70136363636374
2017-11-18,388.0181818181818
2017-11-17,388.04636363636365
2017-11-16,387.9863636363636
2017-11-15,388.00181818181824
2017-11-14,388.04363636363627
2017-11-13,388.1304545454546
2017-11-12,388.15909090909093
2017-11-11,388.2768181818182
2017-11-10,388.38818181818186
2017-11-09,395.91619047619037
2017-11-08,396.02761904761905
2017-11-07,396.08000000000004
2017-11-06,396.1666666666667
2017-11-05,396.28428571428566
2017-11-04,396.4428571428571
2017-11-03,396.525238095238
2017-11-02,396.4442857142856
2017-11-01,396.3547619047619
2017-10-31,396.45095238095234
2017-10-30,396.60285714285715
2017-10-29,389.23454545454535
2017-10-28,389.54181818181826
2017-10-27,389.6204545454546
2017-10-26,389.6786363636365
2017-10-25,389.50045454545466
2017-10-24,389.43136363636364
2017-10-23,389.35090909090906
2017-10-22,389.2145454545455
2017-10-21,389.41409090909093
2017-10-20,389.4368181818181
2017-10-19,389.4181818181818
2017-10-18,389.47499999999985
2017-10-17,389.5295454545454
2017-10-16,389.5318181818182
2017-10-15,389.56272727272733
2017-10-14,389.7140909090909
2017-10-13,389.635
2017-10-12,389.6431818181818
2017-10-11,389.63090909090903
2017-10-10,389.79772727272734
2017-10-09,389.9004545454545
2017-10-08,389.8077272727272
2017-10-07,389.8804545454545
2017-10-06,389.94409090909085
2017-10-05,389.98500000000007
2017-10-04,390.07318181818175
2017-10-03,390.175
2017-10-02,390.3886363636364
2017-10-01,405.208
2017-09-30,391.1677272727273
2017-09-29,406.34549999999996
2017-09-28,406.32849999999996
2017-09-27,406.104
2017-09-26,406.17150000000004
2017-09-25,406.12399999999997
2017-09-24,405.93449999999996
2017-09-23,405.86250000000007
2017-09-22,405.6350000000001
2017-09-21,390.92772727272734
2017-09-20,390.9377272727272
2017-09-19,391.08045454545464
2017-09-18,390.9640909090909
2017-09-17,390.62000000000006
2017-09-16,390.44499999999994
2017-09-15,390.2063636363637
2017-09-14,390.09090909090907
2017-09-13,389.86045454545456
2017-09-12,389.8077272727274
2017-09-11,389.8331818181818
2017-09-10,389.84136363636355
2017-09-09,390.00500000000005
2017-09-08,389.80681818181824
2017-09-07,389.6081818181819
2017-09-06,389.3677272727273
2017-09-05,389.19954545454533
2017-09-04,388.9968181818183
2017-09-03,388.7704545454546
2017-09-02,388.6990909090909
2017-09-01,388.70000000000005
2017-08-31,388.74409090909097
2017-08-30,388.8109090909091
2017-08-29,389.0404545454546
2017-08-28,389.16181818181815
2017-08-27,389.1804545454546
2017-08-26,389.5077272727272
2017-08-25,389.47681818181826
2017-08-24,389.6577272727273
2017-08-23,389.71318181818174
2017-08-22,389.6872727272728
2017-08-21,389.57636363636357
2017-08-20,389.295909090909
2017-08-19,389.09681818181804
2017-08-18,389.03454545454537
2017-08-17,389.15727272727275
2017-08-16,389.23136363636365
2017-08-15,389.3645454545456
2017-08-14,389.2122727272727
2017-08-13,388.8645454545454
2017-08-12,388.73909090909086
2017-08-11,388.4004545454545
2017-08-10,388.4722727272727
2017-08-09,388.66500000000013
2017-08-08,388.9618181818183
2017-08-07,389.1699999999999
2017-08-06,389.13681818181817
2017-08-05,389.22318181818173
2017-08-04,389.10090909090917
2017-08-03,389.2427272727273
2017-08-02,389.1795454545454
2017-08-01,389.08181818181805
2017-07-31,388.8195454545454
2017-07-30,388.6259090909092
2017-07-29,388.3313636363637
2017-07-28,387.97
2017-07-27,387.64772727272725
