date,average_water_level
2018-02-01,79.575
2018-01-31,88.03000000000002
2018-01-30,87.64666666666666
2018-01-29,87.30666666666667
2018-01-28,87.64333333333333
2018-01-27,88.14333333333333
2018-01-26,87.66666666666667
2018-01-25,86.93666666666667
2018-01-24,86.15000000000002
2018-01-23,86.08
2018-01-22,85.96
2018-01-21,85.79666666666667
2018-01-20,85.76666666666667
2018-01-19,85.81
2018-01-18,85.95
2018-01-17,86.09333333333332
2018-01-16,86.20333333333333
2018-01-15,86.08333333333333
2018-01-14,86.10333333333334
2018-01-13,86.19333333333333
2018-01-12,86.14
2018-01-11,86.0
2018-01-10,85.83333333333333
2018-01-09,85.95666666666666
2018-01-08,86.06
2018-01-07,85.93
2018-01-06,86.03666666666668
2018-01-05,86.06666666666666
2018-01-04,86.08333333333333
2018-01-03,86.15666666666668
2018-01-02,86.21333333333332
2018-01-01,86.31333333333335
2017-12-31,86.25666666666666
2017-12-30,86.17333333333333
2017-12-29,86.16333333333334
2017-12-28,86.26333333333334
2017-12-27,86.33333333333333
2017-12-26,86.28666666666668
2017-12-25,86.26666666666665
2017-12-24,86.34666666666668
2017-12-23,86.28666666666668
2017-12-22,86.28333333333335
2017-12-21,86.16000000000001
2017-12-20,86.21
2017-12-19,86.25999999999999
2017-12-18,86.29666666666667
2017-12-17,86.24666666666667
2017-12-16,86.22000000000001
2017-12-15,86.37666666666667
2017-12-14,86.27666666666666
2017-12-13,86.19
2017-12-12,86.38333333333333
2017-12-11,86.41000000000001
2017-12-10,86.43
2017-12-09,86.41666666666667
2017-12-08,86.37666666666667
2017-12-07,86.53333333333335
2017-12-06,86.56333333333333
2017-12-05,86.58999999999999
2017-12-04,86.39
2017-12-03,86.45
2017-12-02,86.52
2017-12-01,86.55999999999999
2017-11-30,86.66333333333334
2017-11-29,86.67666666666666
2017-11-28,86.58666666666666
2017-11-27,86.58
2017-11-26,86.74666666666667
2017-11-25,86.73333333333333
2017-11-24,86.55666666666667
2017-11-23,86.70333333333333
2017-11-22,86.85000000000001
2017-11-21,86.76333333333334
2017-11-20,86.77
2017-11-19,86.95666666666666
2017-11-18,86.94
2017-11-17,86.86333333333334
2017-11-16,87.03333333333335
2017-11-15,87.11666666666667
2017-11-14,87.14333333333333
2017-11-13,87.36000000000001
2017-11-12,87.47666666666667
2017-11-11,87.50999999999999
2017-11-10,87.72666666666667
2017-11-09,87.93666666666665
2017-11-08,88.21
2017-11-07,88.45333333333333
2017-11-06,88.82333333333334
2017-11-05,89.28666666666668
2017-11-04,89.19333333333334
2017-11-03,89.06333333333333
2017-11-02,88.71333333333332
2017-11-01,88.33666666666666
2017-10-31,87.99333333333334
2017-10-30,87.42666666666668
2017-10-29,87.51333333333332
2017-10-28,87.89666666666666
2017-10-27,88.36000000000001
2017-10-26,88.72333333333331
2017-10-25,88.63333333333333
2017-10-24,88.58
2017-10-23,87.78333333333335
2017-10-22,86.74666666666667
2017-10-21,86.49333333333334
2017-10-20,86.55
2017-10-19,86.67333333333333
2017-10-18,86.67333333333333
2017-10-17,86.71666666666665
2017-10-16,86.85666666666667
2017-10-15,86.91666666666667
2017-10-14,86.77
2017-10-13,86.80333333333333
2017-10-12,86.84333333333332
2017-10-10,87.05
2017-10-09,86.91666666666667
2017-10-08,86.87333333333333
2017-10-07,86.96999999999998
2017-10-06,87.00666666666666
2017-10-05,87.15333333333332
2017-10-04,87.25333333333333
2017-10-03,87.28333333333332
2017-10-02,87.23
2017-10-01,87.3
2017-09-30,87.45666666666666
2017-09-29,87.55666666666667
2017-09-28,87.63666666666666
2017-09-27,87.72666666666667
2017-09-26,87.77666666666669
2017-09-25,87.77333333333333
2017-09-24,87.87666666666667
2017-09-23,87.99666666666667
2017-09-22,88.14
2017-09-21,88.30666666666667
2017-09-20,88.51666666666665
2017-09-19,88.79333333333334
2017-09-18,89.13
2017-09-17,89.64999999999999
2017-09-16,89.57333333333334
2017-09-15,89.30333333333333
2017-09-14,89.66666666666667
2017-09-13,89.58333333333333
2017-09-12,89.52666666666666
2017-09-11,89.40333333333332
2017-09-10,89.23333333333333
2017-09-09,89.01333333333334
2017-09-08,88.54666666666667
2017-09-07,87.89666666666666
2017-09-06,87.87
2017-09-05,88.03333333333335
