var4,var8,var12,var16,var20,var24,var28,var32,var36,var40,var44,var48,var52,var56,var60,var64,var68,var72,var76,var80,var84,var88,var92,var96,var100,var104,var108,var112,var116,var120,var124,var128,var132,var136,var140,var144,var148,var152,var156,var160,var164,var168,var172,var176,var180,var184,var188,var192,var196,var200,var204,var208,var212,var216,var220,var224,var228,var232,var236,var240,var244,var248,var252,var256,var260,var264,var268,var272,var276,var280,var284,var288,var292,var296,var300,var304,var308,var312,var316,var320,var324,var328,var332,var336,var340,var344,var348,var352,var356,var360,var364,var368,var372,var376,var380,var384,var388,var392,var396,var400,var404,var408,var412,var416,var420,var424,var428,var432,var436,var440,var444,var448,var452,var456,var460,var464,var468,var472,var476,var480,var484,var488,var492,var496,var500,var504,var508,var512,var516,var520,var524,var528,var532,var536,var540,var544,var548,var552,var556,var560,var564,var568,var572,var576,var580,var584,var588,var592,var596
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,158.3767,-9999.0,-9999.0,-9999.0,-9999.0,153.246,152.5472,151.8529,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,147.0486,142.7161,142.1649,-9999.0,133.3824,158.6108,-9999.0,227.7454,230.7602,280.3197,324.5501,332.2912,364.7458,374.8794,381.3222,398.3186,423.0696,450.8019,-9999.0,517.5543,555.9051,608.9929,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,843.363,712.7327,487.4952,319.8356,283.2368,275.0198,266.1047,279.8819,-9999.0,274.9131,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,170.386,142.1966,123.2403,127.5922,128.3617,138.4321,149.7313,149.2529,150.6649,-9999.0,198.5374,-9999.0,-9999.0,412.4387,232.4416,154.3488,135.641,131.804,128.5354,128.5954,128.8783,132.5501,145.4435,170.5586,202.5658,211.0267,206.2565,207.5213,213.2846,213.8904,223.0648,223.256,224.6609,224.2153,225.0613,231.6334,241.5354,243.9177,254.7789,241.9977,217.0251,247.8293,286.4804,315.207,333.279,339.4017,344.6486,313.6583,291.8005,281.7141,290.2942,316.2261,295.8747,277.7889,278.7263,269.1212,259.1438,250.9594,253.1221,239.251,208.4711,195.0132,196.9891,198.2755,164.9144,157.5255,155.7233,155.007,146.8152,144.569,145.744,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,151.2362,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,150.0684,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,134.6238,-9999.0,124.231,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,348.4156,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,539.5483,-9999.0,-9999.0,647.9529,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,717.608,594.634,482.6501,417.3864,387.6894,338.9279,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,170.5248,147.5569,131.9139,127.7327,106.0891,125.4631,158.5628,148.7885,140.9063,140.834,151.1094,-9999.0,-9999.0,418.6523,215.4474,129.6404,124.0918,130.6563,124.6486,116.2399,118.1818,133.4861,142.1772,155.9035,181.9044,200.1604,211.3314,214.609,208.6885,187.3516,211.9106,223.3072,224.1559,223.6753,216.8737,216.8339,228.8507,229.7557,226.1419,229.72,227.2871,235.5335,252.6386,269.0732,278.4143,281.9753,285.1335,288.398,278.0588,279.7234,284.8174,281.9994,274.2879,264.7545,264.0715,262.4719,264.9069,272.2646,294.9216,259.1651,222.706,184.7249,192.3325,191.3317,174.2522,174.9586,180.7782,191.0902,193.067,172.0664,157.3701,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,145.2218,144.867,144.4469,-9999.0,-9999.0,-9999.0,-9999.0,142.9203,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,724.5775,746.4081,-9999.0,-9999.0,-9999.0,-9999.0,779.413,684.337,595.9727,531.4064,473.2413,423.4393,374.7663,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,285.0461,229.7166,193.475,168.1894,148.869,142.5279,122.3524,88.51929,93.85912,136.5644,140.2766,130.2209,109.8317,100.5792,66.42973,148.5055,224.3528,165.6018,112.5046,101.9446,113.4914,116.7382,111.019,113.465,135.7936,142.2063,148.5589,170.6183,205.9675,225.3665,220.878,220.2659,222.4108,225.1798,225.8039,221.3657,217.955,214.3918,213.552,212.8627,216.2178,222.7924,220.7215,224.9145,215.8555,224.8636,235.4686,248.5251,244.1627,259.3978,284.3479,288.8157,294.2566,278.1736,276.2137,268.7015,243.6185,244.1468,255.3947,260.9184,273.9991,277.9256,264.907,242.4641,200.2563,204.1336,202.6592,161.5562,189.8178,204.5722,217.2453,226.0918,176.4914,160.8009,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,138.1814,137.8579,141.1039,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,131.5623,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,179.2067,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,771.4688,-9999.0,903.0742,820.4136,728.8149,655.9669,599.6411,534.5975,500.7813,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,262.299,225.0647,206.9707,187.9077,164.9731,137.0099,138.3727,133.3275,119.2339,113.54,132.6929,135.3188,126.1455,96.60359,82.42145,92.97952,106.297,137.3303,123.8631,101.1771,95.61974,95.43094,90.84507,101.8809,112.5295,125.258,131.3649,140.5726,162.7398,205.5984,243.3444,221.8128,225.1062,246.1835,237.3554,225.5172,225.5334,221.2006,213.0285,211.9849,208.052,217.0707,228.1213,212.246,206.6502,190.9874,195.5223,206.4483,229.0102,242.8188,254.9444,272.1992,280.3876,284.0464,271.5588,264.4936,257.4222,247.2185,241.0774,252.0565,269.2744,284.5971,277.058,264.8961,253.1809,232.7112,222.9378,212.6499,225.7556,254.6794,230.3326,205.4701,191.4213,154.6702,155.2743,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,125.2333,133.655,125.7544,128.0242,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,110.5589,-9999.0,-9999.0,-9999.0,98.9633,94.52807,129.3939,-9999.0,204.4712,211.1355,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,796.6179,-9999.0,795.4991,734.8775,684.6714,638.4175,598.0414,530.7536,402.0311,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,203.0813,190.0923,191.497,175.661,163.0296,149.3427,147.826,150.9372,142.4802,140.4258,133.0059,140.547,135.6644,120.8878,104.0261,73.08723,73.32172,105.4069,89.33384,50.62628,62.1374,66.7093,73.51321,94.2277,106.2971,111.5229,120.0115,130.4464,146.2513,171.8599,196.2717,199.9623,212.9159,227.7856,228.2802,220.8059,225.6626,237.3386,197.7141,205.0921,197.9615,203.1364,207.564,200.2814,191.6964,180.7641,183.5053,179.9408,198.6341,232.9901,240.7048,259.716,282.1649,282.712,259.0054,255.7245,256.5917,243.8204,238.0264,252.5022,303.2535,352.5258,293.4545,271.9654,260.0541,246.0352,255.2205,241.7244,259.3831,262.4878,230.8888,193.229,169.817,156.4246,151.472,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,116.0299,-9999.0,115.4097,116.1268,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,101.9179,101.4456,100.2349,90.37656,89.95301,91.62724,91.46073,87.1919,87.28279,115.6266,-9999.0,191.5338,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,698.5975,663.1248,625.7361,553.2231,405.4824,307.2741,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,178.5904,157.2603,161.5138,180.9502,183.6348,169.4309,151.4081,159.8159,163.4595,154.2179,146.4065,142.9315,147.3159,133.5503,124.5357,107.575,101.5678,102.8591,74.75431,24.72404,47.65701,63.49421,75.6274,94.5901,101.7988,106.7292,108.8743,129.2823,134.5667,139.2938,154.0107,170.2246,186.335,203.5165,206.6227,211.8809,218.5798,215.7542,176.8622,180.0741,187.5863,188.9182,183.3448,184.6138,183.0226,180.0006,178.2414,173.2606,191.4113,231.0449,237.7046,250.4652,259.9606,259.0378,245.912,241.1313,236.9063,231.4788,240.3291,242.4419,292.1971,330.3885,276.6594,276.5517,282.5728,253.9506,247.3265,235.0907,231.4897,226.4055,193.9391,163.4629,147.3781,142.327,142.5571,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,102.5399,102.219,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,93.69023,-9999.0,-9999.0,85.30503,78.78317,81.23243,80.71648,84.58003,80.34074,80.18799,77.93436,79.57455,105.5869,136.8195,173.5145,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,650.6052,580.6241,420.3783,353.4569,-9999.0,-9999.0,-9999.0,-9999.0,166.6026,-9999.0,129.8487,162.3661,190.6646,203.2441,203.2092,182.4711,176.2484,181.915,177.3194,152.1912,155.8883,150.7914,141.3428,123.4335,133.8592,127.4837,124.1944,93.35474,70.07458,57.37816,64.83948,91.37499,108.8255,106.9907,103.3823,97.50545,132.6093,125.7966,115.2714,127.5642,142.0226,165.2574,181.8797,195.4002,199.8718,212.6139,203.7086,143.1552,148.1245,177.8659,171.8128,162.9858,171.1485,183.2589,179.6221,176.4116,178.1872,185.4384,211.7423,229.5413,236.4767,235.1285,239.7668,249.3744,213.7652,215.0894,208.594,216.7895,212.0809,232.7999,238.5848,240.6195,271.2607,291.6611,237.92,211.5592,198.5195,184.0401,174.4684,151.8875,127.4364,119.0944,118.0855,126.4501,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,91.28214,91.68124,91.43548,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,76.74355,76.50021,74.82853,74.6754,74.85509,74.82319,70.80855,71.0275,-9999.0,73.3447,-9999.0,105.3827,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,656.6818,534.0321,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,164.1372,164.3765,174.5488,190.1945,200.6174,218.7659,222.185,192.7026,173.0367,198.7575,204.6304,192.6926,191.3173,183.1452,175.1013,154.5964,150.6595,154.0361,143.9891,129.14,103.3076,62.72884,66.11055,104.2396,118.5443,114.967,99.54018,102.1244,109.6525,104.341,97.78371,109.6196,124.0374,145.4736,165.1847,177.4358,181.9847,183.1903,170.084,154.269,151.1762,159.5923,153.9169,157.4967,158.2031,164.8774,163.0233,163.0085,169.5274,176.982,194.4267,223.2868,236.1839,230.7213,233.608,264.3113,216.7173,200.5277,178.2904,135.4887,148.9055,181.8749,202.8668,215.076,209.2943,204.221,190.7502,176.859,156.5649,134.7808,140.0798,119.0682,98.65755,105.0903,108.2009,117.0319,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,70.46227,70.45652,70.67897,71.76462,67.37431,67.80692,68.00267,68.91897,-9999.0,69.03585,73.03432,73.14786,100.7853,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,766.5203,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,176.6266,173.5054,168.5829,159.7441,143.5104,160.9498,231.1129,191.0905,212.1983,216.681,201.6705,183.2732,217.6231,220.8195,186.7045,207.4224,217.2764,203.4747,178.807,181.8744,197.1602,195.618,171.6412,151.7147,123.8004,114.1554,124.4382,132.6187,121.2525,79.49385,101.6336,103.7147,93.36599,96.08934,97.62919,105.7519,127.0093,146.1004,155.5519,157.935,156.0102,141.7736,131.9965,132.4201,122.9202,123.2233,133.8373,138.5653,145.0591,144.2245,144.0161,167.2289,169.2375,182.4463,206.9075,222.9076,220.1953,218.9503,223.0797,200.5074,153.7147,159.0658,123.9008,117.829,134.6653,171.4279,166.2143,149.4266,125.9054,123.3765,133.1897,132.1735,126.3483,119.8071,99.71532,71.46657,103.5223,107.3518,112.3613,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,65.70921,62.87475,63.2475,63.70507,63.79421,67.24873,67.77306,68.39038,69.15137,69.00301,69.54513,69.5221,69.4622,69.70937,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,438.7045,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,808.291,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,204.3306,174.4355,-9999.0,158.5916,125.659,157.9402,202.9875,230.5963,224.0632,225.5898,224.8152,243.3627,250.286,243.141,199.2843,229.4174,235.4047,227.3852,186.1172,202.7978,221.5008,223.3198,207.0544,168.8728,155.6271,157.6678,169.4404,166.5893,151.0309,131.8542,120.1367,109.8786,83.77855,93.59915,88.14011,93.48481,122.3785,130.0217,136.5616,148.8403,147.7382,128.7889,123.832,110.9647,102.129,109.1688,119.3442,123.7579,117.6899,117.2472,112.9426,136.9932,158.5478,171.5258,188.6155,207.9401,206.8736,205.5658,200.4943,176.6746,151.5779,148.3162,119.3058,93.78417,93.54963,107.2755,107.4019,104.8318,102.3544,101.5241,101.9883,109.4822,113.2601,108.2048,97.55894,91.76176,97.18598,102.5326,106.9424,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,63.00982,63.48195,64.99535,65.5826,67.69407,68.47325,67.18739,68.19273,70.20434,70.32968,70.34922,70.59689,-9999.0,-9999.0,-9999.0,130.6066,-9999.0,-9999.0,333.1217,-9999.0,511.8656,550.4602,620.0984,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,843.838,851.2825,-9999.0,-9999.0,772.6212,-9999.0,-9999.0,-9999.0,279.2064,-9999.0,176.931,-9999.0,172.1005,170.4271,185.157,179.9741,239.9215,165.9364,230.3741,249.686,267.0147,279.9959,257.9732,254.1093,279.0138,255.7187,235.6847,250.8941,265.2904,255.7777,224.9487,222.305,139.4212,155.2018,209.4166,217.7092,194.5891,174.2418,165.3392,142.0391,125.8066,110.6991,109.1931,104.1355,113.335,138.9647,134.5082,130.2561,148.7772,168.7136,109.9241,99.99464,102.1404,95.74323,94.14679,108.9022,104.8155,112.6517,105.824,102.5505,109.6007,156.2276,163.1393,162.6679,177.2891,185.6242,165.5846,179.0491,170.3579,145.8703,138.7989,111.7864,105.6201,95.22995,70.00333,64.66777,77.82853,45.08549,47.68483,72.19561,80.24143,92.98136,94.36909,-9999.0,77.96037,71.11179,88.94843,98.74625,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,63.16268,64.67383,65.34767,67.53873,68.53972,67.68768,68.98951,71.09013,71.40844,71.50298,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,165.7004,228.2261,-9999.0,369.6216,441.1575,517.2822,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,882.2886,880.2762,-9999.0,-9999.0,566.3505,-9999.0,-9999.0,217.528,-9999.0,179.1969,-9999.0,181.9215,188.9801,194.2079,203.5668,201.5102,234.1064,266.9677,257.4644,268.2005,260.4558,270.954,286.4933,269.3792,277.0263,307.0592,333.9554,296.8915,267.862,257.1295,217.0698,213.3511,249.8218,299.6747,228.728,188.8759,121.0261,136.7261,128.6984,116.4805,116.4822,114.8642,119.2109,132.6184,128.6598,129.0038,130.3642,126.8819,75.521,70.92503,99.56018,106.6181,102.6291,118.9084,93.73767,100.6431,76.97861,100.0574,98.11231,123.7624,145.4946,151.7424,161.8557,173.7005,162.6043,163.3546,149.4765,136.4433,120.1411,108.9256,116.1624,97.78345,83.76287,64.71327,65.24646,41.39318,42.95555,57.86134,68.27169,75.16761,84.175,-9999.0,74.86127,69.55862,83.23263,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,64.62466,66.09124,67.04806,68.55648,68.29363,70.05755,70.97929,72.91862,73.05727,73.13595,-9999.0,72.03842,71.72572,73.20721,108.6552,183.2898,-9999.0,278.8248,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,913.6307,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,176.968,176.9201,176.4572,176.689,181.0156,166.419,105.6795,235.1172,255.5576,231.8757,237.4252,265.0536,288.4302,272.2407,285.8981,301.7035,335.1918,344.8187,304.8899,297.2682,282.5482,250.557,234.9232,264.6515,283.7913,233.2683,216.7628,239.1917,125.3266,129.5439,136.6026,132.691,121.0402,115.3353,118.3399,117.7594,117.0158,112.4101,104.1007,91.50639,86.46888,97.64314,117.4089,-9999.0,205.9342,167.7498,125.5125,81.29682,79.90072,103.9556,115.2483,133.0548,145.13,153.6792,161.6337,153.5656,132.4908,109.6461,112.9709,108.9981,102.8147,102.8839,100.5444,95.77282,62.00462,69.64025,63.75122,43.67708,53.82048,69.02383,74.83308,79.8536,83.18454,-9999.0,80.10413,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,65.39996,66.55769,67.52536,68.68472,71.52896,72.98849,75.16119,75.23941,74.96961,74.54695,73.43811,73.01312,74.22272,74.74471,148.9075,180.2849,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,886.4607,867.7072,884.2684,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,361.932,-9999.0,177.559,177.4878,175.6093,174.0784,168.7612,147.7752,69.51985,195.1052,252.7684,235.9412,222.4203,221.2579,248.7443,262.6386,270.6938,287.0482,306.4036,317.4169,310.7812,296.5722,271.685,218.5889,228.1685,203.347,256.4124,273.6842,226.1472,218.6079,192.5792,140.41,94.98238,169.6784,152.5163,123.1007,112.2592,108.8657,107.1216,109.3619,106.7141,103.0374,105.1347,100.7204,105.8912,87.081,169.6202,389.9624,-9999.0,165.1831,79.70837,74.80526,99.02126,105.8883,116.9742,123.7221,-9999.0,136.9601,131.0318,107.7891,85.39925,101.004,-9999.0,-9999.0,96.61103,95.94904,95.82893,89.17802,80.52198,82.76276,66.45974,71.08236,70.23702,80.82246,-9999.0,82.43243,84.38869,85.8877,87.43085,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,61.14119,61.28108,-9999.0,64.32748,65.66796,67.1926,69.40292,73.55412,76.04263,78.72823,78.43452,77.29104,76.32657,75.13736,74.67624,75.55806,74.68396,108.6032,144.3429,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,831.967,-9999.0,-9999.0,-9999.0,-9999.0,610.9058,-9999.0,411.558,-9999.0,213.322,177.2329,175.8432,170.5247,163.1253,164.8284,153.1201,199.5109,227.9365,233.3123,235.2111,209.3077,238.0751,262.8716,272.7932,291.8661,307.1172,313.6544,299.6734,278.0182,262.1048,243.8857,211.6927,151.0035,211.6448,216.843,184.8247,178.1264,154.009,117.7526,110.0895,129.3415,127.4047,117.8814,102.9022,92.21443,103.2384,106.762,108.0154,105.824,112.7561,111.6861,106.1274,107.0667,157.8326,239.2651,-9999.0,154.4378,113.9375,100.0147,93.83585,-9999.0,101.2269,110.516,112.6217,-9999.0,-9999.0,106.1231,98.57415,-9999.0,-9999.0,-9999.0,-9999.0,95.63038,100.0637,98.29985,85.32048,84.68868,79.33299,84.83024,116.1504,100.9525,-9999.0,-9999.0,83.49647,82.62674,89.50597,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,59.68044,59.29374,58.90696,60.21879,61.46854,62.69301,64.11037,66.19991,69.02357,75.47608,80.661,84.69859,83.1496,79.96608,78.22907,77.31718,77.08901,76.07022,76.50952,75.55383,127.7255,-9999.0,166.9714,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,790.9725,772.5384,-9999.0,-9999.0,-9999.0,-9999.0,628.9122,482.2868,414.891,-9999.0,-9999.0,172.661,158.1786,156.1951,161.4744,159.775,187.0847,201.6288,222.5083,223.8687,215.3227,208.3752,268.029,270.212,271.2289,296.1069,301.304,302.9004,288.3052,274.9461,253.9604,233.8252,192.9283,161.0973,184.9522,186.4287,170.4959,167.7688,126.2941,86.08878,114.5594,107.1663,97.83944,108.0424,97.74631,69.32124,94.47749,110.4256,116.3344,108.6342,110.4734,105.8692,88.77531,107.9753,132.4053,-9999.0,146.3188,90.47652,108.9577,100.3561,95.31036,90.77303,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,91.38298,-9999.0,-9999.0,-9999.0,-9999.0,92.92962,90.67461,85.63018,83.26465,84.22152,95.27158,118.872,106.3539,-9999.0,-9999.0,85.13704,83.97587,83.63473,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,60.13955,59.07832,58.28218,57.14474,59.53904,60.26416,61.51082,63.98431,68.10832,77.05435,85.82793,93.32628,88.77895,81.94231,79.45,80.56308,81.22746,79.43915,78.00114,75.88811,93.04708,104.233,117.0829,152.8447,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,727.3298,-9999.0,-9999.0,-9999.0,731.903,657.5137,577.3072,485.4823,401.6854,-9999.0,235.1887,177.1693,143.4684,146.743,143.5258,144.9575,150.3459,158.0882,188.7852,204.0863,207.3481,216.2955,246.556,249.6837,274.9174,280.664,281.7239,278.8594,276.3948,293.3899,255.1011,227.6586,181.0024,151.3375,168.7329,168.4535,177.4055,175.1125,136.5906,117.4282,115.3434,110.1961,106.0658,107.8087,105.8117,100.5981,113.5861,136.272,137.5429,109.5988,99.31689,97.79936,84.06177,95.04391,94.79863,117.5837,117.3367,106.8697,102.7014,94.00982,80.80453,84.08533,82.27303,78.5765,80.73696,80.84977,-9999.0,83.33115,81.98988,84.7877,88.57994,91.03341,-9999.0,-9999.0,-9999.0,87.70287,85.43242,84.37977,-9999.0,90.9223,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,84.71887,84.22554,-9999.0,-9999.0,-9999.0
