var4,var8,var12,var16,var20,var24,var28,var32,var36,var40,var44,var48,var52,var56,var60,var64,var68,var72,var76,var80,var84,var88,var92,var96,var100,var104,var108,var112,var116,var120,var124,var128,var132,var136,var140,var144,var148,var152,var156,var160,var164,var168,var172,var176,var180,var184,var188,var192,var196,var200,var204,var208,var212,var216,var220,var224,var228,var232,var236,var240,var244,var248,var252,var256,var260,var264,var268,var272,var276,var280,var284,var288,var292,var296,var300,var304,var308,var312,var316,var320,var324,var328,var332,var336,var340,var344,var348,var352,var356,var360,var364,var368,var372,var376,var380,var384,var388,var392,var396,var400,var404,var408,var412,var416,var420,var424,var428,var432,var436,var440,var444,var448,var452,var456,var460,var464,var468,var472,var476,var480,var484,var488,var492,var496,var500,var504,var508,var512,var516,var520,var524,var528,var532,var536,var540,var544,var548,var552,var556,var560,var564,var568,var572,var576,var580,var584,var588,var592,var596
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,106.0832,-9999.0,104.5472,103.7718,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,90.1873,85.05624,84.77251,81.57766,81.30729,80.76497,81.07683,78.38889,78.75078,74.1347,-9999.0,172.6543,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,611.8127,526.6571,488.6539,521.3016,629.876,727.8776,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,480.6707,412.5804,296.6739,243.4795,200.8439,169.3579,153.1949,165.6609,171.4059,171.2409,162.9577,159.8646,165.3608,144.9394,129.195,116.1263,112.2206,115.5616,82.22854,30.35167,52.09184,64.07797,76.98223,96.54413,104.654,109.9898,113.3533,143.9065,134.9494,137.4478,148.994,164.255,179.2162,194.6736,199.4227,211.6081,221.5664,225.6389,196.9595,183.2133,188.5696,187.7543,186.2944,183.1038,184.571,183.2273,183.3609,176.1688,195.3596,234.4257,239.731,246.7033,258.6911,258.8672,243.81,235.2842,226.1747,231.9474,240.973,240.4769,290.115,329.2597,277.0114,275.47,279.4873,256.1318,252.5824,241.2877,238.9908,230.2691,200.4132,166.5212,148.751,143.7706,143.1738,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,96.96907,96.36312,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,85.48458,-9999.0,-9999.0,84.08197,78.83134,78.72399,75.59943,75.61373,72.62982,72.23377,72.95013,69.6571,70.50833,115.8625,206.2105,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,570.0419,587.2792,618.8944,656.8644,-9999.0,-9999.0,-9999.0,-9999.0,527.7542,-9999.0,395.8721,289.0456,236.9125,221.1308,204.0851,181.2191,183.3298,189.2996,194.6786,192.9477,183.9394,169.0414,155.5987,123.875,141.4478,144.4509,126.7167,103.3719,77.58712,59.72337,66.81742,93.25433,110.3857,109.5776,107.8287,104.1542,138.4639,121.4845,112.6387,121.0564,133.7005,155.6644,171.5153,177.6939,191.7607,213.8454,208.1994,141.4549,146.8385,177.5043,178.705,170.9553,173.0714,187.2636,182.2692,179.363,181.4413,197.3349,217.2768,227.3404,227.6857,237.5919,240.4599,249.7291,212.8523,213.5188,210.1102,217.2288,209.1637,229.0809,238.2389,242.2506,264.5492,286.4088,236.843,220.5174,203.4729,185.7112,175.1557,154.3394,129.9504,120.1292,119.5069,127.1567,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,86.10972,85.53706,84.92358,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,77.24723,77.2674,72.01644,67.72721,65.28083,65.89767,64.24821,68.90659,-9999.0,72.02209,-9999.0,161.1656,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,670.5734,646.3965,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,498.7812,419.784,354.9808,283.0321,236.1499,227.1025,227.9337,188.417,176.2562,202.4884,213.2858,211.1425,204.4545,208.5869,188.3572,165.1445,165.1452,161.7109,151.2873,128.9519,100.529,63.57417,66.67171,105.5028,119.1663,116.1887,103.4345,106.5972,110.9296,102.87,97.79388,101.8484,113.0731,138.0303,159.5741,165.0779,171.8432,182.0995,171.3598,154.3809,149.7456,154.2904,155.1174,153.7974,153.4326,164.4221,164.9438,168.9296,173.5146,183.7839,204.6324,225.2889,237.8966,233.3283,234.049,264.8079,216.7409,198.4556,175.5036,137.5527,148.9324,179.7138,203.9596,215.3546,204.8275,199.929,185.5961,177.8096,158.2797,136.2962,139.9597,118.5618,98.48921,105.927,109.9104,117.7672,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,67.29129,67.40044,67.63961,65.19639,64.91842,66.16805,66.83451,65.31731,-9999.0,68.09421,72.05544,109.5135,114.1843,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,771.8212,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,596.9538,566.2345,489.8094,452.9305,389.7053,325.2253,269.3658,241.1185,220.5513,216.8824,191.2391,180.7481,221.886,225.3098,196.4724,225.9668,236.9543,214.3382,185.192,185.2985,196.5869,193.34,168.7516,145.7412,117.7672,115.303,126.0067,134.4529,126.4965,80.28158,102.4196,103.9916,91.97225,85.55987,80.64212,93.4071,122.8662,146.1961,161.6554,163.1123,160.2806,144.1186,134.2145,132.8733,129.8754,125.7628,123.3879,134.5991,138.7465,139.5077,142.5316,155.105,172.5313,191.6901,211.909,226.0384,221.2092,218.2738,223.0664,201.3062,155.205,157.9191,128.1345,119.6144,129.1961,163.0099,159.5565,146.864,128.0911,124.7305,135.7664,134.4066,128.1065,122.0238,98.46443,71.25893,103.8595,107.962,113.6407,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,62.85708,65.88169,63.59405,63.79315,64.89574,65.50409,66.6787,67.4264,66.12115,66.9894,68.60564,69.19276,69.18768,106.3903,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,703.295,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,840.9009,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,545.3448,523.007,-9999.0,415.7611,330.5089,303.2097,250.2758,229.4763,222.2451,225.4087,228.4926,241.3683,262.3507,250.7076,202.4941,244.6235,252.1851,238.4924,190.9835,208.9129,227.337,227.4204,207.476,163.9715,149.9445,157.8734,167.3713,167.6972,159.9154,139.6574,125.5931,113.3049,84.34138,78.47166,72.67418,82.64918,106.2679,124.8574,143.6077,149.4258,148.9688,134.258,126.6234,113.7753,101.8927,106.217,108.4202,114.1515,116.537,111.6723,110.9431,136.0008,164.5237,174.0711,191.4061,209.2959,205.6846,206.2451,200.7526,177.7133,153.8089,148.655,120.7753,95.80259,97.56759,104.4035,106.4024,103.4565,105.4538,102.2202,103.0493,110.6855,115.2715,110.0737,98.94484,92.89496,98.31372,103.6708,108.3064,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,63.24202,63.5811,65.00327,65.6612,66.48678,67.43678,66.48842,67.20857,67.93409,69.99277,70.07155,70.59306,-9999.0,-9999.0,-9999.0,282.8069,-9999.0,-9999.0,650.6262,-9999.0,848.6004,903.8137,916.1406,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,845.8159,850.4207,-9999.0,-9999.0,809.2692,-9999.0,-9999.0,-9999.0,592.8405,-9999.0,489.0425,-9999.0,341.7077,279.3734,247.9411,240.3827,216.0671,226.6438,238.1443,250.6337,275.2,297.4664,288.4142,291.5232,300.8658,269.4964,242.4316,260.9305,271.8106,263.4179,238.9948,221.5848,138.6483,154.0214,201.7646,216.28,197.8267,181.9394,176.9529,151.6727,129.6246,111.9696,103.7044,92.73306,96.91486,110.5139,124.0604,137.8601,147.4719,159.1846,117.3798,102.1568,101.1995,93.1683,90.98408,97.69494,96.00179,102.2827,100.9935,102.7392,111.4464,159.7498,167.7602,165.5003,173.4977,166.6224,165.3709,179.1889,171.2098,148.8143,141.8832,116.405,107.9945,100.5449,82.06188,75.59135,77.5985,47.44544,49.38893,73.31493,82.59069,90.75491,96.84592,-9999.0,80.89761,74.56699,91.21251,100.5713,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,62.87363,64.54489,65.16594,66.20132,67.42558,66.90746,68.00558,68.93345,71.06711,71.22724,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,379.142,527.8741,-9999.0,722.6335,808.4709,876.0616,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,891.0262,876.8699,-9999.0,-9999.0,693.6716,-9999.0,-9999.0,528.6549,-9999.0,373.883,-9999.0,239.8775,217.6113,215.2898,219.7496,224.3924,241.9881,256.313,277.2222,293.2076,296.9817,304.3078,307.8047,292.0453,291.1884,319.5092,349.0851,309.4362,266.4976,243.887,211.551,203.0204,244.6892,304.4547,231.4909,195.502,129.7454,158.9443,145.1513,121.4605,117.2879,112.6115,112.7172,119.3037,133.1657,143.5818,143.3282,136.1245,82.6249,72.07611,94.01471,96.81549,92.42527,99.26827,89.97747,94.44332,77.65507,104.7731,100.2284,129.2674,153.608,156.0346,161.592,169.3018,162.2475,163.3818,150.6629,139.1841,126.1629,112.9799,121.6845,106.1012,91.85226,72.02694,71.73373,45.77079,46.30077,63.03411,71.88153,79.72563,87.54873,-9999.0,78.21687,73.23038,86.06599,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,63.63588,64.6412,65.76711,67.36384,67.45356,69.07751,70.31399,72.56974,72.78389,73.10671,-9999.0,104.3952,181.6851,201.9118,270.7704,394.653,-9999.0,695.8536,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,918.5782,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,313.6373,229.2963,205.1537,197.9276,199.5315,208.5213,224.2635,238.1164,255.7296,263.9461,261.7742,281.5485,297.5448,297.8152,303.1238,316.6913,346.7724,359.7896,316.59,279.8275,274.0443,256.6471,231.4165,239.7103,281.3293,235.5429,221.9253,255.48,168.3733,146.3962,146.8117,140.142,126.3626,120.2271,125.4003,144.8401,169.8262,152.9552,149.7207,125.5117,91.49725,95.59418,103.3074,-9999.0,125.437,132.3944,118.6116,104.4139,111.7439,116.7712,130.296,141.7908,148.7537,158.8056,159.0168,152.507,132.9045,110.7568,115.7904,112.1026,109.7858,110.913,109.031,104.5477,66.63102,75.26528,68.46564,49.49147,59.41991,73.32288,79.60391,82.8601,82.62375,-9999.0,83.18878,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,63.58776,65.09218,65.34534,68.10724,70.55701,72.31232,74.78716,74.95776,74.49016,74.41841,72.96507,104.04,182.9178,205.3661,315.5235,409.1481,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,899.9067,906.3298,899.3101,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,516.3408,-9999.0,353.3606,281.9286,213.8876,189.6528,194.4001,188.1839,179.4895,195.5466,215.6603,239.1272,250.2848,248.4143,267.0931,272.7155,295.1733,307.9402,321.7189,329.4483,321.7079,306.0704,277.4881,232.8123,233.9429,198.1516,215.398,226.1603,233.6227,224.3049,203.0945,157.3441,99.66744,178.0306,161.9634,131.6999,117.2881,120.2677,140.4953,204.021,165.3619,143.7321,129.4543,111.6136,107.8637,111.2476,128.8347,179.7975,-9999.0,171.5914,126.7684,118.5343,122.3441,124.9561,130.5648,134.7552,-9999.0,137.9057,130.8234,108.527,86.43691,103.5655,-9999.0,-9999.0,105.6041,104.9925,101.1952,94.26595,84.46725,85.82103,70.84201,76.02204,74.65012,85.64165,-9999.0,85.30155,83.63383,88.88126,90.23792,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,57.81366,59.52437,-9999.0,62.1063,64.15549,65.05858,68.79025,72.81259,75.33754,78.28508,78.11327,76.84746,75.44427,74.47509,72.2874,133.9748,182.1916,210.3886,327.8194,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,904.8389,-9999.0,-9999.0,-9999.0,-9999.0,650.0676,-9999.0,433.6749,-9999.0,294.7847,233.3279,205.5294,178.7592,170.371,162.5278,147.1776,133.5884,174.9821,216.5439,226.2942,242.8763,278.3351,291.4561,295.0824,311.5072,322.5428,328.6541,314.1776,288.2919,275.7174,258.1111,196.6893,156.8719,194.5375,197.3139,182.6828,179.9665,162.4048,126.7194,119.1481,144.9191,147.7941,127.2174,109.0236,98.42992,108.5626,128.1915,137.8805,126.2643,118.4638,117.4801,112.1492,112.9243,130.2534,185.6322,-9999.0,152.147,123.8335,114.6878,108.0653,-9999.0,115.7406,114.2596,120.2253,-9999.0,-9999.0,106.9817,99.96687,-9999.0,-9999.0,-9999.0,-9999.0,103.4281,104.4454,101.4475,89.07735,87.73045,83.4721,89.23849,121.1675,105.4095,-9999.0,-9999.0,86.12585,85.04362,92.39269,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,57.05973,56.81872,56.07212,55.97658,58.47384,60.04421,62.44778,64.42295,69.16828,75.30702,79.91517,83.49893,82.73582,79.56124,77.4851,76.57504,74.54224,72.23814,133.903,182.0737,247.9654,-9999.0,498.7056,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,961.8403,906.7637,-9999.0,-9999.0,-9999.0,-9999.0,491.1342,374.8902,288.9182,-9999.0,-9999.0,194.0202,177.3292,150.3595,136.4659,137.218,130.9717,119.4795,149.5151,192.0241,217.8999,230.7618,296.1978,291.0825,287.1581,308.602,312.9822,313.4731,303.1132,284.6064,269.4214,246.1202,182.6113,161.2367,183.1164,179.3159,169.4473,168.4802,132.1987,89.44753,124.436,128.1253,127.1696,116.4528,98.01181,71.1442,95.76482,113.7489,118.9217,114.0131,113.8289,112.7781,102.2772,103.6397,112.3144,-9999.0,133.9513,90.78622,107.4786,103.1466,94.63388,95.77555,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,94.51655,-9999.0,-9999.0,-9999.0,-9999.0,97.81648,94.79116,89.68166,87.134,88.10146,99.85574,123.7337,110.911,-9999.0,-9999.0,88.69373,87.30431,85.82815,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,56.20746,55.1324,53.70313,53.27916,54.03384,57.2695,59.91068,62.50851,68.38959,77.09453,85.20214,92.63309,88.26081,81.69354,79.35043,79.84993,79.2908,74.71277,71.66548,128.494,180.2692,257.0258,400.4863,561.3551,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,982.7456,-9999.0,-9999.0,-9999.0,591.9063,396.2712,242.8817,226.1787,149.6713,-9999.0,178.353,162.0237,140.5045,135.6511,119.7141,122.4104,123.6102,125.1742,137.2803,166.6875,199.9317,222.5708,264.3377,263.7419,287.4865,290.9711,294.2949,287.9841,288.9016,296.5838,260.7842,236.558,179.5135,155.65,165.8355,167.6441,176.3098,175.8482,142.9204,124.7895,124.189,120.0783,116.0203,109.0932,99.768,94.49055,102.2846,110.6002,109.8247,100.345,92.30148,96.27094,83.91969,88.71036,87.27894,105.0981,111.476,104.7497,100.4978,89.45425,81.0635,85.52375,83.97594,78.95654,79.84196,81.12429,-9999.0,83.94393,82.60921,86.58061,92.0012,95.79318,-9999.0,-9999.0,-9999.0,92.02626,89.66038,88.48953,-9999.0,95.39912,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,88.11534,87.45733,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,52.58895,50.46518,49.51618,50.65999,52.471,56.27906,59.15003,65.48917,74.75742,84.56357,94.85143,88.43224,81.40007,81.20571,86.08067,87.44606,79.02306,69.88375,86.30626,123.4195,213.4344,305.2095,460.4955,549.0969,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,422.3857,-9999.0,64.30672,137.6333,91.8868,103.4613,144.8109,144.3098,130.259,123.635,106.2438,105.8893,101.3789,101.014,105.9262,120.7232,135.9289,130.3768,129.4562,210.5415,251.4384,273.8582,292.5129,275.8827,268.1247,267.4099,251.6732,233.3292,207.3649,178.8065,157.2405,152.2387,152.5366,148.4884,139.2174,126.6458,116.6963,113.2454,114.4066,106.3826,89.79375,96.23537,107.3401,109.6704,110.2308,99.75275,91.71712,97.06771,89.62343,85.76382,81.84492,93.38092,99.19678,98.28833,93.95345,87.22668,83.07487,85.18298,-9999.0,77.61373,76.61534,68.54424,67.11269,78.66056,77.41805,82.07794,89.98486,95.25684,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.81541,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,50.92521,46.54012,44.66542,47.04881,49.27715,49.73325,53.95499,61.05102,68.27685,74.03439,80.28845,79.58382,77.89597,82.30403,96.6716,105.0451,83.67207,61.82591,57.57996,81.85498,129.5659,227.3336,323.5862,432.3757,579.8533,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,621.0897,-9999.0,-9999.0,-9999.0,219.8696,135.4449,152.3112,128.7411,133.5645,147.7472,140.4384,119.9737,111.2669,95.41021,89.01481,85.40836,83.23328,72.65834,69.49659,63.47229,74.27477,56.40958,168.504,169.5557,242.4766,327.5394,262.3047,266.973,241.9212,215.8533,217.0124,213.1286,170.9967,130.5492,133.9346,129.1177,122.5828,120.3419,111.0609,95.02921,91.45294,102.7696,109.6291,104.8643,110.4727,113.4925,114.2254,116.6853,120.8254,119.7196,103.9093,95.25352,88.38088,85.98943,86.94575,88.62294,90.41102,87.30709,84.83895,85.69895,-9999.0,82.53352,81.55045,79.63042,69.8288,68.32471,79.46111,82.39433,84.8661,90.71492,95.02402,97.10151,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.94639,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,60.10887,56.15565,51.27607,44.71797,41.81469,45.27608,45.18451,40.4095,44.74409,59.12383,65.04133,67.07789,69.94859,71.24619,72.92739,78.55661,97.29428,110.682,80.02773,49.7745,50.23109,56.15766,87.58849,139.063,208.0624,251.3625,369.5434,441.8827,-9999.0,-9999.0,-9999.0,496.0202,474.9131,-9999.0,392.0276,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,249.6662,210.1511,175.1567,154.1762,153.7212,133.1027,113.0194,108.5691,84.66073,79.77631,77.1142,75.05879,69.18291,34.17651,42.68441,27.43841,70.39434,103.848,164.5679,188.4185,224.9477,242.2832,215.5742,215.4042,222.273,219.5864,210.292,190.9357,178.9566,155.4886,129.7824,125.736,108.4324,109.0575,100.5192,62.324,46.76947,89.04527,118.3913,151.583,143.1966,122.095,116.7073,116.7901,133.4267,140.0762,109.1265,93.80606,84.34336,72.03396,75.84505,74.33284,83.07704,75.98481,-9999.0,-9999.0,81.17744,85.46761,85.46612,86.60838,85.27229,84.88473,84.62828,83.59048,87.65116,92.05978,96.4171,97.56053,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,63.45263,59.31978,54.74927,48.99825,46.34776,46.6246,41.49184,24.77519,24.59318,59.81078,66.40372,65.30447,66.57141,67.97199,67.89733,70.29352,79.33047,83.64486,70.26153,55.37906,53.96359,56.37147,79.65916,92.37172,142.3695,167.7128,222.4151,275.0264,294.6534,262.3571,246.0516,253.403,262.2089,214.9602,192.7643,174.6497,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,206.1861,196.857,170.7495,164.7645,114.037,112.9219,105.3392,76.57087,71.28694,69.09892,67.91914,57.75889,40.12989,28.6371,35.17361,10.89575,48.17632,97.46327,147.6263,181.3622,199.5578,189.7964,153.8625,183.9858,203.8929,213.2365,201.3653,181.9221,185.7422,189.7867,204.9827,178.0542,141.1211,124.1713,103.6683,71.19212,62.43134,97.64619,122.6554,137.5656,137.7646,125.5919,113.3219,116.6126,114.1734,112.1688,98.74119,87.18195,76.2598,56.30539,60.68691,74.81685,-9999.0,-9999.0,-9999.0,59.34063,79.10133,88.36657,81.33146,90.29887,96.74571,93.24342,88.07658,83.91311,93.48882,95.44344,97.77753,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,72.16647,70.11903,65.00807,59.10547,54.66515,52.11262,50.21978,44.24364,28.83257,28.66387,52.35026,61.79089,65.17049,66.55968,65.44933,66.9501,66.59675,67.82659,69.52914,65.25517,59.49837,57.18978,56.53844,56.65501,55.97909,93.84172,104.456,116.0824,122.8155,143.2662,108.266,95.31944,130.8898,-9999.0,99.71297,93.90676,79.88329,110.675,129.171,-9999.0,-9999.0,130.0067,137.3396,140.7637,141.4923,110.4273,106.476,112.7763,72.60572,68.92399,65.01872,59.42411,54.772,49.3841,43.08648,37.88672,33.35851,17.18838,38.36296,74.85154,117.373,152.0844,165.9464,179.4904,175.3626,191.8017,198.3351,205.979,193.5023,199.6892,209.0259,215.7469,241.5969,210.9795,168.2516,144.5307,121.6108,112.0728,108.799,122.612,131.5617,140.1243,139.9557,133.1192,127.2817,119.5834,106.2465,89.54699,90.63222,86.1863,77.5089,69.55009,77.49512,-9999.0,82.16522,80.68702,64.16174,50.09741,80.8091,92.59412,109.0766,118.8459,99.53996,96.18988,94.24182,99.39783,105.1417,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
