var 4,var 8,var 12,var 16,var 20,var 24,var 28,var 32,var 36,var 40,var 44,var 48,var 52,var 56,var 60,var 64,var 68,var 72,var 76,var 80,var 84,var 88,var 92,var 96,var 100,var 104,var 108,var 112,var 116,var 120,var 124,var 128,var 132,var 136,var 140,var 144,var 148,var 152,var 156,var 160,var 164,var 168,var 172,var 176,var 180,var 184,var 188,var 192,var 196,var 200,var 204,var 208,var 212,var 216,var 220,var 224,var 228,var 232,var 236,var 240,var 244,var 248,var 252,var 256,var 260,var 264,var 268,var 272,var 276,var 280,var 284,var 288,var 292,var 296,var 300,var 304,var 308,var 312,var 316,var 320,var 324,var 328,var 332,var 336,var 340,var 344,var 348,var 352,var 356,var 360,var 364,var 368,var 372,var 376,var 380,var 384,var 388,var 392,var 396,var 400,var 404,var 408,var 412,var 416,var 420,var 424,var 428,var 432,var 436,var 440,var 444,var 448,var 452,var 456,var 460,var 464,var 468,var 472,var 476,var 480,var 484,var 488,var 492,var 496,var 500,var 504,var 508,var 512,var 516,var 520,var 524,var 528,var 532,var 536,var 540,var 544,var 548,var 552,var 556,var 560,var 564,var 568,var 572,var 576,var 580,var 584,var 588,var 592,var 596
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,181.8044,184.558,188.773,194.0005,195.029,205.1402,229.1515,241.0044,223.3167,206.343,195.056,187.0981,179.4734,173.0551,164.9145,156.6844,147.9596,146.006,147.1205,147.3805,145.4904,138.9138,130.3911,123.9049,115.0852,105.7374,101.3146,101.0538,104.8565,106.8802,108.697,108.7069,109.9729,111.1329,116.9345,121.367,124.7109,134.696,121.4413,81.66799,88.14128,138.8012,172.3311,176.7467,173.7408,165.4409,159.082,170.4099,179.7355,143.0717,146.8408,146.9651,126.77,120.7615,119.4396,134.5329,140.0515,145.3183,150.0442,146.5459,142.927,148.9675,151.331,155.0908,160.5273,175.5622,183.41,191.5106,196.7837,192.2492,187.39,179.7621,167.7,156.0899,145.1683,136.4113,126.6799,114.9122,111.0665,87.5997,73.0051,125.261,186.4409,-9999.0,-9999.0,-9999.0,-9999.0,308.2548,336.9774,353.7279,368.5168,375.7161,372.8715,340.5587,301.5226,276.264,289.6948,267.4789,262.2186,250.6805,221.0775,197.127,197.6941,174.3744,217.1582,246.9383,231.3028,224.785,240.7735,212.7052,171.416,147.627,124.3463,107.5286,118.5299,130.4121,146.2691,151.0816,152.9243,157.1358,155.2188,158.1335,164.8048,161.2316,146.0231,136.8195,116.3155,98.14857,110.473,123.3467,133.0684,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,177.2277,180.4688,185.8731,191.8212,193.221,201.5785,216.716,221.6759,213.124,201.6245,190.8784,182.284,171.8953,163.8371,154.7033,144.2117,137.5329,140.2175,147.5765,149.8324,147.3479,141.0535,133.1614,123.0417,114.011,102.0801,93.82446,93.0265,99.88983,106.0043,108.96,111.3382,113.8753,121.9954,127.5751,131.2341,133.4879,131.9999,125.3597,113.2498,114.765,132.6162,149.5521,159.0286,156.453,151.457,141.66,127.9172,147.5254,145.0335,148.2752,150.9301,127.419,123.0645,120.7514,132.9661,146.6965,167.9115,163.2327,150.4485,147.952,149.8514,150.8885,155.3325,160.5828,172.6717,187.5109,197.1498,202.9882,203.5608,198.8949,186.2622,176.4185,157.8973,152.6432,150.196,144.1154,132.3216,120.9026,105.0107,95.60478,-9999.0,-9999.0,-9999.0,244.0007,268.3231,301.7659,329.8058,353.3293,368.8784,383.1183,409.9074,407.9797,361.5756,327.0529,323.9739,300.3442,257.7333,283.3883,316.9742,261.0919,229.2139,219.0187,218.0362,227.4141,224.8145,238.3119,234.2232,226.4638,206.2199,176.231,167.9306,137.4109,123.2328,120.8244,131.7265,143.5004,139.2154,127.1166,139.2854,147.038,151.3498,148.9526,147.6201,137.2354,129.2086,122.3372,116.8037,115.1591,120.3259,128.1325,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,171.4557,173.4635,177.4199,181.3073,185.6603,197.9411,225.7494,230.1009,207.1003,191.7363,181.024,173.4725,166.1069,157.8469,147.47,135.0628,123.2626,129.894,149.9551,148.7412,146.7828,142.764,133.552,122.834,113.7447,101.6352,93.34114,92.35191,101.2066,107.4498,110.6358,111.6741,114.5808,125.9367,139.3097,150.9642,147.4621,142.2433,131.8664,119.6318,120.5006,126.9613,140.1829,147.124,148.9091,141.9149,134.5892,124.1439,135.735,144.3872,144.2376,141.8569,134.1233,129.9247,130.0817,136.19,146.7298,159.2281,158.1621,151.7396,147.3205,147.6249,149.8595,153.8529,161.8465,174.0991,186.9074,203.4363,221.3842,233.9293,224.8861,203.3779,185.4011,164.2424,149.6898,-9999.0,142.0943,133.0818,133.5074,128.876,132.3295,-9999.0,-9999.0,206.9846,233.0176,248.8267,303.1024,328.9225,368.7358,362.7342,382.6946,424.5102,426.6433,409.5609,365.6841,334.1584,312.3061,274.2924,320.1806,314.3801,271.5462,243.5383,224.1155,226.0306,236.7624,260.5471,267.3768,244.2513,231.3316,203.7868,178.7384,170.3602,134.324,118.7874,103.1673,136.8755,151.3655,145.9565,115.293,127.8806,134.3705,135.5618,135.8416,130.4951,124.1756,121.8026,121.522,126.8954,124.3385,122.561,125.1892,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,166.7022,167.0712,167.7826,169.0366,171.0602,181.9395,209.2368,214.8627,193.7756,180.3212,172.135,166.1512,160.9778,154.1566,145.3429,134.1005,125.6684,130.5434,144.9436,146.4782,144.9484,140.3317,132.7984,125.2771,117.2738,106.4424,100.895,100.7934,105.7196,110.825,111.8508,110.6339,114.1421,125.6308,145.6083,176.1362,162.6824,169.2831,133.1077,104.1396,113.4603,124.8982,126.9589,135.1086,141.0473,138.8475,136.7843,134.7617,136.8568,142.491,142.1459,140.3988,136.7866,134.1796,134.6053,137.8275,143.0714,148.6067,148.1164,146.1661,142.3236,142.6322,145.0682,149.5974,159.9183,174.516,189.2647,214.0554,245.6321,270.4895,258.9797,224.378,190.6813,166.0138,161.5771,152.8773,147.252,146.341,144.5043,-9999.0,-9999.0,-9999.0,128.8096,194.8678,234.1305,233.394,297.169,334.6025,382.3987,404.1893,422.9116,438.4172,435.2533,426.6869,397.3221,352.9998,322.6411,294.1328,294.3595,281.5339,266.0062,250.6399,232.28,233.2267,245.9495,251.8874,251.1348,248.1762,232.5587,205.2578,184.6121,165.3532,138.29,124.5993,124.9828,152.7958,175.2165,171.436,153.6136,139.3617,127.4905,121.9815,120.8881,114.3142,113.7961,115.2227,121.7607,128.9358,125.8347,124.0963,124.6131,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,164.9647,166.1172,162.7559,158.4745,154.0994,156.6117,168.4554,172.2945,167.9918,163.6556,161.4087,158.8307,155.678,151.8306,146.1127,139.0513,136.092,136.2207,141.1167,143.9305,143.1992,139.1127,132.0429,126.0997,119.5984,111.6368,108.8679,109.3532,111.5883,114.3157,114.9679,115.6604,118.9219,124.9028,134.9506,153.6342,152.2075,155.661,127.7498,105.9386,113.9766,119.238,122.7413,126.1391,133.0658,134.3847,136.0813,136.035,140.9428,142.1159,139.712,138.9917,137.5996,136.5794,136.7483,138.1607,140.1547,142.5538,140.4403,138.7523,133.1798,131.1797,134.127,143.2438,156.4831,170.4037,184.6285,212.1996,251.7153,283.2521,270.3927,228.4592,200.6992,176.1142,-9999.0,159.7171,149.0647,143.8706,-9999.0,-9999.0,-9999.0,108.0403,132.0332,199.3419,236.4289,264.6426,298.7464,356.1801,408.6503,442.5382,458.5469,477.5416,474.2126,447.6253,416.8872,371.6395,334.4534,297.0799,249.1539,219.1129,254.1989,259.0745,257.338,253.5703,244.8955,245.2637,234.3891,231.7767,221.2554,200.3027,192.3847,179.4859,159.6589,145.7645,150.6444,162.2148,174.8694,171.2573,157.2349,135.7271,101.627,99.2866,106.534,106.5877,106.6737,109.4829,111.1275,115.3906,115.133,117.3059,119.5078,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,161.3763,162.1774,156.6499,150.774,148.085,147.7481,145.9939,143.9332,144.9742,147.7683,149.4822,151.3896,150.9692,149.2255,144.8672,142.5344,141.065,139.601,139.0687,140.4533,139.5399,135.3545,130.2234,126.2405,122.1143,115.6639,114.3495,114.8937,117.3693,120.3279,121.2902,125.5733,126.3202,122.083,119.2777,122.6399,129.6298,132.5321,124.7104,117.7582,115.9134,117.5335,118.4572,123.74,127.4346,128.7934,130.1237,131.3427,135.7152,139.2289,136.1719,-9999.0,-9999.0,137.8891,137.7604,-9999.0,138.142,137.1694,136.1057,130.2109,119.5974,111.4554,115.5441,132.1857,152.8041,166.8711,175.9386,193.3025,226.0399,252.6091,245.9133,221.9206,194.3733,172.4833,166.1551,-9999.0,-9999.0,-9999.0,-9999.0,155.0124,170.2788,175.8264,196.5674,213.9921,240.349,278.1578,318.7362,366.7716,433.6878,474.8768,486.2857,496.4928,497.0409,458.9174,433.1738,382.796,340.5056,303.5728,265.3746,243.0733,270.1281,282.1808,276.2171,270.9278,250.7364,239.723,232.2587,229.0807,217.1059,196.2856,195.8469,185.2167,169.8919,161.7596,162.6564,166.5992,161.9538,160.6716,151.3328,128.5321,93.24429,93.83749,101.1674,-9999.0,103.4303,103.6697,104.6421,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,152.014,150.6231,146.1802,141.7455,139.6893,137.4499,140.9933,128.9878,130.7198,135.9277,140.1784,143.3208,145.0933,145.586,143.3086,143.7859,143.09,141.0537,138.802,139.3051,135.4206,132.0215,129.6167,126.813,123.9332,119.1651,118.5932,118.4241,120.2408,124.2009,128.4008,139.637,142.4501,122.4085,114.0159,108.5255,109.8163,116.8346,118.6272,116.0572,112.9705,111.6489,110.351,112.8888,118.8775,125.8179,127.4922,127.9936,153.457,159.6408,163.2007,135.4105,135.7021,163.8739,-9999.0,-9999.0,136.9934,134.5134,132.1573,122.6152,106.6725,92.37973,97.12635,121.8523,150.2599,166.9991,171.1966,180.0892,204.5098,214.9838,-9999.0,204.3385,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,110.7505,152.8761,191.4305,219.5174,221.3557,187.139,233.3144,289.5719,349.1743,348.3539,422.626,478.295,411.9513,457.4349,458.8706,454.2704,411.3776,375.5492,329.0457,317.8475,321.3878,302.2878,296.9812,299.6752,298.4727,291.6223,269.0668,247.4214,233.9795,221.1732,207.1998,190.0792,174.2108,174.787,172.7057,169.6714,168.3066,172.8683,166.9837,160.8797,148.9388,130.9671,108.599,94.8002,97.64272,99.33593,-9999.0,-9999.0,-9999.0,102.1802,103.2682,103.5298,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,140.4818,137.4745,133.6446,128.4987,121.8503,115.8193,127.5466,123.8223,123.6235,126.9976,132.8075,137.3197,-9999.0,142.6377,140.104,140.4254,141.0678,140.2818,137.9164,138.6073,134.0424,130.8357,128.4775,126.8609,125.1509,120.8644,120.4388,121.2478,122.9195,125.918,131.5084,146.3804,148.7857,125.6754,92.82935,62.04507,97.66129,126.1148,136.3266,126.9712,124.286,114.5072,111.3688,119.6588,139.3222,149.0775,157.575,158.4122,160.2762,166.6753,170.0352,168.8972,167.9502,169.3415,-9999.0,-9999.0,-9999.0,171.9731,142.6939,129.8215,109.671,93.23272,96.74305,120.5335,153.4071,168.1978,170.9516,176.5909,191.967,206.0995,-9999.0,187.2632,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,88.7506,89.55931,146.5885,203.4815,275.2748,252.5531,219.9866,237.8063,264.4568,260.3107,301.1189,347.963,391.7987,409.6183,437.1103,430.5515,409.7703,387.2316,349.6088,301.4615,326.9238,405.4013,341.5939,309.2662,305.0743,308.4157,309.9093,287.8885,266.1467,241.0563,216.5179,189.7784,177.0499,116.7182,158.9754,191.2304,183.6431,169.9239,169.6861,167.2963,168.199,154.5129,134.135,111.0323,96.3887,96.42026,94.04379,102.5007,102.0189,99.38847,100.6123,100.7262,101.2641,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,129.5003,125.3518,122.1005,114.9221,101.785,78.14885,46.88028,92.09658,111.2205,119.4187,-9999.0,132.3082,-9999.0,-9999.0,138.0241,139.1048,139.4069,139.5721,137.7915,137.6445,130.1615,127.6943,128.0577,127.0729,122.5915,121.5994,121.451,122.0874,123.1979,141.9941,152.2622,149.9238,144.8378,120.3184,94.45242,67.42191,106.3486,141.1146,147.1357,138.7912,134.4102,102.6172,91.1217,109.6027,130.4119,177.4059,193.7938,199.7547,169.6498,172.6425,197.1571,196.8046,193.3293,172.5119,-9999.0,-9999.0,-9999.0,-9999.0,171.1515,157.834,122.0961,111.7218,116.4048,133.1495,152.8878,165.027,-9999.0,177.9013,-9999.0,-9999.0,198.168,-9999.0,176.0025,-9999.0,-9999.0,-9999.0,161.9803,-9999.0,150.7794,158.2168,154.9695,268.125,271.5927,254.8315,249.1853,252.5127,233.8803,273.8987,223.0314,308.458,379.562,395.5883,403.9544,386.0192,362.139,313.8222,249.8015,282.6821,376.0152,332.868,312.8197,311.7883,327.0016,338.8683,314.5568,282.3712,257.1265,227.5593,185.6359,187.597,155.934,193.3415,243.9998,197.4382,164.2454,167.0323,167.7725,162.5029,157.2899,137.5658,111.4233,92.61085,101.1814,103.7308,104.4732,106.6283,104.4951,101.431,99.58105,98.02326,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,121.9244,117.9616,116.2317,105.1338,84.8322,67.81902,58.28175,80.14445,100.9584,112.9513,-9999.0,-9999.0,-9999.0,137.0052,135.8931,137.503,138.1703,136.2956,136.7337,136.6585,128.5429,126.58,125.4451,127.176,146.6962,146.7004,148.3924,148.0012,171.2285,167.2902,178.45,171.5154,166.2155,154.8079,148.3981,139.0716,157.7843,173.5895,153.612,109.9748,131.0395,128.3376,112.1785,156.0359,202.1997,177.6388,195.4592,204.2095,211.3822,203.8613,236.8944,205.774,196.5918,184.7816,180.2208,185.6574,190.9671,-9999.0,183.1898,166.5127,134.7265,130.6629,132.5784,149.0847,-9999.0,161.0208,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,178.118,-9999.0,183.3898,193.468,210.7858,173.243,145.3823,232.6003,249.9117,241.7802,228.4043,257.2224,290.7151,295.4507,278.7651,316.2663,361.6644,366.3694,360.0927,342.6721,322.6165,296.4612,261.4905,256.9627,292.6678,309.2099,307.922,318.1717,349.9265,374.35,326.9424,292.7558,269.5076,266.0117,227.0107,213.4736,207.6154,216.7011,228.1178,192.6786,147.2481,163.728,172.6754,163.9935,151.5773,135.4076,117.0399,105.2089,112.3341,116.6846,107.727,107.0952,105.5097,101.0702,95.91096,93.76065,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,119.6161,117.0207,114.8238,98.78268,69.89493,48.73363,65.24564,82.90066,98.00043,109.4372,-9999.0,-9999.0,-9999.0,134.7929,133.9569,135.9072,136.8465,134.9731,135.6052,135.7144,128.2259,124.2172,124.7967,151.8343,180.7513,182.9535,183.8879,184.1637,208.185,203.93,199.2659,217.0767,212.1957,207.0013,216.333,223.3473,233.6344,231.4154,196.0029,127.5091,150.6614,184.1365,189.0769,208.812,257.7669,248.1721,255.4951,262.7865,267.5982,278.2001,253.7035,240.5308,209.0901,171.333,165.5318,179.6552,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,166.9226,-9999.0,-9999.0,151.9949,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,177.4719,182.6007,196.5444,213.6558,254.7581,228.665,251.6189,311.1837,267.052,250.4949,243.7313,270.858,336.8699,315.3688,306.3583,327.3644,321.6936,309.9704,317.3173,339.6141,322.612,277.1855,282.2873,278.8323,308.2714,308.1213,294.7607,311.7867,330.2798,328.0795,321.743,299.246,280.6446,270.823,227.9672,228.9174,230.5541,228.2263,226.5094,206.7616,180.9663,180.1331,177.2299,170.2557,154.3219,142.6796,126.868,117.1353,114.8519,114.2612,110.3068,108.3978,104.2768,98.77271,90.8081,89.08716,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,119.846,116.6833,111.3346,-9999.0,74.30615,60.34833,70.47249,86.15349,98.72173,-9999.0,-9999.0,-9999.0,-9999.0,129.4957,132.3522,134.4845,135.5986,133.7228,134.5319,127.3201,127.0171,127.7671,150.2726,189.5719,191.7034,194.1806,219.7322,227.6619,252.8108,273.1042,280.108,255.4729,279.0156,280.299,-9999.0,291.5939,329.1052,322.9064,293.1078,257.467,269.3053,275.536,281.7318,288.8572,313.5823,311.5735,279.0855,258.7891,261.4421,310.0581,324.84,298.468,240.1163,169.207,157.1089,199.0874,202.798,205.7947,201.5501,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,182.134,192.8987,209.3408,227.5608,235.275,268.7198,338.8187,280.829,267.8734,266.6693,277.0171,295.3625,292.8342,310.1971,327.2917,293.4906,279.2405,291.2361,356.5349,354.2373,297.2733,299.5547,300.1782,304.1278,286.7687,237.5012,299.0926,324.2854,322.6876,322.8108,307.4129,293.1797,286.0399,275.7585,256.2722,248.8602,248.9624,249.9029,233.4445,216.3906,201.2033,193.8395,179.7991,169.4786,156.9049,142.0468,128.8073,117.2114,112.4533,109.6098,110.3121,104.209,97.79015,92.31113,91.09566,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,120.3552,-9999.0,109.9017,99.73305,-9999.0,-9999.0,83.9699,-9999.0,101.7999,-9999.0,-9999.0,-9999.0,-9999.0,128.3029,131.1332,133.3181,133.5466,132.6151,133.5615,126.1072,125.9449,155.7677,187.8111,199.647,257.1164,262.3144,267.2351,306.3413,345.8799,347.5648,350.8114,356.3814,362.458,371.8694,-9999.0,-9999.0,446.0213,441.0507,448.7858,411.7609,401.9702,391.7686,382.3912,354.9532,332.5335,302.3926,255.4271,256.2435,276.3125,333.3271,365.4986,355.6082,309.338,245.2486,228.7663,260.1415,276.5817,236.3574,227.2601,212.827,-9999.0,-9999.0,-9999.0,-9999.0,147.5756,-9999.0,161.0005,165.9957,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,168.1127,178.1759,194.393,203.3828,217.9203,245.0225,266.2716,259.6273,257.6667,264.6706,271.7974,276.258,272.9529,278.4615,287.72,283.195,264.7828,256.4966,300.3528,313.1161,318.0265,315.3576,308.782,309.9098,296.0427,281.1176,320.2369,337.1379,329.9169,331.634,316.9822,296.7267,287.9296,288.1997,266.8243,258.6888,267.4595,279.7258,261.2742,240.6258,226.2502,209.1821,191.8247,178.6208,172.8085,155.9016,135.5169,120.7161,113.0919,110.1859,107.3098,101.1538,92.0807,90.78669,92.3464,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,124.935,-9999.0,-9999.0,111.2639,104.5833,97.54127,94.09005,95.34795,-9999.0,-9999.0,111.9892,117.0493,-9999.0,-9999.0,127.609,130.2955,126.7077,127.6195,128.5287,123.7638,117.2041,117.1794,150.979,196.6275,266.8448,-9999.0,-9999.0,326.8479,376.4053,383.9076,391.1774,438.3572,453.4192,464.8199,483.2567,-9999.0,-9999.0,-9999.0,568.5111,560.9072,533.8699,482.9533,407.961,396.4484,380.2392,340.4195,275.6508,196.2269,202.1752,269.1341,345.4396,427.2633,429.6968,-9999.0,-9999.0,-9999.0,328.3145,300.4901,263.115,-9999.0,-9999.0,-9999.0,-9999.0,157.8913,152.7283,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,159.0391,161.1195,157.3581,172.5345,179.6655,181.5017,212.5779,231.4087,243.0613,249.9162,255.6237,255.2236,257.2279,255.192,238.2301,260.9668,266.9854,258.1349,255.8256,274.4633,286.8073,300.3104,312.0699,324.0356,336.5142,330.1192,342.3091,384.2757,366.6817,349.0441,362.5019,352.4381,311.5302,286.7782,263.2793,261.3294,273.3261,273.2003,273.8238,265.1478,251.8513,237.3203,225.8283,199.8664,179.692,177.2149,156.3063,120.4125,119.706,116.2274,111.1487,105.7896,93.43265,77.57693,80.46664,91.69034,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,124.9146,-9999.0,-9999.0,-9999.0,108.6964,105.0093,103.1004,103.6878,-9999.0,110.3685,114.7179,118.5828,119.2596,-9999.0,125.1188,-9999.0,-9999.0,125.9887,126.8506,123.3574,115.426,151.7551,188.8105,234.3829,279.8765,332.1177,-9999.0,355.1428,451.5948,461.4106,473.9572,516.2375,562.9197,582.4985,602.2708,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,518.9127,284.2708,346.2499,400.5982,347.9914,262.6734,116.4749,99.46271,238.44,375.5325,521.0037,-9999.0,502.3186,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,141.223,152.5946,147.9625,149.8122,141.1285,151.6405,160.7746,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,151.99,126.6121,135.8905,144.4972,169.8957,181.7028,192.2233,207.068,232.7668,229.7258,231.0798,228.0567,237.2551,232.5291,226.2437,247.3867,245.6518,241.5225,230.8284,246.8226,258.2307,280.3346,311.2637,361.5084,407.2819,359.3549,366.938,409.176,383.4216,366.9553,360.0611,349.4136,321.9682,275.8637,224.4512,234.3502,298.8768,293.4442,271.1472,266.4,255.3531,239.7687,234.9411,212.0973,189.9196,177.5661,152.4143,108.4756,118.9448,118.083,117.0761,113.6437,97.34473,70.20535,75.78452,94.35967,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,125.9428,123.0619,-9999.0,-9999.0,112.8956,110.6162,109.4942,109.8593,-9999.0,-9999.0,112.6842,-9999.0,119.5745,-9999.0,124.3323,121.8132,121.4183,-9999.0,120.9421,112.6841,113.5853,144.3802,195.0535,276.9902,337.0296,-9999.0,-9999.0,-9999.0,512.8358,-9999.0,576.79,592.6542,608.1571,628.8388,-9999.0,680.015,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,680.3934,530.5121,487.6374,469.6118,398.5273,289.5405,155.5952,137.4008,176.0108,383.2842,735.8773,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,165.6248,139.1016,132.3784,143.1803,133.4329,138.2797,148.663,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,179.6864,141.5316,118.56,114.446,110.4561,156.8967,178.8362,181.7192,196.9925,212.6915,221.8916,219.8324,177.9766,142.7209,220.1192,257.6901,273.8899,229.7865,225.9644,204.0838,234.8118,245.1324,259.9336,293.3781,342.9451,376.2842,345.1018,342.9044,363.1265,372.9441,390.181,377.6101,375.428,336.0325,289.4125,246.4049,254.4519,299.8046,294.9779,276.3124,267.631,256.4832,245.5908,239.6927,225.9128,204.7395,186.1885,163.1097,141.0182,127.9831,111.7145,116.2623,119.9485,108.5769,100.6825,98.31297,104.3283,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,124.9009,122.5467,-9999.0,-9999.0,-9999.0,112.7176,111.8667,111.9134,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,116.8868,117.6685,108.8506,-9999.0,109.4646,138.7393,145.3673,184.8567,287.2238,343.8333,-9999.0,-9999.0,530.373,543.295,596.2254,611.4907,655.1177,644.2282,667.3517,693.9911,739.3862,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1014.013,712.6382,507.8981,383.4975,305.6835,251.2826,202.017,66.19252,368.5109,944.8909,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,139.6078,131.3074,133.7668,134.9446,128.3487,135.4128,141.3248,154.1313,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,206.4957,154.9214,135.1531,125.4661,127.9932,152.3939,175.8916,174.598,181.4474,205.0859,224.4742,223.9924,192.5293,179.4003,217.776,248.7889,253.3656,222.8442,223.3689,221.4187,230.1394,239.8115,247.5263,268.8412,280.6568,286.9494,282.761,298.3529,323.4045,358.8122,390.1924,386.4567,418.0211,353.1385,311.6862,285.7868,285.5747,311.1214,297.7119,276.2123,266.2039,263.3652,251.7932,244.1793,242.3152,223.5466,203.4357,184.4965,168.9889,147.0385,126.4079,128.498,131.1756,120.1565,105.3003,110.0801,115.5528,-9999.0,-9999.0
