date,average_water_level
2017-12-26,404.90952380952376
2017-12-25,404.9099999999999
2017-12-24,404.9099999999999
2017-12-23,404.89416666666665
2017-12-22,404.95
2017-12-21,404.9670833333333
2017-12-20,404.93416666666667
2017-12-19,404.93666666666655
2017-12-18,404.8854166666667
2017-12-17,404.8770833333333
2017-12-16,404.8262500000001
2017-12-15,404.83291666666673
2017-12-14,404.8516666666667
2017-12-13,404.80791666666664
2017-12-12,404.7916666666667
2017-12-11,404.81374999999997
2017-12-10,404.80750000000006
2017-12-09,404.8325
2017-12-08,404.8516666666667
2017-12-07,404.7733333333333
2017-12-06,404.86291666666665
2017-12-05,404.8641666666667
2017-12-04,404.9166666666666
2017-12-03,404.88916666666665
2017-12-02,404.86125
2017-12-01,404.8795833333333
2017-11-30,404.88041666666663
2017-11-29,404.855
2017-11-28,404.87083333333334
2017-11-27,404.87375
2017-11-26,404.83958333333334
2017-11-25,404.8754166666666
2017-11-24,404.8541666666667
2017-11-23,404.86416666666656
2017-11-22,404.85124999999994
2017-11-21,404.86083333333323
2017-11-20,404.83541666666673
2017-11-19,404.8079166666667
2017-11-18,404.83916666666664
2017-11-17,404.83874999999995
2017-11-16,404.81625
2017-11-15,404.81041666666664
2017-11-14,404.80416666666673
2017-11-13,404.8129166666667
2017-11-12,404.8225
2017-11-11,404.8254166666666
2017-11-10,404.8575
2017-11-09,404.86083333333335
2017-11-08,404.8104166666667
2017-11-07,404.8229166666667
2017-11-06,404.8175000000001
2017-11-05,404.8108333333333
2017-11-04,404.8129166666667
2017-11-03,404.73875000000015
2017-11-02,404.7137500000001
2017-11-01,404.6945833333334
2017-10-31,404.65875000000005
2017-10-30,404.6308333333333
2017-10-29,404.61875000000003
2017-10-28,404.5912499999999
2017-10-27,404.59124999999995
2017-10-26,404.6012500000001
2017-10-25,404.6129166666667
2017-10-24,404.6033333333334
2017-10-23,404.62750000000005
2017-10-22,404.6341666666667
2017-10-21,404.6245833333334
2017-10-20,404.61291666666665
2017-10-19,404.5829166666668
2017-10-18,404.5441666666668
2017-10-17,404.5445833333334
2017-10-16,404.55583333333334
2017-10-15,404.6008333333334
2017-10-14,404.62791666666675
2017-10-13,404.61583333333334
2017-10-12,404.58958333333334
2017-10-11,404.60083333333336
2017-10-10,404.6129166666667
2017-10-09,404.5983333333334
2017-10-08,404.58666666666676
2017-10-07,404.57458333333346
2017-10-06,404.5379166666667
2017-10-05,404.5545833333335
2017-10-04,404.5620833333333
2017-10-03,404.53750000000014
2017-10-02,404.5358333333334
2017-10-01,404.53125
2017-09-30,404.49124999999987
2017-09-29,404.5129166666666
2017-09-28,404.5012500000001
2017-09-27,404.53208333333345
2017-09-26,404.5479166666667
2017-09-25,404.5441666666668
2017-09-24,404.53125000000017
2017-09-23,404.5558333333334
2017-09-22,404.5129166666666
2017-09-21,404.46125
2017-09-20,404.4645833333332
2017-09-19,404.4308333333333
2017-09-18,404.4337499999999
2017-09-17,404.3908333333333
2017-09-16,404.3379166666667
2017-09-15,404.3283333333334
2017-09-14,404.3004166666667
2017-09-13,404.2870833333334
2017-09-12,404.2425
2017-09-11,404.20708333333323
2017-09-10,404.24208333333326
2017-09-09,404.2391666666667
2017-09-08,404.2391666666667
2017-09-07,404.23375000000004
2017-09-06,404.21874999999994
