date,average_water_level
2018-02-01,167.08571428571426
2018-01-31,256.71288888888887
2018-01-30,263.21729166666665
2018-01-29,263.3225
2018-01-28,263.2358333333333
2018-01-27,263.2460416666666
2018-01-26,263.06375
2018-01-25,263.13520833333337
2018-01-24,263.24708333333325
2018-01-23,263.2343750000001
2018-01-22,263.2129166666669
2018-01-21,263.1260416666665
2018-01-20,263.1052083333333
2018-01-19,263.0852083333333
2018-01-18,263.1525
2018-01-17,263.27833333333325
2018-01-16,263.4004166666667
2018-01-15,263.26770833333336
2018-01-14,263.24187500000005
2018-01-13,263.33020833333336
2018-01-12,263.2383333333333
2018-01-11,263.2389583333332
2018-01-10,263.0777083333332
2018-01-09,263.12416666666655
2018-01-08,263.2095833333332
2018-01-07,263.1364583333332
2018-01-06,263.1558333333333
2018-01-05,263.1860416666667
2018-01-04,263.1631250000001
2018-01-03,263.24354166666654
2018-01-02,263.25541666666646
2018-01-01,263.3110416666664
2017-12-31,263.3085416666666
2017-12-30,263.1997916666668
2017-12-29,263.1568750000001
2017-12-28,263.19625
2017-12-27,263.2979166666665
2017-12-26,263.25562499999995
2017-12-25,263.1766666666667
2017-12-24,263.32812499999994
2017-12-23,263.1820833333333
2017-12-22,263.2254166666666
2017-12-21,263.16458333333327
2017-12-20,263.269375
2017-12-19,263.29395833333336
2017-12-18,263.32687500000014
2017-12-17,263.31979166666684
2017-12-16,263.23083333333346
2017-12-15,263.31479166666685
2017-12-14,263.3316666666668
2017-12-13,263.2500000000001
2017-12-12,263.34062499999976
2017-12-11,263.33395833333316
2017-12-10,263.35041666666666
2017-12-09,263.3181249999999
2017-12-08,263.2108333333332
2017-12-07,263.3356250000001
2017-12-06,263.3447916666666
2017-12-05,263.37854166666665
2017-12-04,263.0870833333334
2017-12-03,263.1266666666666
2017-12-02,263.2270833333334
2017-12-01,263.19750000000005
2017-11-30,263.3374999999999
2017-11-29,263.30895833333346
2017-11-28,263.23145833333325
2017-11-27,263.14020833333336
2017-11-26,263.3400000000002
2017-11-25,263.33729166666654
2017-11-24,263.10249999999996
2017-11-23,263.2716666666668
2017-11-22,263.3760416666666
2017-11-21,263.279375
2017-11-20,263.1635416666666
2017-11-19,263.34333333333353
2017-11-18,263.3377083333334
2017-11-17,263.10624999999976
2017-11-16,263.23999999999995
2017-11-15,263.31104166666665
2017-11-14,263.2172916666664
2017-11-13,263.3249999999999
2017-11-12,263.4014583333334
2017-11-11,263.27020833333347
2017-11-10,263.2816666666668
2017-11-09,263.3035416666669
2017-11-08,263.3377083333335
2017-11-07,263.3670833333335
2017-11-06,263.3264583333335
2017-11-05,263.2893750000001
2017-11-04,263.2666666666667
2017-11-03,263.3264583333334
2017-11-02,263.26145833333334
2017-11-01,262.9585416666667
2017-10-31,263.1610416666666
2017-10-30,263.2045833333334
2017-10-29,263.08770833333307
2017-10-28,263.2279166666667
2017-10-27,263.29666666666674
2017-10-26,263.01354166666664
2017-10-25,263.21708333333333
2017-10-24,263.3754166666667
2017-10-23,263.3002083333333
2017-10-22,263.33083333333343
2017-10-21,263.09208333333333
2017-10-20,263.11291666666654
2017-10-19,263.20999999999987
2017-10-18,263.1947916666666
2017-10-17,240.66153846153838
2017-10-16,262.58124999999995
2017-10-15,262.6731249999999
2017-10-14,262.50062499999984
2017-10-13,262.5120833333334
2017-10-12,262.4747916666666
2017-10-11,262.55541666666676
2017-10-10,262.6675
2017-10-09,262.4922916666667
2017-10-08,262.3270833333333
2017-10-07,262.4589583333334
2017-10-06,262.42208333333343
2017-10-05,262.55833333333345
2017-10-04,262.62125000000003
2017-10-03,262.6095833333334
2017-10-02,262.46770833333323
2017-10-01,262.5022916666668
2017-09-30,262.5760416666667
2017-09-29,262.60812500000003
2017-09-28,262.61791666666676
2017-09-27,262.6254166666667
2017-09-26,262.6297916666667
2017-09-25,262.58812500000005
2017-09-24,262.578125
2017-09-23,262.5739583333334
2017-09-22,262.5779166666667
2017-09-21,262.5718750000001
2017-09-20,262.58458333333346
2017-09-19,262.55583333333357
2017-09-18,262.62437500000027
2017-09-17,262.65500000000014
2017-09-16,262.61062499999997
2017-09-15,262.5089583333334
2017-09-14,262.3706250000002
2017-09-13,262.3904166666665
2017-09-12,262.4660416666666
2017-09-11,262.5516666666668
2017-09-10,262.5918750000001
2017-09-09,262.57979166666667
2017-09-08,262.53875000000005
2017-09-07,262.53416666666664
2017-09-06,262.5887499999999
2017-09-05,262.6208333333334
2017-09-04,262.52979166666665
2017-09-03,262.58812500000005
2017-09-02,262.57604166666664
2017-09-01,262.5595833333335
2017-08-31,262.5806249999999
2017-08-30,262.5820833333332
2017-08-29,262.59520833333335
2017-08-28,262.6031249999999
2017-08-27,262.6041666666668
2017-08-26,262.62583333333333
2017-08-25,262.5735416666668
2017-08-24,262.57208333333335
2017-08-23,262.6202083333332
2017-08-22,262.63250000000016
2017-08-21,262.6379166666669
2017-08-20,262.5845833333333
2017-08-19,262.5941666666668
2017-08-18,262.6379166666666
2017-08-17,262.64895833333327
2017-08-16,262.5654166666667
2017-08-15,262.5295833333332
2017-08-14,262.57812499999994
2017-08-13,262.63416666666666
2017-08-12,262.6639583333335
2017-08-11,262.6904166666668
2017-08-10,262.6885416666668
2017-08-09,262.6875000000001
2017-08-08,262.72020833333346
2017-08-07,262.72020833333335
2017-08-06,262.6725000000001
2017-08-05,262.7452083333335
2017-08-04,262.89833333333314
2017-08-03,262.9656249999999
2017-08-02,263.00499999999994
2017-08-01,262.9966666666666
