date,average_water_level
2018-02-01,241.5642857142857
2018-01-31,241.66875000000002
2018-01-30,241.78458333333342
2018-01-29,241.94375000000002
2018-01-28,242.19208333333333
2018-01-27,242.47043478260872
2018-01-26,242.6258333333333
2018-01-25,242.68999999999997
2018-01-24,242.73249999999993
2018-01-23,242.7562500000001
2018-01-22,242.78541666666675
2018-01-21,242.86583333333337
2018-01-20,242.9524999999999
2018-01-19,243.0625
2018-01-18,243.19999999999993
2018-01-17,243.26750000000013
2018-01-16,243.2633333333334
2018-01-15,243.30458333333334
2018-01-14,243.3533333333332
2018-01-13,243.33500000000004
2018-01-12,243.2458333333333
2018-01-11,243.17499999999998
2018-01-10,243.08
2018-01-09,242.88458333333335
2018-01-08,242.7054166666666
2018-01-07,242.5875
2018-01-06,242.47208333333325
2018-01-05,242.38625
2018-01-04,242.36374999999998
2018-01-03,242.43749999999991
2018-01-02,242.59583333333333
2018-01-01,242.79583333333338
2017-12-31,243.03375000000003
2017-12-30,243.37999999999997
2017-12-29,243.6641666666667
2017-12-28,243.86791666666662
2017-12-27,244.00583333333338
2017-12-26,244.19124999999994
2017-12-25,244.3529166666667
2017-12-24,244.51416666666663
2017-12-23,244.71791666666672
2017-12-22,245.01166666666666
2017-12-21,245.29250000000005
2017-12-20,245.50500000000008
2017-12-19,245.72166666666672
2017-12-18,245.99541666666676
2017-12-17,246.27124999999998
2017-12-16,246.51956521739137
2017-12-15,246.7430434782609
2017-12-14,246.96625000000003
2017-12-13,247.18666666666664
2017-12-12,247.345
2017-12-11,247.48083333333338
2017-12-10,247.5925
2017-12-09,247.73041666666674
2017-12-08,247.98875000000007
2017-12-07,248.28250000000006
2017-12-06,248.46208333333334
2017-12-05,248.63999999999996
2017-12-04,248.85
2017-12-03,249.05625
2017-12-02,249.27333333333334
2017-12-01,249.39541666666665
2017-11-30,249.41750000000002
2017-11-29,249.36249999999998
2017-11-28,249.2765217391305
2017-11-27,249.22291666666658
2017-11-26,249.13833333333332
2017-11-25,249.02458333333325
2017-11-24,248.91083333333333
2017-11-23,248.73999999999992
2017-11-22,248.63625
2017-11-21,248.61249999999995
2017-11-20,248.60041666666666
2017-11-19,248.56458333333342
2017-11-18,248.62666666666667
2017-11-17,248.8858333333333
2017-11-16,249.14
2017-11-15,249.2652173913044
2017-11-14,249.3316666666667
2017-11-13,249.3779166666667
2017-11-12,249.39666666666668
2017-11-11,249.34916666666666
2017-11-10,249.25500000000002
2017-11-09,249.15333333333334
2017-11-08,249.09
2017-11-07,249.03166666666672
2017-11-06,248.9112499999999
2017-11-05,248.8104166666667
2017-11-04,248.85130434782607
2017-11-03,249.2720833333333
2017-11-02,249.95041666666668
2017-11-01,250.58791666666662
2017-10-31,250.7234782608695
2017-10-30,250.66291666666663
2017-10-29,250.47333333333327
2017-10-28,250.12125
2017-10-27,249.6373913043479
2017-10-26,249.36125
2017-10-25,249.23541666666668
2017-10-24,249.18875000000003
2017-10-23,249.25541666666666
2017-10-22,249.40666666666664
2017-10-21,249.6
2017-10-20,249.8882608695652
2017-10-19,250.21791666666664
2017-10-18,250.65291666666664
2017-10-17,251.25130434782608
2017-10-16,251.79875000000004
2017-10-15,252.1220833333333
2017-10-14,252.3658333333333
2017-10-13,252.58166666666668
2017-10-12,252.79458333333332
2017-10-11,253.03458333333342
2017-10-10,253.4039130434782
2017-10-09,253.97833333333324
2017-10-08,254.40958333333325
2017-10-07,254.63416666666663
2017-10-06,254.8539130434782
2017-10-05,255.08173913043478
2017-10-04,255.2658333333333
2017-10-03,255.33958333333342
2017-10-02,255.37250000000006
2017-10-01,255.41869565217397
2017-09-30,255.3925
2017-09-29,255.25875
2017-09-28,255.14874999999998
2017-09-27,255.2545833333334
2017-09-26,255.33416666666665
2017-09-25,255.20416666666665
2017-09-24,255.04291666666666
2017-09-23,254.86333333333334
2017-09-22,254.59826086956522
2017-09-21,254.26999999999998
2017-09-20,253.94875
2017-09-19,253.64541666666673
2017-09-18,253.3066666666667
2017-09-17,252.90125
2017-09-16,252.5191666666667
2017-09-15,252.25208333333333
2017-09-14,252.10791666666668
2017-09-13,252.08608695652177
2017-09-12,252.22875000000002
2017-09-11,252.43375
2017-09-10,252.704347826087
2017-09-09,253.01583333333335
2017-09-08,253.2508333333334
2017-09-07,253.50333333333333
2017-09-06,253.84333333333333
2017-09-05,254.37208333333334
2017-09-04,254.84583333333333
2017-09-03,255.16249999999994
2017-09-02,255.28125000000009
2017-09-01,255.34458333333336
2017-08-31,255.43565217391307
2017-08-30,255.50458333333336
2017-08-29,255.55999999999997
2017-08-28,255.64874999999992
2017-08-27,255.76166666666666
2017-08-26,255.7945833333334
2017-08-25,255.69916666666666
2017-08-24,255.42874999999995
2017-08-23,255.10583333333332
2017-08-22,254.7820833333333
2017-08-21,254.55499999999998
2017-08-20,254.31833333333336
2017-08-19,254.0173913043478
2017-08-18,253.6362500000001
2017-08-17,253.36333333333334
2017-08-16,253.04565217391306
2017-08-15,252.79499999999996
2017-08-14,252.6191666666667
2017-08-13,252.47374999999997
2017-08-12,252.19791666666663
2017-08-11,251.98
2017-08-10,251.885
2017-08-09,251.78125
2017-08-08,251.55434782608697
2017-08-07,251.33333333333337
2017-08-06,251.07916666666665
2017-08-05,250.8691666666667
2017-08-04,250.71434782608696
2017-08-03,250.52791666666664
2017-08-02,250.2629166666666
2017-08-01,249.99499999999998
2017-07-31,249.65166666666667
2017-07-30,249.33624999999998
2017-07-29,249.1825
2017-07-28,249.18833333333336
2017-07-27,249.1208333333334
2017-07-26,249.05541666666667
