datetime,saturated_thickness
2016-02,90.6154545454545
2016-01,66.79614583333336
2015-03,47.13999999999987
2015-02,90.28900000000003
2015-01,66.96858823529416
2014-02,93.80333333333331
2014-01,67.7558241758242
2013-10,59.409999999999854
2013-06,10.509999999999764
2013-02,113.07749999999999
2013-01,73.86749999999998
2012-07,29.610000000000127
2012-03,105.9757142857143
2012-01,74.08554216867466
2011-12,71.38999999999987
2011-02,88.34272727272727
2011-01,85.71000000000004
2010-12,79.99695121951221
2010-05,168.5825000000001
2010-04,168.63333333333344
2010-03,144.51769230769227
2010-02,110.3992307692307
2010-01,167.6300000000002
2009-12,82.03356164383558
2009-11,169.26666666666674
2009-10,169.63333333333344
2009-09,169.62000000000003
2009-08,170.17000000000007
2009-07,170.2828571428572
2009-06,170.73000000000025
2009-05,170.28166666666684
2009-04,170.64714285714294
2009-03,170.86000000000004
2009-02,138.18
2009-01,86.66375
2008-12,172.58666666666667
2008-11,172.9300000000002
2008-10,173.51428571428576
2008-09,174.05999999999995
2008-08,174.50000000000009
2008-07,175.08333333333348
2008-06,175.79166666666666
2008-05,176.73000000000008
2008-04,176.9700000000001
2008-03,177.14285714285714
2008-02,157.15888888888892
2008-01,88.02655172413799
2007-12,177.21833333333333
2007-11,177.2428571428571
2007-10,177.33833333333345
2007-09,177.5428571428573
2007-08,177.66833333333344
2007-07,177.9300000000002
2007-06,178.1571428571429
2007-05,178.39166666666674
2007-04,178.4150000000001
2007-03,167.21571428571426
2007-02,91.71200000000007
2007-01,178.2900000000002
2006-12,178.2900000000001
2006-11,178.27166666666668
2006-10,178.4483333333335
2006-09,178.5816666666667
2006-08,178.757142857143
2006-07,179.00833333333344
2006-06,179.41857142857148
2006-05,179.7416666666668
2006-04,179.96166666666673
2006-03,180.15142857142857
2006-02,155.2466666666667
2006-01,91.23273809523812
2005-10,180.30999999999995
2005-08,180.7266666666667
2005-07,181.2416666666667
2005-06,181.72000000000003
2005-05,182.00428571428588
2005-04,182.17
2005-03,144.46916666666678
2005-02,113.60517241379314
2005-01,91.49016129032262
2004-12,181.72857142857154
2004-11,181.68500000000017
2004-10,181.61285714285714
2004-09,181.79333333333344
2004-08,182.04333333333338
2004-07,182.61166666666668
2004-06,183.17666666666682
2004-05,183.82166666666672
2004-04,184.29500000000007
2004-03,124.32692307692315
2004-02,123.88823529411764
2004-01,94.25584905660386
2003-12,184.25333333333342
2003-11,184.27166666666676
2003-10,184.38333333333344
2003-09,184.6050000000001
2003-08,185.07833333333346
2003-07,185.80999999999995
2003-06,186.25166666666678
2003-05,186.58428571428587
2003-04,187.01000000000002
2003-03,173.97375000000005
2003-02,108.50333333333337
2003-01,73.93045454545462
2002-12,187.14666666666676
2002-08,186.8666666666668
2002-07,187.6400000000001
2002-06,177.97750000000008
2002-05,139.9000000000001
2002-04,190.20000000000013
2002-03,190.45666666666693
2002-02,106.2700000000001
2002-01,95.69386363636364
2001-12,189.92000000000007
2001-11,189.6400000000001
2001-10,189.24333333333348
2001-09,149.26666666666674
2001-03,113.56199999999998
2001-02,90.57592105263156
2001-01,108.98000000000002
2000-10,190.80999999999995
2000-03,111.45875000000001
2000-02,94.4505063291139
1999-10,194.82999999999993
1999-03,106.02999999999975
1999-02,116.87461538461538
1999-01,92.23150684931507
1998-01,101.40406976744181
1997-03,175.53333333333316
1997-02,84.28777777777785
1997-01,98.2234210526316
1996-10,-28.220000000000255
1996-03,154.5
1996-02,81.51999999999987
1996-01,107.62872093023256
1995-02,127.09600000000005
1995-01,108.10833333333336
