datetime,saturated_thickness
2016-02,75.07999999999993
2015-12,52.81516666666667
2015-03,77.07000000000016
2015-02,63.56400000000012
2015-01,69.44000000000005
2014-12,52.53218181818182
2014-01,46.50333333333333
2013-12,58.548846153846185
2013-11,57.177500000000045
2013-02,55.22000000000003
2013-01,65.40333333333349
2012-12,54.00672131147541
2012-03,52.74622222222223
2012-01,56.276000000000025
2011-12,47.95000000000027
2011-02,60.71499999999992
2011-01,64.14999999999964
2010-12,54.705762711864395
2010-03,48.49000000000005
2010-02,35.15000000000009
2009-12,53.49758620689657
2009-10,-4.0
2009-06,63.59999999999991
2009-03,39.42000000000007
2009-02,54.05902439024389
2009-00,52.5
2008-12,60.17266666666668
2008-05,46.299999999999955
2008-01,53.87392857142858
2007-03,57.557352941176504
2007-01,45.507499999999936
2006-12,66.35499999999996
2006-08,92.0
2006-02,36.909999999999854
2006-01,53.55812499999999
2005-11,56.075
2005-03,59.289999999999964
2005-01,52.9625
2004-12,60.53666666666668
2004-03,61.47499999999991
2004-01,52.299791666666664
2003-12,53.03590909090909
2003-01,54.16250000000002
2002-12,55.452941176470574
2002-03,33.57999999999993
2002-01,53.84416666666666
2001-12,51.60263157894736
2001-08,60.039999999999964
2001-03,51.70500000000004
2001-02,53.708529411764694
2001-01,56.02636363636359
2000-12,61.850454545454504
2000-09,67.09999999999998
2000-01,53.37897959183674
1999-12,66.03124999999994
1999-01,52.56921568627451
1998-12,69.47800000000002
1998-03,86.01000000000022
1998-02,29.524999999999864
1998-01,52.265918367346934
1997-12,57.639999999999986
1997-02,36.94999999999997
1997-01,50.7882926829268
1996-12,53.094444444444385
1996-11,19.59999999999991
1996-06,18.90000000000009
1996-03,52.520000000000095
1996-02,57.71285714285724
1996-01,53.524090909090894
1995-12,61.59499999999995
1995-10,55.899999999999864
1995-02,47.49666666666659
1995-01,55.52659574468087
