datetime,saturated_thickness
2016-09,45.7800000000002
2016-08,46.030000000000015
2016-07,46.41666666666659
2016-06,47.28799999999992
2016-05,47.88999999999995
2016-04,48.125
2016-03,48.191666666666684
2016-02,48.23599999999997
2016-01,56.25500000000001
2015-12,48.33428571428567
2015-11,48.179999999999836
2015-10,48.056666666666615
2015-09,48.02000000000006
2015-08,48.76166666666662
2015-07,48.89833333333339
2015-06,48.706666666666706
2015-05,48.64166666666665
2015-04,48.74999999999992
2015-03,48.62000000000004
2015-02,47.929999999999964
2015-01,55.90151515151517
2014-12,47.214285714285715
2014-11,48.03500000000008
2014-10,47.94333333333331
2014-09,47.282499999999914
2014-08,47.561666666666646
2014-07,47.09500000000003
2014-06,47.40833333333338
2014-05,48.046666666666624
2014-04,47.191428571428595
2014-03,56.88285714285718
2014-02,54.399090909090894
2014-01,56.10822580645164
2013-12,48.1233333333333
2013-11,47.48666666666668
2013-10,46.54166666666659
2013-09,47.23166666666657
2013-08,48.22166666666673
2013-07,48.36833333333334
2013-06,48.575000000000045
2013-05,49.078333333333376
2013-04,49.03125000000006
2013-03,49.75333333333333
2013-02,45.76700000000001
2013-01,55.08137931034484
2012-12,49.74499999999989
2012-11,50.70600000000004
2012-10,50.435000000000024
2012-09,50.15499999999997
2012-08,50.211666666666666
2012-07,50.164999999999964
2012-06,49.38499999999999
2012-05,49.36833333333334
2012-04,49.90166666666672
2012-03,49.653999999999996
2012-02,37.91599999999998
2012-01,59.93154929577465
2011-12,50.60500000000002
2011-11,50.93166666666669
2011-10,50.14999999999994
2011-09,49.87833333333325
2011-08,50.49666666666659
2011-07,50.433333333333394
2011-06,50.79499999999992
2011-05,51.44666666666664
2011-04,51.90333333333342
2011-03,52.52666666666672
2011-02,52.36999999999998
2011-01,58.83716216216217
2010-12,53.40333333333327
2010-11,53.08333333333341
2010-10,53.166666666666515
2010-09,53.56833333333331
2010-08,53.328333333333376
2010-07,54.6066666666668
2010-06,54.65499999999997
2010-05,54.953333333333376
2010-04,55.0016666666667
2010-03,55.690000000000055
2010-02,53.251428571428605
2010-01,59.9333783783784
2009-12,56.62666666666655
2009-11,55.904999999999895
2009-10,56.191666666666684
2009-09,56.27833333333334
2009-08,56.429999999999986
2009-07,56.421666666666546
2009-06,55.74333333333319
2009-05,56.27666666666664
2009-04,57.01333333333332
2009-03,64.05428571428567
2009-02,57.02000000000006
2009-01,59.59837837837841
2008-12,57.61333333333338
2008-11,57.835000000000036
2008-10,57.85166666666669
2008-09,57.65166666666664
2008-08,57.49333333333342
2008-07,56.88833333333332
2008-06,56.949999999999896
2008-05,57.85333333333339
2008-04,58.34833333333336
2008-03,60.19375000000001
2008-02,62.56772727272728
2008-01,58.905000000000086
2007-12,59.060000000000024
2007-11,58.945000000000014
2007-10,58.955000000000155
2007-09,58.73999999999978
2007-04,56.76749999999993
2007-03,54.73142857142862
2007-02,61.66809523809525
2007-01,56.39749999999992
2006-12,56.49000000000012
2006-11,56.15250000000003
2006-10,56.315000000000055
2006-09,56.060000000000095
2006-08,56.11666666666664
2006-07,55.83199999999997
2006-06,56.35000000000006
2006-05,56.953333333333376
2006-04,57.039999999999964
2006-03,59.185714285714376
2006-02,57.88857142857147
2006-01,60.790781250000016
2005-12,58.73833333333338
2005-11,58.74666666666667
2005-10,58.76999999999998
2005-09,58.72666666666669
2005-08,58.62200000000003
2005-07,58.56999999999998
2005-06,58.71500000000007
2005-05,58.7966666666667
2005-04,58.785000000000004
2005-03,58.6883333333332
2005-02,58.6116666666666
2005-01,62.07098765432103
2004-12,58.60999999999998
2004-11,58.428333333333285
2004-10,58.48833333333338
2004-09,58.47166666666666
2004-08,58.37666666666678
2004-07,58.325000000000045
2004-06,66.81714285714283
2004-05,58.43166666666669
2004-04,58.40499999999997
2004-03,51.80374999999998
2004-02,58.035714285714285
2004-01,58.819242424242454
2003-12,58.40999999999997
2003-10,58.289999999999964
2003-09,58.14999999999998
2003-08,58.05000000000003
2003-07,47.416666666666664
2003-06,58.08833333333337
2003-05,65.27428571428572
2003-04,59.918833333333346
2003-03,57.89499999999998
2003-02,57.75666666666666
2003-01,57.72833333333339
2002-12,57.6116666666666
2002-11,57.569999999999936
2002-10,54.24714285714286
2002-09,57.25333333333341
2002-08,57.13499999999991
2002-07,57.34833333333328
2002-06,57.5916666666667
2002-05,57.59333333333333
2002-04,57.60000000000006
2002-03,54.69785714285721
2002-02,57.404615384615425
2002-01,55.218399999999946
2002-00,29.59999999999991
2001-12,57.308333333333245
2001-11,57.07499999999997
2001-10,56.8416666666667
2001-09,53.2928571428571
2001-08,56.11000000000006
2001-07,56.186666666666646
2001-06,57.00400000000009
2000-11,57.49500000000012
2000-10,56.90166666666664
2000-09,56.440000000000055
2000-08,51.909999999999954
2000-07,58.12999999999996
2000-06,58.88499999999999
2000-05,58.36500000000001
2000-04,59.38500000000007
2000-03,56.66000000000006
2000-02,54.30031250000002
2000-01,67.90333333333335
1999-12,59.34666666666673
1999-11,59.35166666666661
1999-10,59.16500000000004
1999-09,58.964999999999996
1999-08,58.74833333333345
1999-07,59.171666666666624
1999-06,59.94285714285719
1999-05,59.26833333333343
1999-04,59.195000000000014
1999-03,59.562777777777825
1999-02,58.197333333333354
1999-01,58.72833333333332
1998-12,58.556666666666615
1998-11,58.296666666666624
1998-10,58.13833333333332
1998-09,57.75666666666666
1998-08,57.173333333333325
1998-07,56.25
1998-06,57.89000000000002
1998-05,59.176666666666655
1998-04,59.22833333333332
1998-03,59.27333333333331
1998-02,59.289999999999964
1998-01,59.886619718309895
