date,average_water_level
2018-01-31,240.85130434782604
2018-01-30,240.66750000000002
2018-01-29,240.5987499999999
2018-01-28,240.7391666666667
2018-01-27,240.9345833333333
2018-01-26,241.0525000000001
2018-01-25,241.04125000000002
2018-01-24,241.06750000000002
2018-01-23,241.26041666666674
2018-01-22,241.59375
2018-01-21,241.91208333333338
2018-01-20,242.08708333333325
2018-01-19,242.31458333333333
2018-01-18,242.3187499999999
2018-01-17,242.03875000000005
2018-01-16,241.8445833333333
2018-01-15,241.9183333333334
2018-01-14,241.83583333333334
2018-01-13,241.63333333333335
2018-01-12,241.56416666666678
2018-01-11,241.34041666666664
2018-01-10,241.3495833333334
2018-01-09,241.26458333333335
2018-01-08,241.47208333333342
2018-01-07,241.86166666666657
2018-01-06,241.86666666666667
2018-01-05,241.45375000000004
2018-01-04,240.54791666666668
2018-01-03,239.51125000000002
2018-01-02,238.9799999999999
2018-01-01,238.76208333333332
2017-12-31,238.8616666666667
2017-12-30,238.99374999999998
2017-12-29,238.9891666666667
2017-12-28,238.9091666666667
2017-12-27,238.82625
2017-12-26,238.92458333333335
2017-12-25,238.9170833333334
2017-12-24,238.97083333333327
2017-12-23,239.02124999999992
2017-12-22,239.1775
2017-12-21,239.29083333333338
2017-12-20,239.2391666666667
2017-12-19,239.18375
2017-12-18,239.13833333333332
2017-12-17,239.1825
2017-12-16,239.18875000000006
2017-12-15,239.11916666666664
2017-12-14,239.26083333333335
2017-12-13,239.33291666666662
2017-12-12,239.14000000000001
2017-12-11,239.26583333333338
2017-12-10,239.24750000000003
2017-12-09,239.34625000000005
2017-12-08,239.37666666666667
2017-12-07,239.23166666666668
2017-12-06,239.2995833333333
2017-12-05,239.46791666666664
2017-12-04,239.79000000000005
2017-12-03,239.5816666666667
2017-12-02,239.43375
2017-12-01,239.43416666666675
2017-11-30,239.40958333333333
2017-11-29,239.4679166666667
2017-11-28,239.53458333333336
2017-11-27,239.48583333333326
2017-11-26,239.36999999999998
2017-11-25,239.53125000000003
2017-11-24,239.64666666666668
2017-11-23,239.52
2017-11-22,239.37874999999994
2017-11-21,239.63249999999996
2017-11-20,239.57500000000007
2017-11-19,239.47041666666675
2017-11-18,239.68833333333336
2017-11-17,239.72624999999994
2017-11-16,239.6108333333333
2017-11-15,239.65958333333333
2017-11-14,239.62875
2017-11-13,239.51375000000007
2017-11-12,239.59124999999997
2017-11-11,239.62625
2017-11-10,239.5595833333334
2017-11-09,239.4608333333334
2017-11-08,239.45500000000004
2017-11-07,239.56999999999996
2017-11-06,239.74875000000006
2017-11-05,239.8225
2017-11-04,239.84333333333336
2017-11-03,239.85625000000002
2017-11-02,240.04500000000004
2017-11-01,240.15500000000006
2017-10-31,240.01
2017-10-30,240.12374999999997
2017-10-29,240.15416666666673
2017-10-28,240.05041666666668
2017-10-27,240.07041666666672
2017-10-26,240.265
2017-10-25,240.0883333333334
2017-10-24,239.97541666666666
2017-10-23,240.1179166666667
2017-10-22,240.12041666666667
2017-10-21,240.31999999999994
2017-10-20,240.26124999999993
2017-10-19,240.23999999999998
2017-10-18,240.25583333333327
2017-10-17,240.2341666666666
2017-10-16,240.1941666666667
2017-10-15,240.0425000000001
2017-10-14,240.0575
2017-10-13,240.01249999999996
2017-10-12,239.97833333333338
2017-10-11,239.97624999999996
2017-10-10,240.0058333333334
2017-10-09,240.17374999999996
2017-10-08,240.18916666666667
2017-10-07,240.13666666666668
2017-10-06,240.08749999999998
2017-10-05,239.9204166666667
2017-10-04,239.82750000000007
2017-10-03,240.0212500000001
2017-10-02,240.1462500000001
2017-10-01,240.14958333333334
2017-09-30,240.03875000000005
2017-09-29,240.02125
2017-09-28,240.15208333333337
2017-09-27,240.1974999999999
2017-09-26,240.2679166666666
2017-09-25,240.3975
2017-09-24,240.4216666666667
2017-09-23,240.43916666666664
2017-09-22,240.45375
2017-09-21,240.3479166666667
2017-09-20,240.3133333333333
2017-09-19,240.19791666666666
2017-09-18,240.06291666666672
2017-09-17,240.01874999999998
2017-09-16,240.00583333333338
2017-09-15,240.02333333333343
2017-09-14,240.0441666666667
2017-09-13,240.0958333333334
2017-09-12,240.09291666666672
2017-09-11,240.00833333333335
2017-09-10,240.08833333333337
2017-09-09,240.13916666666668
2017-09-08,239.8833333333334
2017-09-07,239.67791666666665
2017-09-06,239.35708333333335
2017-09-05,239.1654166666667
2017-09-04,239.14624999999998
2017-09-03,239.10875
2017-09-02,239.0833333333333
2017-09-01,239.01166666666666
2017-08-31,239.02041666666662
2017-08-30,238.98999999999998
2017-08-29,238.88416666666663
2017-08-28,238.80708333333337
2017-08-27,238.7795833333333
2017-08-26,238.81958333333344
2017-08-25,238.8933333333334
2017-08-24,239.03999999999994
2017-08-23,239.0
2017-08-22,239.0708333333333
2017-08-21,239.10749999999996
2017-08-20,239.2216666666667
2017-08-19,239.24458333333337
2017-08-18,239.25458333333333
2017-08-17,239.13291666666666
2017-08-16,239.21500000000003
2017-08-15,239.3295833333332
2017-08-14,239.38249999999996
2017-08-13,239.43541666666673
2017-08-12,239.65416666666667
2017-08-11,239.63874999999996
2017-08-10,239.6475
2017-08-09,239.64708333333328
2017-08-08,239.61749999999998
2017-08-07,239.65916666666666
2017-08-06,239.7066666666666
2017-08-05,239.58375000000004
2017-08-04,239.53083333333336
2017-08-03,239.54125000000008
2017-08-02,239.49875000000006
2017-08-01,239.39166666666662
2017-07-31,239.45125000000002
2017-07-21,238.13727272727272
2017-07-20,238.10333333333335
2017-07-19,238.05458333333328
2017-07-18,238.08208333333343
2017-07-17,238.13083333333338
