datetime,timezone,water_level(ft below land surface),battery_voltage(v),source,status,comment
2017-03-27 13:00:00,-06:00,308.21,,datalogger,R,
2017-03-27 12:00:00,-06:00,308.28,,datalogger,R,
2017-03-27 11:00:00,-06:00,308.33,,datalogger,R,
2017-03-27 10:00:00,-06:00,308.28,,datalogger,R,
2017-03-27 09:00:00,-06:00,308.35,,datalogger,R,
2017-03-27 08:00:00,-06:00,308.23,13.72,datalogger,R,
2017-03-27 07:00:00,-06:00,308.26,,datalogger,R,
2017-03-27 06:00:00,-06:00,308.31,,datalogger,R,
2017-03-27 05:00:00,-06:00,308.37,,datalogger,R,
2017-03-27 04:00:00,-06:00,308.43,,datalogger,R,
2017-03-27 03:00:00,-06:00,308.49,,datalogger,R,
2017-03-27 02:00:00,-06:00,308.54,,datalogger,R,
2017-03-27 01:00:00,-06:00,308.61,,datalogger,R,
2017-03-27 00:00:00,-06:00,308.63,,datalogger,R,
2017-03-26 23:00:00,-06:00,308.65,,datalogger,R,
2017-03-26 22:00:00,-06:00,308.67,,datalogger,R,
2017-03-26 21:00:00,-06:00,308.69,,datalogger,R,
2017-03-26 20:00:00,-06:00,308.70,13.72,datalogger,R,
2017-03-26 19:00:00,-06:00,308.74,,datalogger,R,
2017-03-26 18:00:00,-06:00,308.82,,datalogger,R,
2017-03-26 17:00:00,-06:00,308.89,,datalogger,R,
2017-03-26 16:00:00,-06:00,308.89,,datalogger,R,
2017-03-26 15:00:00,-06:00,309.00,,datalogger,R,
2017-03-26 14:00:00,-06:00,309.21,,datalogger,R,
2017-03-26 13:00:00,-06:00,309.62,,datalogger,R,
2017-03-26 12:00:00,-06:00,310.79,,datalogger,R,
2017-03-26 11:00:00,-06:00,310.11,,datalogger,R,
2017-03-26 10:00:00,-06:00,309.38,,datalogger,R,
2017-03-26 09:00:00,-06:00,308.62,,datalogger,R,
2017-03-26 08:00:00,-06:00,308.58,13.72,datalogger,R,
2017-03-26 07:00:00,-06:00,308.59,,datalogger,R,
2017-03-26 06:00:00,-06:00,308.61,,datalogger,R,
2017-03-26 05:00:00,-06:00,308.64,,datalogger,R,
2017-03-26 04:00:00,-06:00,308.68,,datalogger,R,
2017-03-26 03:00:00,-06:00,308.72,,datalogger,R,
2017-03-26 02:00:00,-06:00,308.76,,datalogger,R,
2017-03-26 01:00:00,-06:00,308.82,,datalogger,R,
2017-03-26 00:00:00,-06:00,308.82,,datalogger,R,
2017-03-25 23:00:00,-06:00,308.85,,datalogger,R,
2017-03-25 22:00:00,-06:00,308.91,,datalogger,R,
2017-03-25 21:00:00,-06:00,308.84,,datalogger,R,
2017-03-25 20:00:00,-06:00,308.90,13.72,datalogger,R,
2017-03-25 19:00:00,-06:00,309.01,,datalogger,R,
2017-03-25 18:00:00,-06:00,309.07,,datalogger,R,
2017-03-25 17:00:00,-06:00,309.43,,datalogger,R,
2017-03-25 16:00:00,-06:00,310.60,,datalogger,R,
2017-03-25 15:00:00,-06:00,308.91,,datalogger,R,
2017-03-25 14:00:00,-06:00,309.48,,datalogger,R,
2017-03-25 13:00:00,-06:00,308.61,,datalogger,R,
2017-03-25 12:00:00,-06:00,308.29,,datalogger,R,
2017-03-25 11:00:00,-06:00,308.30,,datalogger,R,
2017-03-25 10:00:00,-06:00,308.31,,datalogger,R,
2017-03-25 09:00:00,-06:00,308.31,,datalogger,R,
2017-03-25 08:00:00,-06:00,308.25,13.73,datalogger,R,
2017-03-25 07:00:00,-06:00,308.25,,datalogger,R,
2017-03-25 06:00:00,-06:00,308.26,,datalogger,R,
2017-03-25 05:00:00,-06:00,308.29,,datalogger,R,
2017-03-25 04:00:00,-06:00,308.31,,datalogger,R,
2017-03-25 03:00:00,-06:00,308.35,,datalogger,R,
2017-03-25 02:00:00,-06:00,308.39,,datalogger,R,
2017-03-25 01:00:00,-06:00,308.44,,datalogger,R,
2017-03-25 00:00:00,-06:00,308.48,,datalogger,R,
