datetime,timezone,water_level(ft below land surface),temperature(C),battery_voltage(v),source,status,comment
2018-01-01 04:00:00,-06:00,45.33,24.60,,datalogger,R,
2018-01-01 03:00:00,-06:00,45.38,24.60,,datalogger,R,
2018-01-01 02:00:00,-06:00,45.45,24.60,,datalogger,R,
2018-01-01 01:00:00,-06:00,45.52,24.60,,datalogger,R,
2018-01-01 00:00:00,-06:00,45.61,24.60,,datalogger,R,
2017-12-31 23:00:00,-06:00,45.70,24.60,,datalogger,R,
2017-12-31 22:00:00,-06:00,45.83,24.60,,datalogger,R,
2017-12-30 09:00:00,-06:00,46.97,24.60,12.81,datalogger,R,
2017-12-30 08:00:00,-06:00,46.95,24.60,,datalogger,R,
2017-12-30 07:00:00,-06:00,46.93,24.60,,datalogger,R,
2017-12-30 06:00:00,-06:00,46.92,24.60,,datalogger,R,
2017-12-30 05:00:00,-06:00,46.91,24.60,,datalogger,R,
2017-12-30 04:00:00,-06:00,46.89,24.60,,datalogger,R,
2017-12-30 03:00:00,-06:00,46.88,24.60,,datalogger,R,
2017-12-30 02:00:00,-06:00,46.87,24.60,,datalogger,R,
2017-12-30 01:00:00,-06:00,46.86,24.60,,datalogger,R,
2017-12-30 00:00:00,-06:00,46.85,24.60,,datalogger,R,
2017-12-29 23:00:00,-06:00,46.83,24.60,,datalogger,R,
2017-12-29 22:00:00,-06:00,46.81,24.60,,datalogger,R,
2017-12-26 09:00:00,-06:00,46.31,24.60,12.81,datalogger,R,
2017-12-26 08:00:00,-06:00,46.32,24.60,,datalogger,R,
2017-12-26 07:00:00,-06:00,46.32,24.60,,datalogger,R,
2017-12-26 06:00:00,-06:00,46.32,24.60,,datalogger,R,
2017-12-26 05:00:00,-06:00,46.33,24.60,,datalogger,R,
2017-12-26 04:00:00,-06:00,46.34,24.60,,datalogger,R,
2017-12-26 03:00:00,-06:00,46.34,24.60,,datalogger,R,
2017-12-26 02:00:00,-06:00,46.36,24.60,,datalogger,R,
2017-12-26 01:00:00,-06:00,46.37,24.60,,datalogger,R,
2017-12-26 00:00:00,-06:00,46.38,24.60,,datalogger,R,
2017-12-25 23:00:00,-06:00,46.40,24.60,,datalogger,R,
2017-12-25 22:00:00,-06:00,46.41,24.60,,datalogger,R,
2017-12-25 09:00:00,-06:00,47.56,24.60,13.05,datalogger,R,
2017-12-25 08:00:00,-06:00,47.56,24.60,,datalogger,R,
2017-12-25 07:00:00,-06:00,47.55,24.60,,datalogger,R,
2017-12-25 06:00:00,-06:00,47.55,24.60,,datalogger,R,
2017-12-25 05:00:00,-06:00,47.54,24.60,,datalogger,R,
2017-12-25 04:00:00,-06:00,47.54,24.60,,datalogger,R,
2017-12-25 03:00:00,-06:00,47.54,24.60,,datalogger,R,
2017-12-25 02:00:00,-06:00,47.53,24.60,,datalogger,R,
2017-12-25 01:00:00,-06:00,47.52,24.60,,datalogger,R,
2017-12-25 00:00:00,-06:00,47.51,24.60,,datalogger,R,
2017-12-24 23:00:00,-06:00,47.51,24.60,,datalogger,R,
2017-12-24 22:00:00,-06:00,47.50,24.60,,datalogger,R,
2017-12-17 09:00:00,-06:00,44.94,24.60,12.49,datalogger,R,
2017-12-17 08:00:00,-06:00,44.94,24.60,,datalogger,R,
2017-12-17 07:00:00,-06:00,44.94,24.60,,datalogger,R,
2017-12-17 06:00:00,-06:00,44.95,24.60,,datalogger,R,
2017-12-17 05:00:00,-06:00,44.97,24.60,,datalogger,R,
2017-12-17 04:00:00,-06:00,44.98,24.60,,datalogger,R,
2017-12-17 03:00:00,-06:00,44.99,24.60,,datalogger,R,
2017-12-17 02:00:00,-06:00,45.02,24.60,,datalogger,R,
2017-12-17 01:00:00,-06:00,45.03,24.60,,datalogger,R,
2017-12-17 00:00:00,-06:00,45.05,24.60,,datalogger,R,
2017-12-16 23:00:00,-06:00,45.06,24.60,,datalogger,R,
2017-12-16 22:00:00,-06:00,45.08,24.60,,datalogger,R,
2017-12-16 21:00:00,-06:00,45.09,24.60,12.49,datalogger,R,
2017-12-16 20:00:00,-06:00,45.10,24.60,,datalogger,R,
2017-12-16 19:00:00,-06:00,45.12,24.60,,datalogger,R,
2017-12-16 18:00:00,-06:00,45.15,24.60,,datalogger,R,
2017-12-16 17:00:00,-06:00,45.18,24.60,,datalogger,R,
2017-12-16 16:00:00,-06:00,45.22,24.60,,datalogger,R,
2017-12-16 15:00:00,-06:00,45.27,24.60,,datalogger,R,
2017-12-16 14:00:00,-06:00,45.33,24.60,,datalogger,R,
2017-12-16 13:00:00,-06:00,45.40,24.60,,datalogger,R,
2017-12-16 12:00:00,-06:00,45.48,24.60,,datalogger,R,
2017-12-16 11:00:00,-06:00,45.58,24.60,,datalogger,R,
2017-12-16 10:00:00,-06:00,45.71,24.60,,datalogger,R,
2017-12-16 09:00:00,-06:00,45.89,24.60,12.97,datalogger,R,
2017-12-16 08:00:00,-06:00,46.15,24.60,,datalogger,R,
2017-12-16 07:00:00,-06:00,46.52,24.60,,datalogger,R,
2017-12-16 06:00:00,-06:00,46.96,24.60,,datalogger,R,
2017-12-16 05:00:00,-06:00,46.99,24.60,,datalogger,R,
2017-12-16 04:00:00,-06:00,46.99,24.60,,datalogger,R,
2017-12-16 03:00:00,-06:00,47.00,24.60,,datalogger,R,
2017-12-16 02:00:00,-06:00,47.01,24.60,,datalogger,R,
2017-12-16 01:00:00,-06:00,47.01,24.60,,datalogger,R,
2017-12-16 00:00:00,-06:00,47.02,24.60,,datalogger,R,
2017-12-15 23:00:00,-06:00,47.02,24.60,,datalogger,R,
2017-12-15 22:00:00,-06:00,47.02,24.60,,datalogger,R,
2017-12-14 09:00:00,-06:00,46.86,24.60,12.81,datalogger,R,
2017-12-14 08:00:00,-06:00,46.84,24.60,,datalogger,R,
2017-12-14 07:00:00,-06:00,46.82,24.60,,datalogger,R,
2017-12-14 06:00:00,-06:00,46.81,24.60,,datalogger,R,
2017-12-14 05:00:00,-06:00,46.80,24.60,,datalogger,R,
2017-12-14 04:00:00,-06:00,46.79,24.60,,datalogger,R,
2017-12-14 03:00:00,-06:00,46.77,24.60,,datalogger,R,
2017-12-14 02:00:00,-06:00,46.76,24.60,,datalogger,R,
2017-12-14 01:00:00,-06:00,46.75,24.60,,datalogger,R,
2017-12-14 00:00:00,-06:00,46.73,24.60,,datalogger,R,
2017-12-13 23:00:00,-06:00,46.70,24.60,,datalogger,R,
2017-12-13 22:00:00,-06:00,46.68,24.60,,datalogger,R,
2017-12-12 21:00:00,-06:00,46.72,24.60,13.29,datalogger,R,
2017-12-12 20:00:00,-06:00,46.75,24.60,,datalogger,R,
2017-12-12 19:00:00,-06:00,46.79,24.60,,datalogger,R,
2017-12-12 18:00:00,-06:00,46.82,24.60,,datalogger,R,
2017-12-12 17:00:00,-06:00,46.87,24.60,,datalogger,R,
2017-12-12 16:00:00,-06:00,46.92,24.60,,datalogger,R,
2017-12-12 15:00:00,-06:00,46.98,24.60,,datalogger,R,
2017-12-12 14:00:00,-06:00,47.04,24.60,,datalogger,R,
2017-12-12 13:00:00,-06:00,47.12,24.60,,datalogger,R,
2017-12-12 12:00:00,-06:00,47.18,24.60,,datalogger,R,
2017-12-12 11:00:00,-06:00,47.23,24.60,,datalogger,R,
2017-12-12 10:00:00,-06:00,47.27,24.60,,datalogger,R,
2017-12-12 09:00:00,-06:00,47.27,24.60,13.21,datalogger,R,
2017-12-12 08:00:00,-06:00,47.25,24.60,,datalogger,R,
2017-12-12 07:00:00,-06:00,47.24,24.60,,datalogger,R,
2017-12-12 06:00:00,-06:00,47.23,24.60,,datalogger,R,
2017-12-12 05:00:00,-06:00,47.23,24.60,,datalogger,R,
2017-12-12 04:00:00,-06:00,47.22,24.60,,datalogger,R,
2017-12-12 03:00:00,-06:00,47.22,24.60,,datalogger,R,
2017-12-12 02:00:00,-06:00,47.22,24.60,,datalogger,R,
2017-12-12 01:00:00,-06:00,47.21,24.60,,datalogger,R,
2017-12-12 00:00:00,-06:00,47.21,24.60,,datalogger,R,
2017-12-11 23:00:00,-06:00,47.21,24.60,,datalogger,R,
2017-12-11 22:00:00,-06:00,47.21,24.60,,datalogger,R,
2017-12-10 09:00:00,-06:00,47.21,24.60,12.97,datalogger,R,
2017-12-10 08:00:00,-06:00,47.21,24.60,,datalogger,R,
2017-12-10 07:00:00,-06:00,47.21,24.60,,datalogger,R,
2017-12-10 06:00:00,-06:00,47.21,24.60,,datalogger,R,
2017-12-10 05:00:00,-06:00,47.22,24.60,,datalogger,R,
2017-12-10 04:00:00,-06:00,47.22,24.60,,datalogger,R,
2017-12-10 03:00:00,-06:00,47.23,24.60,,datalogger,R,
2017-12-10 02:00:00,-06:00,47.24,24.60,,datalogger,R,
2017-12-10 01:00:00,-06:00,47.24,24.60,,datalogger,R,
2017-12-10 00:00:00,-06:00,47.25,24.60,,datalogger,R,
2017-12-09 23:00:00,-06:00,47.26,24.60,,datalogger,R,
2017-12-09 22:00:00,-06:00,47.26,24.60,,datalogger,R,
2017-12-09 21:00:00,-06:00,47.27,24.60,13.21,datalogger,R,
2017-12-09 20:00:00,-06:00,47.28,24.60,,datalogger,R,
2017-12-09 19:00:00,-06:00,47.29,24.60,,datalogger,R,
2017-12-09 18:00:00,-06:00,47.30,24.60,,datalogger,R,
2017-12-09 17:00:00,-06:00,47.30,24.60,,datalogger,R,
2017-12-09 16:00:00,-06:00,47.31,24.60,,datalogger,R,
2017-12-09 15:00:00,-06:00,47.33,24.60,,datalogger,R,
2017-12-09 14:00:00,-06:00,47.33,24.60,,datalogger,R,
2017-12-09 13:00:00,-06:00,47.34,24.60,,datalogger,R,
2017-12-09 12:00:00,-06:00,47.35,24.60,,datalogger,R,
2017-12-09 11:00:00,-06:00,47.34,24.60,,datalogger,R,
2017-12-09 10:00:00,-06:00,47.33,24.60,,datalogger,R,
2017-12-09 09:00:00,-06:00,47.31,24.60,12.73,datalogger,R,
2017-12-09 08:00:00,-06:00,47.29,24.60,,datalogger,R,
2017-12-09 07:00:00,-06:00,47.28,24.60,,datalogger,R,
2017-12-09 06:00:00,-06:00,47.27,24.60,,datalogger,R,
2017-12-09 05:00:00,-06:00,47.26,24.60,,datalogger,R,
2017-12-09 04:00:00,-06:00,47.25,24.60,,datalogger,R,
2017-12-09 03:00:00,-06:00,47.24,24.60,,datalogger,R,
2017-12-09 02:00:00,-06:00,47.23,24.60,,datalogger,R,
2017-12-09 01:00:00,-06:00,47.22,24.60,,datalogger,R,
2017-12-09 00:00:00,-06:00,47.21,24.60,,datalogger,R,
2017-12-08 23:00:00,-06:00,47.19,24.60,,datalogger,R,
2017-12-08 22:00:00,-06:00,47.18,24.60,,datalogger,R,
2017-12-08 21:00:00,-06:00,47.16,24.60,12.41,datalogger,R,
2017-12-08 20:00:00,-06:00,47.13,24.60,,datalogger,R,
2017-12-08 19:00:00,-06:00,47.12,24.60,,datalogger,R,
2017-12-08 18:00:00,-06:00,47.10,24.60,,datalogger,R,
2017-12-08 17:00:00,-06:00,47.08,24.60,,datalogger,R,
2017-12-08 16:00:00,-06:00,47.06,24.60,,datalogger,R,
2017-12-08 15:00:00,-06:00,47.03,24.60,,datalogger,R,
2017-12-08 14:00:00,-06:00,47.01,24.60,,datalogger,R,
2017-12-08 13:00:00,-06:00,46.99,24.60,,datalogger,R,
2017-12-08 12:00:00,-06:00,46.96,24.60,,datalogger,R,
2017-12-08 11:00:00,-06:00,46.93,24.60,,datalogger,R,
2017-12-08 10:00:00,-06:00,46.90,24.60,,datalogger,R,
2017-12-08 09:00:00,-06:00,46.88,24.60,12.57,datalogger,R,
2017-12-08 08:00:00,-06:00,46.87,24.60,,datalogger,R,
2017-12-08 07:00:00,-06:00,46.87,24.60,,datalogger,R,
2017-12-08 06:00:00,-06:00,46.85,24.60,,datalogger,R,
2017-12-08 05:00:00,-06:00,46.85,24.60,,datalogger,R,
2017-12-08 04:00:00,-06:00,46.85,24.60,,datalogger,R,
2017-12-08 03:00:00,-06:00,46.86,24.60,,datalogger,R,
2017-12-08 02:00:00,-06:00,46.85,24.60,,datalogger,R,
2017-12-08 01:00:00,-06:00,46.86,24.60,,datalogger,R,
2017-12-08 00:00:00,-06:00,46.86,24.60,,datalogger,R,
2017-12-07 23:00:00,-06:00,46.85,24.60,,datalogger,R,
2017-12-07 22:00:00,-06:00,46.85,24.60,,datalogger,R,
2017-12-07 21:00:00,-06:00,46.85,24.60,12.57,datalogger,R,
2017-12-07 20:00:00,-06:00,46.86,24.60,,datalogger,R,
2017-12-07 19:00:00,-06:00,46.86,24.60,,datalogger,R,
2017-12-07 18:00:00,-06:00,46.86,24.60,,datalogger,R,
2017-12-07 17:00:00,-06:00,46.86,24.60,,datalogger,R,
2017-12-07 16:00:00,-06:00,46.86,24.60,,datalogger,R,
2017-12-07 15:00:00,-06:00,46.86,24.60,,datalogger,R,
2017-12-07 14:00:00,-06:00,46.86,24.60,,datalogger,R,
2017-12-07 13:00:00,-06:00,46.85,24.60,,datalogger,R,
2017-12-07 12:00:00,-06:00,46.84,24.60,,datalogger,R,
2017-12-07 11:00:00,-06:00,46.81,24.60,,datalogger,R,
2017-12-07 10:00:00,-06:00,46.79,24.60,,datalogger,R,
2017-12-07 09:00:00,-06:00,46.78,24.60,12.65,datalogger,R,
2017-12-07 08:00:00,-06:00,46.79,24.60,,datalogger,R,
2017-12-07 07:00:00,-06:00,46.77,24.60,,datalogger,R,
2017-12-07 06:00:00,-06:00,46.78,24.60,,datalogger,R,
2017-12-07 05:00:00,-06:00,46.77,24.60,,datalogger,R,
2017-12-07 04:00:00,-06:00,46.77,24.60,,datalogger,R,
2017-12-07 03:00:00,-06:00,46.75,24.60,,datalogger,R,
2017-12-07 02:00:00,-06:00,46.74,24.60,,datalogger,R,
2017-12-07 01:00:00,-06:00,46.72,24.60,,datalogger,R,
2017-12-07 00:00:00,-06:00,46.70,24.60,,datalogger,R,
2017-12-06 23:00:00,-06:00,46.67,24.60,,datalogger,R,
2017-12-06 22:00:00,-06:00,46.65,24.60,,datalogger,R,
2017-12-06 21:00:00,-06:00,46.62,24.60,12.65,datalogger,R,
2017-12-06 20:00:00,-06:00,46.58,24.60,,datalogger,R,
2017-12-06 19:00:00,-06:00,46.54,24.60,,datalogger,R,
2017-12-06 18:00:00,-06:00,46.49,24.60,,datalogger,R,
2017-12-06 17:00:00,-06:00,46.43,24.60,,datalogger,R,
2017-12-06 16:00:00,-06:00,46.35,24.60,,datalogger,R,
2017-12-06 15:00:00,-06:00,46.26,24.60,,datalogger,R,
2017-12-06 14:00:00,-06:00,46.24,24.60,,datalogger,R,
2017-12-06 13:00:00,-06:00,46.23,24.60,,datalogger,R,
2017-12-06 12:00:00,-06:00,46.23,24.60,,datalogger,R,
2017-12-06 11:00:00,-06:00,46.23,24.60,,datalogger,R,
2017-12-06 10:00:00,-06:00,46.22,24.60,,datalogger,R,
2017-12-06 09:00:00,-06:00,46.21,24.60,12.81,datalogger,R,
2017-12-06 08:00:00,-06:00,46.20,24.60,,datalogger,R,
2017-12-06 07:00:00,-06:00,46.20,24.60,,datalogger,R,
2017-12-06 06:00:00,-06:00,46.19,24.60,,datalogger,R,
2017-12-06 05:00:00,-06:00,46.19,24.60,,datalogger,R,
2017-12-06 04:00:00,-06:00,46.19,24.60,,datalogger,R,
2017-12-06 03:00:00,-06:00,46.19,24.60,,datalogger,R,
2017-12-06 02:00:00,-06:00,46.18,24.60,,datalogger,R,
2017-12-06 01:00:00,-06:00,46.16,24.60,,datalogger,R,
2017-12-06 00:00:00,-06:00,46.15,24.60,,datalogger,R,
2017-12-05 23:00:00,-06:00,46.14,24.60,,datalogger,R,
2017-12-05 22:00:00,-06:00,46.11,24.60,,datalogger,R,
2017-12-05 21:00:00,-06:00,46.09,24.60,13.44,datalogger,R,
2017-12-05 20:00:00,-06:00,46.07,24.60,,datalogger,R,
2017-12-05 19:00:00,-06:00,46.05,24.60,,datalogger,R,
2017-12-05 18:00:00,-06:00,46.03,24.60,,datalogger,R,
2017-12-05 17:00:00,-06:00,46.01,24.60,,datalogger,R,
2017-12-05 16:00:00,-06:00,45.98,24.60,,datalogger,R,
2017-12-05 15:00:00,-06:00,45.94,24.60,,datalogger,R,
2017-12-05 14:00:00,-06:00,46.29,24.60,,datalogger,R,
2017-12-05 13:00:00,-06:00,46.33,24.60,,datalogger,R,
2017-12-05 12:00:00,-06:00,46.33,24.60,,datalogger,R,
2017-12-05 11:00:00,-06:00,46.33,24.60,,datalogger,R,
2017-12-05 10:00:00,-06:00,46.33,24.60,,datalogger,R,
2017-12-05 09:00:00,-06:00,46.32,24.60,12.89,datalogger,R,
2017-12-05 08:00:00,-06:00,46.32,24.60,,datalogger,R,
2017-12-05 07:00:00,-06:00,46.32,24.60,,datalogger,R,
2017-12-05 06:00:00,-06:00,46.32,24.60,,datalogger,R,
2017-12-05 05:00:00,-06:00,46.34,24.60,,datalogger,R,
2017-12-05 04:00:00,-06:00,46.33,24.60,,datalogger,R,
2017-12-05 03:00:00,-06:00,46.34,24.60,,datalogger,R,
2017-12-05 02:00:00,-06:00,46.34,24.60,,datalogger,R,
2017-12-05 01:00:00,-06:00,46.34,24.60,,datalogger,R,
2017-12-05 00:00:00,-06:00,46.34,24.60,,datalogger,R,
2017-12-04 23:00:00,-06:00,46.34,24.60,,datalogger,R,
2017-12-04 22:00:00,-06:00,46.33,24.60,,datalogger,R,
2017-12-04 21:00:00,-06:00,46.33,24.60,13.21,datalogger,R,
2017-12-04 20:00:00,-06:00,46.32,24.60,,datalogger,R,
2017-12-04 19:00:00,-06:00,46.33,24.60,,datalogger,R,
2017-12-04 18:00:00,-06:00,46.32,24.60,,datalogger,R,
2017-12-04 17:00:00,-06:00,46.33,24.60,,datalogger,R,
2017-12-04 16:00:00,-06:00,46.33,24.60,,datalogger,R,
2017-12-04 15:00:00,-06:00,46.33,24.60,,datalogger,R,
2017-12-04 14:00:00,-06:00,46.34,24.60,,datalogger,R,
2017-12-04 13:00:00,-06:00,46.34,24.60,,datalogger,R,
2017-12-04 12:00:00,-06:00,46.35,24.60,,datalogger,R,
2017-12-04 11:00:00,-06:00,46.35,24.60,,datalogger,R,
2017-12-04 10:00:00,-06:00,46.35,24.60,,datalogger,R,
2017-12-04 09:00:00,-06:00,46.35,24.60,12.81,datalogger,R,
2017-12-04 08:00:00,-06:00,46.35,24.60,,datalogger,R,
2017-12-04 07:00:00,-06:00,46.36,24.60,,datalogger,R,
2017-12-04 06:00:00,-06:00,46.37,24.60,,datalogger,R,
2017-12-04 05:00:00,-06:00,46.37,24.60,,datalogger,R,
2017-12-04 04:00:00,-06:00,46.39,24.60,,datalogger,R,
2017-12-04 03:00:00,-06:00,46.40,24.60,,datalogger,R,
2017-12-04 02:00:00,-06:00,46.41,24.60,,datalogger,R,
2017-12-04 01:00:00,-06:00,46.42,24.60,,datalogger,R,
2017-12-04 00:00:00,-06:00,46.42,24.60,,datalogger,R,
2017-12-03 23:00:00,-06:00,46.43,24.60,,datalogger,R,
2017-12-03 22:00:00,-06:00,46.43,24.60,,datalogger,R,
2017-12-03 21:00:00,-06:00,46.44,24.60,13.13,datalogger,R,
2017-12-03 20:00:00,-06:00,46.44,24.60,,datalogger,R,
2017-12-03 19:00:00,-06:00,46.44,24.60,,datalogger,R,
2017-12-03 18:00:00,-06:00,46.45,24.60,,datalogger,R,
2017-12-03 17:00:00,-06:00,46.47,24.60,,datalogger,R,
2017-12-03 16:00:00,-06:00,46.48,24.60,,datalogger,R,
2017-12-03 15:00:00,-06:00,46.50,24.60,,datalogger,R,
2017-12-03 14:00:00,-06:00,46.51,24.60,,datalogger,R,
2017-12-03 13:00:00,-06:00,46.53,24.60,,datalogger,R,
2017-12-03 12:00:00,-06:00,46.54,24.60,,datalogger,R,
2017-12-03 11:00:00,-06:00,46.54,24.60,,datalogger,R,
2017-12-03 10:00:00,-06:00,46.55,24.60,,datalogger,R,
2017-12-03 09:00:00,-06:00,46.55,24.60,12.89,datalogger,R,
2017-12-03 08:00:00,-06:00,46.55,24.60,,datalogger,R,
2017-12-03 07:00:00,-06:00,46.56,24.60,,datalogger,R,
2017-12-03 06:00:00,-06:00,46.56,24.60,,datalogger,R,
2017-12-03 05:00:00,-06:00,46.58,24.60,,datalogger,R,
2017-12-03 04:00:00,-06:00,46.59,24.60,,datalogger,R,
2017-12-03 03:00:00,-06:00,46.61,24.60,,datalogger,R,
2017-12-03 02:00:00,-06:00,46.62,24.60,,datalogger,R,
2017-12-03 01:00:00,-06:00,46.63,24.60,,datalogger,R,
2017-12-03 00:00:00,-06:00,46.65,24.60,,datalogger,R,
